카테고리,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 덕양구 주교동,경기도 고양시 덕양구 원신동,경기도 고양시 덕양구 흥도동,경기도 고양시 덕양구 성사1동,경기도 고양시 덕양구 성사2동,경기도 고양시 덕양구 효자동,경기도 고양시 덕양구 삼송동,경기도 고양시 덕양구 창릉동,경기도 고양시 덕양구 고양동,경기도 고양시 덕양구 관산동,경기도 고양시 덕양구 능곡동,경기도 고양시 덕양구 화정1동,경기도 고양시 덕양구 화정2동,경기도 고양시 덕양구 행주동,경기도 고양시 덕양구 행신1동,경기도 고양시 덕양구 행신2동,경기도 고양시 덕양구 행신3동,경기도 고양시 덕양구 화전동,경기도 고양시 덕양구 대덕동,경기도 고양시 일산동구,경기도 고양시 일산동구 식사동,경기도 고양시 일산동구 중산동,경기도 고양시 일산동구 정발산동,경기도 고양시 일산동구 풍산동,경기도 고양시 일산동구 백석1동,경기도 고양시 일산동구 백석2동,경기도 고양시 일산동구 마두1동,경기도 고양시 일산동구 마두2동,경기도 고양시 일산동구 장항1동,경기도 고양시 일산동구 장항2동,경기도 고양시 일산동구 고봉동,경기도 고양시 일산서구,경기도 고양시 일산서구 일산1동,경기도 고양시 일산서구 일산2동,경기도 고양시 일산서구 일산3동,경기도 고양시 일산서구 탄현동,경기도 고양시 일산서구 주엽1동,경기도 고양시 일산서구 주엽2동,경기도 고양시 일산서구 대화동,경기도 고양시 일산서구 송포동,경기도 고양시 일산서구 송산동
2020년06월_남_80~89세,"11,491","5,210",200,181,347,280,185,73,221,140,408,472,217,592,369,257,258,324,476,171,39,"3,054",230,523,255,388,292,204,245,238,69,320,290,"3,227",335,244,300,461,431,474,319,237,426
2020년06월_남_90~99세,"1,190",510,20,19,25,23,13,18,16,25,40,45,15,57,30,18,22,35,62,23,4,335,26,71,28,43,19,26,29,37,3,32,21,345,35,28,35,49,54,66,30,17,31
2020년06월_남_100세 이상,84,54,2,1,0,1,1,9,5,1,5,12,2,4,1,1,1,1,0,5,2,19,1,4,3,0,2,0,3,1,1,2,2,11,1,0,1,0,1,3,2,1,2
2020년06월_여_총인구수,"549,333","239,428","7,458","12,366","23,111","10,995","5,987","5,679","11,445","10,219","15,264","18,010","7,723","19,759","17,385","9,373","11,515","16,697","23,935","11,410","1,097","153,612","17,689","24,707","12,400","20,405","16,308","10,817","12,765","8,836","5,185","13,640","10,860","156,293","14,457","9,545","18,693","26,887","15,041","15,713","18,556","11,031","26,370"
2020년06월_여_연령구간인구수,"549,333","239,428","7,458","12,366","23,111","10,995","5,987","5,679","11,445","10,219","15,264","18,010","7,723","19,759","17,385","9,373","11,515","16,697","23,935","11,410","1,097","153,612","17,689","24,707","12,400","20,405","16,308","10,817","12,765","8,836","5,185","13,640","10,860","156,293","14,457","9,545","18,693","26,887","15,041","15,713","18,556","11,031","26,370"
2020년06월_여_0~9세,"41,313","19,240",283,"1,619","2,827",658,338,756,"1,121","1,204","1,150","1,097",427,"1,065","1,411",366,725,"1,181","1,432","1,539",41,"10,492","1,690","1,750",619,"1,681","1,045",492,718,617,635,558,687,"11,581","1,086",515,"1,299","2,361",997,988,"1,138",827,"2,370"
2020년06월_여_10~19세,"51,985","20,490",586,974,"1,887",905,540,415,695,721,"1,564","1,371",597,"1,814","1,903",624,"1,093","1,445","2,500",782,74,"14,565","2,261","2,229","1,089","2,237","1,419",649,"1,608","1,103",453,789,728,"16,930","1,369",733,"2,859","2,814","1,674","1,657","1,445","1,155","3,224"
2020년06월_여_20~29세,"73,836","30,383",977,"1,157","2,561","1,395",675,826,"1,391","1,230","1,644","1,956",960,"3,171","2,287","1,358","1,571","2,431","3,382","1,250",161,"22,361","2,367","3,347","1,989","2,693","2,550","1,816","1,966","1,146",541,"2,641","1,305","21,092","1,943","1,354","2,447","3,720","1,813","1,932","3,307","1,436","3,140"
2020년06월_여_30~39세,"72,215","33,413",658,"2,255","4,194","1,239",649,"1,201","2,137","2,282","1,689","2,017",874,"2,079","2,207",997,"1,348","2,416","2,602","2,467",102,"19,823","2,117","2,939","1,452","2,484","2,344","1,789","1,218",919,898,"2,335","1,328","18,979","1,682",980,"1,807","3,719","1,741","1,786","2,604","1,522","3,138"
2020년06월_여_40~49세,"95,305","39,367","1,112","2,071","3,973","1,760",972,858,"1,741","1,692","2,665","2,666","1,156","3,283","3,457","1,337","1,927","2,684","4,118","1,764",131,"27,441","3,711","4,042","1,983","3,747","2,847","1,945","2,377","1,715",940,"2,553","1,581","28,497","2,419","1,360","4,087","4,932","2,710","2,714","3,003","2,052","5,220"
2020년06월_여_50~59세,"97,962","41,215","1,488","1,774","3,279","2,110","1,095",744,"1,737","1,287","2,376","3,386","1,576","3,849","2,915","1,919","2,215","3,097","4,705","1,482",181,"28,273","2,976","4,910","2,455","3,593","3,024","1,872","2,455","1,588",878,"2,389","2,133","28,474","2,728","2,144","3,345","4,808","2,669","2,790","3,470","1,993","4,527"
2020년06월_여_60~69세,"57,467","27,380","1,158","1,419","2,347","1,436",789,454,"1,347",983,"2,069","2,827","1,056","1,953","1,446","1,385","1,287","1,590","2,471","1,179",184,"15,305","1,311","2,686","1,474","2,037","1,640","1,077","1,167",739,500,"1,096","1,578","14,782","1,548","1,264","1,421","2,140","1,473","1,542","1,829","1,067","2,498"
2020년06월_여_70~79세,"35,252","17,139",718,703,"1,303",929,557,258,824,528,"1,356","1,684",652,"1,547","1,046",834,826,"1,101","1,563",572,138,"8,875",790,"1,586",804,"1,160",893,657,693,504,216,729,843,"9,238","1,039",712,782,"1,383","1,068","1,228","1,053",597,"1,376"
2020년06월_여_80~89세,"20,387","9,180",414,342,630,474,324,133,392,239,647,818,347,865,626,462,449,650,998,300,70,"5,454",393,"1,013",457,660,472,448,468,436,93,473,541,"5,753",549,416,539,861,777,940,606,324,741
2020년06월_여_90~99세,"3,374","1,469",60,48,105,78,45,24,50,42,97,159,68,122,84,86,70,96,160,63,12,982,70,192,75,109,70,67,90,69,29,76,135,923,84,62,103,146,114,131,96,57,130
2020년06월_여_100세 이상,237,152,4,4,5,11,3,10,10,11,7,29,10,11,3,5,4,6,4,12,3,41,3,13,3,4,4,5,5,0,2,1,1,44,10,5,4,3,5,5,5,1,6
2020년07월_계_총인구수,"1,077,347","474,118","15,300","23,871","45,155","21,946","11,563","11,220","22,248","20,492","30,718","36,644","15,832","38,439","33,740","19,441","22,424","32,827","46,539","23,131","2,588","299,328","34,466","47,822","23,981","39,456","31,155","20,941","24,607","16,726","10,674","26,630","22,870","303,901","28,000","18,928","36,329","52,738","28,308","29,554","36,170","21,808","52,066"
2020년07월_계_연령구간인구수,"1,077,347","474,118","15,300","23,871","45,155","21,946","11,563","11,220","22,248","20,492","30,718","36,644","15,832","38,439","33,740","19,441","22,424","32,827","46,539","23,131","2,588","299,328","34,466","47,822","23,981","39,456","31,155","20,941","24,607","16,726","10,674","26,630","22,870","303,901","28,000","18,928","36,329","52,738","28,308","29,554","36,170","21,808","52,066"
2020년07월_계_0~9세,"83,989","39,100",603,"3,247","5,624","1,363",672,"1,527","2,217","2,519","2,368","2,232",936,"2,137","2,806",769,"1,527","2,394","2,925","3,151",83,"21,379","3,401","3,563","1,298","3,360","2,143",949,"1,484","1,247","1,347","1,165","1,422","23,510","2,128",996,"2,685","4,869","1,983","2,050","2,325","1,667","4,807"
2020년07월_계_10~19세,"106,613","41,951","1,277","1,899","3,848","1,936","1,101",777,"1,428","1,499","3,246","2,864","1,281","3,775","3,899","1,288","2,145","2,964","5,009","1,554",161,"30,117","4,660","4,660","2,197","4,617","2,899","1,370","3,327","2,249",941,"1,605","1,592","34,545","2,774","1,564","5,896","5,753","3,366","3,310","3,085","2,359","6,438"
2020년07월_계_20~29세,"150,981","62,917","2,174","2,332","5,087","2,967","1,452","1,509","2,708","2,348","3,575","4,368","2,149","6,337","4,669","2,946","3,180","5,057","7,041","2,571",447,"44,958","4,706","7,067","4,090","5,447","5,023","3,414","3,863","2,304","1,142","4,982","2,920","43,106","4,028","2,837","4,945","7,589","3,717","3,858","6,357","3,127","6,648"
2020년07월_계_30~39세,"142,803","67,261","1,513","4,190","7,925","2,550","1,319","2,384","4,265","4,549","3,454","4,232","1,818","4,282","4,335","2,298","2,794","4,972","5,209","4,908",264,"38,509","3,758","5,719","2,952","4,798","4,641","3,467","2,276","1,609","1,653","4,719","2,917","37,033","3,309","1,991","3,501","7,303","3,291","3,421","5,344","2,930","5,943"
2020년07월_계_40~49세,"184,397","79,076","2,278","4,284","8,342","3,597","1,811","1,816","3,573","3,556","5,409","5,781","2,354","6,141","6,438","2,900","3,687","5,153","7,789","3,854",313,"51,983","6,930","7,587","3,734","7,036","5,196","3,822","4,288","3,003","1,961","4,911","3,515","53,338","4,540","2,672","7,363","9,491","4,832","4,936","5,695","3,837","9,972"
2020년07월_계_50~59세,"193,810","82,259","3,197","3,300","6,305","4,250","2,111","1,528","3,249","2,572","5,042","6,930","3,202","7,588","5,780","4,121","4,255","6,036","9,265","3,048",480,"55,692","6,144","9,297","4,587","6,951","5,711","3,829","4,857","3,152","1,865","4,752","4,547","55,859","5,258","4,253","6,541","9,504","5,011","5,284","6,740","3,952","9,316"
2020년07월_계_60~69세,"116,196","54,697","2,313","2,718","4,490","2,821","1,559",923,"2,605","1,973","3,973","5,594","2,219","3,959","2,974","2,850","2,660","3,287","4,973","2,357",449,"31,276","2,780","5,376","2,855","4,045","3,200","2,191","2,472","1,524","1,125","2,349","3,359","30,223","3,126","2,595","3,053","4,395","2,970","3,087","3,699","2,192","5,106"
2020년07월_계_70~79세,"61,597","30,171","1,249","1,294","2,420","1,582",954,485,"1,508","1,020","2,446","3,092","1,210","2,568","1,714","1,434","1,370","1,848","2,618","1,097",262,"15,477","1,353","2,720","1,445","1,998","1,483","1,146","1,208",851,445,"1,232","1,596","15,949","1,818","1,251","1,359","2,318","1,752","1,987","1,857","1,107","2,500"
2020년07월_계_80~89세,"32,045","14,486",610,534,980,766,521,211,614,376,"1,056","1,305",566,"1,457","1,006",723,708,978,"1,482",484,109,"8,560",632,"1,551",714,"1,044",761,656,711,681,160,806,844,"8,999",889,673,838,"1,315","1,208","1,416",937,561,"1,162"
2020년07월_계_90~99세,"4,591","1,991",80,68,129,102,59,41,66,68,136,205,85,179,115,105,94,131,224,90,14,"1,318",98,266,103,156,92,92,113,105,32,106,155,"1,282",118,91,143,198,172,196,124,74,166
2020년07월_계_100세 이상,325,209,6,5,5,12,4,19,15,12,13,41,12,16,4,7,4,7,4,17,6,59,4,16,6,4,6,5,8,1,3,3,3,57,12,5,5,3,6,9,7,2,8
2020년07월_남_총인구수,"527,701","234,514","7,885","11,490","21,965","10,922","5,604","5,486","10,788","10,237","15,457","18,616","8,117","18,666","16,379","10,099","10,924","16,150","22,643","11,585","1,501","145,684","16,745","23,127","11,586","19,066","14,860","10,157","11,873","7,896","5,488","12,927","11,959","147,503","13,583","9,400","17,639","25,856","13,298","13,832","17,464","10,779","25,652"
2020년07월_남_연령구간인구수,"527,701","234,514","7,885","11,490","21,965","10,922","5,604","5,486","10,788","10,237","15,457","18,616","8,117","18,666","16,379","10,099","10,924","16,150","22,643","11,585","1,501","145,684","16,745","23,127","11,586","19,066","14,860","10,157","11,873","7,896","5,488","12,927","11,959","147,503","13,583","9,400","17,639","25,856","13,298","13,832","17,464","10,779","25,652"
2020년07월_남_0~9세,"42,816","19,917",322,"1,629","2,808",704,339,767,"1,091","1,301","1,234","1,145",512,"1,086","1,409",409,808,"1,212","1,495","1,602",44,"10,940","1,727","1,819",682,"1,693","1,094",466,763,641,710,607,738,"11,959","1,046",486,"1,396","2,506",997,"1,065","1,181",844,"2,438"
2020년07월_남_10~19세,"54,724","21,495",700,918,"1,926","1,035",571,358,741,774,"1,688","1,489",684,"1,968","2,003",661,"1,056","1,540","2,532",760,91,"15,592","2,394","2,446","1,111","2,388","1,487",726,"1,720","1,147",487,824,862,"17,637","1,416",829,"3,039","2,950","1,693","1,657","1,635","1,207","3,211"
2020년07월_남_20~29세,"77,169","32,554","1,203","1,178","2,530","1,562",780,677,"1,312","1,120","1,915","2,405","1,189","3,155","2,391","1,599","1,623","2,638","3,672","1,323",282,"22,604","2,344","3,723","2,103","2,757","2,467","1,605","1,903","1,156",600,"2,320","1,626","22,011","2,092","1,489","2,502","3,881","1,922","1,929","3,019","1,684","3,493"
2020년07월_남_30~39세,"70,663","33,863",855,"1,939","3,733","1,305",672,"1,183","2,133","2,270","1,780","2,238",946,"2,201","2,125","1,299","1,446","2,550","2,622","2,402",164,"18,706","1,650","2,782","1,509","2,321","2,289","1,689","1,062",689,763,"2,365","1,587","18,094","1,655","1,018","1,701","3,601","1,546","1,634","2,712","1,416","2,811"
2020년07월_남_40~49세,"89,221","39,710","1,176","2,211","4,332","1,835",848,944,"1,824","1,846","2,738","3,106","1,205","2,876","3,001","1,576","1,765","2,474","3,701","2,068",184,"24,629","3,212","3,561","1,751","3,305","2,376","1,895","1,927","1,312","1,019","2,357","1,914","24,882","2,132","1,317","3,280","4,552","2,134","2,239","2,669","1,789","4,770"
2020년07월_남_50~59세,"95,713","41,026","1,718","1,538","3,006","2,157","1,019",771,"1,507","1,290","2,672","3,545","1,628","3,732","2,858","2,211","2,049","2,938","4,552","1,539",296,"27,340","3,138","4,381","2,134","3,347","2,678","1,967","2,402","1,550",983,"2,354","2,406","27,347","2,534","2,119","3,189","4,698","2,353","2,480","3,234","1,961","4,779"
2020년07월_남_60~69세,"58,325","27,142","1,152","1,281","2,132","1,367",774,460,"1,255",985,"1,893","2,754","1,154","1,986","1,519","1,461","1,360","1,691","2,482","1,165",271,"15,852","1,459","2,665","1,371","1,991","1,560","1,105","1,304",779,621,"1,245","1,752","15,331","1,569","1,332","1,616","2,238","1,491","1,531","1,857","1,117","2,580"
2020년07월_남_70~79세,"26,257","12,998",538,597,"1,120",652,397,222,683,487,"1,082","1,399",562,"1,006",666,609,539,752,"1,048",517,122,"6,604",562,"1,144",640,834,595,478,517,347,232,498,757,"6,655",767,536,577,923,677,756,801,505,"1,113"
2020년07월_남_80~89세,"11,540","5,252",199,180,353,281,190,77,223,139,409,479,219,597,375,255,256,322,477,180,41,"3,057",231,530,253,386,290,201,243,237,69,324,293,"3,231",337,247,300,458,431,473,324,238,423
2020년07월_남_90~99세,"1,187",502,20,18,25,23,13,18,14,24,40,44,16,55,31,18,21,32,62,24,4,341,27,72,29,44,22,25,29,37,3,31,22,344,34,27,38,49,53,64,30,17,32
2020년07월_남_100세 이상,86,55,2,1,0,1,1,9,5,1,6,12,2,4,1,1,1,1,0,5,2,19,1,4,3,0,2,0,3,1,1,2,2,12,1,0,1,0,1,4,2,1,2
2020년07월_여_총인구수,"549,646","239,604","7,415","12,381","23,190","11,024","5,959","5,734","11,460","10,255","15,261","18,028","7,715","19,773","17,361","9,342","11,500","16,677","23,896","11,546","1,087","153,644","17,721","24,695","12,395","20,390","16,295","10,784","12,734","8,830","5,186","13,703","10,911","156,398","14,417","9,528","18,690","26,882","15,010","15,722","18,706","11,029","26,414"
2020년07월_여_연령구간인구수,"549,646","239,604","7,415","12,381","23,190","11,024","5,959","5,734","11,460","10,255","15,261","18,028","7,715","19,773","17,361","9,342","11,500","16,677","23,896","11,546","1,087","153,644","17,721","24,695","12,395","20,390","16,295","10,784","12,734","8,830","5,186","13,703","10,911","156,398","14,417","9,528","18,690","26,882","15,010","15,722","18,706","11,029","26,414"
2020년07월_여_0~9세,"41,173","19,183",281,"1,618","2,816",659,333,760,"1,126","1,218","1,134","1,087",424,"1,051","1,397",360,719,"1,182","1,430","1,549",39,"10,439","1,674","1,744",616,"1,667","1,049",483,721,606,637,558,684,"11,551","1,082",510,"1,289","2,363",986,985,"1,144",823,"2,369"
2020년07월_여_10~19세,"51,889","20,456",577,981,"1,922",901,530,419,687,725,"1,558","1,375",597,"1,807","1,896",627,"1,089","1,424","2,477",794,70,"14,525","2,266","2,214","1,086","2,229","1,412",644,"1,607","1,102",454,781,730,"16,908","1,358",735,"2,857","2,803","1,673","1,653","1,450","1,152","3,227"
2020년07월_여_20~29세,"73,812","30,363",971,"1,154","2,557","1,405",672,832,"1,396","1,228","1,660","1,963",960,"3,182","2,278","1,347","1,557","2,419","3,369","1,248",165,"22,354","2,362","3,344","1,987","2,690","2,556","1,809","1,960","1,148",542,"2,662","1,294","21,095","1,936","1,348","2,443","3,708","1,795","1,929","3,338","1,443","3,155"
2020년07월_여_30~39세,"72,140","33,398",658,"2,251","4,192","1,245",647,"1,201","2,132","2,279","1,674","1,994",872,"2,081","2,210",999,"1,348","2,422","2,587","2,506",100,"19,803","2,108","2,937","1,443","2,477","2,352","1,778","1,214",920,890,"2,354","1,330","18,939","1,654",973,"1,800","3,702","1,745","1,787","2,632","1,514","3,132"
2020년07월_여_40~49세,"95,176","39,366","1,102","2,073","4,010","1,762",963,872,"1,749","1,710","2,671","2,675","1,149","3,265","3,437","1,324","1,922","2,679","4,088","1,786",129,"27,354","3,718","4,026","1,983","3,731","2,820","1,927","2,361","1,691",942,"2,554","1,601","28,456","2,408","1,355","4,083","4,939","2,698","2,697","3,026","2,048","5,202"
2020년07월_여_50~59세,"98,097","41,233","1,479","1,762","3,299","2,093","1,092",757,"1,742","1,282","2,370","3,385","1,574","3,856","2,922","1,910","2,206","3,098","4,713","1,509",184,"28,352","3,006","4,916","2,453","3,604","3,033","1,862","2,455","1,602",882,"2,398","2,141","28,512","2,724","2,134","3,352","4,806","2,658","2,804","3,506","1,991","4,537"
2020년07월_여_60~69세,"57,871","27,555","1,161","1,437","2,358","1,454",785,463,"1,350",988,"2,080","2,840","1,065","1,973","1,455","1,389","1,300","1,596","2,491","1,192",178,"15,424","1,321","2,711","1,484","2,054","1,640","1,086","1,168",745,504,"1,104","1,607","14,892","1,557","1,263","1,437","2,157","1,479","1,556","1,842","1,075","2,526"
2020년07월_여_70~79세,"35,340","17,173",711,697,"1,300",930,557,263,825,533,"1,364","1,693",648,"1,562","1,048",825,831,"1,096","1,570",580,140,"8,873",791,"1,576",805,"1,164",888,668,691,504,213,734,839,"9,294","1,051",715,782,"1,395","1,075","1,231","1,056",602,"1,387"
2020년07월_여_80~89세,"20,505","9,234",411,354,627,485,331,134,391,237,647,826,347,860,631,468,452,656,"1,005",304,68,"5,503",401,"1,021",461,658,471,455,468,444,91,482,551,"5,768",552,426,538,857,777,943,613,323,739
2020년07월_여_90~99세,"3,404","1,489",60,50,104,79,46,23,52,44,96,161,69,124,84,87,73,99,162,66,10,977,71,194,74,112,70,67,84,68,29,75,133,938,84,64,105,149,119,132,94,57,134
2020년07월_여_100세 이상,239,154,4,4,5,11,3,10,10,11,7,29,10,12,3,6,3,6,4,12,4,40,3,12,3,4,4,5,5,0,2,1,1,45,11,5,4,3,5,5,5,1,6
2020년08월_계_총인구수,"1,076,406","473,689","15,266","23,844","45,203","21,917","11,539","11,259","22,270","20,508","30,631","36,625","15,794","38,432","33,637","19,356","22,344","32,768","46,360","23,384","2,552","299,138","34,560","47,665","23,935","39,359","31,059","20,959","24,649","16,729","10,706","26,636","22,881","303,579","27,926","18,853","36,300","52,499","28,239","29,542","36,337","21,814","52,069"
2020년08월_계_연령구간인구수,"1,076,406","473,689","15,266","23,844","45,203","21,917","11,539","11,259","22,270","20,508","30,631","36,625","15,794","38,432","33,637","19,356","22,344","32,768","46,360","23,384","2,552","299,138","34,560","47,665","23,935","39,359","31,059","20,959","24,649","16,729","10,706","26,636","22,881","303,579","27,926","18,853","36,300","52,499","28,239","29,542","36,337","21,814","52,069"
2020년08월_계_0~9세,"83,365","38,824",598,"3,215","5,578","1,350",671,"1,534","2,228","2,519","2,342","2,201",936,"2,120","2,782",752,"1,495","2,369","2,870","3,182",82,"21,202","3,378","3,524","1,282","3,314","2,133",942,"1,475","1,247","1,359","1,140","1,408","23,339","2,095",976,"2,672","4,779","1,981","2,056","2,328","1,670","4,782"
2020년08월_계_10~19세,"106,177","41,773","1,266","1,910","3,852","1,921","1,097",788,"1,434","1,483","3,235","2,855","1,261","3,769","3,863","1,275","2,125","2,946","4,994","1,545",154,"30,011","4,671","4,605","2,181","4,602","2,861","1,371","3,353","2,238",943,"1,600","1,586","34,393","2,763","1,540","5,908","5,721","3,345","3,264","3,087","2,344","6,421"
2020년08월_계_20~29세,"150,724","62,750","2,165","2,317","5,103","2,983","1,447","1,496","2,692","2,349","3,564","4,365","2,151","6,301","4,656","2,914","3,168","5,061","7,004","2,588",426,"44,929","4,716","7,049","4,071","5,442","5,016","3,429","3,852","2,318","1,135","4,974","2,927","43,045","4,027","2,827","4,907","7,560","3,713","3,873","6,376","3,122","6,640"
2020년08월_계_30~39세,"142,424","67,123","1,524","4,172","7,868","2,536","1,302","2,389","4,253","4,550","3,427","4,191","1,809","4,294","4,339","2,306","2,762","4,969","5,174","4,995",263,"38,369","3,778","5,650","2,945","4,756","4,581","3,438","2,286","1,607","1,658","4,776","2,894","36,932","3,265","1,984","3,528","7,227","3,271","3,423","5,396","2,928","5,910"
2020년08월_계_40~49세,"183,665","78,761","2,253","4,273","8,366","3,575","1,801","1,824","3,584","3,556","5,374","5,765","2,343","6,101","6,389","2,857","3,660","5,122","7,706","3,900",312,"51,786","6,942","7,530","3,729","6,993","5,174","3,798","4,290","3,000","1,960","4,873","3,497","53,118","4,505","2,653","7,324","9,421","4,817","4,916","5,704","3,816","9,962"
