카테고리,대전광역시 대덕구,대전광역시 대덕구 오정동,대전광역시 대덕구 대화동,대전광역시 대덕구 회덕동,대전광역시 대덕구 비래동,대전광역시 대덕구 송촌동,대전광역시 대덕구 중리동,대전광역시 대덕구 신탄진동,대전광역시 대덕구 석봉동,대전광역시 대덕구 덕암동,대전광역시 대덕구 목상동,대전광역시 대덕구 법1동,대전광역시 대덕구 법2동
2021년08월_남_0~9세,"5,391",316,150,318,455,973,457,215,"1,027",390,215,419,456
2021년08월_남_10~19세,"8,403",551,259,509,860,"1,897",850,474,779,624,300,513,787
2021년08월_남_20~29세,"13,419","1,268",463,786,"1,198","2,192","1,657",810,"1,055","1,256",569,925,"1,240"
2021년08월_남_30~39세,"10,800",892,423,674,884,"1,327","1,270",624,"1,451",988,629,847,791
2021년08월_남_40~49세,"13,554","1,089",605,905,"1,228","2,191","1,612",799,"1,435","1,141",661,849,"1,039"
2021년08월_남_50~59세,"16,877","1,426",730,"1,223","1,554","2,815","1,931","1,104","1,285","1,457",614,"1,208","1,530"
2021년08월_남_60~69세,"12,860","1,369",704,"1,138","1,195","1,457","1,503",933,943,911,393,961,"1,353"
2021년08월_남_70~79세,"5,577",650,308,550,563,506,667,486,310,448,149,415,525
2021년08월_남_80~89세,"1,962",184,88,208,211,225,226,171,125,175,43,129,177
2021년08월_남_90~99세,148,15,7,19,15,18,12,8,11,15,2,12,14
2021년08월_남_100세 이상,2,1,0,0,1,0,0,0,0,0,0,0,0
2021년08월_여_총인구수,"85,858","6,764","3,328","6,126","8,218","13,914","9,410","5,348","8,002","6,552","2,993","6,959","8,244"
2021년08월_여_연령구간인구수,"85,858","6,764","3,328","6,126","8,218","13,914","9,410","5,348","8,002","6,552","2,993","6,959","8,244"
2021년08월_여_0~9세,"5,288",289,130,325,449,996,453,252,946,362,212,431,443
2021년08월_여_10~19세,"7,675",431,211,460,777,"1,828",727,411,725,580,301,503,721
2021년08월_여_20~29세,"10,785","1,008",346,640,"1,013","1,856","1,353",633,881,909,413,803,930
2021년08월_여_30~39세,"8,906",652,373,540,706,"1,297",942,465,"1,395",692,375,755,714
2021년08월_여_40~49세,"12,875",806,441,812,"1,255","2,687","1,382",681,"1,253",960,508,883,"1,207"
2021년08월_여_50~59세,"16,334","1,254",606,"1,101","1,621","2,765","1,796","1,030","1,304","1,204",539,"1,396","1,718"
2021년08월_여_60~69세,"13,143","1,296",642,"1,180","1,365","1,392","1,572",971,885,949,369,"1,135","1,387"
2021년08월_여_70~79세,"6,637",669,370,620,666,641,767,542,354,555,164,631,658
2021년08월_여_80~89세,"3,611",292,167,393,314,393,366,310,221,294,92,375,394
2021년08월_여_90~99세,579,63,40,53,51,57,51,45,37,45,19,46,72
2021년08월_여_100세 이상,25,4,2,2,1,2,1,8,1,2,1,1,0
2021년09월_계_총인구수,"174,791","14,583","7,040","12,406","16,369","27,470","19,642","10,984","16,432","13,936","6,557","13,248","16,124"
2021년09월_계_연령구간인구수,"174,791","14,583","7,040","12,406","16,369","27,470","19,642","10,984","16,432","13,936","6,557","13,248","16,124"
2021년09월_계_0~9세,"10,619",601,280,630,896,"1,946",903,458,"1,968",757,428,855,897
2021년09월_계_10~19세,"16,017",988,469,969,"1,632","3,707","1,584",885,"1,507","1,181",591,"1,011","1,493"
2021년09월_계_20~29세,"24,181","2,306",804,"1,422","2,200","4,041","3,016","1,442","1,923","2,175",980,"1,724","2,148"
2021년09월_계_30~39세,"19,697","1,561",790,"1,200","1,586","2,625","2,214","1,096","2,817","1,669","1,010","1,612","1,517"
2021년09월_계_40~49세,"26,320","1,890","1,036","1,703","2,458","4,826","3,007","1,481","2,702","2,098","1,162","1,722","2,235"
2021년09월_계_50~59세,"33,264","2,670","1,336","2,323","3,191","5,613","3,729","2,138","2,601","2,654","1,161","2,609","3,239"
2021년09월_계_60~69세,"26,077","2,666","1,343","2,315","2,579","2,861","3,087","1,910","1,844","1,870",759,"2,094","2,749"
2021년09월_계_70~79세,"12,236","1,334",678,"1,166","1,230","1,148","1,437","1,030",665,"1,000",310,"1,052","1,186"
2021년09월_계_80~89세,"5,620",484,255,602,528,625,602,481,354,469,135,511,574
2021년09월_계_90~99세,732,77,47,74,67,76,62,55,50,60,21,57,86
2021년09월_계_100세 이상,28,6,2,2,2,2,1,8,1,3,0,1,0
2021년09월_남_총인구수,"88,904","7,773","3,714","6,298","8,158","13,574","10,208","5,632","8,418","7,402","3,567","6,276","7,884"
2021년09월_남_연령구간인구수,"88,904","7,773","3,714","6,298","8,158","13,574","10,208","5,632","8,418","7,402","3,567","6,276","7,884"
2021년09월_남_0~9세,"5,359",311,149,309,453,961,455,211,"1,028",392,217,419,454
2021년09월_남_10~19세,"8,362",552,258,506,854,"1,883",855,478,774,615,293,510,784
2021년09월_남_20~29세,"13,391","1,279",464,781,"1,198","2,188","1,664",802,"1,043","1,258",567,923,"1,224"
2021년09월_남_30~39세,"10,770",899,418,668,878,"1,328","1,261",626,"1,436",987,629,844,796
2021년09월_남_40~49세,"13,525","1,089",595,898,"1,215","2,171","1,626",806,"1,446","1,139",661,850,"1,029"
2021년09월_남_50~59세,"16,877","1,415",723,"1,222","1,568","2,828","1,925","1,105","1,288","1,452",615,"1,211","1,525"
2021년09월_남_60~69세,"12,894","1,369",704,"1,137","1,202","1,463","1,513",933,953,920,391,957,"1,352"
2021년09월_남_70~79세,"5,593",655,307,550,564,505,671,490,312,446,148,417,528
2021년09월_남_80~89세,"1,979",187,88,207,211,230,227,171,126,177,44,133,178
2021년09월_남_90~99세,152,16,8,20,14,17,11,10,12,16,2,12,14
2021년09월_남_100세 이상,2,1,0,0,1,0,0,0,0,0,0,0,0
2021년09월_여_총인구수,"85,887","6,810","3,326","6,108","8,211","13,896","9,434","5,352","8,014","6,534","2,990","6,972","8,240"
2021년09월_여_연령구간인구수,"85,887","6,810","3,326","6,108","8,211","13,896","9,434","5,352","8,014","6,534","2,990","6,972","8,240"
2021년09월_여_0~9세,"5,260",290,131,321,443,985,448,247,940,365,211,436,443
2021년09월_여_10~19세,"7,655",436,211,463,778,"1,824",729,407,733,566,298,501,709
2021년09월_여_20~29세,"10,790","1,027",340,641,"1,002","1,853","1,352",640,880,917,413,801,924
2021년09월_여_30~39세,"8,927",662,372,532,708,"1,297",953,470,"1,381",682,381,768,721
2021년09월_여_40~49세,"12,795",801,441,805,"1,243","2,655","1,381",675,"1,256",959,501,872,"1,206"
2021년09월_여_50~59세,"16,387","1,255",613,"1,101","1,623","2,785","1,804","1,033","1,313","1,202",546,"1,398","1,714"
2021년09월_여_60~69세,"13,183","1,297",639,"1,178","1,377","1,398","1,574",977,891,950,368,"1,137","1,397"
2021년09월_여_70~79세,"6,643",679,371,616,666,643,766,540,353,554,162,635,658
2021년09월_여_80~89세,"3,641",297,167,395,317,395,375,310,228,292,91,378,396
2021년09월_여_90~99세,580,61,39,54,53,59,51,45,38,44,19,45,72
2021년09월_여_100세 이상,26,5,2,2,1,2,1,8,1,3,0,1,0
2021년10월_계_총인구수,"174,662","14,630","7,035","12,377","16,347","27,423","19,611","11,004","16,447","13,922","6,566","13,211","16,089"
2021년10월_계_연령구간인구수,"174,662","14,630","7,035","12,377","16,347","27,423","19,611","11,004","16,447","13,922","6,566","13,211","16,089"
2021년10월_계_0~9세,"10,521",602,272,622,882,"1,914",897,462,"1,957",749,425,847,892
2021년10월_계_10~19세,"15,976",982,477,961,"1,625","3,705","1,567",885,"1,515","1,167",590,"1,018","1,484"
2021년10월_계_20~29세,"24,168","2,364",807,"1,420","2,182","4,017","3,009","1,444","1,929","2,170",975,"1,713","2,138"
2021년10월_계_30~39세,"19,640","1,556",783,"1,204","1,589","2,610","2,221","1,094","2,797","1,670","1,010","1,599","1,507"
2021년10월_계_40~49세,"26,192","1,880","1,039","1,677","2,440","4,796","2,975","1,489","2,710","2,090","1,160","1,725","2,211"
2021년10월_계_50~59세,"33,281","2,663","1,328","2,323","3,184","5,643","3,738","2,124","2,608","2,652","1,183","2,589","3,246"
2021년10월_계_60~69세,"26,168","2,669","1,341","2,325","2,604","2,882","3,092","1,921","1,853","1,886",755,"2,094","2,746"
2021년10월_계_70~79세,"12,312","1,344",676,"1,167","1,241","1,152","1,446","1,042",674,998,312,"1,058","1,202"
2021년10월_계_80~89세,"5,628",485,262,603,530,626,602,481,354,476,133,505,571
2021년10월_계_90~99세,749,79,48,73,68,76,63,55,49,61,23,62,92
2021년10월_계_100세 이상,27,6,2,2,2,2,1,7,1,3,0,1,0
2021년10월_남_총인구수,"88,856","7,788","3,723","6,287","8,139","13,553","10,199","5,651","8,424","7,397","3,575","6,255","7,865"
2021년10월_남_연령구간인구수,"88,856","7,788","3,723","6,287","8,139","13,553","10,199","5,651","8,424","7,397","3,575","6,255","7,865"
2021년10월_남_0~9세,"5,314",310,145,305,446,951,456,215,"1,019",386,215,412,454
2021년10월_남_10~19세,"8,329",548,262,502,853,"1,875",843,478,774,607,294,518,775
2021년10월_남_20~29세,"13,375","1,303",469,782,"1,180","2,167","1,667",808,"1,047","1,255",564,916,"1,217"
2021년10월_남_30~39세,"10,783",900,419,669,882,"1,334","1,265",630,"1,433",994,632,836,789
2021년10월_남_40~49세,"13,457","1,078",592,887,"1,210","2,153","1,610",808,"1,452","1,135",660,850,"1,022"
2021년10월_남_50~59세,"16,866","1,414",722,"1,216","1,555","2,842","1,934","1,097","1,285","1,448",628,"1,203","1,522"
2021년10월_남_60~69세,"12,945","1,371",703,"1,143","1,217","1,476","1,510",937,956,930,388,959,"1,355"
2021년10월_남_70~79세,"5,630",657,311,553,570,508,675,496,318,445,148,414,535
2021년10월_남_80~89세,"2,000",190,92,210,210,231,228,172,128,180,44,135,180
2021년10월_남_90~99세,155,16,8,20,15,16,11,10,12,17,2,12,16
2021년10월_남_100세 이상,2,1,0,0,1,0,0,0,0,0,0,0,0
2021년10월_여_총인구수,"85,806","6,842","3,312","6,090","8,208","13,870","9,412","5,353","8,023","6,525","2,991","6,956","8,224"
2021년10월_여_연령구간인구수,"85,806","6,842","3,312","6,090","8,208","13,870","9,412","5,353","8,023","6,525","2,991","6,956","8,224"
2021년10월_여_0~9세,"5,207",292,127,317,436,963,441,247,938,363,210,435,438
2021년10월_여_10~19세,"7,647",434,215,459,772,"1,830",724,407,741,560,296,500,709
2021년10월_여_20~29세,"10,793","1,061",338,638,"1,002","1,850","1,342",636,882,915,411,797,921
2021년10월_여_30~39세,"8,857",656,364,535,707,"1,276",956,464,"1,364",676,378,763,718
2021년10월_여_40~49세,"12,735",802,447,790,"1,230","2,643","1,365",681,"1,258",955,500,875,"1,189"
2021년10월_여_50~59세,"16,415","1,249",606,"1,107","1,629","2,801","1,804","1,027","1,323","1,204",555,"1,386","1,724"
2021년10월_여_60~69세,"13,223","1,298",638,"1,182","1,387","1,406","1,582",984,897,956,367,"1,135","1,391"
2021년10월_여_70~79세,"6,682",687,365,614,671,644,771,546,356,553,164,644,667
2021년10월_여_80~89세,"3,628",295,170,393,320,395,374,309,226,296,89,370,391
2021년10월_여_90~99세,594,63,40,53,53,60,52,45,37,44,21,50,76
2021년10월_여_100세 이상,25,5,2,2,1,2,1,7,1,3,0,1,0
2021년11월_계_총인구수,"174,330","14,619","6,992","12,350","16,305","27,308","19,621","11,070","16,434","13,927","6,573","13,161","15,970"
2021년11월_계_연령구간인구수,"174,330","14,619","6,992","12,350","16,305","27,308","19,621","11,070","16,434","13,927","6,573","13,161","15,970"
2021년11월_계_0~9세,"10,452",603,263,616,877,"1,903",891,458,"1,959",736,423,840,883
2021년11월_계_10~19세,"15,872",978,474,960,"1,603","3,679","1,567",886,"1,502","1,167",596,"1,001","1,459"
2021년11월_계_20~29세,"24,094","2,377",801,"1,403","2,180","4,004","3,003","1,452","1,927","2,161",973,"1,710","2,103"
2021년11월_계_30~39세,"19,621","1,542",776,"1,192","1,585","2,599","2,221","1,107","2,802","1,695","1,000","1,595","1,507"
2021년11월_계_40~49세,"26,080","1,861","1,029","1,679","2,425","4,747","2,979","1,504","2,697","2,093","1,166","1,716","2,184"
2021년11월_계_50~59세,"33,242","2,667","1,327","2,316","3,176","5,638","3,752","2,147","2,601","2,638","1,190","2,567","3,223"
2021년11월_계_60~69세,"26,218","2,678","1,326","2,333","2,614","2,882","3,092","1,927","1,866","1,902",754,"2,096","2,748"
2021년11월_계_70~79세,"12,309","1,346",677,"1,164","1,240","1,152","1,449","1,034",680,996,311,"1,059","1,201"
2021년11월_계_80~89세,"5,673",487,267,612,536,626,602,494,353,475,137,512,572
2021년11월_계_90~99세,743,75,50,73,67,76,64,55,46,61,23,63,90
2021년11월_계_100세 이상,26,5,2,2,2,2,1,6,1,3,0,2,0
2021년11월_남_총인구수,"88,659","7,768","3,696","6,270","8,107","13,488","10,204","5,693","8,413","7,409","3,579","6,219","7,813"
2021년11월_남_연령구간인구수,"88,659","7,768","3,696","6,270","8,107","13,488","10,204","5,693","8,413","7,409","3,579","6,219","7,813"
2021년11월_남_0~9세,"5,278",311,140,302,442,943,451,214,"1,019",381,213,407,455
2021년11월_남_10~19세,"8,271",542,263,504,841,"1,856",846,480,768,610,296,508,757
2021년11월_남_20~29세,"13,315","1,306",467,768,"1,173","2,163","1,670",817,"1,047","1,237",563,910,"1,194"
2021년11월_남_30~39세,"10,773",890,414,662,880,"1,328","1,258",643,"1,426","1,016",627,834,795
2021년11월_남_40~49세,"13,382","1,062",587,884,"1,202","2,126","1,608",814,"1,445","1,136",663,845,"1,010"
2021년11월_남_50~59세,"16,857","1,422",719,"1,219","1,552","2,837","1,944","1,108","1,282","1,450",632,"1,184","1,508"
2021년11월_남_60~69세,"12,975","1,371",691,"1,142","1,218","1,477","1,514",940,963,938,390,969,"1,362"
2021년11월_남_70~79세,"5,634",656,315,555,570,507,675,491,323,447,147,412,536
2021년11월_남_80~89세,"2,019",194,92,213,213,236,226,177,128,177,46,137,180
2021년11월_남_90~99세,153,13,8,21,15,15,12,9,12,17,2,13,16
2021년11월_남_100세 이상,2,1,0,0,1,0,0,0,0,0,0,0,0
2021년11월_여_총인구수,"85,671","6,851","3,296","6,080","8,198","13,820","9,417","5,377","8,021","6,518","2,994","6,942","8,157"
2021년11월_여_연령구간인구수,"85,671","6,851","3,296","6,080","8,198","13,820","9,417","5,377","8,021","6,518","2,994","6,942","8,157"
2021년11월_여_0~9세,"5,174",292,123,314,435,960,440,244,940,355,210,433,428
2021년11월_여_10~19세,"7,601",436,211,456,762,"1,823",721,406,734,557,300,493,702
2021년11월_여_20~29세,"10,779","1,071",334,635,"1,007","1,841","1,333",635,880,924,410,800,909
2021년11월_여_30~39세,"8,848",652,362,530,705,"1,271",963,464,"1,376",679,373,761,712
2021년11월_여_40~49세,"12,698",799,442,795,"1,223","2,621","1,371",690,"1,252",957,503,871,"1,174"
2021년11월_여_50~59세,"16,385","1,245",608,"1,097","1,624","2,801","1,808","1,039","1,319","1,188",558,"1,383","1,715"
2021년11월_여_60~69세,"13,243","1,307",635,"1,191","1,396","1,405","1,578",987,903,964,364,"1,127","1,386"
2021년11월_여_70~79세,"6,675",690,362,609,670,645,774,543,357,549,164,647,665
2021년11월_여_80~89세,"3,654",293,175,399,323,390,376,317,225,298,91,375,392
2021년11월_여_90~99세,590,62,42,52,52,61,52,46,34,44,21,50,74
2021년11월_여_100세 이상,24,4,2,2,1,2,1,6,1,3,0,2,0
2021년12월_계_총인구수,"175,046","14,506","6,944","12,271","16,215","27,150","19,567","12,825","16,303","13,725","6,474","13,100","15,966"
2021년12월_계_연령구간인구수,"175,046","14,506","6,944","12,271","16,215","27,150","19,567","12,825","16,303","13,725","6,474","13,100","15,966"
2021년12월_계_0~9세,"10,519",586,257,597,857,"1,892",887,673,"1,938",707,404,841,880
2021년12월_계_10~19세,"15,786",967,466,947,"1,578","3,629","1,553",980,"1,476","1,156",578,998,"1,458"
2021년12월_계_20~29세,"24,097","2,345",792,"1,400","2,153","3,976","2,989","1,693","1,895","2,115",965,"1,674","2,100"
2021년12월_계_30~39세,"19,941","1,509",774,"1,182","1,587","2,587","2,205","1,589","2,784","1,665",975,"1,585","1,499"
2021년12월_계_40~49세,"26,157","1,865","1,022","1,655","2,398","4,705","2,973","1,737","2,691","2,072","1,145","1,707","2,187"
2021년12월_계_50~59세,"33,326","2,656","1,317","2,316","3,176","5,616","3,745","2,406","2,580","2,589","1,177","2,555","3,193"
2021년12월_계_60~69세,"26,362","2,661","1,320","2,321","2,612","2,885","3,097","2,092","1,860","1,887",758,"2,097","2,772"
2021년12월_계_70~79세,"12,363","1,348",678,"1,169","1,244","1,148","1,447","1,082",674,994,310,"1,066","1,203"
2021년12월_계_80~89세,"5,721",488,269,609,536,631,607,512,357,475,138,511,588
2021년12월_계_90~99세,748,76,47,73,72,79,63,54,48,62,24,64,86
2021년12월_계_100세 이상,26,5,2,2,2,2,1,7,0,3,0,2,0
2021년12월_남_총인구수,"88,989","7,698","3,662","6,224","8,068","13,388","10,162","6,636","8,347","7,295","3,516","6,186","7,807"
2021년12월_남_연령구간인구수,"88,989","7,698","3,662","6,224","8,068","13,388","10,162","6,636","8,347","7,295","3,516","6,186","7,807"
2021년12월_남_0~9세,"5,317",302,134,291,433,931,452,329,"1,009",366,207,407,456
2021년12월_남_10~19세,"8,241",533,261,495,841,"1,829",832,537,760,603,283,506,761
2021년12월_남_20~29세,"13,301","1,293",459,765,"1,157","2,151","1,655",947,"1,030","1,208",556,893,"1,187"
2021년12월_남_30~39세,"10,940",870,409,656,880,"1,317","1,259",930,"1,409",994,609,824,783
2021년12월_남_40~49세,"13,400","1,060",583,872,"1,187","2,099","1,603",928,"1,445","1,125",649,838,"1,011"
2021년12월_남_50~59세,"16,918","1,419",713,"1,222","1,551","2,826","1,938","1,242","1,272","1,423",626,"1,183","1,503"
2021년12월_남_60~69세,"13,008","1,353",686,"1,133","1,221","1,478","1,509","1,015",957,933,389,969,"1,365"
2021년12월_남_70~79세,"5,671",656,318,557,571,506,676,512,325,444,149,415,542
2021년12월_남_80~89세,"2,033",196,91,211,211,235,227,186,128,182,46,137,183
2021년12월_남_90~99세,158,15,8,22,15,16,11,10,12,17,2,14,16
2021년12월_남_100세 이상,2,1,0,0,1,0,0,0,0,0,0,0,0
2021년12월_여_총인구수,"86,057","6,808","3,282","6,047","8,147","13,762","9,405","6,189","7,956","6,430","2,958","6,914","8,159"
2021년12월_여_연령구간인구수,"86,057","6,808","3,282","6,047","8,147","13,762","9,405","6,189","7,956","6,430","2,958","6,914","8,159"
2021년12월_여_0~9세,"5,202",284,123,306,424,961,435,344,929,341,197,434,424
2021년12월_여_10~19세,"7,545",434,205,452,737,"1,800",721,443,716,553,295,492,697
2021년12월_여_20~29세,"10,796","1,052",333,635,996,"1,825","1,334",746,865,907,409,781,913
2021년12월_여_30~39세,"9,001",639,365,526,707,"1,270",946,659,"1,375",671,366,761,716
2021년12월_여_40~49세,"12,757",805,439,783,"1,211","2,606","1,370",809,"1,246",947,496,869,"1,176"
2021년12월_여_50~59세,"16,408","1,237",604,"1,094","1,625","2,790","1,807","1,164","1,308","1,166",551,"1,372","1,690"
2021년12월_여_60~69세,"13,354","1,308",634,"1,188","1,391","1,407","1,588","1,077",903,954,369,"1,128","1,407"
2021년12월_여_70~79세,"6,692",692,360,612,673,642,771,570,349,550,161,651,661
2021년12월_여_80~89세,"3,688",292,178,398,325,396,380,326,229,293,92,374,405
2021년12월_여_90~99세,590,61,39,51,57,63,52,44,36,45,22,50,70
2021년12월_여_100세 이상,24,4,2,2,1,2,1,7,0,3,0,2,0
