카테고리,부산광역시 연제구,부산광역시 연제구 거제제1동,부산광역시 연제구 거제제2동,부산광역시 연제구 거제제3동,부산광역시 연제구 거제제4동,부산광역시 연제구 연산제1동,부산광역시 연제구 연산제2동,부산광역시 연제구 연산제3동,부산광역시 연제구 연산제4동,부산광역시 연제구 연산제5동,부산광역시 연제구 연산제6동,부산광역시 연제구 연산제8동,부산광역시 연제구 연산제9동
2021년09월_여_20~29세,"12,309","1,508",612,583,557,810,"1,174",361,"1,214","1,962",824,711,"1,993"
2021년09월_여_30~39세,"12,917","1,530",628,534,490,"1,023","1,817",319,922,"1,531","1,091",925,"2,107"
2021년09월_여_40~49세,"15,928","2,931","1,207",644,850,"1,240","1,582",448,"1,069","1,083","1,048","1,099","2,727"
2021년09월_여_50~59세,"17,531","2,443",994,848,953,"1,373","1,631",662,"1,370","1,219","1,348","1,238","3,452"
2021년09월_여_60~69세,"18,046","2,022",880,"1,025",959,"1,541","1,616",860,"1,741","1,162","1,706","1,256","3,278"
2021년09월_여_70~79세,"9,979","1,281",493,700,479,790,899,565,919,658,"1,082",635,"1,478"
2021년09월_여_80~89세,"4,519",518,232,386,241,323,437,239,395,275,516,253,704
2021년09월_여_90~99세,662,78,30,54,46,33,73,28,56,25,67,41,131
2021년09월_여_100세 이상,29,4,0,0,0,2,6,1,1,2,3,6,4
2021년10월_계_총인구수,"205,607","29,317","12,300","10,039","10,481","16,318","20,922","7,176","16,252","16,552","16,727","14,204","35,319"
2021년10월_계_연령구간인구수,"205,607","29,317","12,300","10,039","10,481","16,318","20,922","7,176","16,252","16,552","16,727","14,204","35,319"
2021년10월_계_0~9세,"13,844","2,384",994,462,660,"1,210","1,974",208,643,740,"1,024","1,195","2,350"
2021년10월_계_10~19세,"16,178","3,560","1,567",673,983,"1,233","1,288",366,884,651,981,"1,123","2,869"
2021년10월_계_20~29세,"24,903","3,195","1,282","1,104","1,203","1,750","2,373",759,"2,297","3,386","1,798","1,522","4,234"
2021년10월_계_30~39세,"25,973","2,886","1,197","1,085","1,068","2,106","3,529",697,"1,944","3,135","2,261","1,804","4,261"
2021년10월_계_40~49세,"31,240","5,421","2,283","1,268","1,603","2,483","3,152",888,"2,172","2,299","2,243","2,216","5,212"
2021년10월_계_50~59세,"33,368","4,803","1,971","1,619","1,799","2,590","3,107","1,243","2,660","2,394","2,580","2,369","6,233"
2021년10월_계_60~69세,"33,376","3,730","1,673","1,856","1,815","2,863","2,966","1,580","3,179","2,221","3,035","2,349","6,109"
2021년10월_계_70~79세,"18,420","2,301",915,"1,255",914,"1,487","1,723","1,022","1,730","1,213","1,884","1,186","2,790"
2021년10월_계_80~89세,"7,404",925,377,636,376,541,704,377,659,481,832,394,"1,102"
2021년10월_계_90~99세,875,106,40,81,59,52,103,35,83,30,86,46,154
2021년10월_계_100세 이상,26,6,1,0,1,3,3,1,1,2,3,0,5
2021년10월_남_총인구수,"98,989","14,185","5,867","4,744","5,142","7,955","10,059","3,432","7,816","7,923","8,070","6,917","16,879"
2021년10월_남_연령구간인구수,"98,989","14,185","5,867","4,744","5,142","7,955","10,059","3,432","7,816","7,923","8,070","6,917","16,879"
2021년10월_남_0~9세,"6,972","1,242",456,247,340,620,997,113,313,361,504,607,"1,172"
2021년10월_남_10~19세,"8,317","1,871",747,358,534,668,631,181,440,357,516,562,"1,452"
2021년10월_남_20~29세,"12,650","1,701",666,529,652,934,"1,220",402,"1,088","1,410",988,808,"2,252"
2021년10월_남_30~39세,"13,053","1,364",575,554,570,"1,060","1,715",381,"1,020","1,598","1,159",888,"2,169"
2021년10월_남_40~49세,"15,369","2,505","1,075",637,765,"1,232","1,570",445,"1,111","1,203","1,201","1,119","2,506"
2021년10월_남_50~59세,"15,832","2,360",982,764,845,"1,205","1,466",589,"1,307","1,179","1,221","1,139","2,775"
2021년10월_남_60~69세,"15,295","1,690",789,833,850,"1,319","1,350",719,"1,438","1,046","1,344","1,097","2,820"
2021년10월_남_70~79세,"8,412","1,020",423,553,437,681,817,454,808,557,804,550,"1,308"
2021년10월_남_80~89세,"2,885",404,145,244,136,217,266,140,267,208,316,140,402
2021년10월_남_90~99세,198,26,8,25,12,18,27,8,24,4,17,7,22
2021년10월_남_100세 이상,6,2,1,0,1,1,0,0,0,0,0,0,1
2021년10월_여_총인구수,"106,618","15,132","6,433","5,295","5,339","8,363","10,863","3,744","8,436","8,629","8,657","7,287","18,440"
2021년10월_여_연령구간인구수,"106,618","15,132","6,433","5,295","5,339","8,363","10,863","3,744","8,436","8,629","8,657","7,287","18,440"
2021년10월_여_0~9세,"6,872","1,142",538,215,320,590,977,95,330,379,520,588,"1,178"
2021년10월_여_10~19세,"7,861","1,689",820,315,449,565,657,185,444,294,465,561,"1,417"
2021년10월_여_20~29세,"12,253","1,494",616,575,551,816,"1,153",357,"1,209","1,976",810,714,"1,982"
2021년10월_여_30~39세,"12,920","1,522",622,531,498,"1,046","1,814",316,924,"1,537","1,102",916,"2,092"
2021년10월_여_40~49세,"15,871","2,916","1,208",631,838,"1,251","1,582",443,"1,061","1,096","1,042","1,097","2,706"
2021년10월_여_50~59세,"17,536","2,443",989,855,954,"1,385","1,641",654,"1,353","1,215","1,359","1,230","3,458"
2021년10월_여_60~69세,"18,081","2,040",884,"1,023",965,"1,544","1,616",861,"1,741","1,175","1,691","1,252","3,289"
2021년10월_여_70~79세,"10,008","1,281",492,702,477,806,906,568,922,656,"1,080",636,"1,482"
2021년10월_여_80~89세,"4,519",521,232,392,240,324,438,237,392,273,516,254,700
2021년10월_여_90~99세,677,80,32,56,47,34,76,27,59,26,69,39,132
2021년10월_여_100세 이상,20,4,0,0,0,2,3,1,1,2,3,0,4
2021년11월_계_총인구수,"205,742","29,336","12,258","10,018","10,462","16,646","20,872","7,248","16,185","16,607","16,754","14,143","35,213"
2021년11월_계_연령구간인구수,"205,742","29,336","12,258","10,018","10,462","16,646","20,872","7,248","16,185","16,607","16,754","14,143","35,213"
2021년11월_계_0~9세,"13,790","2,368",983,464,649,"1,239","1,982",221,629,733,"1,024","1,183","2,315"
2021년11월_계_10~19세,"16,176","3,556","1,563",672,984,"1,251","1,277",372,884,656,984,"1,115","2,862"
2021년11월_계_20~29세,"24,846","3,233","1,278","1,086","1,192","1,786","2,346",752,"2,268","3,393","1,797","1,499","4,216"
2021년11월_계_30~39세,"25,975","2,879","1,183","1,085","1,068","2,176","3,496",741,"1,922","3,136","2,270","1,784","4,235"
2021년11월_계_40~49세,"31,283","5,403","2,276","1,276","1,598","2,533","3,153",902,"2,164","2,315","2,247","2,219","5,197"
2021년11월_계_50~59세,"33,395","4,815","1,973","1,616","1,791","2,652","3,127","1,228","2,652","2,402","2,573","2,357","6,209"
2021년11월_계_60~69세,"33,427","3,725","1,668","1,849","1,817","2,914","2,946","1,601","3,182","2,228","3,038","2,348","6,111"
2021년11월_계_70~79세,"18,475","2,306",918,"1,254",923,"1,494","1,733","1,014","1,731","1,223","1,892","1,195","2,792"
2021년11월_계_80~89세,"7,471",941,375,637,379,545,706,382,672,488,837,395,"1,114"
2021년11월_계_90~99세,879,104,40,79,60,53,103,34,80,31,90,48,157
2021년11월_계_100세 이상,25,6,1,0,1,3,3,1,1,2,2,0,5
2021년11월_남_총인구수,"99,042","14,174","5,844","4,748","5,128","8,126","10,030","3,471","7,796","7,929","8,078","6,879","16,839"
2021년11월_남_연령구간인구수,"99,042","14,174","5,844","4,748","5,128","8,126","10,030","3,471","7,796","7,929","8,078","6,879","16,839"
2021년11월_남_0~9세,"6,936","1,235",448,247,332,634,996,125,305,359,503,597,"1,155"
2021년11월_남_10~19세,"8,317","1,868",746,358,536,677,620,185,440,357,519,557,"1,454"
2021년11월_남_20~29세,"12,610","1,716",652,529,646,955,"1,208",397,"1,078","1,401",977,799,"2,252"
2021년11월_남_30~39세,"13,061","1,357",575,554,567,"1,101","1,702",399,"1,024","1,599","1,164",870,"2,149"
2021년11월_남_40~49세,"15,408","2,489","1,073",643,761,"1,260","1,579",454,"1,106","1,215","1,205","1,127","2,496"
2021년11월_남_50~59세,"15,818","2,372",988,758,843,"1,233","1,468",582,"1,292","1,175","1,216","1,127","2,764"
2021년11월_남_60~69세,"15,345","1,685",786,831,849,"1,350","1,340",728,"1,445","1,049","1,348","1,101","2,833"
2021년11월_남_70~79세,"8,429","1,014",421,557,443,681,824,451,810,562,812,551,"1,303"
2021년11월_남_80~89세,"2,913",411,147,247,138,216,266,142,273,207,316,141,409
2021년11월_남_90~99세,199,25,7,24,12,18,27,8,23,5,18,9,23
2021년11월_남_100세 이상,6,2,1,0,1,1,0,0,0,0,0,0,1
2021년11월_여_총인구수,"106,700","15,162","6,414","5,270","5,334","8,520","10,842","3,777","8,389","8,678","8,676","7,264","18,374"
2021년11월_여_연령구간인구수,"106,700","15,162","6,414","5,270","5,334","8,520","10,842","3,777","8,389","8,678","8,676","7,264","18,374"
2021년11월_여_0~9세,"6,854","1,133",535,217,317,605,986,96,324,374,521,586,"1,160"
2021년11월_여_10~19세,"7,859","1,688",817,314,448,574,657,187,444,299,465,558,"1,408"
2021년11월_여_20~29세,"12,236","1,517",626,557,546,831,"1,138",355,"1,190","1,992",820,700,"1,964"
2021년11월_여_30~39세,"12,914","1,522",608,531,501,"1,075","1,794",342,898,"1,537","1,106",914,"2,086"
2021년11월_여_40~49세,"15,875","2,914","1,203",633,837,"1,273","1,574",448,"1,058","1,100","1,042","1,092","2,701"
2021년11월_여_50~59세,"17,577","2,443",985,858,948,"1,419","1,659",646,"1,360","1,227","1,357","1,230","3,445"
2021년11월_여_60~69세,"18,082","2,040",882,"1,018",968,"1,564","1,606",873,"1,737","1,179","1,690","1,247","3,278"
2021년11월_여_70~79세,"10,046","1,292",497,697,480,813,909,563,921,661,"1,080",644,"1,489"
2021년11월_여_80~89세,"4,558",530,228,390,241,329,440,240,399,281,521,254,705
2021년11월_여_90~99세,680,79,33,55,48,35,76,26,57,26,72,39,134
2021년11월_여_100세 이상,19,4,0,0,0,2,3,1,1,2,2,0,4
2021년12월_계_총인구수,"207,144","29,232","12,232","9,988","10,429","16,775","20,674","9,160","16,154","16,588","16,699","14,138","35,075"
2021년12월_계_연령구간인구수,"207,144","29,232","12,232","9,988","10,429","16,775","20,674","9,160","16,154","16,588","16,699","14,138","35,075"
2021년12월_계_0~9세,"13,970","2,351",981,459,638,"1,247","1,958",510,623,726,"1,012","1,169","2,296"
2021년12월_계_10~19세,"16,236","3,536","1,565",670,977,"1,265","1,257",495,891,643,979,"1,116","2,842"
2021년12월_계_20~29세,"24,911","3,224","1,271","1,082","1,183","1,774","2,314",923,"2,267","3,392","1,787","1,500","4,194"
2021년12월_계_30~39세,"26,303","2,857","1,164","1,068","1,047","2,198","3,463","1,228","1,909","3,160","2,235","1,781","4,193"
2021년12월_계_40~49세,"31,562","5,374","2,271","1,273","1,606","2,558","3,134","1,237","2,152","2,286","2,259","2,229","5,183"
2021년12월_계_50~59세,"33,531","4,788","1,982","1,615","1,786","2,689","3,079","1,449","2,647","2,393","2,570","2,342","6,191"
2021년12월_계_60~69세,"33,606","3,738","1,663","1,849","1,823","2,925","2,927","1,802","3,174","2,228","3,037","2,353","6,087"
2021년12월_계_70~79세,"18,582","2,297",924,"1,248",928,"1,508","1,728","1,077","1,737","1,235","1,887","1,205","2,808"
2021년12월_계_80~89세,"7,528",958,369,645,380,549,711,400,673,488,841,391,"1,123"
2021년12월_계_90~99세,889,103,41,79,60,59,100,38,79,35,90,52,153
2021년12월_계_100세 이상,26,6,1,0,1,3,3,1,2,2,2,0,5
2021년12월_남_총인구수,"99,761","14,122","5,817","4,734","5,120","8,186","9,944","4,440","7,798","7,924","8,051","6,875","16,750"
2021년12월_남_연령구간인구수,"99,761","14,122","5,817","4,734","5,120","8,186","9,944","4,440","7,798","7,924","8,051","6,875","16,750"
2021년12월_남_0~9세,"7,045","1,220",448,244,328,640,989,277,306,354,503,588,"1,148"
2021년12월_남_10~19세,"8,352","1,861",748,359,537,685,615,245,442,347,515,557,"1,441"
2021년12월_남_20~29세,"12,631","1,711",646,524,636,944,"1,191",484,"1,088","1,404",968,796,"2,239"
2021년12월_남_30~39세,"13,228","1,346",563,547,557,"1,108","1,686",657,"1,016","1,606","1,147",870,"2,125"
2021년12월_남_40~49세,"15,562","2,473","1,067",642,771,"1,276","1,571",622,"1,098","1,204","1,209","1,134","2,495"
2021년12월_남_50~59세,"15,861","2,354",989,757,837,"1,247","1,449",685,"1,297","1,173","1,212","1,123","2,738"
2021년12월_남_60~69세,"15,459","1,701",778,835,856,"1,355","1,329",821,"1,449","1,054","1,354","1,103","2,824"
2021년12월_남_70~79세,"8,479","1,012",426,555,445,693,818,490,805,566,808,555,"1,306"
2021년12월_남_80~89세,"2,938",418,143,248,140,218,268,150,274,211,317,140,411
2021년12월_남_90~99세,201,24,8,23,12,19,28,9,23,5,18,9,23
2021년12월_남_100세 이상,5,2,1,0,1,1,0,0,0,0,0,0,0
2021년12월_여_총인구수,"107,383","15,110","6,415","5,254","5,309","8,589","10,730","4,720","8,356","8,664","8,648","7,263","18,325"
2021년12월_여_연령구간인구수,"107,383","15,110","6,415","5,254","5,309","8,589","10,730","4,720","8,356","8,664","8,648","7,263","18,325"
2021년12월_여_0~9세,"6,925","1,131",533,215,310,607,969,233,317,372,509,581,"1,148"
2021년12월_여_10~19세,"7,884","1,675",817,311,440,580,642,250,449,296,464,559,"1,401"
2021년12월_여_20~29세,"12,280","1,513",625,558,547,830,"1,123",439,"1,179","1,988",819,704,"1,955"
2021년12월_여_30~39세,"13,075","1,511",601,521,490,"1,090","1,777",571,893,"1,554","1,088",911,"2,068"
2021년12월_여_40~49세,"16,000","2,901","1,204",631,835,"1,282","1,563",615,"1,054","1,082","1,050","1,095","2,688"
2021년12월_여_50~59세,"17,670","2,434",993,858,949,"1,442","1,630",764,"1,350","1,220","1,358","1,219","3,453"
2021년12월_여_60~69세,"18,147","2,037",885,"1,014",967,"1,570","1,598",981,"1,725","1,174","1,683","1,250","3,263"
2021년12월_여_70~79세,"10,103","1,285",498,693,483,815,910,587,932,669,"1,079",650,"1,502"
2021년12월_여_80~89세,"4,590",540,226,397,240,331,443,250,399,277,524,251,712
2021년12월_여_90~99세,688,79,33,56,48,40,72,29,56,30,72,43,130
2021년12월_여_100세 이상,21,4,0,0,0,2,3,1,2,2,2,0,5
