카테고리,경기도 화성시,경기도 화성시 봉담읍,경기도 화성시 우정읍,경기도 화성시 향남읍,경기도 화성시 남양읍,경기도 화성시 매송면,경기도 화성시 비봉면,경기도 화성시 마도면,경기도 화성시 송산면,경기도 화성시 서신면,경기도 화성시 팔탄면,경기도 화성시 장안면,경기도 화성시 양감면,경기도 화성시 정남면,경기도 화성시 새솔동,경기도 화성시 진안동,경기도 화성시 병점1동,경기도 화성시 병점2동,경기도 화성시 반월동,경기도 화성시 기배동,경기도 화성시 화산동,경기도 화성시 동탄1동,경기도 화성시 동탄2동,경기도 화성시 동탄3동,경기도 화성시 동탄4동,경기도 화성시 동탄5동,경기도 화성시 동탄6동,경기도 화성시 동탄7동,경기도 화성시 동탄8동
2021년03월_여_90~99세,"1,692",186,84,142,140,37,64,39,104,66,62,45,22,70,14,65,55,44,40,28,60,36,32,40,42,49,34,64,28
2021년03월_여_100세 이상,65,12,3,2,5,0,1,4,7,2,4,0,1,6,1,1,1,1,1,1,5,1,2,1,0,2,0,1,0
2021년04월_계_총인구수,"864,687","82,025","17,381","87,197","42,229","7,099","5,815","6,930","10,915","7,093","9,930","10,280","3,985","11,407","21,840","43,737","32,913","24,146","32,203","13,570","23,061","51,326","35,584","42,119","52,936","43,308","32,606","84,738","28,314"
2021년04월_계_연령구간인구수,"864,687","82,025","17,381","87,197","42,229","7,099","5,815","6,930","10,915","7,093","9,930","10,280","3,985","11,407","21,840","43,737","32,913","24,146","32,203","13,570","23,061","51,326","35,584","42,119","52,936","43,308","32,606","84,738","28,314"
2021년04월_계_0~9세,"103,071","8,161",884,"10,571","4,089",267,219,249,450,166,312,375,95,402,"4,010","4,308","3,376","2,343","4,213","1,254","1,738","6,214","4,148","5,663","8,904","6,285","4,741","14,497","5,137"
2021년04월_계_10~19세,"97,937","9,841","1,436","10,225","3,577",472,322,393,786,289,465,600,161,739,"2,172","3,901","3,485","3,924","3,997","1,781","2,221","6,888","6,576","5,311","9,013","4,264","3,177","9,407","2,514"
2021년04월_계_20~29세,"106,675","10,315","1,778","10,505","5,756",805,596,750,990,546,974,"1,041",396,"1,350","2,348","7,115","5,608","3,006","4,051","1,715","3,100","8,107","3,742","6,388","4,209","5,298","4,644","8,701","2,841"
2021년04월_계_30~39세,"150,419","11,343","1,572","15,791","7,198",634,502,761,898,516,"1,016",897,370,"1,168","4,752","8,765","5,711","2,900","5,671","1,510","2,903","9,555","4,061","8,218","8,839","10,650","7,639","19,032","7,547"
2021년04월_계_40~49세,"166,670","15,863","2,747","17,579","6,903",921,690,996,"1,409",800,"1,450","1,292",473,"1,607","4,234","7,845","5,783","5,326","6,063","2,636","3,931","10,261","8,748","8,460","13,294","8,328","6,300","17,431","5,300"
2021년04월_계_50~59세,"117,230","12,611","3,525","11,171","6,569","1,499","1,183","1,423","2,110","1,580","2,294","2,135",895,"2,399","2,693","5,943","4,497","3,340","4,510","2,274","4,119","6,503","4,792","4,271","5,548","4,327","3,485","8,920","2,614"
2021년04월_계_60~69세,"73,311","8,327","2,858","6,759","4,878","1,340","1,187","1,243","2,166","1,735","1,978","2,120",886,"2,071","1,224","3,588","2,665","1,799","2,581","1,413","3,051","2,422","2,064","2,139","2,055","2,624","1,750","4,725","1,663"
2021년04월_계_70~79세,"32,290","3,768","1,607","2,956","2,117",733,645,709,"1,230",838,842,"1,082",414,"1,008",261,"1,538","1,251","1,014",746,696,"1,344",950,"1,028","1,175",754,"1,068",591,"1,447",478
2021년04월_계_80~89세,"14,874","1,553",857,"1,456",963,379,389,352,732,538,512,674,265,568,128,648,472,439,322,255,578,378,387,434,274,402,234,497,188
2021년04월_계_90~99세,"2,130",228,114,178,174,49,80,50,137,83,83,63,29,88,18,84,65,54,48,35,69,47,35,59,46,60,44,78,32
2021년04월_계_100세 이상,80,15,3,6,5,0,2,4,7,2,4,1,1,7,0,2,0,1,1,1,7,1,3,1,0,2,1,3,0
2021년04월_남_총인구수,"449,184","41,662","9,473","46,720","23,070","3,767","3,292","4,143","5,898","3,918","6,007","5,917","2,452","6,604","10,968","23,616","16,923","11,753","16,280","6,953","12,189","26,479","17,535","21,730","26,363","21,813","16,892","42,492","14,275"
2021년04월_남_연령구간인구수,"449,184","41,662","9,473","46,720","23,070","3,767","3,292","4,143","5,898","3,918","6,007","5,917","2,452","6,604","10,968","23,616","16,923","11,753","16,280","6,953","12,189","26,479","17,535","21,730","26,363","21,813","16,892","42,492","14,275"
2021년04월_남_0~9세,"52,644","4,054",473,"5,486","2,118",137,120,139,227,83,167,211,56,210,"1,973","2,195","1,769","1,190","2,135",642,886,"3,141","2,125","2,924","4,526","3,234","2,418","7,396","2,609"
2021년04월_남_10~19세,"50,022","4,897",735,"5,238","1,839",256,177,215,431,155,241,331,87,400,"1,077","2,001","1,786","1,955","2,072",920,"1,186","3,538","3,293","2,754","4,561","2,180","1,644","4,799","1,254"
2021년04월_남_20~29세,"57,918","5,514","1,080","5,788","3,410",458,354,491,579,351,651,633,272,842,"1,215","4,134","3,123","1,543","2,121",936,"1,781","4,392","1,912","3,524","2,107","2,587","2,363","4,355","1,402"
2021년04월_남_30~39세,"78,384","5,774",944,"8,898","4,196",366,313,512,546,308,692,575,257,779,"2,341","4,987","3,011","1,415","2,824",789,"1,600","4,854","1,821","4,296","3,816","5,415","3,994","9,276","3,785"
2021년04월_남_40~49세,"88,836","8,222","1,629","9,791","3,943",528,438,692,816,494,969,846,337,"1,024","2,225","4,427","2,954","2,559","3,126","1,349","2,181","5,130","4,260","4,343","6,815","4,348","3,400","9,125","2,865"
2021년04월_남_50~59세,"63,091","6,676","2,025","6,229","3,571",837,702,879,"1,222",919,"1,514","1,345",593,"1,465","1,313","3,134","2,253","1,730","2,204","1,198","2,162","3,577","2,551","2,254","3,067","2,212","1,837","4,358","1,264"
2021년04월_남_60~69세,"37,385","4,169","1,494","3,419","2,563",708,699,703,"1,171",956,"1,141","1,184",537,"1,173",650,"1,799","1,295",803,"1,325",692,"1,550","1,233",975,941,"1,038","1,198",879,"2,297",793
2021년04월_남_70~79세,"15,099","1,759",760,"1,325","1,043",327,320,367,584,420,423,510,215,489,129,679,537,404,370,326,638,455,437,506,341,498,270,730,237
2021년04월_남_80~89세,"5,345",547,304,504,353,138,153,135,287,213,188,264,91,205,41,241,185,146,95,96,191,147,156,169,86,130,78,140,62
2021년04월_남_90~99세,443,47,29,38,34,12,15,10,35,19,21,17,7,15,4,18,10,8,8,5,12,12,4,19,6,11,9,14,4
2021년04월_남_100세 이상,17,3,0,4,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0
2021년04월_여_총인구수,"415,503","40,363","7,908","40,477","19,159","3,332","2,523","2,787","5,017","3,175","3,923","4,363","1,533","4,803","10,872","20,121","15,990","12,393","15,923","6,617","10,872","24,847","18,049","20,389","26,573","21,495","15,714","42,246","14,039"
2021년04월_여_연령구간인구수,"415,503","40,363","7,908","40,477","19,159","3,332","2,523","2,787","5,017","3,175","3,923","4,363","1,533","4,803","10,872","20,121","15,990","12,393","15,923","6,617","10,872","24,847","18,049","20,389","26,573","21,495","15,714","42,246","14,039"
2021년04월_여_0~9세,"50,427","4,107",411,"5,085","1,971",130,99,110,223,83,145,164,39,192,"2,037","2,113","1,607","1,153","2,078",612,852,"3,073","2,023","2,739","4,378","3,051","2,323","7,101","2,528"
2021년04월_여_10~19세,"47,915","4,944",701,"4,987","1,738",216,145,178,355,134,224,269,74,339,"1,095","1,900","1,699","1,969","1,925",861,"1,035","3,350","3,283","2,557","4,452","2,084","1,533","4,608","1,260"
2021년04월_여_20~29세,"48,757","4,801",698,"4,717","2,346",347,242,259,411,195,323,408,124,508,"1,133","2,981","2,485","1,463","1,930",779,"1,319","3,715","1,830","2,864","2,102","2,711","2,281","4,346","1,439"
2021년04월_여_30~39세,"72,035","5,569",628,"6,893","3,002",268,189,249,352,208,324,322,113,389,"2,411","3,778","2,700","1,485","2,847",721,"1,303","4,701","2,240","3,922","5,023","5,235","3,645","9,756","3,762"
2021년04월_여_40~49세,"77,834","7,641","1,118","7,788","2,960",393,252,304,593,306,481,446,136,583,"2,009","3,418","2,829","2,767","2,937","1,287","1,750","5,131","4,488","4,117","6,479","3,980","2,900","8,306","2,435"
2021년04월_여_50~59세,"54,139","5,935","1,500","4,942","2,998",662,481,544,888,661,780,790,302,934,"1,380","2,809","2,244","1,610","2,306","1,076","1,957","2,926","2,241","2,017","2,481","2,115","1,648","4,562","1,350"
2021년04월_여_60~69세,"35,926","4,158","1,364","3,340","2,315",632,488,540,995,779,837,936,349,898,574,"1,789","1,370",996,"1,256",721,"1,501","1,189","1,089","1,198","1,017","1,426",871,"2,428",870
2021년04월_여_70~79세,"17,191","2,009",847,"1,631","1,074",406,325,342,646,418,419,572,199,519,132,859,714,610,376,370,706,495,591,669,413,570,321,717,241
2021년04월_여_80~89세,"9,529","1,006",553,952,610,241,236,217,445,325,324,410,174,363,87,407,287,293,227,159,387,231,231,265,188,272,156,357,126
2021년04월_여_90~99세,"1,687",181,85,140,140,37,65,40,102,64,62,46,22,73,14,66,55,46,40,30,57,35,31,40,40,49,35,64,28
2021년04월_여_100세 이상,63,12,3,2,5,0,1,4,7,2,4,0,1,5,0,1,0,1,1,1,5,1,2,1,0,2,1,1,0
2021년05월_계_총인구수,"867,819","82,113","17,419","87,411","42,379","7,084","5,822","6,956","10,923","7,103","9,953","10,324","4,024","11,498","21,965","43,698","34,576","24,110","32,224","13,560","23,008","51,314","35,598","42,123","52,952","43,498","32,790","84,991","28,403"
2021년05월_계_연령구간인구수,"867,819","82,113","17,419","87,411","42,379","7,084","5,822","6,956","10,923","7,103","9,953","10,324","4,024","11,498","21,965","43,698","34,576","24,110","32,224","13,560","23,008","51,314","35,598","42,123","52,952","43,498","32,790","84,991","28,403"
2021년05월_계_0~9세,"102,843","8,105",889,"10,516","4,065",255,222,256,446,169,300,379,97,398,"4,028","4,253","3,656","2,314","4,191","1,236","1,699","6,153","4,109","5,617","8,837","6,289","4,743","14,452","5,169"
2021년05월_계_10~19세,"98,358","9,851","1,433","10,261","3,597",472,319,387,780,290,470,598,168,749,"2,187","3,891","3,601","3,919","4,004","1,776","2,198","6,899","6,606","5,330","9,068","4,296","3,186","9,498","2,524"
2021년05월_계_20~29세,"107,105","10,307","1,782","10,550","5,784",805,592,757,995,539,990,"1,051",399,"1,350","2,357","7,131","5,788","3,008","4,037","1,722","3,118","8,153","3,750","6,378","4,206","5,300","4,678","8,763","2,815"
2021년05월_계_30~39세,"150,633","11,347","1,583","15,766","7,221",629,510,769,899,511,"1,011",897,381,"1,185","4,739","8,728","6,156","2,908","5,688","1,503","2,894","9,550","4,042","8,226","8,741","10,647","7,649","18,934","7,519"
2021년05월_계_40~49세,"167,039","15,839","2,736","17,623","6,945",917,683,989,"1,404",796,"1,448","1,289",477,"1,605","4,262","7,827","6,063","5,250","6,058","2,619","3,885","10,204","8,721","8,439","13,329","8,379","6,356","17,559","5,337"
2021년05월_계_50~59세,"118,063","12,665","3,525","11,238","6,593","1,487","1,180","1,427","2,105","1,592","2,290","2,141",898,"2,416","2,715","5,965","4,714","3,383","4,504","2,292","4,123","6,535","4,832","4,307","5,615","4,393","3,520","8,965","2,643"
2021년05월_계_60~69세,"74,146","8,408","2,881","6,846","4,915","1,363","1,203","1,256","2,188","1,735","2,001","2,154",897,"2,109","1,261","3,616","2,762","1,799","2,622","1,410","3,093","2,435","2,081","2,146","2,092","2,654","1,769","4,770","1,680"
2021년05월_계_70~79세,"32,428","3,782","1,607","2,973","2,109",727,641,708,"1,227",846,843,"1,076",408,"1,008",269,"1,545","1,287","1,023",745,709,"1,345",954,"1,025","1,182",748,"1,073",609,"1,469",490
2021년05월_계_80~89세,"14,990","1,571",864,"1,455",972,381,389,350,736,541,512,672,268,581,128,657,480,451,327,257,578,383,395,439,271,404,235,500,193
2021년05월_계_90~99세,"2,130",223,116,176,172,48,81,53,136,82,84,66,30,90,18,83,68,54,47,35,68,47,35,57,45,61,44,78,33
2021년05월_계_100세 이상,84,15,3,7,6,0,2,4,7,2,4,1,1,7,1,2,1,1,1,1,7,1,2,2,0,2,1,3,0
2021년05월_남_총인구수,"450,855","41,685","9,509","46,831","23,164","3,763","3,299","4,169","5,906","3,924","6,024","5,951","2,480","6,651","11,014","23,648","17,788","11,746","16,297","6,945","12,158","26,456","17,553","21,735","26,365","21,894","16,996","42,587","14,317"
2021년05월_남_연령구간인구수,"450,855","41,685","9,509","46,831","23,164","3,763","3,299","4,169","5,906","3,924","6,024","5,951","2,480","6,651","11,014","23,648","17,788","11,746","16,297","6,945","12,158","26,456","17,553","21,735","26,365","21,894","16,996","42,587","14,317"
2021년05월_남_0~9세,"52,584","4,039",479,"5,457","2,109",131,121,144,227,85,160,210,58,205,"1,988","2,169","1,929","1,173","2,119",632,864,"3,112","2,111","2,905","4,491","3,238","2,421","7,369","2,638"
2021년05월_남_10~19세,"50,181","4,894",738,"5,253","1,845",254,176,213,425,157,243,330,93,406,"1,070","2,003","1,843","1,961","2,081",915,"1,173","3,542","3,303","2,752","4,580","2,189","1,658","4,824","1,260"
2021년05월_남_20~29세,"58,184","5,495","1,080","5,801","3,434",459,355,496,582,350,664,646,279,840,"1,222","4,166","3,214","1,545","2,125",943,"1,792","4,404","1,930","3,524","2,114","2,582","2,380","4,375","1,387"
2021년05월_남_30~39세,"78,496","5,775",957,"8,884","4,216",366,318,524,549,305,687,578,264,791,"2,326","4,979","3,237","1,411","2,823",785,"1,604","4,867","1,805","4,301","3,756","5,404","4,000","9,223","3,761"
2021년05월_남_40~49세,"88,995","8,208","1,620","9,832","3,949",525,436,687,808,492,967,840,335,"1,019","2,237","4,410","3,104","2,522","3,127","1,341","2,151","5,083","4,250","4,336","6,838","4,387","3,423","9,188","2,880"
2021년05월_남_50~59세,"63,582","6,708","2,031","6,249","3,604",834,699,883,"1,216",928,"1,508","1,357",595,"1,479","1,325","3,161","2,369","1,757","2,201","1,209","2,156","3,602","2,565","2,280","3,098","2,249","1,859","4,383","1,277"
2021년05월_남_60~69세,"37,807","4,197","1,509","3,478","2,573",717,706,712,"1,189",947,"1,160","1,202",544,"1,195",669,"1,812","1,339",807,"1,345",688,"1,572","1,235",990,943,"1,056","1,208",885,"2,326",803
2021년05월_남_70~79세,"15,178","1,768",760,"1,334","1,039",327,320,367,585,426,426,506,212,485,133,684,553,413,374,330,641,452,435,504,342,497,281,740,244
2021년05월_남_80~89세,"5,386",552,305,500,360,139,152,133,291,215,188,262,93,213,40,245,189,149,95,97,191,148,160,172,84,128,80,142,63
2021년05월_남_90~99세,444,46,30,39,35,11,15,10,34,19,21,19,7,16,4,18,10,8,7,5,12,11,3,18,6,12,9,15,4
2021년05월_남_100세 이상,18,3,0,4,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,2,0,1,0,0,0,0,2,0
2021년05월_여_총인구수,"416,964","40,428","7,910","40,580","19,215","3,321","2,523","2,787","5,017","3,179","3,929","4,373","1,544","4,847","10,951","20,050","16,788","12,364","15,927","6,615","10,850","24,858","18,045","20,388","26,587","21,604","15,794","42,404","14,086"
2021년05월_여_연령구간인구수,"416,964","40,428","7,910","40,580","19,215","3,321","2,523","2,787","5,017","3,179","3,929","4,373","1,544","4,847","10,951","20,050","16,788","12,364","15,927","6,615","10,850","24,858","18,045","20,388","26,587","21,604","15,794","42,404","14,086"
2021년05월_여_0~9세,"50,259","4,066",410,"5,059","1,956",124,101,112,219,84,140,169,39,193,"2,040","2,084","1,727","1,141","2,072",604,835,"3,041","1,998","2,712","4,346","3,051","2,322","7,083","2,531"
2021년05월_여_10~19세,"48,177","4,957",695,"5,008","1,752",218,143,174,355,133,227,268,75,343,"1,117","1,888","1,758","1,958","1,923",861,"1,025","3,357","3,303","2,578","4,488","2,107","1,528","4,674","1,264"
2021년05월_여_20~29세,"48,921","4,812",702,"4,749","2,350",346,237,261,413,189,326,405,120,510,"1,135","2,965","2,574","1,463","1,912",779,"1,326","3,749","1,820","2,854","2,092","2,718","2,298","4,388","1,428"
2021년05월_여_30~39세,"72,137","5,572",626,"6,882","3,005",263,192,245,350,206,324,319,117,394,"2,413","3,749","2,919","1,497","2,865",718,"1,290","4,683","2,237","3,925","4,985","5,243","3,649","9,711","3,758"
2021년05월_여_40~49세,"78,044","7,631","1,116","7,791","2,996",392,247,302,596,304,481,449,142,586,"2,025","3,417","2,959","2,728","2,931","1,278","1,734","5,121","4,471","4,103","6,491","3,992","2,933","8,371","2,457"
2021년05월_여_50~59세,"54,481","5,957","1,494","4,989","2,989",653,481,544,889,664,782,784,303,937,"1,390","2,804","2,345","1,626","2,303","1,083","1,967","2,933","2,267","2,027","2,517","2,144","1,661","4,582","1,366"
2021년05월_여_60~69세,"36,339","4,211","1,372","3,368","2,342",646,497,544,999,788,841,952,353,914,592,"1,804","1,423",992,"1,277",722,"1,521","1,200","1,091","1,203","1,036","1,446",884,"2,444",877
2021년05월_여_70~79세,"17,250","2,014",847,"1,639","1,070",400,321,341,642,420,417,570,196,523,136,861,734,610,371,379,704,502,590,678,406,576,328,729,246
2021년05월_여_80~89세,"9,604","1,019",559,955,612,242,237,217,445,326,324,410,175,368,88,412,291,302,232,160,387,235,235,267,187,276,155,358,130
2021년05월_여_90~99세,"1,686",177,86,137,137,37,66,43,102,63,63,47,23,74,14,65,58,46,40,30,56,36,32,39,39,49,35,63,29
2021년05월_여_100세 이상,66,12,3,3,6,0,1,4,7,2,4,0,1,5,1,1,0,1,1,1,5,1,1,2,0,2,1,1,0
2021년06월_계_총인구수,"870,361","83,372","17,466","87,492","42,516","7,061","5,823","6,998","10,931","7,121","9,995","10,343","4,042","11,534","21,975","43,631","35,272","24,084","32,173","13,564","22,989","51,327","35,497","42,127","52,941","43,577","32,978","85,079","28,453"
2021년06월_계_연령구간인구수,"870,361","83,372","17,466","87,492","42,516","7,061","5,823","6,998","10,931","7,121","9,995","10,343","4,042","11,534","21,975","43,631","35,272","24,084","32,173","13,564","22,989","51,327","35,497","42,127","52,941","43,577","32,978","85,079","28,453"
2021년06월_계_0~9세,"102,681","8,236",882,"10,465","4,055",254,217,250,442,172,299,377,95,394,"4,018","4,207","3,742","2,304","4,158","1,226","1,681","6,127","4,061","5,600","8,759","6,267","4,759","14,458","5,176"
2021년06월_계_10~19세,"98,682","9,944","1,430","10,286","3,632",467,319,390,776,285,465,599,165,744,"2,201","3,877","3,634","3,894","4,010","1,779","2,183","6,923","6,585","5,347","9,123","4,321","3,202","9,558","2,543"
2021년06월_계_20~29세,"107,390","10,515","1,786","10,561","5,798",793,590,755,999,535,989,"1,043",409,"1,356","2,336","7,151","5,902","3,010","4,023","1,717","3,126","8,116","3,771","6,370","4,229","5,262","4,728","8,736","2,784"
2021년06월_계_30~39세,"150,747","11,710","1,597","15,692","7,229",626,514,783,904,515,"1,017",901,385,"1,195","4,722","8,676","6,309","2,903","5,669","1,504","2,871","9,541","3,979","8,226","8,648","10,633","7,647","18,869","7,482"
2021년06월_계_40~49세,"167,704","16,020","2,744","17,703","6,980",914,677,999,"1,402",800,"1,438","1,297",481,"1,608","4,279","7,815","6,164","5,234","6,069","2,614","3,891","10,189","8,734","8,450","13,354","8,443","6,401","17,621","5,383"
2021년06월_계_50~59세,"118,242","12,762","3,503","11,236","6,587","1,472","1,175","1,435","2,093","1,573","2,291","2,134",890,"2,422","2,714","5,962","4,814","3,382","4,493","2,292","4,112","6,559","4,825","4,303","5,637","4,405","3,541","8,959","2,671"
2021년06월_계_60~69세,"75,067","8,542","2,929","6,930","4,970","1,375","1,214","1,267","2,205","1,760","2,046","2,170",903,"2,115","1,290","3,660","2,836","1,817","2,645","1,430","3,120","2,477","2,090","2,165","2,112","2,692","1,806","4,809","1,692"
2021년06월_계_70~79세,"32,550","3,821","1,610","2,971","2,118",730,640,710,"1,228",847,844,"1,078",408,"1,012",268,"1,536","1,309","1,031",736,708,"1,351",956,"1,023","1,175",762,"1,078",617,"1,487",496
2021년06월_계_80~89세,"15,095","1,580",868,"1,465",968,383,395,353,741,550,518,678,274,590,129,662,495,455,321,259,580,391,394,431,273,410,235,501,196
2021년06월_계_90~99세,"2,122",228,114,177,173,47,80,52,134,82,84,65,31,91,17,83,66,53,48,35,67,47,33,58,44,64,41,78,30
2021년06월_계_100세 이상,81,14,3,6,6,0,2,4,7,2,4,1,1,7,1,2,1,1,1,0,7,1,2,2,0,2,1,3,0
2021년06월_남_총인구수,"452,263","42,356","9,550","46,907","23,234","3,748","3,304","4,212","5,907","3,928","6,052","5,962","2,486","6,673","11,015","23,626","18,142","11,729","16,267","6,947","12,155","26,458","17,515","21,747","26,361","21,926","17,080","42,636","14,340"
2021년06월_남_연령구간인구수,"452,263","42,356","9,550","46,907","23,234","3,748","3,304","4,212","5,907","3,928","6,052","5,962","2,486","6,673","11,015","23,626","18,142","11,729","16,267","6,947","12,155","26,458","17,515","21,747","26,361","21,926","17,080","42,636","14,340"
2021년06월_남_0~9세,"52,484","4,124",473,"5,426","2,098",131,121,142,224,86,158,206,57,202,"1,977","2,148","1,972","1,170","2,105",627,852,"3,087","2,086","2,889","4,459","3,225","2,428","7,367","2,644"
2021년06월_남_10~19세,"50,338","4,951",741,"5,274","1,870",253,172,214,419,154,242,331,89,403,"1,072","1,994","1,855","1,950","2,079",916,"1,158","3,548","3,288","2,771","4,607","2,197","1,667","4,856","1,267"
2021년06월_남_20~29세,"58,367","5,568","1,076","5,830","3,439",454,360,503,587,344,671,640,288,841,"1,216","4,183","3,286","1,550","2,111",943,"1,793","4,395","1,950","3,519","2,127","2,561","2,390","4,370","1,372"
2021년06월_남_30~39세,"78,691","5,994",977,"8,835","4,228",363,319,534,556,312,688,584,268,803,"2,318","4,959","3,315","1,409","2,821",784,"1,604","4,867","1,780","4,312","3,713","5,415","3,999","9,188","3,746"
2021년06월_남_40~49세,"89,323","8,307","1,634","9,882","3,968",523,431,693,808,491,958,845,339,"1,020","2,244","4,405","3,157","2,510","3,129","1,339","2,153","5,079","4,257","4,344","6,842","4,404","3,454","9,214","2,893"
2021년06월_남_50~59세,"63,649","6,762","2,009","6,258","3,603",822,698,892,"1,206",917,"1,508","1,351",585,"1,487","1,332","3,156","2,410","1,750","2,191","1,206","2,159","3,608","2,556","2,274","3,105","2,252","1,862","4,397","1,293"
2021년06월_남_60~69세,"38,268","4,255","1,540","3,522","2,590",722,712,724,"1,198",960,"1,188","1,214",546,"1,193",679,"1,833","1,374",816,"1,363",700,"1,584","1,259","1,001",951,"1,070","1,229",900,"2,340",805
2021년06월_남_70~79세,"15,240","1,786",765,"1,333","1,040",329,321,367,586,429,428,507,212,488,134,684,563,416,367,328,643,451,431,500,347,499,292,743,251
2021년06월_남_80~89세,"5,448",559,305,506,364,140,154,134,292,217,189,264,95,218,39,246,199,150,94,99,196,153,162,169,85,129,80,145,65
2021년06월_남_90~99세,437,47,30,37,34,11,15,9,31,18,22,19,7,16,4,17,10,8,7,5,11,11,3,18,6,15,8,14,4
2021년06월_남_100세 이상,18,3,0,4,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,2,0,1,0,0,0,0,2,0
2021년06월_여_총인구수,"418,098","41,016","7,916","40,585","19,282","3,313","2,519","2,786","5,024","3,193","3,943","4,381","1,556","4,861","10,960","20,005","17,130","12,355","15,906","6,617","10,834","24,869","17,982","20,380","26,580","21,651","15,898","42,443","14,113"
2021년06월_여_연령구간인구수,"418,098","41,016","7,916","40,585","19,282","3,313","2,519","2,786","5,024","3,193","3,943","4,381","1,556","4,861","10,960","20,005","17,130","12,355","15,906","6,617","10,834","24,869","17,982","20,380","26,580","21,651","15,898","42,443","14,113"
2021년06월_여_0~9세,"50,197","4,112",409,"5,039","1,957",123,96,108,218,86,141,171,38,192,"2,041","2,059","1,770","1,134","2,053",599,829,"3,040","1,975","2,711","4,300","3,042","2,331","7,091","2,532"
2021년06월_여_10~19세,"48,344","4,993",689,"5,012","1,762",214,147,176,357,131,223,268,76,341,"1,129","1,883","1,779","1,944","1,931",863,"1,025","3,375","3,297","2,576","4,516","2,124","1,535","4,702","1,276"
2021년06월_여_20~29세,"49,023","4,947",710,"4,731","2,359",339,230,252,412,191,318,403,121,515,"1,120","2,968","2,616","1,460","1,912",774,"1,333","3,721","1,821","2,851","2,102","2,701","2,338","4,366","1,412"
2021년06월_여_30~39세,"72,056","5,716",620,"6,857","3,001",263,195,249,348,203,329,317,117,392,"2,404","3,717","2,994","1,494","2,848",720,"1,267","4,674","2,199","3,914","4,935","5,218","3,648","9,681","3,736"
2021년06월_여_40~49세,"78,381","7,713","1,110","7,821","3,012",391,246,306,594,309,480,452,142,588,"2,035","3,410","3,007","2,724","2,940","1,275","1,738","5,110","4,477","4,106","6,512","4,039","2,947","8,407","2,490"
2021년06월_여_50~59세,"54,593","6,000","1,494","4,978","2,984",650,477,543,887,656,783,783,305,935,"1,382","2,806","2,404","1,632","2,302","1,086","1,953","2,951","2,269","2,029","2,532","2,153","1,679","4,562","1,378"
2021년06월_여_60~69세,"36,799","4,287","1,389","3,408","2,380",653,502,543,"1,007",800,858,956,357,922,611,"1,827","1,462","1,001","1,282",730,"1,536","1,218","1,089","1,214","1,042","1,463",906,"2,469",887
2021년06월_여_70~79세,"17,310","2,035",845,"1,638","1,078",401,319,343,642,418,416,571,196,524,134,852,746,615,369,380,708,505,592,675,415,579,325,744,245
2021년06월_여_80~89세,"9,647","1,021",563,959,604,243,241,219,449,333,329,414,179,372,90,416,296,305,227,160,384,238,232,262,188,281,155,356,131
2021년06월_여_90~99세,"1,685",181,84,140,139,36,65,43,103,64,62,46,24,75,13,66,56,45,41,30,56,36,30,40,38,49,33,64,26
2021년06월_여_100세 이상,63,11,3,2,6,0,1,4,7,2,4,0,1,5,1,1,0,1,1,0,5,1,1,2,0,2,1,1,0
2021년07월_계_총인구수,"872,537","84,079","17,476","87,562","42,675","7,041","5,828","6,991","10,941","7,163","10,018","10,340","4,049","11,550","22,026","43,722","35,589","24,075","32,142","13,517","23,007","51,249","35,389","42,104","52,825","43,613","33,727","85,366","28,473"
2021년07월_계_연령구간인구수,"872,537","84,079","17,476","87,562","42,675","7,041","5,828","6,991","10,941","7,163","10,018","10,340","4,049","11,550","22,026","43,722","35,589","24,075","32,142","13,517","23,007","51,249","35,389","42,104","52,825","43,613","33,727","85,366","28,473"
2021년07월_계_0~9세,"102,441","8,291",873,"10,413","4,056",253,212,249,442,173,299,372,93,394,"4,028","4,198","3,765","2,277","4,140","1,202","1,673","6,061","4,021","5,583","8,660","6,253","4,849","14,429","5,182"
2021년07월_계_10~19세,"98,959","10,013","1,428","10,284","3,625",462,319,391,769,288,460,591,170,739,"2,217","3,877","3,651","3,908","4,020","1,781","2,182","6,918","6,571","5,323","9,146","4,340","3,293","9,629","2,564"
2021년07월_계_20~29세,"107,647","10,577","1,795","10,593","5,841",790,588,751,995,536,"1,000","1,040",414,"1,350","2,320","7,209","5,950","3,006","3,990","1,701","3,128","8,125","3,759","6,370","4,238","5,236","4,838","8,763","2,744"
2021년07월_계_30~39세,"150,628","11,871","1,594","15,620","7,256",623,513,782,899,519,"1,022",909,384,"1,202","4,698","8,651","6,377","2,887","5,661","1,491","2,857","9,489","3,922","8,233","8,535","10,599","7,783","18,809","7,442"
2021년07월_계_40~49세,"168,213","16,140","2,736","17,769","6,998",915,675,992,"1,405",808,"1,438","1,299",485,"1,590","4,316","7,827","6,210","5,237","6,063","2,599","3,892","10,164","8,698","8,417","13,352","8,473","6,551","17,732","5,432"
