카테고리,전라남도 목포시,전라남도 목포시 용당1동,전라남도 목포시 용당2동,전라남도 목포시 연동,전라남도 목포시 산정동,전라남도 목포시 연산동,전라남도 목포시 원산동,전라남도 목포시 대성동,전라남도 목포시 목원동,전라남도 목포시 동명동,전라남도 목포시 삼학동,전라남도 목포시 만호동,전라남도 목포시 유달동,전라남도 목포시 죽교동,전라남도 목포시 북항동,전라남도 목포시 용해동,전라남도 목포시 이로동,전라남도 목포시 상동,전라남도 목포시 하당동,전라남도 목포시 신흥동,전라남도 목포시 삼향동,전라남도 목포시 옥암동,전라남도 목포시 부흥동,전라남도 목포시 부주동
2021년08월_계_60~69세,"29,768","2,085","1,078",888,"1,355",868,"1,646",687,"1,509","1,051",992,654,831,566,"1,390","1,850","1,443","2,901","1,317","2,049",682,"1,125","1,017","1,784"
2021년08월_계_70~79세,"17,726","1,492",794,765,787,431,910,420,"1,281",942,661,503,709,502,769,"1,065",763,"1,534",590,783,384,522,453,666
2021년08월_계_80~89세,"7,476",588,244,353,345,166,396,211,532,346,243,209,355,216,325,495,358,641,247,380,176,225,214,211
2021년08월_계_90~99세,979,76,49,44,49,24,38,13,91,42,22,24,36,25,27,59,47,96,38,47,29,32,29,42
2021년08월_계_100세 이상,40,2,1,4,2,0,0,2,6,2,0,1,2,0,0,3,5,3,3,2,0,0,0,2
2021년08월_남_총인구수,"109,535","5,201","2,557","2,375","4,577","5,136","6,246","2,484","3,820","2,769","2,921","1,498","2,183","1,606","4,572","8,220","5,281","10,445","6,099","8,133","2,375","5,470","4,032","11,535"
2021년08월_남_연령구간인구수,"109,535","5,201","2,557","2,375","4,577","5,136","6,246","2,484","3,820","2,769","2,921","1,498","2,183","1,606","4,572","8,220","5,281","10,445","6,099","8,133","2,375","5,470","4,032","11,535"
2021년08월_남_0~9세,"8,729",220,113,73,314,759,453,262,97,86,198,25,69,59,342,797,522,945,394,616,176,548,308,"1,353"
2021년08월_남_10~19세,"12,191",348,160,147,534,640,731,227,197,162,277,67,104,102,486,"1,230",715,"1,213",606,923,264,772,443,"1,843"
2021년08월_남_20~29세,"14,423",567,292,229,598,636,955,265,397,281,352,107,282,183,602,958,646,"1,334","1,115","1,392",283,747,618,"1,584"
2021년08월_남_30~39세,"12,465",536,229,219,528,885,687,322,323,245,303,114,171,139,483,913,530,"1,307",828,939,266,634,513,"1,351"
2021년08월_남_40~49세,"18,788",767,388,389,728,940,"1,064",427,546,424,503,249,317,247,778,"1,606",938,"1,736","1,069","1,286",417,970,681,"2,318"
2021년08월_남_50~59세,"18,203",907,440,454,769,626,"1,130",401,727,482,434,308,408,298,788,"1,232",756,"1,656","1,065","1,446",394,921,734,"1,827"
2021년08월_남_60~69세,"14,138",948,483,422,613,388,744,328,744,492,444,326,435,296,633,839,658,"1,373",673,"1,041",336,541,471,910
2021년08월_남_70~79세,"7,844",674,363,316,372,206,368,184,573,431,309,216,289,212,341,454,360,681,270,344,180,233,179,289
2021년08월_남_80~89세,"2,539",216,82,110,109,54,106,66,194,151,97,83,100,67,114,171,151,180,70,136,56,96,77,53
2021년08월_남_90~99세,209,18,7,14,11,2,8,2,20,14,4,3,8,3,5,20,5,20,9,10,3,8,8,7
2021년08월_남_100세 이상,6,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021년08월_여_총인구수,"110,409","5,161","2,537","2,284","4,845","5,274","6,438","2,513","3,676","2,533","3,043","1,304","1,888","1,486","4,573","8,521","5,428","10,884","5,716","8,240","2,374","5,887","4,258","11,546"
2021년08월_여_연령구간인구수,"110,409","5,161","2,537","2,284","4,845","5,274","6,438","2,513","3,676","2,533","3,043","1,304","1,888","1,486","4,573","8,521","5,428","10,884","5,716","8,240","2,374","5,887","4,258","11,546"
2021년08월_여_0~9세,"8,163",195,92,76,333,716,421,198,90,88,188,28,56,67,283,793,423,857,369,576,185,533,326,"1,270"
2021년08월_여_10~19세,"11,682",346,154,160,498,608,701,227,201,144,304,52,97,113,484,"1,163",711,"1,154",500,879,231,784,390,"1,781"
2021년08월_여_20~29세,"12,201",460,210,162,548,597,742,252,292,219,322,81,142,110,473,793,518,"1,187","1,082","1,174",255,707,577,"1,298"
2021년08월_여_30~39세,"11,696",387,194,138,465,927,606,324,238,165,269,68,92,101,428,952,560,"1,155",708,929,251,755,478,"1,506"
2021년08월_여_40~49세,"17,597",571,265,220,739,938,"1,045",372,393,256,417,124,146,161,681,"1,573",949,"1,794",951,"1,346",387,"1,129",662,"2,478"
2021년08월_여_50~59세,"17,817",815,391,338,830,649,"1,159",387,576,367,479,188,254,203,806,"1,259",825,"1,816",933,"1,606",369,953,847,"1,767"
2021년08월_여_60~69세,"15,630","1,137",595,466,742,480,902,359,765,559,548,328,396,270,757,"1,011",785,"1,528",644,"1,008",346,584,546,874
2021년08월_여_70~79세,"9,882",818,431,449,415,225,542,236,708,511,352,287,420,290,428,611,403,853,320,439,204,289,274,377
2021년08월_여_80~89세,"4,937",372,162,243,236,112,290,145,338,195,146,126,255,149,211,324,207,461,177,244,120,129,137,158
2021년08월_여_90~99세,770,58,42,30,38,22,30,11,71,28,18,21,28,22,22,39,42,76,29,37,26,24,21,35
2021년08월_여_100세 이상,34,2,1,2,1,0,0,2,4,1,0,1,2,0,0,3,5,3,3,2,0,0,0,2
2021년09월_계_총인구수,"219,552","10,313","5,080","4,631","9,443","10,451","12,658","4,966","7,482","5,288","5,950","2,767","4,026","3,092","9,164","16,697","10,677","21,328","11,825","16,350","4,727","11,335","8,250","23,052"
2021년09월_계_연령구간인구수,"219,552","10,313","5,080","4,631","9,443","10,451","12,658","4,966","7,482","5,288","5,950","2,767","4,026","3,092","9,164","16,697","10,677","21,328","11,825","16,350","4,727","11,335","8,250","23,052"
2021년09월_계_0~9세,"16,750",403,200,146,649,"1,487",873,456,189,176,378,49,124,126,620,"1,557",933,"1,778",758,"1,178",354,"1,075",619,"2,622"
2021년09월_계_10~19세,"23,844",691,301,298,"1,034","1,260","1,430",448,398,303,589,116,195,214,966,"2,398","1,426","2,382","1,099","1,807",490,"1,561",830,"3,608"
2021년09월_계_20~29세,"26,532","1,016",506,386,"1,135","1,230","1,689",513,683,493,664,183,404,296,"1,076","1,752","1,151","2,513","2,224","2,559",541,"1,434","1,191","2,893"
2021년09월_계_30~39세,"24,000",902,420,352,"1,001","1,820","1,268",647,558,403,562,180,256,235,913,"1,850","1,075","2,463","1,538","1,852",512,"1,385",974,"2,834"
2021년09월_계_40~49세,"36,291","1,342",655,605,"1,466","1,880","2,118",787,925,679,923,364,462,404,"1,461","3,169","1,881","3,521","2,002","2,652",798,"2,105","1,324","4,768"
2021년09월_계_50~59세,"35,989","1,714",831,788,"1,607","1,279","2,279",784,"1,306",845,914,488,653,507,"1,593","2,486","1,590","3,469","1,998","3,031",765,"1,869","1,581","3,612"
2021년09월_계_60~69세,"29,844","2,082","1,069",888,"1,364",871,"1,647",683,"1,509","1,055",988,656,829,565,"1,405","1,858","1,444","2,934","1,326","2,050",682,"1,130","1,020","1,789"
2021년09월_계_70~79세,"17,761","1,497",801,764,787,430,916,424,"1,283",937,668,500,710,505,773,"1,064",768,"1,527",584,783,385,523,462,670
2021년09월_계_80~89세,"7,519",587,248,355,348,169,398,208,537,354,243,206,358,217,329,502,359,639,255,388,170,220,218,211
2021년09월_계_90~99세,982,77,48,45,50,25,40,14,88,41,21,24,33,23,28,58,45,99,38,48,30,33,31,43
2021년09월_계_100세 이상,40,2,1,4,2,0,0,2,6,2,0,1,2,0,0,3,5,3,3,2,0,0,0,2
2021년09월_남_총인구수,"109,300","5,156","2,547","2,361","4,594","5,158","6,224","2,464","3,812","2,769","2,911","1,478","2,155","1,607","4,580","8,208","5,262","10,441","6,105","8,123","2,364","5,457","4,018","11,506"
2021년09월_남_연령구간인구수,"109,300","5,156","2,547","2,361","4,594","5,158","6,224","2,464","3,812","2,769","2,911","1,478","2,155","1,607","4,580","8,208","5,262","10,441","6,105","8,123","2,364","5,457","4,018","11,506"
2021년09월_남_0~9세,"8,647",213,108,71,312,770,451,258,97,88,193,23,69,59,340,784,516,929,392,608,176,545,300,"1,345"
2021년09월_남_10~19세,"12,178",343,155,142,535,650,726,222,201,159,283,64,102,102,482,"1,237",713,"1,219",602,927,262,775,440,"1,837"
2021년09월_남_20~29세,"14,378",553,294,226,597,633,953,264,391,281,348,106,264,184,600,961,636,"1,327","1,136","1,399",282,738,622,"1,583"
2021년09월_남_30~39세,"12,382",527,227,218,536,882,673,324,321,243,301,111,165,137,484,908,523,"1,313",828,925,265,633,500,"1,338"
2021년09월_남_40~49세,"18,719",765,389,384,731,939,"1,068",417,537,424,499,242,318,242,782,"1,594",934,"1,735","1,058","1,298",413,975,675,"2,300"
2021년09월_남_50~59세,"18,207",900,441,455,770,630,"1,130",398,730,482,433,303,404,304,792,"1,231",761,"1,655","1,067","1,439",395,917,738,"1,832"
2021년09월_남_60~69세,"14,159",943,478,418,619,389,742,325,745,493,445,328,437,293,636,845,659,"1,388",676,"1,033",334,542,473,918
2021년09월_남_70~79세,"7,862",673,365,318,372,207,367,188,572,431,309,214,290,215,346,456,365,674,263,349,181,232,182,293
2021년09월_남_80~89세,"2,557",220,84,114,109,55,107,66,196,153,96,84,100,68,114,173,150,181,74,135,53,92,80,53
2021년09월_남_90~99세,205,19,6,13,12,3,7,2,20,14,4,3,6,3,4,19,5,20,9,10,3,8,8,7
2021년09월_남_100세 이상,6,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021년09월_여_총인구수,"110,252","5,157","2,533","2,270","4,849","5,293","6,434","2,502","3,670","2,519","3,039","1,289","1,871","1,485","4,584","8,489","5,415","10,887","5,720","8,227","2,363","5,878","4,232","11,546"
2021년09월_여_연령구간인구수,"110,252","5,157","2,533","2,270","4,849","5,293","6,434","2,502","3,670","2,519","3,039","1,289","1,871","1,485","4,584","8,489","5,415","10,887","5,720","8,227","2,363","5,878","4,232","11,546"
2021년09월_여_0~9세,"8,103",190,92,75,337,717,422,198,92,88,185,26,55,67,280,773,417,849,366,570,178,530,319,"1,277"
2021년09월_여_10~19세,"11,666",348,146,156,499,610,704,226,197,144,306,52,93,112,484,"1,161",713,"1,163",497,880,228,786,390,"1,771"
2021년09월_여_20~29세,"12,154",463,212,160,538,597,736,249,292,212,316,77,140,112,476,791,515,"1,186","1,088","1,160",259,696,569,"1,310"
2021년09월_여_30~39세,"11,618",375,193,134,465,938,595,323,237,160,261,69,91,98,429,942,552,"1,150",710,927,247,752,474,"1,496"
2021년09월_여_40~49세,"17,572",577,266,221,735,941,"1,050",370,388,255,424,122,144,162,679,"1,575",947,"1,786",944,"1,354",385,"1,130",649,"2,468"
2021년09월_여_50~59세,"17,782",814,390,333,837,649,"1,149",386,576,363,481,185,249,203,801,"1,255",829,"1,814",931,"1,592",370,952,843,"1,780"
2021년09월_여_60~69세,"15,685","1,139",591,470,745,482,905,358,764,562,543,328,392,272,769,"1,013",785,"1,546",650,"1,017",348,588,547,871
2021년09월_여_70~79세,"9,899",824,436,446,415,223,549,236,711,506,359,286,420,290,427,608,403,853,321,434,204,291,280,377
2021년09월_여_80~89세,"4,962",367,164,241,239,114,291,142,341,201,147,122,258,149,215,329,209,458,181,253,117,128,138,158
2021년09월_여_90~99세,777,58,42,32,38,22,33,12,68,27,17,21,27,20,24,39,40,79,29,38,27,25,23,36
2021년09월_여_100세 이상,34,2,1,2,1,0,0,2,4,1,0,1,2,0,0,3,5,3,3,2,0,0,0,2
2021년10월_계_총인구수,"219,150","10,306","5,065","4,608","9,430","10,490","12,648","4,940","7,465","5,262","5,926","2,759","3,998","3,067","9,111","16,667","10,665","21,303","11,833","16,320","4,705","11,309","8,218","23,055"
2021년10월_계_연령구간인구수,"219,150","10,306","5,065","4,608","9,430","10,490","12,648","4,940","7,465","5,262","5,926","2,759","3,998","3,067","9,111","16,667","10,665","21,303","11,833","16,320","4,705","11,309","8,218","23,055"
2021년10월_계_0~9세,"16,629",405,203,142,635,"1,498",863,459,195,179,375,49,120,128,597,"1,537",936,"1,768",752,"1,169",343,"1,057",612,"2,607"
2021년10월_계_10~19세,"23,813",682,297,295,"1,042","1,267","1,433",443,391,303,590,115,193,212,966,"2,395","1,420","2,368","1,100","1,816",491,"1,574",821,"3,599"
2021년10월_계_20~29세,"26,367","1,021",490,376,"1,145","1,230","1,673",505,680,488,667,181,388,282,"1,064","1,743","1,159","2,510","2,214","2,516",539,"1,420","1,185","2,891"
2021년10월_계_30~39세,"23,880",895,424,345,977,"1,820","1,268",648,557,404,548,179,254,230,894,"1,843","1,066","2,463","1,536","1,850",504,"1,367",967,"2,841"
2021년10월_계_40~49세,"36,169","1,333",654,604,"1,465","1,891","2,103",780,912,673,920,364,458,407,"1,456","3,160","1,872","3,512","2,000","2,638",793,"2,108","1,321","4,745"
2021년10월_계_50~59세,"35,952","1,714",820,791,"1,610","1,281","2,281",773,"1,312",831,903,485,655,499,"1,591","2,494","1,581","3,469","2,004","3,031",768,"1,860","1,573","3,626"
2021년10월_계_60~69세,"29,904","2,064","1,066",885,"1,367",879,"1,664",684,"1,502","1,057",988,655,819,563,"1,402","1,858","1,448","2,947","1,338","2,062",683,"1,137","1,026","1,810"
2021년10월_계_70~79세,"17,875","1,522",812,771,790,429,923,425,"1,284",932,672,498,716,504,772,"1,073",777,"1,527",591,799,386,531,462,679
2021년10월_계_80~89세,"7,545",591,252,350,346,169,398,207,540,352,242,208,360,217,341,500,357,641,261,388,169,222,221,213
2021년10월_계_90~99세,974,76,46,44,51,26,42,14,86,41,21,24,33,25,28,61,44,95,34,49,29,33,30,42
2021년10월_계_100세 이상,42,3,1,5,2,0,0,2,6,2,0,1,2,0,0,3,5,3,3,2,0,0,0,2
2021년10월_남_총인구수,"109,103","5,159","2,541","2,351","4,584","5,175","6,229","2,437","3,805","2,750","2,894","1,474","2,140","1,587","4,559","8,193","5,258","10,439","6,111","8,094","2,349","5,440","4,003","11,531"
2021년10월_남_연령구간인구수,"109,103","5,159","2,541","2,351","4,584","5,175","6,229","2,437","3,805","2,750","2,894","1,474","2,140","1,587","4,559","8,193","5,258","10,439","6,111","8,094","2,349","5,440","4,003","11,531"
2021년10월_남_0~9세,"8,570",216,109,69,304,774,446,254,99,90,189,23,69,59,326,775,517,923,388,597,172,532,300,"1,339"
2021년10월_남_10~19세,"12,177",340,157,143,541,655,731,217,194,159,285,63,101,102,484,"1,238",713,"1,207",601,934,263,779,438,"1,832"
2021년10월_남_20~29세,"14,279",556,283,218,599,633,950,261,388,279,346,105,252,172,594,955,642,"1,336","1,126","1,370",281,731,613,"1,589"
2021년10월_남_30~39세,"12,313",528,227,213,520,881,673,320,322,243,289,110,165,136,479,902,523,"1,316",829,921,258,622,490,"1,346"
2021년10월_남_40~49세,"18,672",759,386,384,732,946,"1,058",413,528,417,497,244,315,244,781,"1,591",932,"1,733","1,058","1,290",409,981,676,"2,298"
2021년10월_남_50~59세,"18,204",896,439,459,771,630,"1,134",392,741,470,432,303,408,298,792,"1,235",752,"1,653","1,073","1,440",397,912,736,"1,841"
2021년10월_남_60~69세,"14,192",938,477,417,623,393,752,323,742,496,444,326,430,292,634,848,654,"1,394",686,"1,037",334,549,476,927
2021년10월_남_70~79세,"7,918",687,370,321,374,206,368,190,573,426,312,213,294,213,344,457,370,678,267,360,180,232,185,298
2021년10월_남_80~89세,"2,571",220,88,113,107,54,110,65,197,154,96,84,100,68,120,172,151,180,76,134,53,94,81,54
2021년10월_남_90~99세,201,19,5,12,12,3,7,2,19,15,4,3,6,3,5,20,4,19,7,11,2,8,8,7
2021년10월_남_100세 이상,6,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021년10월_여_총인구수,"110,047","5,147","2,524","2,257","4,846","5,315","6,419","2,503","3,660","2,512","3,032","1,285","1,858","1,480","4,552","8,474","5,407","10,864","5,722","8,226","2,356","5,869","4,215","11,524"
2021년10월_여_연령구간인구수,"110,047","5,147","2,524","2,257","4,846","5,315","6,419","2,503","3,660","2,512","3,032","1,285","1,858","1,480","4,552","8,474","5,407","10,864","5,722","8,226","2,356","5,869","4,215","11,524"
2021년10월_여_0~9세,"8,059",189,94,73,331,724,417,205,96,89,186,26,51,69,271,762,419,845,364,572,171,525,312,"1,268"
2021년10월_여_10~19세,"11,636",342,140,152,501,612,702,226,197,144,305,52,92,110,482,"1,157",707,"1,161",499,882,228,795,383,"1,767"
2021년10월_여_20~29세,"12,088",465,207,158,546,597,723,244,292,209,321,76,136,110,470,788,517,"1,174","1,088","1,146",258,689,572,"1,302"
2021년10월_여_30~39세,"11,567",367,197,132,457,939,595,328,235,161,259,69,89,94,415,941,543,"1,147",707,929,246,745,477,"1,495"
2021년10월_여_40~49세,"17,497",574,268,220,733,945,"1,045",367,384,256,423,120,143,163,675,"1,569",940,"1,779",942,"1,348",384,"1,127",645,"2,447"
2021년10월_여_50~59세,"17,748",818,381,332,839,651,"1,147",381,571,361,471,182,247,201,799,"1,259",829,"1,816",931,"1,591",371,948,837,"1,785"
2021년10월_여_60~69세,"15,712","1,126",589,468,744,486,912,361,760,561,544,329,389,271,768,"1,010",794,"1,553",652,"1,025",349,588,550,883
2021년10월_여_70~79세,"9,957",835,442,450,416,223,555,235,711,506,360,285,422,291,428,616,407,849,324,439,206,299,277,381
2021년10월_여_80~89세,"4,974",371,164,237,239,115,288,142,343,198,146,124,260,149,221,328,206,461,185,254,116,128,140,159
2021년10월_여_90~99세,773,57,41,32,39,23,35,12,67,26,17,21,27,22,23,41,40,76,27,38,27,25,22,35
2021년10월_여_100세 이상,36,3,1,3,1,0,0,2,4,1,0,1,2,0,0,3,5,3,3,2,0,0,0,2
2021년11월_계_총인구수,"218,785","10,266","5,050","4,597","9,415","10,483","12,627","4,948","7,434","5,240","5,950","2,752","3,962","3,047","9,103","16,660","10,667","21,259","11,787","16,332","4,682","11,289","8,188","23,047"
2021년11월_계_연령구간인구수,"218,785","10,266","5,050","4,597","9,415","10,483","12,627","4,948","7,434","5,240","5,950","2,752","3,962","3,047","9,103","16,660","10,667","21,259","11,787","16,332","4,682","11,289","8,188","23,047"
2021년11월_계_0~9세,"16,496",403,199,135,633,"1,487",853,452,195,175,375,47,119,125,603,"1,523",935,"1,755",742,"1,166",334,"1,041",615,"2,584"
2021년11월_계_10~19세,"23,809",672,296,303,"1,041","1,282","1,434",448,385,296,593,114,193,210,965,"2,390","1,425","2,357","1,098","1,821",488,"1,579",816,"3,603"
2021년11월_계_20~29세,"26,264","1,012",490,377,"1,133","1,225","1,665",501,675,486,664,178,385,281,"1,055","1,767","1,161","2,504","2,178","2,516",532,"1,405","1,170","2,904"
2021년11월_계_30~39세,"23,716",896,405,338,975,"1,796","1,244",643,545,397,558,177,246,231,899,"1,836","1,073","2,444","1,527","1,844",506,"1,355",963,"2,818"
2021년11월_계_40~49세,"36,089","1,311",665,605,"1,456","1,892","2,106",791,912,679,919,361,453,404,"1,449","3,146","1,867","3,508","2,007","2,620",787,"2,109","1,315","4,727"
2021년11월_계_50~59세,"35,977","1,716",820,792,"1,621","1,285","2,283",775,"1,308",821,908,485,655,500,"1,584","2,493","1,580","3,479","2,014","3,040",760,"1,858","1,571","3,629"
2021년11월_계_60~69세,"29,925","2,059","1,060",878,"1,363",887,"1,677",685,"1,499","1,049",995,654,804,558,"1,404","1,863","1,446","2,935","1,334","2,084",688,"1,144","1,028","1,831"
2021년11월_계_70~79세,"17,914","1,525",812,769,792,429,926,420,"1,284",941,680,500,719,501,775,"1,079",774,"1,529",589,799,386,533,460,692
2021년11월_계_80~89세,"7,592",592,256,353,347,176,397,217,545,352,235,211,354,213,340,500,359,651,262,392,172,230,221,217
2021년11월_계_90~99세,973,78,46,45,52,24,42,14,83,42,23,24,32,24,29,62,44,95,33,48,29,35,29,40
2021년11월_계_100세 이상,30,2,1,2,2,0,0,2,3,2,0,1,2,0,0,1,3,2,3,2,0,0,0,2
2021년11월_남_총인구수,"108,916","5,136","2,536","2,340","4,573","5,172","6,210","2,434","3,786","2,740","2,910","1,470","2,115","1,576","4,549","8,192","5,262","10,427","6,091","8,102","2,339","5,432","3,990","11,534"
2021년11월_남_연령구간인구수,"108,916","5,136","2,536","2,340","4,573","5,172","6,210","2,434","3,786","2,740","2,910","1,470","2,115","1,576","4,549","8,192","5,262","10,427","6,091","8,102","2,339","5,432","3,990","11,534"
2021년11월_남_0~9세,"8,508",218,106,62,302,773,444,248,99,91,187,20,70,56,325,766,516,924,386,595,170,522,300,"1,328"
2021년11월_남_10~19세,"12,182",336,154,154,543,660,732,218,190,156,286,62,101,99,484,"1,234",717,"1,204",601,937,260,783,433,"1,838"
2021년11월_남_20~29세,"14,233",553,286,218,591,632,938,260,386,275,344,107,247,170,588,973,639,"1,328","1,106","1,376",280,729,607,"1,600"
2021년11월_남_30~39세,"12,206",524,216,207,515,862,655,315,312,243,299,110,160,138,486,897,528,"1,303",825,910,256,621,486,"1,338"
2021년11월_남_40~49세,"18,607",746,393,380,728,950,"1,055",421,528,419,494,242,313,245,771,"1,578",929,"1,735","1,060","1,281",403,976,676,"2,284"
2021년11월_남_50~59세,"18,245",893,441,460,779,629,"1,141",393,738,467,434,304,408,298,788,"1,234",758,"1,664","1,078","1,451",396,912,739,"1,840"
2021년11월_남_60~69세,"14,193",944,472,413,621,399,758,320,740,488,450,325,421,291,637,857,651,"1,381",681,"1,043",338,548,475,940
2021년11월_남_70~79세,"7,939",679,373,321,375,208,368,188,572,435,319,212,293,211,345,461,369,679,270,362,177,233,185,304
2021년11월_남_80~89세,"2,599",224,90,112,106,56,112,69,201,150,93,85,97,65,120,172,151,190,76,136,57,100,82,55
2021년11월_남_90~99세,200,19,5,12,12,3,7,2,19,15,4,3,5,3,5,20,4,19,8,11,2,8,7,7
2021년11월_남_100세 이상,4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021년11월_여_총인구수,"109,869","5,130","2,514","2,257","4,842","5,311","6,417","2,514","3,648","2,500","3,040","1,282","1,847","1,471","4,554","8,468","5,405","10,832","5,696","8,230","2,343","5,857","4,198","11,513"
2021년11월_여_연령구간인구수,"109,869","5,130","2,514","2,257","4,842","5,311","6,417","2,514","3,648","2,500","3,040","1,282","1,847","1,471","4,554","8,468","5,405","10,832","5,696","8,230","2,343","5,857","4,198","11,513"
2021년11월_여_0~9세,"7,988",185,93,73,331,714,409,204,96,84,188,27,49,69,278,757,419,831,356,571,164,519,315,"1,256"
2021년11월_여_10~19세,"11,627",336,142,149,498,622,702,230,195,140,307,52,92,111,481,"1,156",708,"1,153",497,884,228,796,383,"1,765"
2021년11월_여_20~29세,"12,031",459,204,159,542,593,727,241,289,211,320,71,138,111,467,794,522,"1,176","1,072","1,140",252,676,563,"1,304"
2021년11월_여_30~39세,"11,510",372,189,131,460,934,589,328,233,154,259,67,86,93,413,939,545,"1,141",702,934,250,734,477,"1,480"
2021년11월_여_40~49세,"17,482",565,272,225,728,942,"1,051",370,384,260,425,119,140,159,678,"1,568",938,"1,773",947,"1,339",384,"1,133",639,"2,443"
2021년11월_여_50~59세,"17,732",823,379,332,842,656,"1,142",382,570,354,474,181,247,202,796,"1,259",822,"1,815",936,"1,589",364,946,832,"1,789"
2021년11월_여_60~69세,"15,732","1,115",588,465,742,488,919,365,759,561,545,329,383,267,767,"1,006",795,"1,554",653,"1,041",350,596,553,891
2021년11월_여_70~79세,"9,975",846,439,448,417,221,558,232,712,506,361,288,426,290,430,618,405,850,319,437,209,300,275,388
2021년11월_여_80~89세,"4,993",368,166,241,241,120,285,148,344,202,142,126,257,148,220,328,208,461,186,256,115,130,139,162
2021년11월_여_90~99세,773,59,41,33,40,21,35,12,64,27,19,21,27,21,24,42,40,76,25,37,27,27,22,33
2021년11월_여_100세 이상,26,2,1,1,1,0,0,2,2,1,0,1,2,0,0,1,3,2,3,2,0,0,0,2
2021년12월_계_총인구수,"218,589","10,218","5,015","4,578","9,402","10,472","12,592","4,938","7,399","5,208","5,945","2,740","3,970","3,023","9,067","16,799","10,683","21,265","11,744","16,363","4,676","11,313","8,152","23,027"
2021년12월_계_연령구간인구수,"218,589","10,218","5,015","4,578","9,402","10,472","12,592","4,938","7,399","5,208","5,945","2,740","3,970","3,023","9,067","16,799","10,683","21,265","11,744","16,363","4,676","11,313","8,152","23,027"
2021년12월_계_0~9세,"16,347",390,195,138,636,"1,477",843,449,193,171,369,49,117,126,589,"1,500",935,"1,750",732,"1,153",331,"1,036",614,"2,554"
2021년12월_계_10~19세,"23,802",668,295,297,"1,041","1,279","1,433",452,388,289,595,110,197,208,966,"2,404","1,420","2,350","1,098","1,813",487,"1,589",807,"3,616"
2021년12월_계_20~29세,"26,198","1,001",475,368,"1,113","1,232","1,652",499,654,484,661,174,384,268,"1,048","1,844","1,160","2,498","2,175","2,506",529,"1,403","1,151","2,919"
2021년12월_계_30~39세,"23,618",888,407,342,970,"1,768","1,244",622,549,396,553,177,241,232,891,"1,849","1,077","2,452","1,510","1,871",513,"1,341",956,"2,769"
2021년12월_계_40~49세,"36,047","1,300",653,598,"1,456","1,907","2,086",795,907,675,917,358,456,399,"1,439","3,165","1,871","3,506","1,997","2,629",782,"2,108","1,317","4,726"
2021년12월_계_50~59세,"35,988","1,729",827,791,"1,623","1,282","2,282",780,"1,300",811,903,479,669,500,"1,586","2,490","1,583","3,484","2,008","3,037",754,"1,868","1,558","3,644"
2021년12월_계_60~69세,"29,966","2,039","1,056",865,"1,356",890,"1,686",687,"1,492","1,047","1,004",650,810,550,"1,396","1,889","1,440","2,932","1,343","2,100",692,"1,161","1,031","1,850"
2021년12월_계_70~79세,"17,972","1,527",806,771,803,432,928,421,"1,281",935,681,507,711,503,777,"1,086",789,"1,539",588,807,390,541,461,688
2021년12월_계_80~89세,"7,648",595,256,358,351,181,395,216,546,358,238,212,353,213,346,509,363,656,260,394,168,233,229,218
2021년12월_계_90~99세,979,79,44,48,51,24,43,15,86,42,24,23,31,24,29,62,42,96,31,52,30,33,28,42
2021년12월_계_100세 이상,24,2,1,2,2,0,0,2,3,0,0,1,1,0,0,1,3,2,2,1,0,0,0,1
2021년12월_남_총인구수,"108,808","5,121","2,517","2,327","4,559","5,165","6,181","2,439","3,764","2,719","2,918","1,462","2,119","1,563","4,540","8,257","5,264","10,430","6,062","8,132","2,336","5,439","3,978","11,516"
2021년12월_남_연령구간인구수,"108,808","5,121","2,517","2,327","4,559","5,165","6,181","2,439","3,764","2,719","2,918","1,462","2,119","1,563","4,540","8,257","5,264","10,430","6,062","8,132","2,336","5,439","3,978","11,516"
2021년12월_남_0~9세,"8,434",214,105,64,302,764,436,244,97,90,184,23,69,57,316,758,518,923,380,589,164,519,301,"1,317"
2021년12월_남_10~19세,"12,170",330,151,149,544,663,729,219,194,148,289,58,103,96,488,"1,238",712,"1,201",601,935,261,789,427,"1,845"
2021년12월_남_20~29세,"14,176",549,281,212,582,637,923,265,375,271,345,106,245,164,585,"1,002",635,"1,322","1,098","1,372",281,729,599,"1,598"
2021년12월_남_30~39세,"12,174",522,216,215,508,849,657,306,311,246,296,112,155,138,487,911,527,"1,312",809,930,261,614,482,"1,310"
2021년12월_남_40~49세,"18,572",733,387,375,727,958,"1,049",425,525,418,497,235,315,246,766,"1,586",936,"1,729","1,053","1,290",400,970,679,"2,273"
2021년12월_남_50~59세,"18,260",906,443,459,777,622,"1,137",396,731,460,435,301,418,296,786,"1,240",756,"1,670","1,079","1,453",392,914,735,"1,854"
2021년12월_남_60~69세,"14,220",937,472,402,622,400,763,323,739,488,454,322,423,285,638,868,648,"1,375",690,"1,048",338,553,478,954
