카테고리,경상남도 진주시,경상남도 진주시 문산읍,경상남도 진주시 내동면,경상남도 진주시 정촌면,경상남도 진주시 금곡면,경상남도 진주시 진성면,경상남도 진주시 일반성면,경상남도 진주시 이반성면,경상남도 진주시 사봉면,경상남도 진주시 지수면,경상남도 진주시 대곡면,경상남도 진주시 금산면,경상남도 진주시 집현면,경상남도 진주시 미천면,경상남도 진주시 명석면,경상남도 진주시 대평면,경상남도 진주시 수곡면,경상남도 진주시 천전동,경상남도 진주시 성북동,경상남도 진주시 중앙동,경상남도 진주시 상봉동,경상남도 진주시 상대동,경상남도 진주시 하대동,경상남도 진주시 상평동,경상남도 진주시 초장동,경상남도 진주시 평거동,경상남도 진주시 신안동,경상남도 진주시 이현동,경상남도 진주시 판문동,경상남도 진주시 가호동,경상남도 진주시 충무공동
2020년11월_계_20~29세,"45,066",800,410,"1,007",157,130,232,76,72,105,206,"2,263",446,85,348,103,141,"4,237","1,449","1,084","1,828","2,958","3,801","1,531","3,353","4,150","1,674","1,629","2,349","5,153","3,289"
2020년11월_계_30~39세,"41,726",922,424,"1,511",128,121,181,67,80,71,179,"2,466",390,61,219,57,107,"2,688","1,239",870,"1,363","2,126","2,574","1,412","3,753","3,047","1,143","1,081","2,599","4,115","6,732"
2020년11월_계_40~49세,"54,312","1,056",670,"1,102",188,156,294,107,154,156,275,"3,781",659,120,432,98,217,"3,955","1,575","1,410","1,930","2,851","3,756","1,765","5,254","4,746","1,629","1,804","4,091","4,131","5,950"
2020년11월_계_50~59세,"57,891","1,431",682,"1,221",386,347,500,287,230,253,593,"3,386",881,292,774,195,420,"4,575","1,833","1,989","2,661","3,677","5,078","2,120","4,026","5,184","2,110","2,367","3,230","3,950","3,213"
2020년11월_계_60~69세,"45,381","1,361",565,978,455,480,506,416,353,297,696,"2,386",810,380,945,237,494,"3,981","1,867","2,395","2,502","3,129","3,481","1,847","1,829","2,818","1,942","1,895","2,126","2,622","1,588"
2020년11월_계_70~79세,"25,557",812,324,458,417,292,360,315,308,253,590,"1,171",540,323,577,160,358,"2,718","1,099","1,728","1,568","1,769","1,550",956,837,"1,382","1,025",996,969,"1,220",482
2020년11월_계_80~89세,"12,332",458,188,246,291,257,253,235,216,194,446,588,321,259,340,130,304,"1,197",483,692,663,654,622,324,357,718,471,376,399,478,172
2020년11월_계_90~99세,"1,741",84,28,47,57,40,28,29,23,40,71,79,50,32,48,20,27,168,76,88,86,65,81,43,42,113,64,59,53,67,33
2020년11월_계_100세 이상,96,2,3,4,0,2,1,0,1,1,3,1,3,1,3,1,1,16,7,18,3,1,3,2,6,1,2,5,1,2,2
2020년11월_남_총인구수,"171,968","4,159","2,056","4,059","1,051",940,"1,292",807,756,749,"1,619","10,599","2,389",793,"1,985",513,"1,082","13,537","5,339","5,444","7,046","9,853","12,451","6,012","13,626","13,370","5,657","6,010","10,183","13,498","15,093"
2020년11월_남_연령구간인구수,"171,968","4,159","2,056","4,059","1,051",940,"1,292",807,756,749,"1,619","10,599","2,389",793,"1,985",513,"1,082","13,537","5,339","5,444","7,046","9,853","12,451","6,012","13,626","13,370","5,657","6,010","10,183","13,498","15,093"
2020년11월_남_0~9세,"14,766",352,202,450,21,26,45,20,14,18,35,"1,159",128,8,70,11,34,824,251,177,360,520,751,370,"1,836","1,102",346,359,"1,269","1,272","2,736"
2020년11월_남_10~19세,"18,590",351,228,252,62,26,101,31,34,34,80,"1,483",213,33,99,23,58,"1,378",388,382,578,819,"1,363",534,"2,285","1,836",594,731,"1,452","1,345","1,797"
2020년11월_남_20~29세,"24,777",445,216,558,96,72,145,51,44,69,140,"1,308",265,53,196,59,74,"2,306",769,616,955,"1,649","2,137",858,"1,856","2,198",873,934,"1,254","2,934","1,647"
2020년11월_남_30~39세,"21,312",484,208,806,69,69,89,45,46,46,95,"1,234",197,35,124,26,53,"1,444",661,492,729,"1,135","1,421",750,"1,740","1,513",595,542,"1,184","2,200","3,280"
2020년11월_남_40~49세,"27,034",569,327,609,122,102,169,68,109,102,177,"1,829",352,81,238,59,142,"1,958",842,786,"1,047","1,461","1,776",941,"2,444","2,101",777,841,"1,945","2,013","3,047"
2020년11월_남_50~59세,"28,544",752,362,570,206,188,269,173,136,150,342,"1,681",484,170,407,109,238,"2,209",887,994,"1,315","1,769","2,426","1,081","2,045","2,462",967,"1,137","1,567","1,892","1,556"
2020년11월_남_60~69세,"21,675",720,290,523,233,247,257,219,175,152,347,"1,171",422,209,480,132,263,"1,776",861,"1,050","1,144","1,412","1,668",903,942,"1,358",863,888,"1,009","1,211",750
2020년11월_남_70~79세,"11,169",349,165,219,151,125,150,130,140,124,267,532,225,133,255,63,139,"1,190",494,724,688,813,719,439,367,548,456,462,383,487,232
2020년11월_남_80~89세,"3,778",122,53,68,85,76,59,64,54,49,120,190,93,64,108,29,76,406,176,202,217,260,176,128,100,232,173,106,112,135,45
2020년11월_남_90~99세,302,15,4,4,6,9,7,6,4,5,15,12,10,7,7,2,5,40,9,18,13,15,12,8,9,20,12,9,8,8,3
2020년11월_남_100세 이상,21,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,6,1,3,0,0,2,0,2,0,1,1,0,1,0
2020년11월_여_총인구수,"175,827","4,059","2,078","3,884","1,188",990,"1,342",802,765,736,"1,649","10,509","2,369",838,"2,039",560,"1,153","14,081","5,471","5,858","7,269","10,020","12,448","5,837","13,288","14,470","6,180","6,176","11,141","13,270","15,357"
2020년11월_여_연령구간인구수,"175,827","4,059","2,078","3,884","1,188",990,"1,342",802,765,736,"1,649","10,509","2,369",838,"2,039",560,"1,153","14,081","5,471","5,858","7,269","10,020","12,448","5,837","13,288","14,470","6,180","6,176","11,141","13,270","15,357"
2020년11월_여_0~9세,"13,712",279,176,446,23,23,47,8,19,21,26,"1,037",115,12,67,17,27,742,207,162,265,512,657,409,"1,584","1,058",314,325,"1,235","1,127","2,772"
2020년11월_여_10~19세,"16,625",310,234,221,54,30,86,18,17,42,68,"1,308",202,25,102,21,47,"1,139",336,307,508,792,"1,182",536,"1,752","1,685",523,559,"1,551","1,286","1,684"
2020년11월_여_20~29세,"20,289",355,194,449,61,58,87,25,28,36,66,955,181,32,152,44,67,"1,931",680,468,873,"1,309","1,664",673,"1,497","1,952",801,695,"1,095","2,219","1,642"
2020년11월_여_30~39세,"20,414",438,216,705,59,52,92,22,34,25,84,"1,232",193,26,95,31,54,"1,244",578,378,634,991,"1,153",662,"2,013","1,534",548,539,"1,415","1,915","3,452"
2020년11월_여_40~49세,"27,278",487,343,493,66,54,125,39,45,54,98,"1,952",307,39,194,39,75,"1,997",733,624,883,"1,390","1,980",824,"2,810","2,645",852,963,"2,146","2,118","2,903"
2020년11월_여_50~59세,"29,347",679,320,651,180,159,231,114,94,103,251,"1,705",397,122,367,86,182,"2,366",946,995,"1,346","1,908","2,652","1,039","1,981","2,722","1,143","1,230","1,663","2,058","1,657"
2020년11월_여_60~69세,"23,706",641,275,455,222,233,249,197,178,145,349,"1,215",388,171,465,105,231,"2,205","1,006","1,345","1,358","1,717","1,813",944,887,"1,460","1,079","1,007","1,117","1,411",838
2020년11월_여_70~79세,"14,388",463,159,239,266,167,210,185,168,129,323,639,315,190,322,97,219,"1,528",605,"1,004",880,956,831,517,470,834,569,534,586,733,250
2020년11월_여_80~89세,"8,554",336,135,178,206,181,194,171,162,145,326,398,228,195,232,101,228,791,307,490,446,394,446,196,257,486,298,270,287,343,127
2020년11월_여_90~99세,"1,439",69,24,43,51,31,21,23,19,35,56,67,40,25,41,18,22,128,67,70,73,50,69,35,33,93,52,50,45,59,30
2020년11월_여_100세 이상,75,2,2,4,0,2,0,0,1,1,2,1,3,1,2,1,1,10,6,15,3,1,1,2,4,1,1,4,1,1,2
2020년12월_계_총인구수,"348,096","8,188","4,132","8,046","2,238","1,915","2,635","1,607","1,523","1,481","3,254","21,074","4,727","1,631","4,025","1,059","2,243","27,523","10,786","11,284","14,279","19,807","24,834","11,786","26,935","27,768","11,803","12,189","21,272","26,916","31,136"
2020년12월_계_연령구간인구수,"348,096","8,188","4,132","8,046","2,238","1,915","2,635","1,607","1,523","1,481","3,254","21,074","4,727","1,631","4,025","1,059","2,243","27,523","10,786","11,284","14,279","19,807","24,834","11,786","26,935","27,768","11,803","12,189","21,272","26,916","31,136"
2020년12월_계_0~9세,"28,396",631,374,907,43,49,91,28,34,40,58,"2,167",234,23,134,26,62,"1,559",455,331,611,"1,026","1,396",751,"3,407","2,134",663,679,"2,477","2,408","5,598"
2020년12월_계_10~19세,"35,225",658,455,483,114,55,188,49,49,72,147,"2,787",412,56,200,44,102,"2,486",727,684,"1,072","1,603","2,519","1,063","4,026","3,507","1,113","1,296","3,018","2,630","3,610"
2020년12월_계_20~29세,"45,143",786,420,"1,029",159,130,230,74,69,108,204,"2,257",439,83,346,102,140,"4,263","1,447","1,098","1,821","2,935","3,809","1,535","3,355","4,137","1,653","1,607","2,342","5,214","3,351"
2020년12월_계_30~39세,"41,648",923,424,"1,522",126,118,179,67,79,68,180,"2,456",386,61,219,53,110,"2,662","1,207",863,"1,358","2,097","2,560","1,390","3,727","3,030","1,150","1,091","2,544","4,134","6,864"
2020년12월_계_40~49세,"54,298","1,038",662,"1,120",189,156,294,106,157,154,271,"3,757",653,120,431,96,217,"3,918","1,582","1,394","1,924","2,848","3,744","1,750","5,276","4,699","1,613","1,792","4,104","4,126","6,107"
2020년12월_계_50~59세,"57,791","1,419",685,"1,232",383,338,499,285,230,254,587,"3,374",879,290,768,193,420,"4,543","1,825","1,977","2,658","3,655","5,041","2,102","4,044","5,198","2,096","2,367","3,220","3,962","3,267"
2020년12월_계_60~69세,"45,768","1,370",570,990,462,482,509,418,354,301,698,"2,428",814,380,954,239,503,"3,999","1,866","2,406","2,511","3,149","3,507","1,861","1,848","2,840","1,948","1,921","2,147","2,656","1,637"
2020년12월_계_70~79세,"25,565",813,322,461,416,289,358,314,308,252,587,"1,176",536,323,578,157,350,"2,715","1,105","1,726","1,564","1,773","1,545",959,846,"1,387","1,022",994,965,"1,230",494
2020년12월_계_80~89세,"12,414",462,188,250,289,256,259,236,219,192,447,591,324,261,346,127,309,"1,198",490,697,670,653,628,332,357,720,478,379,402,481,173
2020년12월_계_90~99세,"1,754",86,29,48,56,40,27,30,23,39,73,80,48,33,46,20,29,164,76,90,87,67,82,41,43,115,65,58,52,74,33
2020년12월_계_100세 이상,94,2,3,4,1,2,1,0,1,1,2,1,2,1,3,2,1,16,6,18,3,1,3,2,6,1,2,5,1,1,2
2020년12월_남_총인구수,"172,107","4,137","2,061","4,115","1,052",932,"1,293",805,758,752,"1,615","10,593","2,376",793,"1,988",504,"1,086","13,476","5,327","5,437","7,036","9,815","12,407","5,984","13,632","13,325","5,636","6,020","10,150","13,556","15,446"
2020년12월_남_연령구간인구수,"172,107","4,137","2,061","4,115","1,052",932,"1,293",805,758,752,"1,615","10,593","2,376",793,"1,988",504,"1,086","13,476","5,327","5,437","7,036","9,815","12,407","5,984","13,632","13,325","5,636","6,020","10,150","13,556","15,446"
2020년12월_남_0~9세,"14,731",349,201,460,21,26,46,20,14,19,33,"1,151",124,10,68,10,35,825,248,172,355,522,739,360,"1,818","1,085",347,359,"1,254","1,281","2,779"
2020년12월_남_10~19세,"18,597",347,225,258,61,25,102,31,32,33,83,"1,489",212,32,98,23,55,"1,362",389,380,563,812,"1,350",534,"2,287","1,829",587,734,"1,456","1,347","1,861"
2020년12월_남_20~29세,"24,825",435,222,569,98,74,143,49,44,72,136,"1,303",261,52,198,58,74,"2,315",776,624,951,"1,641","2,143",856,"1,853","2,196",863,926,"1,255","2,959","1,679"
2020년12월_남_30~39세,"21,267",486,208,809,68,66,88,45,46,45,96,"1,230",193,35,122,25,55,"1,425",641,493,734,"1,118","1,411",744,"1,719","1,507",596,547,"1,152","2,207","3,356"
2020년12월_남_40~49세,"27,057",561,322,621,122,103,169,67,111,100,177,"1,815",350,80,238,57,142,"1,937",839,779,"1,046","1,465","1,769",936,"2,473","2,072",778,839,"1,954","2,003","3,132"
2020년12월_남_50~59세,"28,467",738,364,576,204,183,268,171,137,150,339,"1,667",483,171,408,108,238,"2,189",890,992,"1,319","1,747","2,408","1,070","2,053","2,467",957,"1,141","1,557","1,898","1,574"
2020년12월_남_60~69세,"21,861",729,297,529,240,246,259,221,175,154,349,"1,202",425,207,485,132,268,"1,789",860,"1,051","1,143","1,424","1,673",908,952,"1,369",861,895,"1,020","1,222",776
2020년12월_남_70~79세,"11,166",354,164,221,150,125,149,129,141,125,266,532,223,135,254,60,136,"1,182",493,727,692,811,719,437,367,546,455,461,380,492,240
2020년12월_남_80~89세,"3,817",123,53,68,83,74,61,66,54,49,121,193,95,64,110,29,77,409,180,198,220,260,181,132,99,233,178,109,113,139,46
2020년12월_남_90~99세,299,15,4,4,5,10,7,6,4,5,14,11,10,7,6,2,6,37,10,18,13,15,12,7,9,21,13,8,9,8,3
2020년12월_남_100세 이상,20,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,6,1,3,0,0,2,0,2,0,1,1,0,0,0
2020년12월_여_총인구수,"175,989","4,051","2,071","3,931","1,186",983,"1,342",802,765,729,"1,639","10,481","2,351",838,"2,037",555,"1,157","14,047","5,459","5,847","7,243","9,992","12,427","5,802","13,303","14,443","6,167","6,169","11,122","13,360","15,690"
2020년12월_여_연령구간인구수,"175,989","4,051","2,071","3,931","1,186",983,"1,342",802,765,729,"1,639","10,481","2,351",838,"2,037",555,"1,157","14,047","5,459","5,847","7,243","9,992","12,427","5,802","13,303","14,443","6,167","6,169","11,122","13,360","15,690"
2020년12월_여_0~9세,"13,665",282,173,447,22,23,45,8,20,21,25,"1,016",110,13,66,16,27,734,207,159,256,504,657,391,"1,589","1,049",316,320,"1,223","1,127","2,819"
2020년12월_여_10~19세,"16,628",311,230,225,53,30,86,18,17,39,64,"1,298",200,24,102,21,47,"1,124",338,304,509,791,"1,169",529,"1,739","1,678",526,562,"1,562","1,283","1,749"
2020년12월_여_20~29세,"20,318",351,198,460,61,56,87,25,25,36,68,954,178,31,148,44,66,"1,948",671,474,870,"1,294","1,666",679,"1,502","1,941",790,681,"1,087","2,255","1,672"
2020년12월_여_30~39세,"20,381",437,216,713,58,52,91,22,33,23,84,"1,226",193,26,97,28,55,"1,237",566,370,624,979,"1,149",646,"2,008","1,523",554,544,"1,392","1,927","3,508"
2020년12월_여_40~49세,"27,241",477,340,499,67,53,125,39,46,54,94,"1,942",303,40,193,39,75,"1,981",743,615,878,"1,383","1,975",814,"2,803","2,627",835,953,"2,150","2,123","2,975"
2020년12월_여_50~59세,"29,324",681,321,656,179,155,231,114,93,104,248,"1,707",396,119,360,85,182,"2,354",935,985,"1,339","1,908","2,633","1,032","1,991","2,731","1,139","1,226","1,663","2,064","1,693"
2020년12월_여_60~69세,"23,907",641,273,461,222,236,250,197,179,147,349,"1,226",389,173,469,107,235,"2,210","1,006","1,355","1,368","1,725","1,834",953,896,"1,471","1,087","1,026","1,127","1,434",861
2020년12월_여_70~79세,"14,399",459,158,240,266,164,209,185,167,127,321,644,313,188,324,97,214,"1,533",612,999,872,962,826,522,479,841,567,533,585,738,254
2020년12월_여_80~89세,"8,597",339,135,182,206,182,198,170,165,143,326,398,229,197,236,98,232,789,310,499,450,393,447,200,258,487,300,270,289,342,127
2020년12월_여_90~99세,"1,455",71,25,44,51,30,20,24,19,34,59,69,38,26,40,18,23,127,66,72,74,52,70,34,34,94,52,50,43,66,30
2020년12월_여_100세 이상,74,2,2,4,1,2,0,0,1,1,1,1,2,1,2,2,1,10,5,15,3,1,1,2,4,1,1,4,1,1,2
2021년01월_계_총인구수,"348,022","8,178","4,129","8,104","2,236","1,919","2,624","1,607","1,511","1,495","3,265","21,040","4,738","1,612","4,033","1,059","2,242","27,403","10,788","11,248","14,206","19,729","24,742","11,739","26,908","27,703","11,780","12,132","21,216","26,938","31,698"
2021년01월_계_연령구간인구수,"348,022","8,178","4,129","8,104","2,236","1,919","2,624","1,607","1,511","1,495","3,265","21,040","4,738","1,612","4,033","1,059","2,242","27,403","10,788","11,248","14,206","19,729","24,742","11,739","26,908","27,703","11,780","12,132","21,216","26,938","31,698"
2021년01월_계_0~9세,"28,156",627,377,907,42,46,92,27,34,39,58,"2,151",237,23,136,27,61,"1,538",454,331,607,"1,014","1,368",728,"3,368","2,104",653,662,"2,422","2,391","5,632"
2021년01월_계_10~19세,"35,245",666,451,489,113,60,184,49,47,78,143,"2,776",416,52,202,43,101,"2,461",723,675,"1,064","1,588","2,502","1,066","4,032","3,502","1,118","1,286","3,014","2,597","3,747"
2021년01월_계_20~29세,"45,047",775,421,"1,027",152,128,226,74,65,108,208,"2,264",437,78,339,98,141,"4,248","1,453","1,095","1,804","2,921","3,779","1,522","3,362","4,117","1,633","1,588","2,354","5,231","3,399"
2021년01월_계_30~39세,"41,577",928,421,"1,534",123,120,179,68,80,68,173,"2,452",381,59,221,54,106,"2,622","1,207",857,"1,336","2,102","2,560","1,385","3,705","3,021","1,144","1,093","2,498","4,144","6,936"
2021년01월_계_40~49세,"54,211","1,034",663,"1,122",189,151,291,101,156,155,269,"3,731",656,115,432,94,218,"3,904","1,581","1,390","1,900","2,808","3,691","1,735","5,282","4,670","1,615","1,782","4,101","4,106","6,269"
2021년01월_계_50~59세,"57,681","1,412",689,"1,243",385,337,503,285,220,258,595,"3,368",878,287,763,192,415,"4,504","1,810","1,956","2,639","3,619","5,010","2,093","4,038","5,196","2,095","2,342","3,235","3,992","3,322"
2021년01월_계_60~69세,"46,133","1,381",567,"1,013",469,484,505,421,359,305,707,"2,436",816,380,960,242,514,"4,024","1,867","2,412","2,517","3,174","3,555","1,873","1,869","2,876","1,941","1,936","2,168","2,684","1,678"
2021년01월_계_70~79세,"25,611",810,325,469,416,289,360,312,305,254,584,"1,181",538,325,577,159,344,"2,718","1,118","1,721","1,572","1,776","1,555",965,841,"1,377","1,026",995,966,"1,234",499
2021년01월_계_80~89세,"12,499",460,183,248,290,262,257,240,220,191,452,599,327,258,351,127,308,"1,201",492,702,678,656,635,330,364,725,487,385,406,486,179
2021년01월_계_90~99세,"1,767",83,29,48,56,40,26,30,24,38,74,80,50,34,49,21,33,167,77,91,86,70,83,40,41,114,67,58,51,72,35
2021년01월_계_100세 이상,95,2,3,4,1,2,1,0,1,1,2,2,2,1,3,2,1,16,6,18,3,1,4,2,6,1,1,5,1,1,2
2021년01월_남_총인구수,"172,072","4,135","2,059","4,141","1,056",934,"1,289",804,751,760,"1,621","10,563","2,378",782,"1,988",502,"1,090","13,432","5,337","5,415","6,998","9,768","12,350","5,959","13,641","13,299","5,620","5,987","10,123","13,570","15,720"
2021년01월_남_연령구간인구수,"172,072","4,135","2,059","4,141","1,056",934,"1,289",804,751,760,"1,621","10,563","2,378",782,"1,988",502,"1,090","13,432","5,337","5,415","6,998","9,768","12,350","5,959","13,641","13,299","5,620","5,987","10,123","13,570","15,720"
2021년01월_남_0~9세,"14,603",350,203,460,20,24,47,19,14,19,31,"1,135",122,10,68,11,35,820,247,173,349,508,724,356,"1,809","1,067",340,352,"1,224","1,276","2,790"
2021년01월_남_10~19세,"18,623",352,223,258,61,29,101,31,32,39,81,"1,485",215,29,101,20,54,"1,346",386,373,560,816,"1,337",532,"2,285","1,826",592,734,"1,455","1,329","1,941"
2021년01월_남_20~29세,"24,779",430,223,570,94,73,141,50,39,72,138,"1,305",257,49,192,56,77,"2,317",785,620,944,"1,625","2,129",841,"1,859","2,201",860,911,"1,262","2,966","1,693"
2021년01월_남_30~39세,"21,255",493,205,821,70,68,87,47,47,45,94,"1,232",191,33,124,26,52,"1,409",638,494,720,"1,120","1,407",747,"1,718","1,498",589,549,"1,131","2,205","3,395"
2021년01월_남_40~49세,"26,996",553,324,616,121,98,168,62,111,99,176,"1,794",348,77,238,55,143,"1,935",840,778,"1,036","1,439","1,751",926,"2,481","2,060",773,838,"1,950","2,004","3,202"
2021년01월_남_50~59세,"28,422",734,365,581,205,185,272,169,132,151,344,"1,657",483,170,401,108,239,"2,171",889,981,"1,317","1,735","2,386","1,064","2,051","2,466",964,"1,125","1,564","1,904","1,609"
2021년01월_남_60~69세,"22,026",737,296,538,245,244,255,225,178,156,354,"1,210",431,206,492,133,271,"1,797",858,"1,049","1,146","1,439","1,695",918,958,"1,383",846,897,"1,031","1,241",797
2021년01월_남_70~79세,"11,194",350,164,224,152,127,150,128,138,126,266,537,225,138,251,62,134,"1,185",502,725,690,812,723,437,365,543,462,460,377,498,243
2021년01월_남_80~89세,"3,849",123,51,69,83,76,61,66,55,48,122,197,96,63,112,28,78,410,178,200,225,259,185,132,103,234,181,111,120,138,45
2021년01월_남_90~99세,305,13,4,4,5,10,6,7,5,5,14,10,10,7,8,3,7,36,13,19,11,15,11,6,10,21,13,9,9,9,5
2021년01월_남_100세 이상,20,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,6,1,3,0,0,2,0,2,0,0,1,0,0,0
2021년01월_여_총인구수,"175,950","4,043","2,070","3,963","1,180",985,"1,335",803,760,735,"1,644","10,477","2,360",830,"2,045",557,"1,152","13,971","5,451","5,833","7,208","9,961","12,392","5,780","13,267","14,404","6,160","6,145","11,093","13,368","15,978"
2021년01월_여_연령구간인구수,"175,950","4,043","2,070","3,963","1,180",985,"1,335",803,760,735,"1,644","10,477","2,360",830,"2,045",557,"1,152","13,971","5,451","5,833","7,208","9,961","12,392","5,780","13,267","14,404","6,160","6,145","11,093","13,368","15,978"
2021년01월_여_0~9세,"13,553",277,174,447,22,22,45,8,20,20,27,"1,016",115,13,68,16,26,718,207,158,258,506,644,372,"1,559","1,037",313,310,"1,198","1,115","2,842"
2021년01월_여_10~19세,"16,622",314,228,231,52,31,83,18,15,39,62,"1,291",201,23,101,23,47,"1,115",337,302,504,772,"1,165",534,"1,747","1,676",526,552,"1,559","1,268","1,806"
2021년01월_여_20~29세,"20,268",345,198,457,58,55,85,24,26,36,70,959,180,29,147,42,64,"1,931",668,475,860,"1,296","1,650",681,"1,503","1,916",773,677,"1,092","2,265","1,706"
2021년01월_여_30~39세,"20,322",435,216,713,53,52,92,21,33,23,79,"1,220",190,26,97,28,54,"1,213",569,363,616,982,"1,153",638,"1,987","1,523",555,544,"1,367","1,939","3,541"
2021년01월_여_40~49세,"27,215",481,339,506,68,53,123,39,45,56,93,"1,937",308,38,194,39,75,"1,969",741,612,864,"1,369","1,940",809,"2,801","2,610",842,944,"2,151","2,102","3,067"
2021년01월_여_50~59세,"29,259",678,324,662,180,152,231,116,88,107,251,"1,711",395,117,362,84,176,"2,333",921,975,"1,322","1,884","2,624","1,029","1,987","2,730","1,131","1,217","1,671","2,088","1,713"
2021년01월_여_60~69세,"24,107",644,271,475,224,240,250,196,181,149,353,"1,226",385,174,468,109,243,"2,227","1,009","1,363","1,371","1,735","1,860",955,911,"1,493","1,095","1,039","1,137","1,443",881
2021년01월_여_70~79세,"14,417",460,161,245,264,162,210,184,167,128,318,644,313,187,326,97,210,"1,533",616,996,882,964,832,528,476,834,564,535,589,736,256
2021년01월_여_80~89세,"8,650",337,132,179,207,186,196,174,165,143,330,402,231,195,239,99,230,791,314,502,453,397,450,198,261,491,306,274,286,348,134
2021년01월_여_90~99세,"1,462",70,25,44,51,30,20,23,19,33,60,70,40,27,41,18,26,131,64,72,75,55,72,34,31,93,54,49,42,63,30
2021년01월_여_100세 이상,75,2,2,4,1,2,0,0,1,1,1,1,2,1,2,2,1,10,5,15,3,1,2,2,4,1,1,4,1,1,2
2021년02월_계_총인구수,"347,750","8,156","4,130","8,208","2,226","1,908","2,613","1,604","1,508","1,474","3,248","21,004","4,734","1,605","4,027","1,057","2,226","27,490","10,766","11,221","14,116","19,684","24,716","11,679","26,866","27,561","11,708","12,094","21,164","26,996","31,961"
2021년02월_계_연령구간인구수,"347,750","8,156","4,130","8,208","2,226","1,908","2,613","1,604","1,508","1,474","3,248","21,004","4,734","1,605","4,027","1,057","2,226","27,490","10,766","11,221","14,116","19,684","24,716","11,679","26,866","27,561","11,708","12,094","21,164","26,996","31,961"
2021년02월_계_0~9세,"27,993",612,366,917,42,45,96,27,32,39,54,"2,140",232,21,134,24,58,"1,538",450,324,589,999,"1,367",722,"3,336","2,084",652,656,"2,383","2,388","5,666"
2021년02월_계_10~19세,"35,142",661,454,501,109,57,183,46,49,70,139,"2,760",418,50,200,43,97,"2,457",724,666,"1,063","1,586","2,479","1,048","4,030","3,464","1,108","1,279","3,012","2,599","3,790"
2021년02월_계_20~29세,"44,893",780,421,"1,034",151,128,217,71,63,106,207,"2,266",434,79,337,96,141,"4,252","1,457","1,087","1,794","2,917","3,764","1,514","3,327","4,085","1,605","1,565","2,332","5,259","3,404"
2021년02월_계_30~39세,"41,402",918,423,"1,565",124,121,177,71,79,66,162,"2,430",377,57,221,51,101,"2,652","1,189",855,"1,303","2,070","2,541","1,348","3,694","3,002","1,126","1,090","2,470","4,136","6,983"
2021년02월_계_40~49세,"54,093","1,033",659,"1,134",185,145,286,98,153,143,266,"3,720",653,113,429,94,216,"3,890","1,578","1,392","1,874","2,799","3,674","1,733","5,274","4,623","1,615","1,779","4,107","4,104","6,324"
2021년02월_계_50~59세,"57,648","1,401",692,"1,257",383,335,504,283,217,257,598,"3,359",878,288,757,191,410,"4,521","1,802","1,934","2,623","3,611","5,003","2,089","4,056","5,160","2,083","2,341","3,247","3,991","3,377"
2021년02월_계_60~69세,"46,473","1,394",576,"1,032",468,485,507,424,363,309,707,"2,463",817,380,970,249,516,"4,054","1,862","2,425","2,521","3,191","3,599","1,886","1,888","2,916","1,933","1,943","2,180","2,712","1,703"
2021년02월_계_70~79세,"25,628",810,323,467,411,286,357,312,303,253,579,"1,186",542,321,576,157,344,"2,726","1,128","1,717","1,573","1,778","1,565",960,851,"1,372","1,032",993,971,"1,238",497
2021년02월_계_80~89세,"12,587",461,184,248,294,262,257,240,222,191,459,599,332,262,352,128,308,"1,213",490,713,685,659,636,336,362,739,486,384,410,496,179
2021년02월_계_90~99세,"1,794",85,29,49,58,42,28,32,26,39,74,79,49,33,48,22,34,169,80,89,90,73,84,41,42,115,66,59,51,72,36
2021년02월_계_100세 이상,97,1,3,4,1,2,1,0,1,1,3,2,2,1,3,2,1,18,6,19,1,1,4,2,6,1,2,5,1,1,2
2021년02월_남_총인구수,"171,924","4,130","2,065","4,203","1,048",930,"1,283",802,748,747,"1,614","10,547","2,378",779,"1,984",503,"1,082","13,470","5,329","5,386","6,964","9,739","12,349","5,917","13,624","13,201","5,582","5,980","10,099","13,601","15,840"
2021년02월_남_연령구간인구수,"171,924","4,130","2,065","4,203","1,048",930,"1,283",802,748,747,"1,614","10,547","2,378",779,"1,984",503,"1,082","13,470","5,329","5,386","6,964","9,739","12,349","5,917","13,624","13,201","5,582","5,980","10,099","13,601","15,840"
2021년02월_남_0~9세,"14,533",341,197,467,20,24,48,19,14,19,32,"1,130",121,10,68,10,34,822,243,169,338,502,724,349,"1,795","1,053",340,351,"1,206","1,278","2,809"
2021년02월_남_10~19세,"18,547",350,232,265,60,28,101,30,32,32,79,"1,478",212,29,101,22,50,"1,341",386,363,561,813,"1,334",520,"2,285","1,792",586,734,"1,454","1,321","1,956"
2021년02월_남_20~29세,"24,680",433,218,573,94,72,133,47,37,72,135,"1,300",258,48,188,55,78,"2,315",778,615,945,"1,617","2,123",840,"1,839","2,188",849,898,"1,237","2,994","1,701"
2021년02월_남_30~39세,"21,190",490,207,840,69,70,86,49,47,43,89,"1,228",190,30,123,25,48,"1,427",641,492,703,"1,113","1,395",723,"1,708","1,482",576,551,"1,127","2,201","3,417"
