카테고리,서울특별시 은평구,서울특별시 은평구 녹번동,서울특별시 은평구 불광제1동,서울특별시 은평구 불광제2동,서울특별시 은평구 갈현제1동,서울특별시 은평구 갈현제2동,서울특별시 은평구 구산동,서울특별시 은평구 대조동,서울특별시 은평구 응암제1동,서울특별시 은평구 응암제2동,서울특별시 은평구 응암제3동,서울특별시 은평구 역촌동,서울특별시 은평구 신사제1동,서울특별시 은평구 신사제2동,서울특별시 은평구 증산동,서울특별시 은평구 수색동,서울특별시 은평구 진관동
2021년08월_계_총인구수,"474,414","36,818","38,763","27,870","22,400","28,488","32,428","26,983","32,830","27,366","24,699","45,761","27,188","20,459","15,076","11,354","55,931"
2021년08월_계_연령구간인구수,"474,414","36,818","38,763","27,870","22,400","28,488","32,428","26,983","32,830","27,366","24,699","45,761","27,188","20,459","15,076","11,354","55,931"
2021년08월_계_0~9세,"28,284","2,379","2,270","1,047",943,"1,460","1,691","1,103","2,529","3,130",976,"2,469","1,509","1,041",697,717,"4,323"
2021년08월_계_10~19세,"37,531","2,206","2,589","1,694","1,469","2,351","2,818","1,553","2,710","2,303","1,523","3,394","2,030","1,610","1,160",768,"7,353"
2021년08월_계_20~29세,"66,090","4,948","5,210","4,260","3,610","4,342","4,378","4,906","4,442","2,681","3,589","6,539","3,860","2,909","2,038","1,491","6,887"
2021년08월_계_30~39세,"66,964","5,979","5,327","3,787","2,922","3,802","4,059","4,192","5,419","4,793","3,366","6,339","4,007","2,697","1,969","1,772","6,534"
2021년08월_계_40~49세,"74,640","5,582","5,770","3,705","3,132","4,586","4,991","3,920","5,558","5,230","3,429","7,435","4,138","3,075","2,229","1,527","10,333"
2021년08월_계_50~59세,"76,856","5,852","6,584","4,827","3,877","4,762","5,648","4,153","4,879","3,677","4,094","7,620","4,373","3,469","2,511","1,971","8,559"
2021년08월_계_60~69세,"66,424","5,249","5,730","4,524","3,570","3,808","4,791","3,625","3,878","2,999","3,814","6,452","4,039","3,209","2,478","1,747","6,511"
2021년08월_계_70~79세,"38,670","3,120","3,448","2,742","2,025","2,297","2,716","2,344","2,321","1,703","2,557","3,804","2,240","1,640","1,376",888,"3,449"
2021년08월_계_80~89세,"16,622","1,320","1,631","1,138",747,959,"1,188","1,052",977,735,"1,208","1,531",891,713,544,417,"1,571"
2021년08월_계_90~99세,"2,045",178,191,132,99,109,145,111,116,93,139,168,100,91,71,56,246
2021년08월_계_100세 이상,288,5,13,14,6,12,3,24,1,22,4,10,1,5,3,0,165
2021년08월_남_총인구수,"226,964","17,468","18,305","13,482","10,911","13,480","15,939","12,584","15,523","13,264","12,043","21,487","13,119","10,212","7,353","5,587","26,207"
2021년08월_남_연령구간인구수,"226,964","17,468","18,305","13,482","10,911","13,480","15,939","12,584","15,523","13,264","12,043","21,487","13,119","10,212","7,353","5,587","26,207"
2021년08월_남_0~9세,"14,525","1,190","1,174",530,504,757,829,591,"1,272","1,623",524,"1,241",745,549,358,373,"2,265"
2021년08월_남_10~19세,"19,210","1,087","1,362",862,759,"1,169","1,392",701,"1,419","1,203",803,"1,705","1,081",899,590,401,"3,777"
2021년08월_남_20~29세,"31,592","2,325","2,507","2,112","1,812","2,108","2,104","2,154","2,007","1,337","1,813","3,086","1,944","1,501","1,008",763,"3,011"
2021년08월_남_30~39세,"32,852","2,940","2,614","1,967","1,575","1,844","2,048","2,072","2,597","2,249","1,770","3,022","2,017","1,419","1,008",904,"2,806"
2021년08월_남_40~49세,"36,918","2,827","2,787","1,932","1,600","2,243","2,525","1,913","2,737","2,666","1,735","3,707","2,055","1,557","1,104",766,"4,764"
2021년08월_남_50~59세,"37,045","2,817","3,081","2,256","1,777","2,215","2,824","2,048","2,379","1,793","2,043","3,551","2,048","1,691","1,233",998,"4,291"
2021년08월_남_60~69세,"30,607","2,344","2,601","2,109","1,644","1,724","2,359","1,615","1,715","1,360","1,779","2,867","1,872","1,551","1,178",847,"3,042"
2021년08월_남_70~79세,"16,925","1,351","1,468","1,217",905,978,"1,307","1,006",985,720,"1,058","1,660",974,747,619,384,"1,546"
2021년08월_남_80~89세,"6,692",546,644,458,312,404,512,442,376,280,477,607,360,269,236,140,629
2021년08월_남_90~99세,555,39,65,35,21,34,39,35,35,26,41,41,23,28,18,11,64
2021년08월_남_100세 이상,43,2,2,4,2,4,0,7,1,7,0,0,0,1,1,0,12
2021년08월_여_총인구수,"247,450","19,350","20,458","14,388","11,489","15,008","16,489","14,399","17,307","14,102","12,656","24,274","14,069","10,247","7,723","5,767","29,724"
2021년08월_여_연령구간인구수,"247,450","19,350","20,458","14,388","11,489","15,008","16,489","14,399","17,307","14,102","12,656","24,274","14,069","10,247","7,723","5,767","29,724"
2021년08월_여_0~9세,"13,759","1,189","1,096",517,439,703,862,512,"1,257","1,507",452,"1,228",764,492,339,344,"2,058"
2021년08월_여_10~19세,"18,321","1,119","1,227",832,710,"1,182","1,426",852,"1,291","1,100",720,"1,689",949,711,570,367,"3,576"
2021년08월_여_20~29세,"34,498","2,623","2,703","2,148","1,798","2,234","2,274","2,752","2,435","1,344","1,776","3,453","1,916","1,408","1,030",728,"3,876"
2021년08월_여_30~39세,"34,112","3,039","2,713","1,820","1,347","1,958","2,011","2,120","2,822","2,544","1,596","3,317","1,990","1,278",961,868,"3,728"
2021년08월_여_40~49세,"37,722","2,755","2,983","1,773","1,532","2,343","2,466","2,007","2,821","2,564","1,694","3,728","2,083","1,518","1,125",761,"5,569"
2021년08월_여_50~59세,"39,811","3,035","3,503","2,571","2,100","2,547","2,824","2,105","2,500","1,884","2,051","4,069","2,325","1,778","1,278",973,"4,268"
2021년08월_여_60~69세,"35,817","2,905","3,129","2,415","1,926","2,084","2,432","2,010","2,163","1,639","2,035","3,585","2,167","1,658","1,300",900,"3,469"
2021년08월_여_70~79세,"21,745","1,769","1,980","1,525","1,120","1,319","1,409","1,338","1,336",983,"1,499","2,144","1,266",893,757,504,"1,903"
2021년08월_여_80~89세,"9,930",774,987,680,435,555,676,610,601,455,731,924,531,444,308,277,942
2021년08월_여_90~99세,"1,490",139,126,97,78,75,106,76,81,67,98,127,77,63,53,45,182
2021년08월_여_100세 이상,245,3,11,10,4,8,3,17,0,15,4,10,1,4,2,0,153
2021년09월_계_총인구수,"474,062","36,788","38,732","27,787","22,273","28,412","32,406","26,991","32,819","27,384","24,682","45,744","27,176","20,414","15,053","11,380","56,021"
2021년09월_계_연령구간인구수,"474,062","36,788","38,732","27,787","22,273","28,412","32,406","26,991","32,819","27,384","24,682","45,744","27,176","20,414","15,053","11,380","56,021"
2021년09월_계_0~9세,"28,087","2,367","2,238","1,031",929,"1,433","1,674","1,098","2,520","3,133",975,"2,449","1,507","1,033",694,714,"4,292"
2021년09월_계_10~19세,"37,450","2,194","2,592","1,680","1,459","2,357","2,820","1,542","2,691","2,307","1,508","3,365","2,020","1,591","1,168",773,"7,383"
2021년09월_계_20~29세,"65,977","4,956","5,187","4,244","3,575","4,330","4,364","4,888","4,460","2,657","3,623","6,524","3,830","2,903","2,026","1,505","6,905"
2021년09월_계_30~39세,"66,957","5,959","5,355","3,781","2,921","3,798","4,051","4,211","5,410","4,793","3,355","6,358","4,001","2,695","1,970","1,778","6,521"
2021년09월_계_40~49세,"74,310","5,553","5,741","3,666","3,097","4,553","4,960","3,893","5,547","5,242","3,407","7,414","4,138","3,071","2,195","1,532","10,301"
2021년09월_계_50~59세,"77,026","5,869","6,596","4,820","3,864","4,757","5,672","4,175","4,870","3,698","4,092","7,620","4,391","3,474","2,522","1,973","8,633"
2021년09월_계_60~69세,"66,559","5,258","5,740","4,537","3,551","3,801","4,795","3,633","3,906","3,002","3,817","6,494","4,059","3,205","2,485","1,737","6,539"
2021년09월_계_70~79세,"38,628","3,107","3,422","2,740","2,028","2,300","2,732","2,351","2,321","1,696","2,543","3,809","2,233","1,637","1,369",897,"3,443"
2021년09월_계_80~89세,"16,718","1,341","1,651","1,137",744,961,"1,189","1,063",978,742,"1,215","1,532",897,711,550,416,"1,591"
2021년09월_계_90~99세,"2,063",179,197,137,99,110,145,113,115,93,143,169,100,89,71,55,248
2021년09월_계_100세 이상,287,5,13,14,6,12,4,24,1,21,4,10,0,5,3,0,165
2021년09월_남_총인구수,"226,833","17,478","18,285","13,450","10,855","13,446","15,923","12,577","15,540","13,281","12,043","21,478","13,106","10,185","7,348","5,595","26,243"
2021년09월_남_연령구간인구수,"226,833","17,478","18,285","13,450","10,855","13,446","15,923","12,577","15,540","13,281","12,043","21,478","13,106","10,185","7,348","5,595","26,243"
2021년09월_남_0~9세,"14,427","1,186","1,154",518,496,743,822,585,"1,273","1,630",529,"1,230",744,543,361,367,"2,246"
2021년09월_남_10~19세,"19,169","1,073","1,372",853,758,"1,175","1,389",701,"1,412","1,206",790,"1,682","1,072",887,598,405,"3,796"
2021년09월_남_20~29세,"31,521","2,337","2,484","2,109","1,793","2,107","2,098","2,139","2,014","1,320","1,830","3,076","1,926","1,500",995,770,"3,023"
2021년09월_남_30~39세,"32,893","2,929","2,642","1,966","1,580","1,849","2,044","2,080","2,604","2,246","1,763","3,045","2,007","1,423","1,012",901,"2,802"
2021년09월_남_40~49세,"36,752","2,833","2,770","1,915","1,581","2,214","2,507","1,904","2,731","2,673","1,740","3,682","2,056","1,549","1,088",772,"4,737"
2021년09월_남_50~59세,"37,132","2,824","3,090","2,251","1,767","2,213","2,837","2,051","2,375","1,810","2,039","3,561","2,060","1,696","1,236",997,"4,325"
2021년09월_남_60~69세,"30,678","2,354","2,602","2,122","1,635","1,721","2,354","1,621","1,733","1,361","1,780","2,884","1,882","1,544","1,185",843,"3,057"
2021년09월_남_70~79세,"16,906","1,345","1,450","1,216",908,980,"1,318","1,005",983,716,"1,053","1,668",971,745,614,390,"1,544"
2021년09월_남_80~89세,"6,755",554,654,460,314,406,513,448,380,287,477,609,365,269,240,142,637
2021년09월_남_90~99세,556,41,65,36,21,34,41,36,34,25,42,40,23,28,18,8,64
2021년09월_남_100세 이상,44,2,2,4,2,4,0,7,1,7,0,1,0,1,1,0,12
2021년09월_여_총인구수,"247,229","19,310","20,447","14,337","11,418","14,966","16,483","14,414","17,279","14,103","12,639","24,266","14,070","10,229","7,705","5,785","29,778"
2021년09월_여_연령구간인구수,"247,229","19,310","20,447","14,337","11,418","14,966","16,483","14,414","17,279","14,103","12,639","24,266","14,070","10,229","7,705","5,785","29,778"
2021년09월_여_0~9세,"13,660","1,181","1,084",513,433,690,852,513,"1,247","1,503",446,"1,219",763,490,333,347,"2,046"
2021년09월_여_10~19세,"18,281","1,121","1,220",827,701,"1,182","1,431",841,"1,279","1,101",718,"1,683",948,704,570,368,"3,587"
2021년09월_여_20~29세,"34,456","2,619","2,703","2,135","1,782","2,223","2,266","2,749","2,446","1,337","1,793","3,448","1,904","1,403","1,031",735,"3,882"
2021년09월_여_30~39세,"34,064","3,030","2,713","1,815","1,341","1,949","2,007","2,131","2,806","2,547","1,592","3,313","1,994","1,272",958,877,"3,719"
2021년09월_여_40~49세,"37,558","2,720","2,971","1,751","1,516","2,339","2,453","1,989","2,816","2,569","1,667","3,732","2,082","1,522","1,107",760,"5,564"
2021년09월_여_50~59세,"39,894","3,045","3,506","2,569","2,097","2,544","2,835","2,124","2,495","1,888","2,053","4,059","2,331","1,778","1,286",976,"4,308"
2021년09월_여_60~69세,"35,881","2,904","3,138","2,415","1,916","2,080","2,441","2,012","2,173","1,641","2,037","3,610","2,177","1,661","1,300",894,"3,482"
2021년09월_여_70~79세,"21,722","1,762","1,972","1,524","1,120","1,320","1,414","1,346","1,338",980,"1,490","2,141","1,262",892,755,507,"1,899"
2021년09월_여_80~89세,"9,963",787,997,677,430,555,676,615,598,455,738,923,532,442,310,274,954
2021년09월_여_90~99세,"1,507",138,132,101,78,76,104,77,81,68,101,129,77,61,53,47,184
2021년09월_여_100세 이상,243,3,11,10,4,8,4,17,0,14,4,9,0,4,2,0,153
2021년10월_계_총인구수,"473,369","36,858","38,676","27,731","22,132","28,353","32,394","26,875","32,895","27,337","24,547","45,723","27,112","20,398","14,978","11,395","55,965"
2021년10월_계_연령구간인구수,"473,369","36,858","38,676","27,731","22,132","28,353","32,394","26,875","32,895","27,337","24,547","45,723","27,112","20,398","14,978","11,395","55,965"
2021년10월_계_0~9세,"27,862","2,389","2,208","1,008",908,"1,403","1,659","1,062","2,536","3,110",954,"2,433","1,488","1,030",686,722,"4,266"
2021년10월_계_10~19세,"37,334","2,178","2,601","1,683","1,448","2,357","2,807","1,530","2,688","2,303","1,486","3,351","2,006","1,582","1,152",767,"7,395"
2021년10월_계_20~29세,"65,639","4,925","5,136","4,219","3,533","4,307","4,361","4,839","4,448","2,633","3,580","6,511","3,823","2,905","2,012","1,498","6,909"
2021년10월_계_30~39세,"66,958","5,996","5,373","3,796","2,908","3,814","4,051","4,195","5,438","4,742","3,326","6,369","3,990","2,707","1,966","1,777","6,510"
2021년10월_계_40~49세,"74,154","5,546","5,709","3,635","3,086","4,511","4,955","3,887","5,580","5,263","3,398","7,390","4,120","3,068","2,170","1,536","10,300"
2021년10월_계_50~59세,"77,007","5,886","6,618","4,821","3,828","4,768","5,669","4,152","4,858","3,716","4,074","7,611","4,377","3,448","2,527","1,992","8,662"
2021년10월_계_60~69세,"66,739","5,290","5,744","4,542","3,550","3,815","4,807","3,655","3,928","3,014","3,817","6,498","4,068","3,221","2,474","1,730","6,586"
2021년10월_계_70~79세,"38,637","3,110","3,423","2,749","2,009","2,286","2,738","2,347","2,318","1,694","2,548","3,828","2,237","1,622","1,365",898,"3,465"
2021년10월_계_80~89세,"16,825","1,352","1,653","1,130",755,970,"1,197","1,067",983,746,"1,217","1,553",902,718,557,419,"1,606"
2021년10월_계_90~99세,"2,082",181,199,134,101,110,146,118,116,95,143,170,101,92,66,56,254
2021년10월_계_100세 이상,132,5,12,14,6,12,4,23,2,21,4,9,0,5,3,0,12
2021년10월_남_총인구수,"226,514","17,478","18,250","13,423","10,790","13,417","15,915","12,526","15,582","13,263","11,971","21,478","13,060","10,168","7,305","5,604","26,284"
2021년10월_남_연령구간인구수,"226,514","17,478","18,250","13,423","10,790","13,417","15,915","12,526","15,582","13,263","11,971","21,478","13,060","10,168","7,305","5,604","26,284"
2021년10월_남_0~9세,"14,295","1,192","1,134",507,484,725,818,561,"1,274","1,618",515,"1,218",735,543,356,374,"2,241"
2021년10월_남_10~19세,"19,103","1,059","1,378",857,756,"1,181","1,378",700,"1,416","1,201",777,"1,677","1,060",875,588,404,"3,796"
2021년10월_남_20~29세,"31,358","2,314","2,463","2,084","1,777","2,091","2,100","2,116","2,010","1,320","1,805","3,077","1,918","1,498",989,764,"3,032"
2021년10월_남_30~39세,"32,900","2,938","2,652","1,976","1,580","1,863","2,044","2,075","2,615","2,224","1,750","3,053","2,001","1,425","1,008",900,"2,796"
2021년10월_남_40~49세,"36,654","2,825","2,757","1,896","1,566","2,192","2,507","1,906","2,747","2,677","1,741","3,667","2,048","1,550","1,076",774,"4,725"
2021년10월_남_50~59세,"37,104","2,833","3,089","2,261","1,747","2,227","2,831","2,031","2,370","1,815","2,022","3,562","2,049","1,682","1,229","1,006","4,350"
2021년10월_남_60~69세,"30,794","2,373","2,606","2,126","1,630","1,722","2,368","1,638","1,753","1,369","1,782","2,885","1,885","1,551","1,185",839,"3,082"
2021년10월_남_70~79세,"16,891","1,342","1,450","1,217",906,973,"1,312","1,004",980,716,"1,054","1,678",970,739,611,389,"1,550"
2021년10월_남_80~89세,"6,814",559,653,459,321,405,515,452,383,290,483,620,370,274,245,145,640
2021년10월_남_90~99세,563,41,66,36,21,34,42,36,33,26,42,40,24,30,17,9,66
2021년10월_남_100세 이상,38,2,2,4,2,4,0,7,1,7,0,1,0,1,1,0,6
2021년10월_여_총인구수,"246,855","19,380","20,426","14,308","11,342","14,936","16,479","14,349","17,313","14,074","12,576","24,245","14,052","10,230","7,673","5,791","29,681"
2021년10월_여_연령구간인구수,"246,855","19,380","20,426","14,308","11,342","14,936","16,479","14,349","17,313","14,074","12,576","24,245","14,052","10,230","7,673","5,791","29,681"
2021년10월_여_0~9세,"13,567","1,197","1,074",501,424,678,841,501,"1,262","1,492",439,"1,215",753,487,330,348,"2,025"
2021년10월_여_10~19세,"18,231","1,119","1,223",826,692,"1,176","1,429",830,"1,272","1,102",709,"1,674",946,707,564,363,"3,599"
2021년10월_여_20~29세,"34,281","2,611","2,673","2,135","1,756","2,216","2,261","2,723","2,438","1,313","1,775","3,434","1,905","1,407","1,023",734,"3,877"
2021년10월_여_30~39세,"34,058","3,058","2,721","1,820","1,328","1,951","2,007","2,120","2,823","2,518","1,576","3,316","1,989","1,282",958,877,"3,714"
2021년10월_여_40~49세,"37,500","2,721","2,952","1,739","1,520","2,319","2,448","1,981","2,833","2,586","1,657","3,723","2,072","1,518","1,094",762,"5,575"
2021년10월_여_50~59세,"39,903","3,053","3,529","2,560","2,081","2,541","2,838","2,121","2,488","1,901","2,052","4,049","2,328","1,766","1,298",986,"4,312"
2021년10월_여_60~69세,"35,945","2,917","3,138","2,416","1,920","2,093","2,439","2,017","2,175","1,645","2,035","3,613","2,183","1,670","1,289",891,"3,504"
2021년10월_여_70~79세,"21,746","1,768","1,973","1,532","1,103","1,313","1,426","1,343","1,338",978,"1,494","2,150","1,267",883,754,509,"1,915"
2021년10월_여_80~89세,"10,011",793,"1,000",671,434,565,682,615,600,456,734,933,532,444,312,274,966
2021년10월_여_90~99세,"1,519",140,133,98,80,76,104,82,83,69,101,130,77,62,49,47,188
2021년10월_여_100세 이상,94,3,10,10,4,8,4,16,1,14,4,8,0,4,2,0,6
2021년11월_계_총인구수,"473,468","36,810","38,563","27,645","21,996","28,241","32,318","26,884","32,976","27,621","24,423","45,548","27,061","20,312","14,912","12,196","55,962"
2021년11월_계_연령구간인구수,"473,468","36,810","38,563","27,645","21,996","28,241","32,318","26,884","32,976","27,621","24,423","45,548","27,061","20,312","14,912","12,196","55,962"
2021년11월_계_0~9세,"27,772","2,371","2,196","1,005",887,"1,389","1,644","1,035","2,520","3,154",941,"2,406","1,472","1,017",669,850,"4,216"
2021년11월_계_10~19세,"37,284","2,175","2,578","1,673","1,432","2,320","2,805","1,546","2,687","2,320","1,474","3,326","1,995","1,582","1,134",847,"7,390"
2021년11월_계_20~29세,"65,402","4,900","5,086","4,194","3,489","4,304","4,337","4,831","4,479","2,641","3,537","6,472","3,805","2,863","1,988","1,571","6,905"
2021년11월_계_30~39세,"67,046","5,997","5,352","3,808","2,897","3,790","4,035","4,224","5,468","4,802","3,304","6,302","3,969","2,706","1,960","1,896","6,536"
2021년11월_계_40~49세,"74,142","5,526","5,686","3,610","3,066","4,482","4,940","3,850","5,573","5,338","3,400","7,374","4,136","3,050","2,152","1,705","10,254"
2021년11월_계_50~59세,"77,137","5,881","6,640","4,803","3,810","4,757","5,654","4,182","4,881","3,771","4,031","7,588","4,368","3,450","2,520","2,119","8,682"
2021년11월_계_60~69세,"66,949","5,299","5,738","4,531","3,559","3,834","4,834","3,678","3,947","3,034","3,829","6,495","4,071","3,208","2,483","1,799","6,610"
2021년11월_계_70~79세,"38,603","3,107","3,416","2,736","1,994","2,280","2,720","2,345","2,313","1,700","2,534","3,835","2,232","1,621","1,370",927,"3,473"
2021년11월_계_80~89세,"16,956","1,365","1,661","1,137",756,975,"1,199","1,067",993,761,"1,227","1,566",911,719,567,425,"1,627"
2021년11월_계_90~99세,"2,090",184,199,134,102,108,146,120,113,96,142,175,101,91,66,57,256
2021년11월_계_100세 이상,87,5,11,14,4,2,4,6,2,4,4,9,1,5,3,0,13
2021년11월_남_총인구수,"226,555","17,438","18,199","13,377","10,740","13,365","15,849","12,518","15,627","13,409","11,902","21,406","13,032","10,139","7,278","6,010","26,266"
2021년11월_남_연령구간인구수,"226,555","17,438","18,199","13,377","10,740","13,365","15,849","12,518","15,627","13,409","11,902","21,406","13,032","10,139","7,278","6,010","26,266"
2021년11월_남_0~9세,"14,270","1,184","1,127",507,478,716,812,549,"1,270","1,650",509,"1,199",733,538,348,435,"2,215"
2021년11월_남_10~19세,"19,072","1,059","1,364",855,747,"1,164","1,374",711,"1,407","1,203",770,"1,667","1,053",875,573,449,"3,801"
2021년11월_남_20~29세,"31,231","2,306","2,434","2,070","1,759","2,083","2,086","2,098","2,036","1,331","1,783","3,071","1,902","1,473",977,798,"3,024"
2021년11월_남_30~39세,"32,924","2,931","2,646","1,975","1,576","1,861","2,026","2,084","2,627","2,250","1,735","3,014","1,997","1,425","1,007",956,"2,814"
2021년11월_남_40~49세,"36,674","2,808","2,750","1,890","1,567","2,172","2,504","1,884","2,746","2,715","1,744","3,667","2,054","1,547","1,072",857,"4,697"
2021년11월_남_50~59세,"37,163","2,833","3,106","2,249","1,739","2,229","2,818","2,051","2,377","1,844","1,997","3,542","2,048","1,689","1,226","1,070","4,345"
2021년11월_남_60~69세,"30,900","2,370","2,607","2,113","1,633","1,731","2,373","1,653","1,764","1,378","1,784","2,898","1,883","1,547","1,187",879,"3,100"
2021년11월_남_70~79세,"16,873","1,342","1,444","1,212",895,969,"1,301","1,001",975,719,"1,049","1,680",964,741,621,411,"1,549"
2021년11월_남_80~89세,"6,858",559,653,465,324,406,512,452,392,293,489,627,372,273,248,145,648
2021년11월_남_90~99세,570,44,66,37,21,34,43,35,32,25,42,40,26,30,18,10,67
2021년11월_남_100세 이상,20,2,2,4,1,0,0,0,1,1,0,1,0,1,1,0,6
2021년11월_여_총인구수,"246,913","19,372","20,364","14,268","11,256","14,876","16,469","14,366","17,349","14,212","12,521","24,142","14,029","10,173","7,634","6,186","29,696"
2021년11월_여_연령구간인구수,"246,913","19,372","20,364","14,268","11,256","14,876","16,469","14,366","17,349","14,212","12,521","24,142","14,029","10,173","7,634","6,186","29,696"
2021년11월_여_0~9세,"13,502","1,187","1,069",498,409,673,832,486,"1,250","1,504",432,"1,207",739,479,321,415,"2,001"
2021년11월_여_10~19세,"18,212","1,116","1,214",818,685,"1,156","1,431",835,"1,280","1,117",704,"1,659",942,707,561,398,"3,589"
2021년11월_여_20~29세,"34,171","2,594","2,652","2,124","1,730","2,221","2,251","2,733","2,443","1,310","1,754","3,401","1,903","1,390","1,011",773,"3,881"
2021년11월_여_30~39세,"34,122","3,066","2,706","1,833","1,321","1,929","2,009","2,140","2,841","2,552","1,569","3,288","1,972","1,281",953,940,"3,722"
2021년11월_여_40~49세,"37,468","2,718","2,936","1,720","1,499","2,310","2,436","1,966","2,827","2,623","1,656","3,707","2,082","1,503","1,080",848,"5,557"
2021년11월_여_50~59세,"39,974","3,048","3,534","2,554","2,071","2,528","2,836","2,131","2,504","1,927","2,034","4,046","2,320","1,761","1,294","1,049","4,337"
2021년11월_여_60~69세,"36,049","2,929","3,131","2,418","1,926","2,103","2,461","2,025","2,183","1,656","2,045","3,597","2,188","1,661","1,296",920,"3,510"
2021년11월_여_70~79세,"21,730","1,765","1,972","1,524","1,099","1,311","1,419","1,344","1,338",981,"1,485","2,155","1,268",880,749,516,"1,924"
2021년11월_여_80~89세,"10,098",806,"1,008",672,432,569,687,615,601,468,738,939,539,446,319,280,979
2021년11월_여_90~99세,"1,520",140,133,97,81,74,103,85,81,71,100,135,75,61,48,47,189
2021년11월_여_100세 이상,67,3,9,10,3,2,4,6,1,3,4,8,1,4,2,0,7
2021년12월_계_총인구수,"473,307","36,807","38,518","27,545","21,876","28,240","32,207","26,881","32,960","27,912","24,336","45,384","27,031","20,211","14,909","12,692","55,798"
2021년12월_계_연령구간인구수,"473,307","36,807","38,518","27,545","21,876","28,240","32,207","26,881","32,960","27,912","24,336","45,384","27,031","20,211","14,909","12,692","55,798"
2021년12월_계_0~9세,"27,655","2,364","2,183","1,000",886,"1,380","1,611","1,037","2,508","3,194",937,"2,382","1,459","1,008",665,907,"4,134"
2021년12월_계_10~19세,"37,208","2,180","2,561","1,657","1,416","2,319","2,798","1,542","2,682","2,370","1,456","3,286","1,989","1,567","1,120",886,"7,379"
2021년12월_계_20~29세,"65,282","4,908","5,076","4,182","3,454","4,304","4,325","4,809","4,464","2,618","3,519","6,453","3,806","2,830","1,996","1,650","6,888"
2021년12월_계_30~39세,"67,027","5,978","5,355","3,803","2,885","3,791","4,011","4,239","5,486","4,840","3,301","6,286","3,948","2,719","1,951","1,964","6,470"
2021년12월_계_40~49세,"74,103","5,530","5,673","3,597","3,057","4,477","4,914","3,843","5,555","5,443","3,363","7,315","4,143","3,033","2,165","1,787","10,208"
2021년12월_계_50~59세,"77,244","5,889","6,643","4,779","3,783","4,767","5,636","4,176","4,892","3,793","4,050","7,580","4,365","3,425","2,521","2,231","8,714"
2021년12월_계_60~69세,"67,015","5,305","5,745","4,520","3,546","3,832","4,830","3,689","3,961","3,060","3,808","6,490","4,068","3,204","2,478","1,840","6,639"
2021년12월_계_70~79세,"38,521","3,085","3,421","2,716","1,988","2,275","2,726","2,340","2,291","1,723","2,508","3,843","2,228","1,613","1,374",937,"3,453"
2021년12월_계_80~89세,"17,089","1,382","1,654","1,149",761,990,"1,205","1,076","1,005",770,"1,247","1,562",920,717,570,434,"1,647"
2021년12월_계_90~99세,"2,091",181,198,138,96,103,147,124,114,98,143,178,104,91,67,56,253
2021년12월_계_100세 이상,72,5,9,4,4,2,4,6,2,3,4,9,1,4,2,0,13
2021년12월_남_총인구수,"226,458","17,434","18,167","13,330","10,672","13,379","15,777","12,497","15,617","13,547","11,854","21,321","13,035","10,097","7,273","6,254","26,204"
2021년12월_남_연령구간인구수,"226,458","17,434","18,167","13,330","10,672","13,379","15,777","12,497","15,617","13,547","11,854","21,321","13,035","10,097","7,273","6,254","26,204"
2021년12월_남_0~9세,"14,233","1,187","1,124",504,479,708,800,554,"1,266","1,669",504,"1,192",730,534,346,465,"2,171"
2021년12월_남_10~19세,"19,043","1,071","1,352",851,743,"1,161","1,370",706,"1,400","1,228",765,"1,644","1,052",868,563,465,"3,804"
2021년12월_남_20~29세,"31,164","2,307","2,423","2,065","1,741","2,091","2,076","2,073","2,026","1,329","1,768","3,065","1,908","1,459",987,830,"3,016"
2021년12월_남_30~39세,"32,897","2,912","2,651","1,967","1,559","1,869","2,013","2,086","2,644","2,261","1,725","3,008","1,982","1,429","1,002",996,"2,793"
2021년12월_남_40~49세,"36,673","2,819","2,742","1,884","1,557","2,172","2,492","1,883","2,731","2,771","1,733","3,639","2,062","1,539","1,082",898,"4,669"
2021년12월_남_50~59세,"37,200","2,826","3,093","2,243","1,734","2,237","2,795","2,041","2,389","1,852","2,002","3,534","2,056","1,686","1,222","1,132","4,358"
2021년12월_남_60~69세,"30,942","2,373","2,615","2,106","1,625","1,733","2,367","1,666","1,767","1,387","1,780","2,893","1,882","1,543","1,185",899,"3,121"
2021년12월_남_70~79세,"16,795","1,323","1,446","1,199",889,960,"1,305",996,960,731,"1,035","1,681",962,733,619,412,"1,544"
2021년12월_남_80~89세,"6,923",569,655,474,325,416,512,457,398,294,499,624,375,274,246,147,658
2021년12월_남_90~99세,575,45,65,37,19,32,47,35,35,25,43,40,26,31,20,10,65
2021년12월_남_100세 이상,13,2,1,0,1,0,0,0,1,0,0,1,0,1,1,0,5
2021년12월_여_총인구수,"246,849","19,373","20,351","14,215","11,204","14,861","16,430","14,384","17,343","14,365","12,482","24,063","13,996","10,114","7,636","6,438","29,594"
2021년12월_여_연령구간인구수,"246,849","19,373","20,351","14,215","11,204","14,861","16,430","14,384","17,343","14,365","12,482","24,063","13,996","10,114","7,636","6,438","29,594"
2021년12월_여_0~9세,"13,422","1,177","1,059",496,407,672,811,483,"1,242","1,525",433,"1,190",729,474,319,442,"1,963"
2021년12월_여_10~19세,"18,165","1,109","1,209",806,673,"1,158","1,428",836,"1,282","1,142",691,"1,642",937,699,557,421,"3,575"
