카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2021년08월_계_20~29세,"185,418","43,253","3,371","10,103","3,995","4,296","6,206","2,640","2,952","4,238","2,824","2,628","53,387","1,503","3,584","2,650","6,162","5,889","3,876","6,082","4,926","4,997","6,469","5,237","2,012","30,524",859,"1,802","2,799","3,159","4,007","1,338","3,232","3,611","8,209","1,508","58,254","2,995","2,448","6,423","3,715","6,521","4,800","5,386","6,589","4,461","3,234","8,512","3,170"
2021년08월_계_30~39세,"176,883","31,852","2,987","5,650","3,350","3,581","4,313","2,423","2,575","3,198","1,963","1,812","56,745","1,673","3,532","2,489","5,724","5,366","3,215","6,469","8,718","4,500","7,678","5,210","2,171","26,904",929,"1,625","3,390","2,570","3,429","1,113","2,883","2,191","7,424","1,350","61,382","2,326","1,918","5,488","3,166","7,108","5,364","6,744","4,357","4,861","5,326","9,477","5,247"
2021년08월_계_40~49세,"199,765","43,810","3,574","6,325","5,224","4,965","8,665","2,843","3,040","4,292","2,797","2,085","60,741","1,449","3,629","2,979","5,949","5,936","3,580","8,135","8,625","3,623","8,915","4,825","3,096","27,933",825,"1,451","2,964","3,654","4,305","1,525","2,869","2,658","6,306","1,376","67,281","2,816","2,321","6,725","3,586","7,323","6,802","4,173","5,916","5,736","5,685","10,505","5,693"
2021년08월_계_50~59세,"196,388","48,592","4,356","6,704","5,316","5,313","7,554","3,889","3,620","5,373","3,759","2,708","61,477","1,833","4,178","3,347","7,450","6,721","4,710","7,627","6,081","4,096","7,848","4,666","2,920","31,195","1,064","1,863","3,178","4,004","5,055","1,997","3,619","2,675","5,753","1,987","55,124","3,261","2,741","5,669","3,726","4,827","5,725","3,213","5,416","5,153","3,705","7,441","4,247"
2021년08월_계_60~69세,"129,064","32,737","3,505","4,044","3,228","3,591","3,040","3,677","2,729","3,983","2,259","2,681","42,684","1,341","3,519","2,928","5,369","5,272","3,528","4,552","4,088","2,955","4,852","2,360","1,920","24,366",926,"1,642","2,538","3,237","2,797","2,070","3,067","1,811","4,278","2,000","29,277","2,205","1,889","2,951","2,480","3,232","2,626","1,341","2,394","2,386","1,699","3,249","2,825"
2021년08월_계_70~79세,"56,706","15,686","1,666","1,684","1,475","1,971","1,334","1,786","1,228","1,976","1,017","1,549","17,526",658,"1,649","1,459","2,177","2,424","1,410","1,954","1,609","1,107","1,543",778,758,"12,049",476,778,"1,350","1,707","1,197","1,179","1,613",788,"1,836","1,125","11,445",920,834,"1,190","1,008","1,322","1,061",584,813,810,552,"1,186","1,165"
2021년08월_계_80~89세,"26,180","7,809",797,902,740,935,719,723,539,994,680,780,"7,850",290,714,596,"1,008",985,674,951,728,468,671,420,345,"5,261",231,336,490,703,629,519,685,366,821,481,"5,260",337,366,599,491,573,573,306,451,360,250,469,485
2021년08월_계_90~99세,"3,981","1,257",113,143,126,137,101,102,87,174,132,142,"1,166",44,103,80,164,132,99,154,90,69,100,88,43,707,21,55,58,94,84,64,80,62,109,80,851,71,64,77,70,96,81,44,85,62,37,86,78
2021년08월_계_100세 이상,207,62,9,7,4,4,1,7,7,1,4,18,60,1,13,4,11,6,3,3,4,2,8,3,2,45,3,7,4,5,6,3,6,1,6,4,40,4,5,3,3,3,6,3,1,2,3,2,5
2021년08월_남_총인구수,"595,810","135,945","11,865","22,555","14,386","14,584","20,999","10,254","9,713","14,264","9,052","8,273","184,433","5,134","12,153","9,510","20,492","19,428","12,321","22,488","23,085","12,630","24,008","14,749","8,435","92,377","3,093","5,603","9,970","10,987","12,897","5,539","10,089","8,540","19,963","5,696","183,055","8,935","7,389","18,703","10,571","19,691","17,259","13,954","16,737","15,725","13,975","25,944","14,172"
2021년08월_남_연령구간인구수,"595,810","135,945","11,865","22,555","14,386","14,584","20,999","10,254","9,713","14,264","9,052","8,273","184,433","5,134","12,153","9,510","20,492","19,428","12,321","22,488","23,085","12,630","24,008","14,749","8,435","92,377","3,093","5,603","9,970","10,987","12,897","5,539","10,089","8,540","19,963","5,696","183,055","8,935","7,389","18,703","10,571","19,691","17,259","13,954","16,737","15,725","13,975","25,944","14,172"
2021년08월_남_0~9세,"47,809","8,777",668,"1,501","1,202",922,"1,776",411,544,737,688,328,"15,850",432,562,407,"1,566","1,150",685,"2,379","3,564",640,"2,806",815,844,"5,212",117,213,844,705,997,205,442,550,"1,000",139,"17,970",542,463,"1,396",665,"2,189","1,718","1,261","1,263","1,722","2,221","2,798","1,732"
2021년08월_남_10~19세,"59,937","14,477",936,"2,182","1,838","1,583","3,494",598,915,"1,398","1,003",530,"16,969",320,800,770,"1,800","1,615","1,012","2,600","2,351",876,"2,798","1,108",919,"7,159",167,233,653,"1,033","1,429",358,696,944,"1,407",239,"21,332",916,774,"2,198","1,097","1,911","2,408","1,098","2,221","2,034","1,689","3,406","1,580"
2021년08월_남_20~29세,"97,497","23,688","1,843","6,209","2,137","2,212","3,209","1,368","1,492","2,253","1,460","1,505","27,942",779,"1,908","1,422","3,327","3,123","2,028","3,133","2,467","2,516","3,374","2,813","1,052","15,693",450,"1,004","1,392","1,601","2,058",735,"1,711","1,984","4,021",737,"30,174","1,652","1,229","3,563","1,952","3,359","2,463","3,013","3,522","2,418","1,601","3,856","1,546"
2021년08월_남_30~39세,"92,517","16,800","1,602","3,037","1,654","1,871","2,128","1,385","1,356","1,756",950,"1,061","29,803",886,"2,047","1,361","3,008","2,992","1,742","3,229","4,240","2,468","3,695","3,016","1,119","14,629",503,932,"1,852","1,315","1,709",625,"1,614","1,145","4,143",791,"31,285","1,229","1,035","3,057","1,682","3,586","2,638","3,808","2,338","2,401","2,527","4,490","2,494"
2021년08월_남_40~49세,"100,536","21,664","1,840","3,151","2,472","2,412","4,020","1,559","1,550","2,194","1,300","1,166","31,367",759,"1,966","1,552","3,051","3,148","1,861","4,027","4,570","1,857","4,294","2,708","1,574","14,447",493,843,"1,576","1,785","2,028",840,"1,534","1,276","3,236",836,"33,058","1,354","1,150","3,370","1,661","3,825","3,213","2,135","2,777","2,815","2,868","5,056","2,834"
2021년08월_남_50~59세,"98,037","24,273","2,203","3,341","2,610","2,636","3,927","1,989","1,766","2,664","1,714","1,423","30,354",888,"2,113","1,680","3,640","3,384","2,329","3,676","2,911","2,086","3,688","2,489","1,470","15,856",593,"1,005","1,595","1,944","2,456","1,072","1,782","1,303","2,937","1,169","27,554","1,630","1,304","2,893","1,762","2,490","2,814","1,619","2,766","2,571","1,855","3,870","1,980"
2021년08월_남_60~69세,"63,881","16,179","1,735","2,055","1,539","1,718","1,611","1,796","1,322","1,976","1,182","1,245","21,126",647,"1,671","1,408","2,712","2,562","1,755","2,243","2,005","1,501","2,371","1,287",964,"11,912",458,862,"1,219","1,552","1,442",999,"1,396",861,"2,078","1,045","14,664","1,054",931,"1,479","1,152","1,539","1,342",675,"1,325","1,278",869,"1,725","1,295"
2021년08월_남_70~79세,"25,407","6,912",729,732,643,828,558,831,550,894,446,701,"8,041",305,771,672,"1,009","1,085",668,845,726,514,734,351,361,"5,390",212,365,631,755,537,516,676,331,841,526,"5,064",428,373,547,430,584,424,227,350,358,258,555,530
2021년08월_남_80~89세,"9,245","2,850",280,303,265,370,257,297,193,340,267,278,"2,708",110,278,218,352,339,218,317,230,157,226,146,117,"1,899",91,122,195,267,219,176,226,134,280,189,"1,788",118,119,190,154,190,217,108,160,119,80,167,166
2021년08월_남_90~99세,898,310,27,43,25,31,19,18,22,52,39,34,260,8,32,19,26,28,23,39,20,15,19,16,15,169,8,21,13,28,20,12,12,12,19,24,159,11,10,10,15,18,20,9,15,9,7,21,14
2021년08월_남_100세 이상,46,15,2,1,1,1,0,2,3,0,3,2,13,0,5,1,1,2,0,0,1,0,3,0,0,11,1,3,0,2,2,1,0,0,1,1,7,1,1,0,1,0,2,1,0,0,0,0,1
2021년08월_여_총인구수,"587,609","133,961","11,611","20,067","14,862","15,164","21,070","9,802","9,859","14,024","9,721","7,781","180,670","5,095","11,417","9,341","19,988","18,657","12,100","23,079","23,284","12,072","24,827","12,589","8,221","90,911","2,787","4,837","9,793","11,654","13,371","5,323","10,141","8,443","19,634","4,928","182,067","8,870","7,494","17,425","11,073","19,213","17,826","12,432","15,981","15,449","14,009","27,087","15,208"
2021년08월_여_연령구간인구수,"587,609","133,961","11,611","20,067","14,862","15,164","21,070","9,802","9,859","14,024","9,721","7,781","180,670","5,095","11,417","9,341","19,988","18,657","12,100","23,079","23,284","12,072","24,827","12,589","8,221","90,911","2,787","4,837","9,793","11,654","13,371","5,323","10,141","8,443","19,634","4,928","182,067","8,870","7,494","17,425","11,073","19,213","17,826","12,432","15,981","15,449","14,009","27,087","15,208"
2021년08월_여_0~9세,"44,995","8,306",617,"1,450","1,153",926,"1,590",392,544,664,647,323,"14,919",416,532,458,"1,452","1,127",657,"2,311","3,246",596,"2,581",767,776,"5,093",116,206,804,731,917,180,404,565,"1,036",134,"16,677",535,370,"1,299",565,"2,057","1,670","1,209","1,182","1,633","1,995","2,535","1,627"
2021년08월_여_10~19세,"56,086","13,288",877,"1,927","1,597","1,524","3,276",565,792,"1,260","1,000",470,"15,729",269,755,684,"1,648","1,462",972,"2,350","2,339",773,"2,566","1,061",850,"6,840",146,229,691,"1,039","1,416",311,634,761,"1,412",201,"20,229",877,690,"2,110","1,072","1,742","2,251","1,024","2,030","1,954","1,588","3,365","1,526"
2021년08월_여_20~29세,"87,921","19,565","1,528","3,894","1,858","2,084","2,997","1,272","1,460","1,985","1,364","1,123","25,445",724,"1,676","1,228","2,835","2,766","1,848","2,949","2,459","2,481","3,095","2,424",960,"14,831",409,798,"1,407","1,558","1,949",603,"1,521","1,627","4,188",771,"28,080","1,343","1,219","2,860","1,763","3,162","2,337","2,373","3,067","2,043","1,633","4,656","1,624"
2021년08월_여_30~39세,"84,366","15,052","1,385","2,613","1,696","1,710","2,185","1,038","1,219","1,442","1,013",751,"26,942",787,"1,485","1,128","2,716","2,374","1,473","3,240","4,478","2,032","3,983","2,194","1,052","12,275",426,693,"1,538","1,255","1,720",488,"1,269","1,046","3,281",559,"30,097","1,097",883,"2,431","1,484","3,522","2,726","2,936","2,019","2,460","2,799","4,987","2,753"
2021년08월_여_40~49세,"99,229","22,146","1,734","3,174","2,752","2,553","4,645","1,284","1,490","2,098","1,497",919,"29,374",690,"1,663","1,427","2,898","2,788","1,719","4,108","4,055","1,766","4,621","2,117","1,522","13,486",332,608,"1,388","1,869","2,277",685,"1,335","1,382","3,070",540,"34,223","1,462","1,171","3,355","1,925","3,498","3,589","2,038","3,139","2,921","2,817","5,449","2,859"
2021년08월_여_50~59세,"98,351","24,319","2,153","3,363","2,706","2,677","3,627","1,900","1,854","2,709","2,045","1,285","31,123",945,"2,065","1,667","3,810","3,337","2,381","3,951","3,170","2,010","4,160","2,177","1,450","15,339",471,858,"1,583","2,060","2,599",925,"1,837","1,372","2,816",818,"27,570","1,631","1,437","2,776","1,964","2,337","2,911","1,594","2,650","2,582","1,850","3,571","2,267"
2021년08월_여_60~69세,"65,183","16,558","1,770","1,989","1,689","1,873","1,429","1,881","1,407","2,007","1,077","1,436","21,558",694,"1,848","1,520","2,657","2,710","1,773","2,309","2,083","1,454","2,481","1,073",956,"12,454",468,780,"1,319","1,685","1,355","1,071","1,671",950,"2,200",955,"14,613","1,151",958,"1,472","1,328","1,693","1,284",666,"1,069","1,108",830,"1,524","1,530"
2021년08월_여_70~79세,"31,299","8,774",937,952,832,"1,143",776,955,678,"1,082",571,848,"9,485",353,878,787,"1,168","1,339",742,"1,109",883,593,809,427,397,"6,659",264,413,719,952,660,663,937,457,995,599,"6,381",492,461,643,578,738,637,357,463,452,294,631,635
2021년08월_여_80~89세,"16,935","4,959",517,599,475,565,462,426,346,654,413,502,"5,142",180,436,378,656,646,456,634,498,311,445,274,228,"3,362",140,214,295,436,410,343,459,232,541,292,"3,472",219,247,409,337,383,356,198,291,241,170,302,319
2021년08월_여_90~99세,"3,083",947,86,100,101,106,82,84,65,122,93,108,906,36,71,61,138,104,76,115,70,54,81,72,28,538,13,34,45,66,64,52,68,50,90,56,692,60,54,67,55,78,61,35,70,53,30,65,64
2021년08월_여_100세 이상,161,47,7,6,3,3,1,5,4,1,1,16,47,1,8,3,10,4,3,3,3,2,5,3,2,34,2,4,4,3,4,2,6,1,5,3,33,3,4,3,2,3,4,2,1,2,3,2,4
2021년09월_계_총인구수,"1,184,754","272,625","23,421","42,760","29,102","33,125","41,758","20,000","19,480","28,223","18,709","16,047","364,671","10,194","23,613","18,827","40,383","38,018","24,352","45,521","46,320","24,749","48,745","27,362","16,587","182,925","5,878","10,413","19,893","22,578","25,967","10,820","20,119","16,960","39,733","10,564","364,533","17,747","14,836","36,101","21,542","38,945","35,043","26,307","32,671","31,179","27,927","52,927","29,308"
2021년09월_계_연령구간인구수,"1,184,754","272,625","23,421","42,760","29,102","33,125","41,758","20,000","19,480","28,223","18,709","16,047","364,671","10,194","23,613","18,827","40,383","38,018","24,352","45,521","46,320","24,749","48,745","27,362","16,587","182,925","5,878","10,413","19,893","22,578","25,967","10,820","20,119","16,960","39,733","10,564","364,533","17,747","14,836","36,101","21,542","38,945","35,043","26,307","32,671","31,179","27,927","52,927","29,308"
2021년09월_계_0~9세,"92,503","17,527","1,253","2,914","2,318","2,527","3,303",799,"1,070","1,381","1,319",643,"30,455",835,"1,086",862,"2,993","2,258","1,317","4,630","6,744","1,218","5,347","1,574","1,591","10,173",230,410,"1,662","1,417","1,847",388,828,"1,100","2,028",263,"34,348","1,067",825,"2,681","1,211","4,214","3,340","2,441","2,420","3,342","4,203","5,285","3,319"
2021년09월_계_10~19세,"115,927","27,932","1,799","4,145","3,382","3,434","6,685","1,156","1,696","2,650","1,988",997,"32,638",584,"1,561","1,444","3,427","3,070","1,965","4,956","4,719","1,642","5,364","2,138","1,768","13,860",311,451,"1,341","2,056","2,787",659,"1,306","1,703","2,813",433,"41,497","1,777","1,452","4,292","2,152","3,691","4,661","2,117","4,222","3,972","3,272","6,782","3,107"
2021년09월_계_20~29세,"185,586","43,624","3,372","10,262","3,976","4,669","6,178","2,624","2,910","4,232","2,788","2,613","53,250","1,499","3,570","2,626","6,124","5,882","3,859","6,102","4,899","5,031","6,440","5,225","1,993","30,542",860,"1,780","2,822","3,161","3,969","1,340","3,222","3,619","8,274","1,495","58,170","2,987","2,442","6,423","3,673","6,535","4,787","5,381","6,648","4,474","3,205","8,465","3,150"
2021년09월_계_30~39세,"177,144","32,563","2,951","5,690","3,345","4,308","4,287","2,416","2,582","3,198","1,965","1,821","56,648","1,651","3,552","2,474","5,719","5,386","3,196","6,465","8,621","4,528","7,659","5,252","2,145","26,922",937,"1,627","3,443","2,540","3,394","1,113","2,868","2,192","7,454","1,354","61,011","2,325","1,897","5,475","3,153","7,050","5,353","6,679","4,305","4,852","5,287","9,419","5,216"
2021년09월_계_40~49세,"199,734","44,152","3,577","6,264","5,195","5,610","8,556","2,832","3,004","4,251","2,783","2,080","60,625","1,455","3,644","2,980","5,915","5,902","3,553","8,102","8,684","3,602","8,889","4,815","3,084","27,745",831,"1,455","2,968","3,643","4,217","1,516","2,829","2,645","6,298","1,343","67,212","2,793","2,319","6,694","3,565","7,327","6,791","4,184","5,896","5,740","5,708","10,503","5,692"
2021년09월_계_50~59세,"196,759","48,879","4,352","6,682","5,301","5,724","7,517","3,868","3,610","5,361","3,756","2,708","61,457","1,830","4,180","3,344","7,448","6,704","4,717","7,602","6,088","4,109","7,840","4,678","2,917","31,187","1,058","1,857","3,187","4,003","5,016","1,997","3,624","2,668","5,790","1,987","55,236","3,272","2,742","5,677","3,737","4,849","5,743","3,227","5,435","5,159","3,688","7,463","4,244"
2021년09월_계_60~69세,"129,805","33,038","3,528","4,065","3,235","3,739","3,080","3,680","2,734","4,005","2,278","2,694","42,904","1,350","3,536","2,948","5,387","5,271","3,546","4,585","4,129","2,958","4,872","2,389","1,933","24,411",919,"1,651","2,552","3,242","2,814","2,059","3,067","1,819","4,283","2,005","29,452","2,192","1,892","2,981","2,480","3,273","2,652","1,339","2,402","2,403","1,724","3,271","2,843"
2021년09월_계_70~79세,"56,714","15,710","1,668","1,682","1,471","2,005","1,323","1,787","1,226","1,981","1,016","1,551","17,549",656,"1,642","1,464","2,185","2,418","1,409","1,962","1,608","1,109","1,546",783,767,"12,027",477,782,"1,351","1,706","1,189","1,171","1,608",775,"1,845","1,123","11,428",916,835,"1,193","1,010","1,328","1,053",584,805,805,550,"1,176","1,173"
2021년09월_계_80~89세,"26,382","7,871",796,905,750,966,721,729,554,989,681,780,"7,903",286,727,603,"1,008",983,687,960,731,478,679,418,343,"5,317",232,340,506,712,643,511,685,378,832,478,"5,291",344,365,602,489,578,575,309,452,368,252,476,481
2021년09월_계_90~99세,"3,988","1,265",116,145,125,138,107,102,88,173,131,140,"1,180",47,101,78,166,138,100,154,93,72,100,87,44,694,20,53,57,93,83,63,77,60,109,79,849,70,62,80,69,98,83,43,85,61,35,85,78
2021년09월_계_100세 이상,212,64,9,6,4,5,1,7,6,2,4,20,62,1,14,4,11,6,3,3,4,2,9,3,2,47,3,7,4,5,8,3,5,1,7,4,39,4,5,3,3,2,5,3,1,3,3,2,5
2021년09월_남_총인구수,"596,543","137,328","11,851","22,664","14,308","16,251","20,840","10,224","9,669","14,241","9,008","8,272","184,206","5,116","12,178","9,502","20,463","19,380","12,282","22,478","23,035","12,655","23,950","14,774","8,393","92,230","3,090","5,582","10,037","10,960","12,775","5,517","10,032","8,527","20,042","5,668","182,779","8,913","7,366","18,678","10,517","19,737","17,236","13,911","16,689","15,716","13,954","25,924","14,138"
2021년09월_남_연령구간인구수,"596,543","137,328","11,851","22,664","14,308","16,251","20,840","10,224","9,669","14,241","9,008","8,272","184,206","5,116","12,178","9,502","20,463","19,380","12,282","22,478","23,035","12,655","23,950","14,774","8,393","92,230","3,090","5,582","10,037","10,960","12,775","5,517","10,032","8,527","20,042","5,668","182,779","8,913","7,366","18,678","10,517","19,737","17,236","13,911","16,689","15,716","13,954","25,924","14,138"
2021년09월_남_0~9세,"47,623","8,986",650,"1,478","1,188","1,263","1,741",412,538,714,679,323,"15,679",422,555,405,"1,563","1,138",671,"2,357","3,527",631,"2,783",805,822,"5,147",114,208,850,695,957,211,433,540,"1,006",133,"17,811",530,461,"1,391",662,"2,175","1,688","1,253","1,241","1,711","2,212","2,780","1,707"
2021년09월_남_10~19세,"59,899","14,535",930,"2,193","1,812","1,734","3,445",593,910,"1,403",990,525,"16,936",318,807,767,"1,786","1,615","1,009","2,598","2,360",871,"2,790","1,091",924,"7,106",166,229,655,"1,028","1,411",354,681,942,"1,404",236,"21,322",906,770,"2,192","1,079","1,933","2,407","1,100","2,211","2,016","1,699","3,418","1,591"
2021년09월_남_20~29세,"97,560","23,910","1,850","6,342","2,119","2,379","3,202","1,362","1,473","2,241","1,446","1,496","27,852",779,"1,903","1,406","3,314","3,108","2,008","3,140","2,457","2,533","3,360","2,812","1,032","15,698",447,985,"1,407","1,603","2,036",732,"1,708","1,993","4,050",737,"30,100","1,656","1,222","3,550","1,933","3,366","2,455","2,994","3,537","2,427","1,583","3,834","1,543"
2021년09월_남_30~39세,"92,775","17,166","1,590","3,059","1,659","2,226","2,119","1,382","1,358","1,763",942,"1,068","29,824",873,"2,064","1,353","3,017","3,009","1,738","3,241","4,186","2,490","3,689","3,050","1,114","14,649",511,933,"1,880","1,290","1,705",626,"1,605","1,151","4,165",783,"31,136","1,229","1,023","3,046","1,683","3,574","2,639","3,772","2,306","2,404","2,507","4,476","2,477"
2021년09월_남_40~49세,"100,550","21,862","1,843","3,129","2,457","2,741","3,969","1,545","1,533","2,183","1,292","1,170","31,322",765,"1,963","1,563","3,035","3,129","1,850","4,018","4,594","1,849","4,283","2,700","1,573","14,371",499,847,"1,580","1,786","1,992",831,"1,511","1,275","3,231",819,"32,995","1,347","1,145","3,355","1,641","3,821","3,204","2,142","2,769","2,809","2,876","5,058","2,828"
2021년09월_남_50~59세,"98,212","24,426","2,199","3,320","2,601","2,866","3,902","1,988","1,751","2,656","1,716","1,427","30,321",885,"2,118","1,676","3,637","3,368","2,333","3,660","2,914","2,095","3,676","2,501","1,458","15,838",590,"1,003","1,595","1,938","2,433","1,077","1,788","1,287","2,963","1,164","27,627","1,632","1,309","2,909","1,764","2,505","2,830","1,630","2,780","2,577","1,845","3,871","1,975"
2021년09월_남_60~69세,"64,227","16,320","1,753","2,065","1,541","1,783","1,635","1,790","1,332","1,986","1,187","1,248","21,224",653,"1,685","1,416","2,718","2,565","1,762","2,257","2,018","1,496","2,379","1,303",972,"11,939",451,861,"1,228","1,567","1,457",985,"1,395",866,"2,076","1,053","14,744","1,048",931,"1,484","1,154","1,563","1,348",673,"1,326","1,286",886,"1,740","1,305"
2021년09월_남_70~79세,"25,421","6,924",727,734,636,850,550,832,552,895,450,698,"8,043",303,761,676,"1,018","1,074",666,850,723,513,738,354,367,"5,375",212,368,625,752,535,513,673,324,842,531,"5,079",434,373,550,430,592,424,231,345,357,258,554,531
2021년09월_남_80~89세,"9,338","2,877",280,302,270,378,257,301,198,346,264,281,"2,734",110,285,220,348,344,223,319,233,162,230,144,116,"1,928",91,125,203,271,227,176,227,137,284,187,"1,799",120,121,190,155,191,217,107,159,120,82,172,165
2021년09월_남_90~99세,892,308,27,42,24,30,20,17,21,54,39,34,258,8,32,19,26,28,22,38,22,15,19,14,15,168,8,20,14,28,20,11,11,12,20,24,158,10,10,11,15,17,22,8,15,9,6,20,15
2021년09월_남_100세 이상,46,14,2,0,1,1,0,2,3,0,3,2,13,0,5,1,1,2,0,0,1,0,3,0,0,11,1,3,0,2,2,1,0,0,1,1,8,1,1,0,1,0,2,1,0,0,0,1,1
2021년09월_여_총인구수,"588,211","135,297","11,570","20,096","14,794","16,874","20,918","9,776","9,811","13,982","9,701","7,775","180,465","5,078","11,435","9,325","19,920","18,638","12,070","23,043","23,285","12,094","24,795","12,588","8,194","90,695","2,788","4,831","9,856","11,618","13,192","5,303","10,087","8,433","19,691","4,896","181,754","8,834","7,470","17,423","11,025","19,208","17,807","12,396","15,982","15,463","13,973","27,003","15,170"
2021년09월_여_연령구간인구수,"588,211","135,297","11,570","20,096","14,794","16,874","20,918","9,776","9,811","13,982","9,701","7,775","180,465","5,078","11,435","9,325","19,920","18,638","12,070","23,043","23,285","12,094","24,795","12,588","8,194","90,695","2,788","4,831","9,856","11,618","13,192","5,303","10,087","8,433","19,691","4,896","181,754","8,834","7,470","17,423","11,025","19,208","17,807","12,396","15,982","15,463","13,973","27,003","15,170"
2021년09월_여_0~9세,"44,880","8,541",603,"1,436","1,130","1,264","1,562",387,532,667,640,320,"14,776",413,531,457,"1,430","1,120",646,"2,273","3,217",587,"2,564",769,769,"5,026",116,202,812,722,890,177,395,560,"1,022",130,"16,537",537,364,"1,290",549,"2,039","1,652","1,188","1,179","1,631","1,991","2,505","1,612"
2021년09월_여_10~19세,"56,028","13,397",869,"1,952","1,570","1,700","3,240",563,786,"1,247",998,472,"15,702",266,754,677,"1,641","1,455",956,"2,358","2,359",771,"2,574","1,047",844,"6,754",145,222,686,"1,028","1,376",305,625,761,"1,409",197,"20,175",871,682,"2,100","1,073","1,758","2,254","1,017","2,011","1,956","1,573","3,364","1,516"
2021년09월_여_20~29세,"88,026","19,714","1,522","3,920","1,857","2,290","2,976","1,262","1,437","1,991","1,342","1,117","25,398",720,"1,667","1,220","2,810","2,774","1,851","2,962","2,442","2,498","3,080","2,413",961,"14,844",413,795,"1,415","1,558","1,933",608,"1,514","1,626","4,224",758,"28,070","1,331","1,220","2,873","1,740","3,169","2,332","2,387","3,111","2,047","1,622","4,631","1,607"
2021년09월_여_30~39세,"84,369","15,397","1,361","2,631","1,686","2,082","2,168","1,034","1,224","1,435","1,023",753,"26,824",778,"1,488","1,121","2,702","2,377","1,458","3,224","4,435","2,038","3,970","2,202","1,031","12,273",426,694,"1,563","1,250","1,689",487,"1,263","1,041","3,289",571,"29,875","1,096",874,"2,429","1,470","3,476","2,714","2,907","1,999","2,448","2,780","4,943","2,739"
2021년09월_여_40~49세,"99,184","22,290","1,734","3,135","2,738","2,869","4,587","1,287","1,471","2,068","1,491",910,"29,303",690,"1,681","1,417","2,880","2,773","1,703","4,084","4,090","1,753","4,606","2,115","1,511","13,374",332,608,"1,388","1,857","2,225",685,"1,318","1,370","3,067",524,"34,217","1,446","1,174","3,339","1,924","3,506","3,587","2,042","3,127","2,931","2,832","5,445","2,864"
2021년09월_여_50~59세,"98,547","24,453","2,153","3,362","2,700","2,858","3,615","1,880","1,859","2,705","2,040","1,281","31,136",945,"2,062","1,668","3,811","3,336","2,384","3,942","3,174","2,014","4,164","2,177","1,459","15,349",468,854,"1,592","2,065","2,583",920,"1,836","1,381","2,827",823,"27,609","1,640","1,433","2,768","1,973","2,344","2,913","1,597","2,655","2,582","1,843","3,592","2,269"
2021년09월_여_60~69세,"65,578","16,718","1,775","2,000","1,694","1,956","1,445","1,890","1,402","2,019","1,091","1,446","21,680",697,"1,851","1,532","2,669","2,706","1,784","2,328","2,111","1,462","2,493","1,086",961,"12,472",468,790,"1,324","1,675","1,357","1,074","1,672",953,"2,207",952,"14,708","1,144",961,"1,497","1,326","1,710","1,304",666,"1,076","1,117",838,"1,531","1,538"
2021년09월_여_70~79세,"31,293","8,786",941,948,835,"1,155",773,955,674,"1,086",566,853,"9,506",353,881,788,"1,167","1,344",743,"1,112",885,596,808,429,400,"6,652",265,414,726,954,654,658,935,451,"1,003",592,"6,349",482,462,643,580,736,629,353,460,448,292,622,642
2021년09월_여_80~89세,"17,044","4,994",516,603,480,588,464,428,356,643,417,499,"5,169",176,442,383,660,639,464,641,498,316,449,274,227,"3,389",141,215,303,441,416,335,458,241,548,291,"3,492",224,244,412,334,387,358,202,293,248,170,304,316
2021년09월_여_90~99세,"3,096",957,89,103,101,108,87,85,67,119,92,106,922,39,69,59,140,110,78,116,71,57,81,73,29,526,12,33,43,65,63,52,66,48,89,55,691,60,52,69,54,81,61,35,70,52,29,65,63
2021년09월_여_100세 이상,166,50,7,6,3,4,1,5,3,2,1,18,49,1,9,3,10,4,3,3,3,2,6,3,2,36,2,4,4,3,6,2,5,1,6,3,31,3,4,3,2,2,3,2,1,3,3,1,4
