카테고리,경상북도,경상북도 포항시,경상북도 포항시 남구,경상북도 포항시 북구,경상북도 경주시,경상북도 김천시,경상북도 안동시,경상북도 구미시,경상북도 영주시,경상북도 영천시,경상북도 상주시,경상북도 문경시,경상북도 경산시,경상북도 군위군,경상북도 의성군,경상북도 청송군,경상북도 영양군,경상북도 영덕군,경상북도 청도군,경상북도 고령군,경상북도 성주군,경상북도 칠곡군,경상북도 예천군,경상북도 봉화군,경상북도 울진군,경상북도 울릉군
2021년07월_남_80~89세,"45,955","5,372","2,355","3,017","4,237","2,741","3,458","2,594","2,495","2,346","2,720","1,851","3,334",907,"2,050",892,577,"1,224","1,391",883,"1,170","1,470","1,700","1,159","1,183",201
2021년07월_남_90~99세,"3,963",389,149,240,349,268,311,227,232,190,246,167,263,71,179,60,60,96,128,76,110,155,127,122,116,21
2021년07월_남_100세 이상,96,13,8,5,13,3,10,3,9,5,3,9,6,1,3,3,2,3,1,4,0,2,2,1,0,0
2021년07월_여_총인구수,"1,305,431","248,528","111,566","136,962","126,094","69,884","79,663","201,404","51,578","50,037","48,974","36,248","132,909","11,171","26,078","12,422","8,221","18,799","21,253","15,004","20,716","54,593","28,415","15,395","23,982","4,063"
2021년07월_여_연령구간인구수,"1,305,431","248,528","111,566","136,962","126,094","69,884","79,663","201,404","51,578","50,037","48,974","36,248","132,909","11,171","26,078","12,422","8,221","18,799","21,253","15,004","20,716","54,593","28,415","15,395","23,982","4,063"
2021년07월_여_0~9세,"88,772","18,420","8,106","10,314","7,716","4,908","4,899","19,364","2,816","2,762","2,397","1,887","9,825",295,869,464,333,775,697,655,928,"4,355","2,244",622,"1,345",196
2021년07월_여_10~19세,"106,079","22,029","9,979","12,050","9,746","5,636","6,438","21,179","4,148","3,072","3,517","2,518","11,062",414,"1,070",545,440,"1,005","1,079",906,993,"5,414","2,093",878,"1,678",219
2021년07월_여_20~29세,"121,432","24,122","10,833","13,289","11,366","6,357","7,502","24,571","4,000","4,029","3,302","2,689","16,536",556,"1,247",648,460,972,"1,114",992,"1,314","5,015","1,792",758,"1,775",315
2021년07월_여_30~39세,"132,169","27,282","11,966","15,316","11,579","6,926","7,283","29,903","3,827","4,210","3,335","2,604","15,296",518,"1,370",670,452,"1,082","1,211",977,"1,464","6,452","2,698",831,"1,859",340
2021년07월_여_40~49세,"181,312","38,037","17,120","20,917","17,346","9,085","10,498","35,983","6,544","5,591","5,215","3,993","20,303",846,"1,877",993,656,"1,686","1,914","1,584","1,860","9,481","3,298","1,288","2,749",485
2021년07월_여_50~59세,"218,561","44,281","19,600","24,681","22,437","11,214","12,490","34,156","8,459","8,385","7,647","5,676","22,709","1,777","3,814","2,127","1,266","2,735","3,305","2,493","3,660","9,078","3,791","2,547","3,793",721
2021년07월_여_60~69세,"214,449","41,793","19,263","22,530","21,613","11,652","13,713","20,525","9,926","9,571","9,611","7,132","18,848","2,600","6,003","2,836","1,759","3,946","4,850","3,055","4,585","6,966","4,867","3,374","4,370",854
2021년07월_여_70~79세,"133,229","20,005","9,198","10,807","13,687","7,482","9,119","8,996","6,419","6,929","6,997","5,161","11,014","2,132","4,966","2,200","1,465","3,440","3,621","2,270","3,116","4,264","3,704","2,554","3,123",565
2021년07월_여_80~89세,"93,251","10,671","4,693","5,978","9,098","5,605","6,512","5,714","4,550","4,832","5,833","3,883","6,362","1,755","4,197","1,665","1,175","2,695","2,951","1,808","2,383","3,054","3,355","2,142","2,708",303
2021년07월_여_90~99세,"15,621","1,831",778,"1,053","1,451",990,"1,169",977,847,639,"1,085",675,926,265,641,262,201,445,503,259,403,493,552,377,568,62
2021년07월_여_100세 이상,556,57,30,27,55,29,40,36,42,17,35,30,28,13,24,12,14,18,8,5,10,21,21,24,14,3
2021년08월_계_총인구수,"2,630,254","503,344","230,550","272,794","252,344","140,130","157,534","413,813","102,258","101,881","96,019","71,045","267,935","22,853","50,952","24,773","16,350","35,678","41,736","30,792","42,880","114,021","55,846","30,969","48,125","8,976"
2021년08월_계_연령구간인구수,"2,630,254","503,344","230,550","272,794","252,344","140,130","157,534","413,813","102,258","101,881","96,019","71,045","267,935","22,853","50,952","24,773","16,350","35,678","41,736","30,792","42,880","114,021","55,846","30,969","48,125","8,976"
2021년08월_계_0~9세,"182,105","38,103","16,683","21,420","15,647","10,078","10,249","39,594","5,827","5,621","4,982","3,871","19,961",625,"1,846",952,694,"1,539","1,431","1,348","1,859","8,924","4,506","1,268","2,797",383
2021년08월_계_10~19세,"223,048","46,245","20,980","25,265","20,356","12,326","13,388","44,246","8,654","6,633","7,438","5,484","22,938",919,"2,212","1,168",905,"2,036","2,199","1,931","2,203","11,417","4,465","1,833","3,599",453
2021년08월_계_20~29세,"279,578","56,836","26,669","30,167","26,059","14,340","16,483","55,381","9,586","9,910","7,780","6,173","36,495","1,402","2,949","1,626","1,090","2,295","2,662","2,364","3,253","11,751","4,091","1,865","4,354",833
2021년08월_계_30~39세,"282,760","57,955","26,040","31,915","24,830","14,582","15,213","63,768","8,213","9,194","7,138","5,492","33,179","1,227","3,061","1,590",990,"2,253","2,604","2,114","3,178","14,040","5,389","1,807","4,116",827
2021년08월_계_40~49세,"378,164","76,683","35,440","41,243","36,063","19,207","21,704","72,709","13,504","12,372","11,083","8,541","41,656","2,033","4,496","2,305","1,619","3,714","4,258","3,622","4,549","20,480","7,171","3,076","6,071","1,248"
2021년08월_계_50~59세,"453,874","89,085","40,865","48,220","46,508","23,463","25,708","69,749","17,395","18,027","16,252","11,786","45,650","4,106","8,316","4,548","2,844","5,978","7,087","5,740","8,141","19,839","7,955","5,559","8,350","1,788"
2021년08월_계_60~69세,"428,519","82,163","38,182","43,981","42,836","23,118","26,718","42,507","19,140","19,398","19,011","13,935","37,070","5,534","12,116","5,692","3,574","7,577","9,849","6,513","9,732","14,694","9,761","7,075","8,709","1,797"
2021년08월_계_70~79세,"242,423","37,855","17,645","20,210","24,838","13,388","16,586","16,262","11,745","12,673","12,414","9,140","20,005","3,989","8,838","3,985","2,591","5,791","6,647","4,128","5,877","7,658","6,748","4,655","5,551","1,059"
2021년08월_계_80~89세,"139,389","16,115","7,080","9,035","13,332","8,341","9,958","8,330","7,050","7,183","8,545","5,730","9,743","2,664","6,263","2,559","1,762","3,926","4,358","2,687","3,563","4,545","5,054","3,302","3,877",502
2021년08월_계_90~99세,"19,735","2,230",926,"1,304","1,805","1,255","1,479","1,229","1,091",848,"1,338",855,"1,204",340,829,333,265,547,631,336,515,651,682,503,686,83
2021년08월_계_100세 이상,659,74,40,34,70,32,48,38,53,22,38,38,34,14,26,15,16,22,10,9,10,22,24,26,15,3
2021년08월_남_총인구수,"1,325,354","254,837","119,156","135,681","126,304","70,304","77,935","212,607","50,715","51,795","47,126","34,883","134,763","11,698","24,913","12,340","8,155","16,902","20,518","15,830","22,197","59,390","27,439","15,627","24,146","4,930"
2021년08월_남_연령구간인구수,"1,325,354","254,837","119,156","135,681","126,304","70,304","77,935","212,607","50,715","51,795","47,126","34,883","134,763","11,698","24,913","12,340","8,155","16,902","20,518","15,830","22,197","59,390","27,439","15,627","24,146","4,930"
2021년08월_남_0~9세,"93,745","19,754","8,638","11,116","7,995","5,207","5,357","20,329","3,030","2,855","2,593","1,991","10,137",331,974,485,364,762,740,696,931,"4,627","2,288",654,"1,449",196
2021년08월_남_10~19세,"117,142","24,246","11,020","13,226","10,618","6,694","6,984","23,107","4,522","3,566","3,931","2,976","11,886",504,"1,145",624,466,"1,045","1,128","1,032","1,213","5,981","2,347",968,"1,929",230
2021년08월_남_20~29세,"158,381","32,745","15,887","16,858","14,716","8,012","8,977","30,933","5,570","5,864","4,497","3,496","19,907",848,"1,706",983,638,"1,332","1,563","1,391","1,954","6,717","2,312","1,122","2,584",514
2021년08월_남_30~39세,"151,084","30,776","14,147","16,629","13,270","7,688","7,952","34,027","4,406","5,008","3,832","2,905","17,853",712,"1,712",922,541,"1,173","1,403","1,146","1,719","7,611","2,697",988,"2,251",492
2021년08월_남_40~49세,"197,136","38,702","18,384","20,318","18,770","10,115","11,225","36,757","6,967","6,788","5,878","4,575","21,372","1,191","2,623","1,314",963,"2,040","2,355","2,041","2,695","11,021","3,868","1,787","3,318",771
2021년08월_남_50~59세,"235,361","44,774","21,265","23,509","24,085","12,256","13,236","35,556","8,963","9,643","8,623","6,129","22,867","2,337","4,520","2,433","1,592","3,228","3,777","3,268","4,494","10,738","4,176","3,021","4,576","1,069"
2021년08월_남_60~69세,"213,440","40,250","18,870","21,380","21,139","11,440","12,983","21,813","9,202","9,805","9,385","6,802","18,163","2,936","6,116","2,842","1,813","3,639","4,993","3,454","5,150","7,662","4,888","3,695","4,328",942
2021년08월_남_70~79세,"108,946","17,789","8,425","9,364","11,118","5,879","7,451","7,245","5,318","5,717","5,421","3,977","8,942","1,858","3,874","1,783","1,129","2,362","3,038","1,838","2,754","3,393","3,036","2,108","2,421",495
2021년08월_남_80~89세,"46,041","5,398","2,362","3,036","4,232","2,741","3,454","2,609","2,494","2,351","2,709","1,855","3,362",910,"2,061",888,588,"1,223","1,393",883,"1,178","1,479","1,698","1,162","1,173",200
2021년08월_남_90~99세,"3,983",390,150,240,348,269,307,228,234,193,253,169,268,70,179,63,59,95,127,77,109,159,127,121,117,21
2021년08월_남_100세 이상,95,13,8,5,13,3,9,3,9,5,4,8,6,1,3,3,2,3,1,4,0,2,2,1,0,0
2021년08월_여_총인구수,"1,304,900","248,507","111,394","137,113","126,040","69,826","79,599","201,206","51,543","50,086","48,893","36,162","133,172","11,155","26,039","12,433","8,195","18,776","21,218","14,962","20,683","54,631","28,407","15,342","23,979","4,046"
2021년08월_여_연령구간인구수,"1,304,900","248,507","111,394","137,113","126,040","69,826","79,599","201,206","51,543","50,086","48,893","36,162","133,172","11,155","26,039","12,433","8,195","18,776","21,218","14,962","20,683","54,631","28,407","15,342","23,979","4,046"
2021년08월_여_0~9세,"88,360","18,349","8,045","10,304","7,652","4,871","4,892","19,265","2,797","2,766","2,389","1,880","9,824",294,872,467,330,777,691,652,928,"4,297","2,218",614,"1,348",187
2021년08월_여_10~19세,"105,906","21,999","9,960","12,039","9,738","5,632","6,404","21,139","4,132","3,067","3,507","2,508","11,052",415,"1,067",544,439,991,"1,071",899,990,"5,436","2,118",865,"1,670",223
2021년08월_여_20~29세,"121,197","24,091","10,782","13,309","11,343","6,328","7,506","24,448","4,016","4,046","3,283","2,677","16,588",554,"1,243",643,452,963,"1,099",973,"1,299","5,034","1,779",743,"1,770",319
2021년08월_여_30~39세,"131,676","27,179","11,893","15,286","11,560","6,894","7,261","29,741","3,807","4,186","3,306","2,587","15,326",515,"1,349",668,449,"1,080","1,201",968,"1,459","6,429","2,692",819,"1,865",335
2021년08월_여_40~49세,"181,028","37,981","17,056","20,925","17,293","9,092","10,479","35,952","6,537","5,584","5,205","3,966","20,284",842,"1,873",991,656,"1,674","1,903","1,581","1,854","9,459","3,303","1,289","2,753",477
2021년08월_여_50~59세,"218,513","44,311","19,600","24,711","22,423","11,207","12,472","34,193","8,432","8,384","7,629","5,657","22,783","1,769","3,796","2,115","1,252","2,750","3,310","2,472","3,647","9,101","3,779","2,538","3,774",719
2021년08월_여_60~69세,"215,079","41,913","19,312","22,601","21,697","11,678","13,735","20,694","9,938","9,593","9,626","7,133","18,907","2,598","6,000","2,850","1,761","3,938","4,856","3,059","4,582","7,032","4,873","3,380","4,381",855
2021년08월_여_70~79세,"133,477","20,066","9,220","10,846","13,720","7,509","9,135","9,017","6,427","6,956","6,993","5,163","11,063","2,131","4,964","2,202","1,462","3,429","3,609","2,290","3,123","4,265","3,712","2,547","3,130",564
2021년08월_여_80~89세,"93,348","10,717","4,718","5,999","9,100","5,600","6,504","5,721","4,556","4,832","5,836","3,875","6,381","1,754","4,202","1,671","1,174","2,703","2,965","1,804","2,385","3,066","3,356","2,140","2,704",302
2021년08월_여_90~99세,"15,752","1,840",776,"1,064","1,457",986,"1,172","1,001",857,655,"1,085",686,936,270,650,270,206,452,504,259,406,492,555,382,569,62
2021년08월_여_100세 이상,564,61,32,29,57,29,39,35,44,17,34,30,28,13,23,12,14,19,9,5,10,20,22,25,15,3
2021년09월_계_총인구수,"2,628,344","503,146","230,351","272,795","252,444","140,061","157,401","413,594","102,065","101,670","95,788","71,096","268,331","22,829","50,831","24,706","16,319","35,540","41,670","30,683","42,782","113,870","55,802","30,860","47,969","8,887"
2021년09월_계_연령구간인구수,"2,628,344","503,146","230,351","272,795","252,444","140,061","157,401","413,594","102,065","101,670","95,788","71,096","268,331","22,829","50,831","24,706","16,319","35,540","41,670","30,683","42,782","113,870","55,802","30,860","47,969","8,887"
2021년09월_계_0~9세,"181,187","37,884","16,562","21,322","15,592","10,051","10,209","39,354","5,786","5,586","4,944","3,869","19,907",618,"1,836",949,687,"1,519","1,421","1,338","1,855","8,855","4,501","1,266","2,777",383
2021년09월_계_10~19세,"222,671","46,242","20,964","25,278","20,279","12,291","13,361","44,221","8,611","6,597","7,399","5,462","22,961",920,"2,197","1,163",903,"2,031","2,197","1,921","2,194","11,400","4,473","1,822","3,578",448
2021년09월_계_20~29세,"277,982","56,566","26,518","30,048","26,049","14,235","16,389","55,182","9,555","9,701","7,708","6,087","36,648","1,388","2,886","1,586","1,070","2,273","2,585","2,314","3,180","11,628","4,047","1,815","4,269",821
2021년09월_계_30~39세,"281,964","57,866","25,999","31,867","24,810","14,548","15,182","63,683","8,146","9,145","7,074","5,490","33,148","1,212","3,035","1,576",992,"2,211","2,597","2,089","3,157","13,960","5,361","1,786","4,095",801
2021년09월_계_40~49세,"377,596","76,585","35,373","41,212","35,950","19,212","21,658","72,601","13,488","12,355","11,031","8,565","41,638","2,018","4,485","2,297","1,610","3,687","4,250","3,592","4,541","20,524","7,175","3,057","6,040","1,237"
2021년09월_계_50~59세,"454,112","89,139","40,895","48,244","46,600","23,485","25,729","69,856","17,371","18,016","16,232","11,834","45,732","4,124","8,296","4,537","2,826","5,974","7,085","5,730","8,099","19,856","7,949","5,538","8,340","1,764"
2021년09월_계_60~69세,"429,611","82,344","38,229","44,115","42,983","23,183","26,737","42,750","19,135","19,464","19,033","13,993","37,161","5,535","12,105","5,701","3,596","7,569","9,864","6,517","9,789","14,746","9,773","7,083","8,752","1,798"
2021년09월_계_70~79세,"242,890","38,000","17,716","20,284","24,912","13,402","16,613","16,318","11,774","12,702","12,393","9,162","20,100","3,987","8,858","3,977","2,595","5,777","6,643","4,128","5,890","7,649","6,749","4,657","5,553","1,051"
2021년09월_계_80~89세,"139,808","16,189","7,115","9,074","13,385","8,371","9,996","8,350","7,048","7,216","8,580","5,739","9,788","2,670","6,274","2,566","1,756","3,932","4,381","2,696","3,551","4,575","5,070","3,304","3,871",500
2021년09월_계_90~99세,"19,854","2,254",939,"1,315","1,814","1,250","1,479","1,241","1,097",866,"1,356",855,"1,214",342,832,338,267,544,637,349,517,656,680,505,680,81
2021년09월_계_100세 이상,669,77,41,36,70,33,48,38,54,22,38,40,34,15,27,16,17,23,10,9,9,21,24,27,14,3
2021년09월_남_총인구수,"1,324,322","254,738","119,087","135,651","126,328","70,263","77,859","212,547","50,617","51,648","46,986","34,911","134,945","11,695","24,859","12,306","8,125","16,854","20,484","15,762","22,155","59,311","27,415","15,577","24,058","4,879"
2021년09월_남_연령구간인구수,"1,324,322","254,738","119,087","135,651","126,328","70,263","77,859","212,547","50,617","51,648","46,986","34,911","134,945","11,695","24,859","12,306","8,125","16,854","20,484","15,762","22,155","59,311","27,415","15,577","24,058","4,879"
2021년09월_남_0~9세,"93,288","19,658","8,576","11,082","7,956","5,198","5,322","20,207","3,011","2,837","2,574","1,986","10,100",330,969,485,360,756,730,697,930,"4,592","2,290",658,"1,445",197
2021년09월_남_10~19세,"116,928","24,233","11,016","13,217","10,567","6,674","6,977","23,074","4,499","3,545","3,911","2,963","11,920",501,"1,149",622,464,"1,045","1,125","1,024","1,204","5,967","2,355",967,"1,916",226
2021년09월_남_20~29세,"157,481","32,598","15,790","16,808","14,721","7,959","8,935","30,876","5,553","5,711","4,461","3,446","19,952",836,"1,672",955,626,"1,327","1,518","1,360","1,915","6,641","2,286","1,092","2,533",508
2021년09월_남_30~39세,"150,738","30,746","14,152","16,594","13,263","7,658","7,942","34,027","4,378","4,961","3,795","2,897","17,860",708,"1,689",918,540,"1,151","1,406","1,128","1,707","7,589","2,685",974,"2,239",477
2021년09월_남_40~49세,"196,772","38,652","18,358","20,294","18,713","10,115","11,192","36,690","6,948","6,793","5,837","4,583","21,355","1,184","2,612","1,311",954,"2,022","2,351","2,023","2,698","11,044","3,857","1,776","3,302",760
2021년09월_남_50~59세,"235,494","44,805","21,301","23,504","24,107","12,261","13,259","35,605","8,953","9,659","8,618","6,152","22,904","2,355","4,516","2,428","1,586","3,229","3,774","3,250","4,472","10,740","4,181","3,009","4,574","1,057"
2021년09월_남_60~69세,"214,051","40,330","18,891","21,439","21,234","11,477","12,987","21,945","9,209","9,827","9,393","6,843","18,215","2,935","6,117","2,844","1,819","3,638","5,007","3,465","5,173","7,705","4,899","3,706","4,343",940
2021년09월_남_70~79세,"109,251","17,875","8,465","9,410","11,147","5,892","7,463","7,275","5,327","5,757","5,424","3,997","8,982","1,859","3,882","1,779","1,135","2,361","3,035","1,845","2,768","3,385","3,027","2,109","2,430",497
2021년09월_남_80~89세,"46,206","5,435","2,376","3,059","4,257","2,752","3,466","2,613","2,494","2,358","2,711","1,870","3,380",914,"2,066",895,579,"1,227","1,411",885,"1,176","1,487","1,706","1,163","1,164",197
2021년09월_남_90~99세,"4,015",392,153,239,350,274,307,232,236,195,258,165,271,72,184,66,59,95,126,81,112,159,127,122,112,20
2021년09월_남_100세 이상,98,14,9,5,13,3,9,3,9,5,4,9,6,1,3,3,3,3,1,4,0,2,2,1,0,0
2021년09월_여_총인구수,"1,304,022","248,408","111,264","137,144","126,116","69,798","79,542","201,047","51,448","50,022","48,802","36,185","133,386","11,134","25,972","12,400","8,194","18,686","21,186","14,921","20,627","54,559","28,387","15,283","23,911","4,008"
2021년09월_여_연령구간인구수,"1,304,022","248,408","111,264","137,144","126,116","69,798","79,542","201,047","51,448","50,022","48,802","36,185","133,386","11,134","25,972","12,400","8,194","18,686","21,186","14,921","20,627","54,559","28,387","15,283","23,911","4,008"
2021년09월_여_0~9세,"87,899","18,226","7,986","10,240","7,636","4,853","4,887","19,147","2,775","2,749","2,370","1,883","9,807",288,867,464,327,763,691,641,925,"4,263","2,211",608,"1,332",186
2021년09월_여_10~19세,"105,743","22,009","9,948","12,061","9,712","5,617","6,384","21,147","4,112","3,052","3,488","2,499","11,041",419,"1,048",541,439,986,"1,072",897,990,"5,433","2,118",855,"1,662",222
2021년09월_여_20~29세,"120,501","23,968","10,728","13,240","11,328","6,276","7,454","24,306","4,002","3,990","3,247","2,641","16,696",552,"1,214",631,444,946,"1,067",954,"1,265","4,987","1,761",723,"1,736",313
2021년09월_여_30~39세,"131,226","27,120","11,847","15,273","11,547","6,890","7,240","29,656","3,768","4,184","3,279","2,593","15,288",504,"1,346",658,452,"1,060","1,191",961,"1,450","6,371","2,676",812,"1,856",324
2021년09월_여_40~49세,"180,824","37,933","17,015","20,918","17,237","9,097","10,466","35,911","6,540","5,562","5,194","3,982","20,283",834,"1,873",986,656,"1,665","1,899","1,569","1,843","9,480","3,318","1,281","2,738",477
2021년09월_여_50~59세,"218,618","44,334","19,594","24,740","22,493","11,224","12,470","34,251","8,418","8,357","7,614","5,682","22,828","1,769","3,780","2,109","1,240","2,745","3,311","2,480","3,627","9,116","3,768","2,529","3,766",707
2021년09월_여_60~69세,"215,560","42,014","19,338","22,676","21,749","11,706","13,750","20,805","9,926","9,637","9,640","7,150","18,946","2,600","5,988","2,857","1,777","3,931","4,857","3,052","4,616","7,041","4,874","3,377","4,409",858
2021년09월_여_70~79세,"133,639","20,125","9,251","10,874","13,765","7,510","9,150","9,043","6,447","6,945","6,969","5,165","11,118","2,128","4,976","2,198","1,460","3,416","3,608","2,283","3,122","4,264","3,722","2,548","3,123",554
2021년09월_여_80~89세,"93,602","10,754","4,739","6,015","9,128","5,619","6,530","5,737","4,554","4,858","5,869","3,869","6,408","1,756","4,208","1,671","1,177","2,705","2,970","1,811","2,375","3,088","3,364","2,141","2,707",303
2021년09월_여_90~99세,"15,839","1,862",786,"1,076","1,464",976,"1,172","1,009",861,671,"1,098",690,943,270,648,272,208,449,511,268,405,497,553,383,568,61
2021년09월_여_100세 이상,571,63,32,31,57,30,39,35,45,17,34,31,28,14,24,13,14,20,9,5,9,19,22,26,14,3
2021년10월_계_총인구수,"2,627,925","503,179","230,407","272,772","252,403","140,149","157,317","413,366","101,929","101,681","95,677","71,223","268,431","22,894","50,739","24,605","16,330","35,497","41,736","30,694","42,781","113,843","55,809","30,807","47,941","8,894"
2021년10월_계_연령구간인구수,"2,627,925","503,179","230,407","272,772","252,403","140,149","157,317","413,366","101,929","101,681","95,677","71,223","268,431","22,894","50,739","24,605","16,330","35,497","41,736","30,694","42,781","113,843","55,809","30,807","47,941","8,894"
2021년10월_계_0~9세,"180,301","37,674","16,489","21,185","15,511","10,023","10,137","39,134","5,772","5,595","4,914","3,858","19,857",616,"1,823",935,683,"1,499","1,413","1,327","1,848","8,807","4,487","1,245","2,762",381
2021년10월_계_10~19세,"222,349","46,185","20,929","25,256","20,259","12,288","13,370","44,180","8,597","6,539","7,386","5,449","22,926",915,"2,177","1,160",902,"2,021","2,196","1,904","2,191","11,389","4,480","1,816","3,566",453
2021년10월_계_20~29세,"277,409","56,483","26,489","29,994","25,973","14,196","16,363","54,997","9,534","9,685","7,685","6,137","36,554","1,393","2,878","1,582","1,066","2,276","2,582","2,318","3,182","11,592","4,042","1,805","4,276",810
2021년10월_계_30~39세,"281,227","57,754","25,958","31,796","24,727","14,575","15,142","63,468","8,099","9,108","7,047","5,507","33,122","1,218","3,016","1,556",990,"2,180","2,601","2,084","3,148","13,886","5,324","1,779","4,087",809
2021년10월_계_40~49세,"377,048","76,571","35,400","41,171","35,860","19,175","21,607","72,583","13,432","12,298","10,967","8,567","41,586","2,018","4,444","2,281","1,603","3,696","4,258","3,579","4,533","20,515","7,209","3,029","6,017","1,220"
2021년10월_계_50~59세,"454,444","89,141","40,907","48,234","46,628","23,508","25,731","69,979","17,336","18,075","16,225","11,862","45,873","4,132","8,243","4,507","2,832","5,982","7,099","5,752","8,084","19,891","7,934","5,526","8,324","1,780"
2021년10월_계_60~69세,"430,951","82,586","38,305","44,281","43,130","23,287","26,776","42,982","19,173","19,532","19,068","14,016","37,287","5,563","12,130","5,708","3,621","7,552","9,885","6,548","9,811","14,811","9,792","7,106","8,778","1,809"
2021년10월_계_70~79세,"243,375","38,164","17,798","20,366","24,972","13,415","16,651","16,383","11,784","12,715","12,381","9,172","20,163","4,001","8,880","3,967","2,583","5,794","6,665","4,117","5,892","7,664","6,749","4,659","5,556","1,048"
2021년10월_계_80~89세,"140,156","16,262","7,151","9,111","13,444","8,388","10,008","8,384","7,051","7,234","8,595","5,762","9,808","2,679","6,284","2,557","1,764","3,918","4,390","2,708","3,567","4,597","5,075","3,308","3,875",498
2021년10월_계_90~99세,"20,017","2,286",940,"1,346","1,837","1,260","1,487","1,238","1,096",877,"1,370",852,"1,224",344,838,340,269,557,636,348,516,669,694,508,688,83
2021년10월_계_100세 이상,648,73,41,32,62,34,45,38,55,23,39,41,31,15,26,12,17,22,11,9,9,22,23,26,12,3
2021년10월_남_총인구수,"1,324,128","254,811","119,172","135,639","126,297","70,298","77,812","212,427","50,550","51,675","46,928","34,983","135,001","11,723","24,813","12,253","8,137","16,847","20,495","15,769","22,174","59,251","27,405","15,560","24,052","4,867"
2021년10월_남_연령구간인구수,"1,324,128","254,811","119,172","135,639","126,297","70,298","77,812","212,427","50,550","51,675","46,928","34,983","135,001","11,723","24,813","12,253","8,137","16,847","20,495","15,769","22,174","59,251","27,405","15,560","24,052","4,867"
2021년10월_남_0~9세,"92,810","19,544","8,542","11,002","7,918","5,184","5,279","20,099","3,013","2,836","2,561","1,974","10,081",329,962,482,358,748,720,689,922,"4,559","2,278",646,"1,434",194
2021년10월_남_10~19세,"116,727","24,205","10,992","13,213","10,554","6,664","6,991","23,012","4,482","3,510","3,912","2,957","11,917",500,"1,140",617,466,"1,041","1,118","1,024","1,206","5,949","2,362",968,"1,903",229
2021년10월_남_20~29세,"157,167","32,537","15,782","16,755","14,676","7,937","8,930","30,819","5,548","5,713","4,436","3,461","19,879",839,"1,666",953,624,"1,329","1,516","1,349","1,924","6,633","2,266","1,092","2,539",501
2021년10월_남_30~39세,"150,415","30,756","14,141","16,615","13,209","7,665","7,927","33,937","4,353","4,929","3,777","2,908","17,841",710,"1,672",899,536,"1,143","1,412","1,134","1,702","7,530","2,672",977,"2,246",480
2021년10월_남_40~49세,"196,429","38,678","18,420","20,258","18,660","10,112","11,150","36,637","6,907","6,772","5,797","4,585","21,335","1,187","2,593","1,303",956,"2,020","2,346","2,014","2,693","11,026","3,868","1,758","3,284",748
2021년10월_남_50~59세,"235,682","44,808","21,307","23,501","24,122","12,263","13,250","35,684","8,941","9,699","8,613","6,170","22,982","2,353","4,487","2,418","1,586","3,230","3,778","3,265","4,475","10,764","4,171","2,998","4,564","1,061"
2021년10월_남_60~69세,"214,830","40,434","18,917","21,517","21,358","11,520","13,018","22,077","9,240","9,872","9,417","6,857","18,270","2,956","6,139","2,842","1,835","3,645","5,017","3,470","5,187","7,733","4,913","3,722","4,366",942
2021년10월_남_70~79세,"109,584","17,976","8,514","9,462","11,161","5,911","7,488","7,303","5,323","5,773","5,431","4,014","9,023","1,863","3,896","1,782","1,128","2,373","3,053","1,847","2,767","3,397","3,027","2,116","2,439",493
2021년10월_남_80~89세,"46,331","5,450","2,390","3,060","4,281","2,767","3,460","2,620","2,501","2,366","2,719","1,881","3,394",912,"2,073",888,585,"1,214","1,409",893,"1,187","1,494","1,714","1,162","1,162",199
2021년10월_남_90~99세,"4,063",411,159,252,350,272,310,236,233,199,261,167,273,73,182,68,61,101,125,80,110,164,132,120,115,20
2021년10월_남_100세 이상,90,12,8,4,8,3,9,3,9,6,4,9,6,1,3,1,2,3,1,4,1,2,2,1,0,0
2021년10월_여_총인구수,"1,303,797","248,368","111,235","137,133","126,106","69,851","79,505","200,939","51,379","50,006","48,749","36,240","133,430","11,171","25,926","12,352","8,193","18,650","21,241","14,925","20,607","54,592","28,404","15,247","23,889","4,027"
2021년10월_여_연령구간인구수,"1,303,797","248,368","111,235","137,133","126,106","69,851","79,505","200,939","51,379","50,006","48,749","36,240","133,430","11,171","25,926","12,352","8,193","18,650","21,241","14,925","20,607","54,592","28,404","15,247","23,889","4,027"
2021년10월_여_0~9세,"87,491","18,130","7,947","10,183","7,593","4,839","4,858","19,035","2,759","2,759","2,353","1,884","9,776",287,861,453,325,751,693,638,926,"4,248","2,209",599,"1,328",187
2021년10월_여_10~19세,"105,622","21,980","9,937","12,043","9,705","5,624","6,379","21,168","4,115","3,029","3,474","2,492","11,009",415,"1,037",543,436,980,"1,078",880,985,"5,440","2,118",848,"1,663",224
2021년10월_여_20~29세,"120,242","23,946","10,707","13,239","11,297","6,259","7,433","24,178","3,986","3,972","3,249","2,676","16,675",554,"1,212",629,442,947,"1,066",969,"1,258","4,959","1,776",713,"1,737",309
2021년10월_여_30~39세,"130,812","26,998","11,817","15,181","11,518","6,910","7,215","29,531","3,746","4,179","3,270","2,599","15,281",508,"1,344",657,454,"1,037","1,189",950,"1,446","6,356","2,652",802,"1,841",329
2021년10월_여_40~49세,"180,619","37,893","16,980","20,913","17,200","9,063","10,457","35,946","6,525","5,526","5,170","3,982","20,251",831,"1,851",978,647,"1,676","1,912","1,565","1,840","9,489","3,341","1,271","2,733",472
