카테고리,강원도 강릉시,강원도 강릉시 주문진읍,강원도 강릉시 성산면,강원도 강릉시 왕산면,강원도 강릉시 구정면,강원도 강릉시 강동면,강원도 강릉시 옥계면,강원도 강릉시 사천면,강원도 강릉시 연곡면,강원도 강릉시 홍제동,강원도 강릉시 중앙동,강원도 강릉시 옥천동,강원도 강릉시 교1동,강원도 강릉시 교2동,강원도 강릉시 포남1동,강원도 강릉시 포남2동,강원도 강릉시 초당동,강원도 강릉시 송정동,강원도 강릉시 내곡동,강원도 강릉시 강남동,강원도 강릉시 성덕동,강원도 강릉시 경포동
2021년04월_여_30~39세,"10,179",549,88,23,171,99,84,183,264,982,175,125,"1,287",332,393,569,245,677,"1,075",748,"1,603",507
2021년04월_여_40~49세,"15,747",925,156,36,211,144,140,255,443,"1,366",306,162,"2,438",519,644,884,387,846,"1,311","1,181","2,660",733
2021년04월_여_50~59세,"18,056","1,445",327,142,315,335,296,404,553,"1,252",371,267,"2,212",700,"1,005","1,256",486,886,"1,299","1,520","2,321",664
2021년04월_여_60~69세,"18,097","1,853",372,229,460,458,413,517,688,"1,046",564,377,"1,772",762,"1,106","1,254",386,749,"1,126","1,607","1,766",592
2021년04월_여_70~79세,"10,821","1,313",213,134,261,367,313,275,395,603,390,309,"1,024",426,617,609,210,336,570,"1,171",999,286
2021년04월_여_80~89세,"6,464",766,222,85,199,263,234,196,250,331,211,130,564,232,295,330,136,191,344,662,631,192
2021년04월_여_90~99세,"1,355",162,41,20,58,50,41,48,46,75,60,24,106,57,52,86,25,47,66,120,119,52
2021년04월_여_100세 이상,57,5,5,0,2,2,1,1,1,6,7,2,5,3,2,0,0,3,2,5,5,0
2021년05월_계_총인구수,"212,681","16,413","3,424","1,578","4,154","4,246","3,528","4,615","6,510","15,467","4,879","3,375","26,197","7,818","10,380","12,955","4,813","10,122","16,576","17,993","28,623","9,015"
2021년05월_계_연령구간인구수,"212,681","16,413","3,424","1,578","4,154","4,246","3,528","4,615","6,510","15,467","4,879","3,375","26,197","7,818","10,380","12,955","4,813","10,122","16,576","17,993","28,623","9,015"
2021년05월_계_0~9세,"13,202",641,134,26,214,102,114,194,357,"1,355",153,87,"1,770",358,432,564,294,918,"1,397",918,"2,426",748
2021년05월_계_10~19세,"18,642",956,192,38,270,185,147,242,463,"1,561",284,157,"2,990",606,727,"1,132",395,"1,026","1,535","1,529","3,451",756
2021년05월_계_20~29세,"24,893","1,440",284,90,329,411,275,416,494,"1,720",560,332,"3,607",936,"1,258","1,636",555,"1,135","2,464","2,016","3,461","1,474"
2021년05월_계_30~39세,"21,365","1,183",198,82,331,282,209,399,559,"2,006",431,280,"2,602",776,884,"1,272",546,"1,316","2,112","1,600","3,239","1,058"
2021년05월_계_40~49세,"32,029","2,013",370,103,496,428,325,566,950,"2,644",627,399,"4,551","1,030","1,409","1,829",726,"1,651","2,695","2,519","5,189","1,509"
2021년05월_계_50~59세,"36,420","2,966",670,315,688,758,656,849,"1,096","2,510",773,591,"4,489","1,416","1,971","2,457",926,"1,667","2,525","3,113","4,594","1,390"
2021년05월_계_60~69세,"34,686","3,541",768,484,952,963,863,"1,040","1,368","1,975",985,690,"3,308","1,443","2,004","2,329",754,"1,433","2,183","3,021","3,451","1,131"
2021년05월_계_70~79세,"19,580","2,278",437,271,490,662,561,529,768,"1,080",664,567,"1,809",804,"1,120","1,122",368,609,"1,054","2,062","1,722",603
2021년05월_계_80~89세,"10,125","1,180",312,144,307,388,327,320,392,513,320,244,943,382,504,515,218,307,530,"1,057",934,288
2021년05월_계_90~99세,"1,679",208,55,25,74,64,50,59,60,98,79,27,123,65,68,97,31,58,79,151,150,58
2021년05월_계_100세 이상,60,7,4,0,3,3,1,1,3,5,3,1,5,2,3,2,0,2,2,7,6,0
2021년05월_남_총인구수,"105,487","8,026","1,741",844,"2,129","2,265","1,812","2,358","3,244","7,521","2,331","1,738","12,803","3,889","5,126","6,391","2,356","4,901","8,224","9,022","14,153","4,613"
2021년05월_남_연령구간인구수,"105,487","8,026","1,741",844,"2,129","2,265","1,812","2,358","3,244","7,521","2,331","1,738","12,803","3,889","5,126","6,391","2,356","4,901","8,224","9,022","14,153","4,613"
2021년05월_남_0~9세,"6,814",330,73,22,120,58,64,100,178,694,76,48,906,185,232,284,128,444,715,457,"1,302",398
2021년05월_남_10~19세,"9,762",518,101,14,143,101,85,134,236,784,136,89,"1,549",319,385,602,207,540,783,839,"1,821",376
2021년05월_남_20~29세,"13,615",831,176,52,201,275,172,245,269,873,281,189,"1,918",482,655,884,329,603,"1,332","1,156","1,866",826
2021년05월_남_30~39세,"11,258",640,110,58,163,182,131,215,302,"1,025",257,163,"1,329",438,489,703,297,654,"1,055",861,"1,636",550
2021년05월_남_40~49세,"16,313","1,086",214,66,282,284,184,312,505,"1,282",326,235,"2,114",521,763,945,347,803,"1,380","1,353","2,535",776
2021년05월_남_50~59세,"18,396","1,519",347,173,376,426,365,443,551,"1,245",408,321,"2,279",713,976,"1,200",438,774,"1,230","1,610","2,279",723
2021년05월_남_60~69세,"16,555","1,676",394,256,490,506,455,517,676,936,434,313,"1,528",690,893,"1,069",368,684,"1,052","1,419","1,661",538
2021년05월_남_70~79세,"8,779",961,221,139,231,293,252,255,373,479,281,263,784,379,506,514,157,269,478,900,723,321
2021년05월_남_80~89세,"3,657",418,95,59,107,124,93,128,142,181,110,114,374,152,212,178,79,118,184,395,300,94
2021년05월_남_90~99세,326,45,10,5,14,15,11,9,10,22,21,3,22,10,14,11,6,12,15,31,29,11
2021년05월_남_100세 이상,12,2,0,0,2,1,0,0,2,0,1,0,0,0,1,1,0,0,0,1,1,0
2021년05월_여_총인구수,"107,194","8,387","1,683",734,"2,025","1,981","1,716","2,257","3,266","7,946","2,548","1,637","13,394","3,929","5,254","6,564","2,457","5,221","8,352","8,971","14,470","4,402"
2021년05월_여_연령구간인구수,"107,194","8,387","1,683",734,"2,025","1,981","1,716","2,257","3,266","7,946","2,548","1,637","13,394","3,929","5,254","6,564","2,457","5,221","8,352","8,971","14,470","4,402"
2021년05월_여_0~9세,"6,388",311,61,4,94,44,50,94,179,661,77,39,864,173,200,280,166,474,682,461,"1,124",350
2021년05월_여_10~19세,"8,880",438,91,24,127,84,62,108,227,777,148,68,"1,441",287,342,530,188,486,752,690,"1,630",380
2021년05월_여_20~29세,"11,278",609,108,38,128,136,103,171,225,847,279,143,"1,689",454,603,752,226,532,"1,132",860,"1,595",648
2021년05월_여_30~39세,"10,107",543,88,24,168,100,78,184,257,981,174,117,"1,273",338,395,569,249,662,"1,057",739,"1,603",508
2021년05월_여_40~49세,"15,716",927,156,37,214,144,141,254,445,"1,362",301,164,"2,437",509,646,884,379,848,"1,315","1,166","2,654",733
2021년05월_여_50~59세,"18,024","1,447",323,142,312,332,291,406,545,"1,265",365,270,"2,210",703,995,"1,257",488,893,"1,295","1,503","2,315",667
2021년05월_여_60~69세,"18,131","1,865",374,228,462,457,408,523,692,"1,039",551,377,"1,780",753,"1,111","1,260",386,749,"1,131","1,602","1,790",593
2021년05월_여_70~79세,"10,801","1,317",216,132,259,369,309,274,395,601,383,304,"1,025",425,614,608,211,340,576,"1,162",999,282
2021년05월_여_80~89세,"6,468",762,217,85,200,264,234,192,250,332,210,130,569,230,292,337,139,189,346,662,634,194
2021년05월_여_90~99세,"1,353",163,45,20,60,49,39,50,50,76,58,24,101,55,54,86,25,46,64,120,121,47
2021년05월_여_100세 이상,48,5,4,0,1,2,1,1,1,5,2,1,5,2,2,1,0,2,2,6,5,0
2021년06월_계_총인구수,"212,784","16,443","3,428","1,578","4,159","4,246","3,515","4,636","6,511","15,481","4,866","3,394","26,215","7,831","10,377","12,976","4,821","10,132","16,592","17,982","28,590","9,011"
2021년06월_계_연령구간인구수,"212,784","16,443","3,428","1,578","4,159","4,246","3,515","4,636","6,511","15,481","4,866","3,394","26,215","7,831","10,377","12,976","4,821","10,132","16,592","17,982","28,590","9,011"
2021년06월_계_0~9세,"13,131",640,132,28,210,104,106,196,351,"1,359",147,90,"1,765",359,428,559,293,914,"1,385",927,"2,389",749
2021년06월_계_10~19세,"18,606",947,190,37,265,183,148,242,459,"1,545",292,161,"2,981",607,727,"1,133",397,"1,032","1,536","1,517","3,448",759
2021년06월_계_20~29세,"24,931","1,440",280,86,324,407,270,419,506,"1,724",563,335,"3,633",941,"1,250","1,650",556,"1,128","2,468","2,013","3,474","1,464"
2021년06월_계_30~39세,"21,368","1,192",201,84,330,284,213,405,554,"2,004",425,278,"2,626",774,885,"1,281",557,"1,314","2,097","1,591","3,220","1,053"
2021년06월_계_40~49세,"31,971","2,021",377,101,496,428,317,573,939,"2,647",634,398,"4,518","1,036","1,403","1,825",719,"1,648","2,695","2,505","5,177","1,514"
2021년06월_계_50~59세,"36,387","2,966",661,314,685,757,653,847,"1,096","2,507",754,594,"4,484","1,409","1,965","2,439",931,"1,679","2,535","3,112","4,607","1,392"
2021년06월_계_60~69세,"34,914","3,558",779,489,966,959,870,"1,051","1,386","1,999",989,697,"3,335","1,447","2,022","2,353",756,"1,433","2,197","3,032","3,467","1,129"
2021년06월_계_70~79세,"19,573","2,279",437,269,492,665,559,527,766,"1,079",660,567,"1,789",806,"1,122","1,120",365,613,"1,062","2,067","1,724",605
2021년06월_계_80~89세,"10,166","1,187",313,144,309,392,328,317,391,518,323,247,955,384,506,516,217,310,536,"1,057",929,287
2021년06월_계_90~99세,"1,679",206,54,26,79,65,50,58,60,94,76,26,124,66,66,98,30,59,79,154,150,59
2021년06월_계_100세 이상,58,7,4,0,3,2,1,1,3,5,3,1,5,2,3,2,0,2,2,7,5,0
2021년06월_남_총인구수,"105,550","8,044","1,743",844,"2,127","2,261","1,803","2,378","3,251","7,539","2,317","1,752","12,809","3,886","5,126","6,400","2,358","4,892","8,250","9,020","14,135","4,615"
2021년06월_남_연령구간인구수,"105,550","8,044","1,743",844,"2,127","2,261","1,803","2,378","3,251","7,539","2,317","1,752","12,809","3,886","5,126","6,400","2,358","4,892","8,250","9,020","14,135","4,615"
2021년06월_남_0~9세,"6,781",331,73,23,116,58,57,102,176,700,70,49,905,188,228,284,129,442,706,464,"1,279",401
2021년06월_남_10~19세,"9,758",517,101,13,143,101,86,133,229,774,140,91,"1,551",317,389,602,205,539,791,831,"1,823",382
2021년06월_남_20~29세,"13,638",831,171,51,194,273,167,246,278,883,280,192,"1,930",479,651,886,331,595,"1,343","1,159","1,881",817
2021년06월_남_30~39세,"11,273",642,112,59,167,181,134,219,299,"1,022",249,162,"1,338",440,487,713,303,651,"1,051",857,"1,634",553
2021년06월_남_40~49세,"16,271","1,088",219,66,279,285,179,319,501,"1,286",333,236,"2,105",524,762,939,341,797,"1,380","1,336","2,521",775
2021년06월_남_50~59세,"18,384","1,529",340,171,375,422,366,442,557,"1,244",400,327,"2,266",705,979,"1,193",439,776,"1,236","1,618","2,277",722
2021년06월_남_60~69세,"16,660","1,676",402,257,500,505,458,525,681,948,435,317,"1,539",694,898,"1,079",369,691,"1,058","1,423","1,665",540
2021년06월_남_70~79세,"8,781",963,221,139,231,294,251,255,373,482,278,262,772,378,506,516,155,269,484,904,728,320
2021년06월_남_80~89세,"3,666",420,95,60,106,125,94,128,144,180,111,113,382,151,210,176,80,120,186,394,298,93
2021년06월_남_90~99세,326,45,9,5,14,16,11,9,11,20,20,3,21,10,15,11,6,12,15,33,28,12
2021년06월_남_100세 이상,12,2,0,0,2,1,0,0,2,0,1,0,0,0,1,1,0,0,0,1,1,0
2021년06월_여_총인구수,"107,234","8,399","1,685",734,"2,032","1,985","1,712","2,258","3,260","7,942","2,549","1,642","13,406","3,945","5,251","6,576","2,463","5,240","8,342","8,962","14,455","4,396"
2021년06월_여_연령구간인구수,"107,234","8,399","1,685",734,"2,032","1,985","1,712","2,258","3,260","7,942","2,549","1,642","13,406","3,945","5,251","6,576","2,463","5,240","8,342","8,962","14,455","4,396"
2021년06월_여_0~9세,"6,350",309,59,5,94,46,49,94,175,659,77,41,860,171,200,275,164,472,679,463,"1,110",348
2021년06월_여_10~19세,"8,848",430,89,24,122,82,62,109,230,771,152,70,"1,430",290,338,531,192,493,745,686,"1,625",377
2021년06월_여_20~29세,"11,293",609,109,35,130,134,103,173,228,841,283,143,"1,703",462,599,764,225,533,"1,125",854,"1,593",647
2021년06월_여_30~39세,"10,095",550,89,25,163,103,79,186,255,982,176,116,"1,288",334,398,568,254,663,"1,046",734,"1,586",500
2021년06월_여_40~49세,"15,700",933,158,35,217,143,138,254,438,"1,361",301,162,"2,413",512,641,886,378,851,"1,315","1,169","2,656",739
2021년06월_여_50~59세,"18,003","1,437",321,143,310,335,287,405,539,"1,263",354,267,"2,218",704,986,"1,246",492,903,"1,299","1,494","2,330",670
2021년06월_여_60~69세,"18,254","1,882",377,232,466,454,412,526,705,"1,051",554,380,"1,796",753,"1,124","1,274",387,742,"1,139","1,609","1,802",589
2021년06월_여_70~79세,"10,792","1,316",216,130,261,371,308,272,393,597,382,305,"1,017",428,616,604,210,344,578,"1,163",996,285
2021년06월_여_80~89세,"6,500",767,218,84,203,267,234,189,247,338,212,134,573,233,296,340,137,190,350,663,631,194
2021년06월_여_90~99세,"1,353",161,45,21,65,49,39,49,49,74,56,23,103,56,51,87,24,47,64,121,122,47
2021년06월_여_100세 이상,46,5,4,0,1,1,1,1,1,5,2,1,5,2,2,1,0,2,2,6,4,0
2021년07월_계_총인구수,"212,957","16,422","3,455","1,578","4,161","4,246","3,511","4,628","6,493","15,274","4,867","3,392","25,898","7,842","10,368","12,981","4,779","10,136","16,534","17,913","28,411","10,068"
2021년07월_계_연령구간인구수,"212,957","16,422","3,455","1,578","4,161","4,246","3,511","4,628","6,493","15,274","4,867","3,392","25,898","7,842","10,368","12,981","4,779","10,136","16,534","17,913","28,411","10,068"
2021년07월_계_0~9세,"13,097",630,134,29,212,101,104,187,342,"1,332",151,92,"1,692",360,421,563,286,908,"1,369",911,"2,356",917
2021년07월_계_10~19세,"18,570",945,190,39,266,186,147,241,458,"1,505",292,158,"2,920",603,713,"1,134",387,"1,027","1,529","1,516","3,411",903
2021년07월_계_20~29세,"24,932","1,445",286,86,328,410,270,419,509,"1,706",554,336,"3,620",949,"1,254","1,649",553,"1,129","2,454","2,001","3,441","1,533"
2021년07월_계_30~39세,"21,373","1,185",209,83,328,285,214,402,551,"1,990",422,265,"2,590",779,894,"1,278",551,"1,305","2,077","1,558","3,171","1,236"
2021년07월_계_40~49세,"31,957","2,005",379,99,490,424,316,576,940,"2,576",629,409,"4,427","1,034","1,401","1,824",701,"1,660","2,692","2,500","5,143","1,732"
2021년07월_계_50~59세,"36,432","2,964",661,313,693,757,650,839,"1,082","2,489",756,595,"4,450","1,406","1,957","2,425",932,"1,675","2,538","3,102","4,597","1,551"
2021년07월_계_60~69세,"35,106","3,571",790,491,963,966,874,"1,057","1,395","1,976",999,704,"3,329","1,457","2,027","2,375",758,"1,440","2,199","3,032","3,480","1,223"
2021년07월_계_70~79세,"19,558","2,274",433,267,494,662,558,530,761,"1,086",654,554,"1,785",803,"1,122","1,117",366,614,"1,065","2,067","1,723",623
2021년07월_계_80~89세,"10,192","1,193",318,145,305,388,326,316,392,515,330,252,954,384,510,517,214,313,530,"1,064",937,289
2021년07월_계_90~99세,"1,684",203,52,26,79,65,51,60,60,94,77,26,126,65,66,97,31,63,79,156,147,61
2021년07월_계_100세 이상,56,7,3,0,3,2,1,1,3,5,3,1,5,2,3,2,0,2,2,6,5,0
2021년07월_남_총인구수,"105,652","8,035","1,757",843,"2,128","2,253","1,807","2,374","3,250","7,425","2,319","1,754","12,669","3,881","5,125","6,410","2,337","4,882","8,225","8,988","14,051","5,139"
2021년07월_남_연령구간인구수,"105,652","8,035","1,757",843,"2,128","2,253","1,807","2,374","3,250","7,425","2,319","1,754","12,669","3,881","5,125","6,410","2,337","4,882","8,225","8,988","14,051","5,139"
2021년07월_남_0~9세,"6,764",323,73,24,116,57,55,99,170,684,76,50,870,188,219,287,126,439,699,457,"1,265",487
2021년07월_남_10~19세,"9,734",518,101,15,143,101,88,133,230,752,139,89,"1,518",316,384,601,199,535,784,835,"1,797",456
2021년07월_남_20~29세,"13,655",833,175,51,196,272,169,243,283,871,274,190,"1,935",479,656,887,331,589,"1,339","1,149","1,871",862
2021년07월_남_30~39세,"11,277",636,116,58,167,181,134,221,299,"1,016",249,153,"1,318",441,495,712,300,644,"1,044",841,"1,620",632
2021년07월_남_40~49세,"16,240","1,078",219,63,277,282,180,320,503,"1,243",328,242,"2,066",520,761,943,329,805,"1,372","1,333","2,496",880
2021년07월_남_50~59세,"18,434","1,530",340,171,379,422,365,443,554,"1,246",404,330,"2,248",704,972,"1,186",441,769,"1,244","1,611","2,275",800
2021년07월_남_60~69세,"16,761","1,685",407,258,499,508,461,523,682,931,438,324,"1,539",695,902,"1,092",370,696,"1,060","1,427","1,674",590
2021년07월_남_70~79세,"8,772",960,219,138,231,293,249,256,373,484,277,259,772,374,507,515,156,271,483,902,727,326
2021년07월_남_80~89세,"3,671",424,99,60,104,120,95,127,143,178,112,114,380,154,212,175,78,122,182,400,298,94
2021년07월_남_90~99세,332,46,8,5,14,16,11,9,11,20,21,3,23,10,16,11,7,12,18,32,27,12
2021년07월_남_100세 이상,12,2,0,0,2,1,0,0,2,0,1,0,0,0,1,1,0,0,0,1,1,0
2021년07월_여_총인구수,"107,305","8,387","1,698",735,"2,033","1,993","1,704","2,254","3,243","7,849","2,548","1,638","13,229","3,961","5,243","6,571","2,442","5,254","8,309","8,925","14,360","4,929"
2021년07월_여_연령구간인구수,"107,305","8,387","1,698",735,"2,033","1,993","1,704","2,254","3,243","7,849","2,548","1,638","13,229","3,961","5,243","6,571","2,442","5,254","8,309","8,925","14,360","4,929"
2021년07월_여_0~9세,"6,333",307,61,5,96,44,49,88,172,648,75,42,822,172,202,276,160,469,670,454,"1,091",430
2021년07월_여_10~19세,"8,836",427,89,24,123,85,59,108,228,753,153,69,"1,402",287,329,533,188,492,745,681,"1,614",447
2021년07월_여_20~29세,"11,277",612,111,35,132,138,101,176,226,835,280,146,"1,685",470,598,762,222,540,"1,115",852,"1,570",671
2021년07월_여_30~39세,"10,096",549,93,25,161,104,80,181,252,974,173,112,"1,272",338,399,566,251,661,"1,033",717,"1,551",604
2021년07월_여_40~49세,"15,717",927,160,36,213,142,136,256,437,"1,333",301,167,"2,361",514,640,881,372,855,"1,320","1,167","2,647",852
2021년07월_여_50~59세,"17,998","1,434",321,142,314,335,285,396,528,"1,243",352,265,"2,202",702,985,"1,239",491,906,"1,294","1,491","2,322",751
2021년07월_여_60~69세,"18,345","1,886",383,233,464,458,413,534,713,"1,045",561,380,"1,790",762,"1,125","1,283",388,744,"1,139","1,605","1,806",633
2021년07월_여_70~79세,"10,786","1,314",214,129,263,369,309,274,388,602,377,295,"1,013",429,615,602,210,343,582,"1,165",996,297
2021년07월_여_80~89세,"6,521",769,219,85,201,268,231,189,249,337,218,138,574,230,298,342,136,191,348,664,639,195
2021년07월_여_90~99세,"1,352",157,44,21,65,49,40,51,49,74,56,23,103,55,50,86,24,51,61,124,120,49
2021년07월_여_100세 이상,44,5,3,0,1,1,1,1,1,5,2,1,5,2,2,1,0,2,2,5,4,0
2021년08월_계_총인구수,"213,025","16,431","3,457","1,576","4,167","4,228","3,496","4,647","6,458","15,232","4,845","3,398","25,782","7,815","10,337","12,897","4,761","10,117","16,481","17,882","28,305","10,713"
2021년08월_계_연령구간인구수,"213,025","16,431","3,457","1,576","4,167","4,228","3,496","4,647","6,458","15,232","4,845","3,398","25,782","7,815","10,337","12,897","4,761","10,117","16,481","17,882","28,305","10,713"
2021년08월_계_0~9세,"13,068",621,136,29,210,99,96,194,343,"1,310",151,86,"1,663",353,421,545,288,895,"1,362",911,"2,329","1,026"
2021년08월_계_10~19세,"18,564",956,190,37,274,187,150,243,455,"1,481",295,160,"2,893",602,709,"1,127",383,"1,022","1,520","1,495","3,394",991
2021년08월_계_20~29세,"24,888","1,448",281,88,327,407,267,419,501,"1,730",540,337,"3,610",936,"1,251","1,638",544,"1,135","2,420","2,004","3,414","1,591"
2021년08월_계_30~39세,"21,341","1,186",210,80,325,282,206,406,542,"1,978",416,267,"2,569",779,896,"1,257",550,"1,292","2,055","1,553","3,148","1,344"
2021년08월_계_40~49세,"31,880","1,993",380,97,491,420,310,575,946,"2,559",632,407,"4,395","1,025","1,387","1,806",689,"1,664","2,666","2,478","5,106","1,854"
2021년08월_계_50~59세,"36,524","2,962",657,313,688,749,653,838,"1,072","2,497",756,593,"4,439","1,402","1,955","2,417",927,"1,670","2,569","3,100","4,615","1,652"
2021년08월_계_60~69세,"35,241","3,579",795,495,969,966,878,"1,068","1,386","1,983",991,706,"3,340","1,466","2,024","2,371",764,"1,444","2,218","3,041","3,481","1,276"
2021년08월_계_70~79세,"19,539","2,282",434,265,497,665,551,531,757,"1,082",648,558,"1,781",797,"1,118","1,116",368,614,"1,062","2,063","1,725",625
2021년08월_계_80~89세,"10,242","1,191",319,147,305,388,333,312,393,514,337,258,960,391,506,520,217,318,526,"1,070",942,295
2021년08월_계_90~99세,"1,680",206,53,25,78,63,51,59,60,92,77,24,127,63,67,96,31,61,81,162,146,58
2021년08월_계_100세 이상,58,7,2,0,3,2,1,2,3,6,2,2,5,1,3,4,0,2,2,5,5,1
2021년08월_남_총인구수,"105,698","8,034","1,743",847,"2,127","2,245","1,804","2,392","3,226","7,413","2,313","1,758","12,606","3,875","5,111","6,358","2,321","4,876","8,216","8,972","13,999","5,462"
2021년08월_남_연령구간인구수,"105,698","8,034","1,743",847,"2,127","2,245","1,804","2,392","3,226","7,413","2,313","1,758","12,606","3,875","5,111","6,358","2,321","4,876","8,216","8,972","13,999","5,462"
2021년08월_남_0~9세,"6,746",316,72,24,112,54,51,104,167,678,77,48,853,188,223,274,128,434,695,454,"1,254",540
2021년08월_남_10~19세,"9,723",526,99,14,147,103,91,135,230,738,136,89,"1,501",314,380,600,196,528,779,827,"1,784",506
2021년08월_남_20~29세,"13,655",835,171,54,191,271,170,244,279,888,270,191,"1,920",479,655,879,324,597,"1,330","1,150","1,857",900
2021년08월_남_30~39세,"11,259",641,116,58,166,179,130,224,297,"1,015",247,155,"1,317",444,496,694,294,640,"1,029",832,"1,609",676
2021년08월_남_40~49세,"16,219","1,069",218,61,278,280,179,324,505,"1,229",336,241,"2,055",514,754,932,326,804,"1,371","1,326","2,478",939
2021년08월_남_50~59세,"18,477","1,526",336,171,375,419,367,440,548,"1,247",403,327,"2,239",704,970,"1,189",440,771,"1,257","1,616","2,288",844
2021년08월_남_60~69세,"16,828","1,686",407,261,506,506,461,530,679,935,436,326,"1,548",697,901,"1,088",368,697,"1,072","1,432","1,670",622
2021년08월_남_70~79세,"8,759",964,218,138,233,295,248,256,365,483,272,262,771,371,504,510,158,269,486,899,732,325
2021년08월_남_80~89세,"3,689",422,98,61,104,121,96,126,143,179,115,116,379,155,211,179,80,124,179,403,300,98
2021년08월_남_90~99세,330,47,8,5,13,16,11,9,11,21,20,3,23,9,16,12,7,12,18,32,26,11
2021년08월_남_100세 이상,13,2,0,0,2,1,0,0,2,0,1,0,0,0,1,1,0,0,0,1,1,1
2021년08월_여_총인구수,"107,327","8,397","1,714",729,"2,040","1,983","1,692","2,255","3,232","7,819","2,532","1,640","13,176","3,940","5,226","6,539","2,440","5,241","8,265","8,910","14,306","5,251"
2021년08월_여_연령구간인구수,"107,327","8,397","1,714",729,"2,040","1,983","1,692","2,255","3,232","7,819","2,532","1,640","13,176","3,940","5,226","6,539","2,440","5,241","8,265","8,910","14,306","5,251"
2021년08월_여_0~9세,"6,322",305,64,5,98,45,45,90,176,632,74,38,810,165,198,271,160,461,667,457,"1,075",486
2021년08월_여_10~19세,"8,841",430,91,23,127,84,59,108,225,743,159,71,"1,392",288,329,527,187,494,741,668,"1,610",485
2021년08월_여_20~29세,"11,233",613,110,34,136,136,97,175,222,842,270,146,"1,690",457,596,759,220,538,"1,090",854,"1,557",691
2021년08월_여_30~39세,"10,082",545,94,22,159,103,76,182,245,963,169,112,"1,252",335,400,563,256,652,"1,026",721,"1,539",668
2021년08월_여_40~49세,"15,661",924,162,36,213,140,131,251,441,"1,330",296,166,"2,340",511,633,874,363,860,"1,295","1,152","2,628",915
2021년08월_여_50~59세,"18,047","1,436",321,142,313,330,286,398,524,"1,250",353,266,"2,200",698,985,"1,228",487,899,"1,312","1,484","2,327",808
2021년08월_여_60~69세,"18,413","1,893",388,234,463,460,417,538,707,"1,048",555,380,"1,792",769,"1,123","1,283",396,747,"1,146","1,609","1,811",654
2021년08월_여_70~79세,"10,780","1,318",216,127,264,370,303,275,392,599,376,296,"1,010",426,614,606,210,345,576,"1,164",993,300
2021년08월_여_80~89세,"6,553",769,221,86,201,267,237,186,250,335,222,142,581,236,295,341,137,194,347,667,642,197
2021년08월_여_90~99세,"1,350",159,45,20,65,47,40,50,49,71,57,21,104,54,51,84,24,49,63,130,120,47
2021년08월_여_100세 이상,45,5,2,0,1,1,1,2,1,6,1,2,5,1,2,3,0,2,2,4,4,0
2021년09월_계_총인구수,"213,151","16,579","3,448","1,582","4,178","4,243","3,480","4,643","6,403","15,186","4,822","3,405","25,776","7,780","10,412","12,873","4,751","10,104","16,457","17,837","28,200","10,992"
2021년09월_계_연령구간인구수,"213,151","16,579","3,448","1,582","4,178","4,243","3,480","4,643","6,403","15,186","4,822","3,405","25,776","7,780","10,412","12,873","4,751","10,104","16,457","17,837","28,200","10,992"
2021년09월_계_0~9세,"13,011",647,129,28,213,99,94,187,326,"1,289",155,86,"1,657",344,423,542,281,891,"1,351",915,"2,288","1,066"
2021년09월_계_10~19세,"18,578",981,190,35,271,192,148,241,449,"1,480",287,158,"2,903",604,731,"1,112",386,"1,002","1,514","1,483","3,374","1,037"
2021년09월_계_20~29세,"24,791","1,424",281,87,330,408,263,412,498,"1,715",539,342,"3,583",915,"1,260","1,639",544,"1,146","2,410","1,980","3,398","1,617"
2021년09월_계_30~39세,"21,330","1,226",204,78,327,285,200,402,532,"1,964",421,263,"2,578",779,894,"1,249",542,"1,281","2,052","1,549","3,129","1,375"
2021년09월_계_40~49세,"31,842","2,027",375,96,492,421,312,571,936,"2,559",611,400,"4,377","1,027","1,401","1,793",689,"1,656","2,643","2,473","5,062","1,921"
2021년09월_계_50~59세,"36,640","2,987",665,317,690,752,650,842,"1,070","2,507",759,600,"4,449","1,396","1,959","2,403",926,"1,675","2,576","3,095","4,624","1,698"
2021년09월_계_60~69세,"35,413","3,599",794,502,971,972,878,"1,083","1,384","1,981",992,705,"3,356","1,462","2,047","2,389",773,"1,444","2,230","3,051","3,511","1,289"
2021년09월_계_70~79세,"19,499","2,283",435,263,496,659,550,530,756,"1,068",636,563,"1,780",799,"1,122","1,117",365,627,"1,061","2,039","1,717",633
2021년09월_계_80~89세,"10,299","1,196",320,149,306,390,333,313,387,525,344,262,960,389,506,531,216,318,529,"1,082",944,299
2021년09월_계_90~99세,"1,689",202,53,27,78,63,51,58,62,92,76,24,128,64,66,95,29,62,89,165,149,56
2021년09월_계_100세 이상,59,7,2,0,4,2,1,4,3,6,2,2,5,1,3,3,0,2,2,5,4,1
2021년09월_남_총인구수,"105,761","8,106","1,741",846,"2,132","2,256","1,794","2,385","3,208","7,385","2,306","1,761","12,590","3,863","5,141","6,338","2,320","4,865","8,225","8,950","13,941","5,608"
2021년09월_남_연령구간인구수,"105,761","8,106","1,741",846,"2,132","2,256","1,794","2,385","3,208","7,385","2,306","1,761","12,590","3,863","5,141","6,338","2,320","4,865","8,225","8,950","13,941","5,608"
2021년09월_남_0~9세,"6,698",329,67,22,113,53,49,98,158,664,79,48,842,185,220,273,126,433,687,456,"1,234",562
