카테고리,서울특별시 송파구,서울특별시 송파구 풍납1동,서울특별시 송파구 풍납2동,서울특별시 송파구 거여1동,서울특별시 송파구 거여2동,서울특별시 송파구 마천1동,서울특별시 송파구 마천2동,서울특별시 송파구 방이1동,서울특별시 송파구 방이2동,서울특별시 송파구 오륜동,서울특별시 송파구 오금동,서울특별시 송파구 송파1동,서울특별시 송파구 송파2동,서울특별시 송파구 석촌동,서울특별시 송파구 삼전동,서울특별시 송파구 가락본동,서울특별시 송파구 가락1동,서울특별시 송파구 가락2동,서울특별시 송파구 문정1동,서울특별시 송파구 문정2동,서울특별시 송파구 장지동,서울특별시 송파구 위례동,서울특별시 송파구 잠실본동,서울특별시 송파구 잠실2동,서울특별시 송파구 잠실3동,서울특별시 송파구 잠실4동,서울특별시 송파구 잠실6동,서울특별시 송파구 잠실7동
2021년07월_남_10~19세,"29,573",424,"1,001",477,809,807,674,834,669,"1,477","1,656",651,906,911,"1,039",940,"1,133","1,822",766,718,"1,366","2,148",843,"2,931","2,025","1,262",878,406
2021년07월_남_20~29세,"43,735",855,"1,701",959,"1,136","1,200","1,316","1,232","2,196","1,135","2,809","1,985","1,247","2,514","2,369","1,991","1,609","2,262","1,576","2,001","1,990","1,528","2,215","1,577","1,809",972,950,601
2021년07월_남_30~39세,"51,146",948,"1,948",933,"1,359","1,191","1,195","1,087","2,974",695,"2,715","2,599","1,324","3,308","3,154","2,374","2,330","2,273","1,794","3,361","2,348","2,463","2,963","1,493","1,761","1,150",968,438
2021년07월_남_40~49세,"51,807",932,"1,931",911,"1,454","1,426","1,416","1,152","1,809","1,419","2,686","1,601","1,477","2,371","2,449","1,884","2,148","2,662","1,408","2,117","2,304","3,309","2,147","3,956","2,863","2,117","1,279",579
2021년07월_남_50~59세,"49,104","1,095","1,775","1,159","1,583","1,887","1,857","1,267","1,689","1,538","3,154","1,528","1,505","2,254","2,068","2,264","1,868","2,563","1,543","1,698","2,209","1,888","1,916","2,720","2,575","1,459","1,227",815
2021년07월_남_60~69세,"40,693","1,138","1,584",968,"1,342","1,652","1,733",952,"1,468","1,213","2,755","1,401","1,295","1,836","1,668","1,877","1,695","1,986","1,463","1,495","1,851","1,174","1,592","1,328","2,210","1,141","1,183",693
2021년07월_남_70~79세,"19,905",533,780,521,735,891,800,459,727,601,"1,261",696,610,924,839,749,725,854,620,838,806,551,773,747,"1,249",592,571,453
2021년07월_남_80~89세,"5,781",173,235,155,208,270,290,139,203,151,359,224,164,290,190,251,135,256,164,319,215,107,213,210,319,150,190,201
2021년07월_남_90~99세,594,20,20,13,17,30,13,16,20,23,42,24,14,27,22,26,15,29,17,39,22,9,24,12,31,17,33,19
2021년07월_남_100세 이상,25,1,1,2,0,0,0,0,1,1,3,0,0,1,1,2,0,1,1,4,0,0,1,0,2,0,3,0
2021년07월_여_총인구수,"340,884","6,771","13,176","6,254","9,658","9,353","9,379","8,218","14,227","9,279","20,000","12,896","10,107","16,651","16,284","13,393","14,155","16,564","10,218","15,709","15,275","16,650","14,921","18,473","18,174","11,067","8,888","5,144"
2021년07월_여_연령구간인구수,"340,884","6,771","13,176","6,254","9,658","9,353","9,379","8,218","14,227","9,279","20,000","12,896","10,107","16,651","16,284","13,393","14,155","16,564","10,218","15,709","15,275","16,650","14,921","18,473","18,174","11,067","8,888","5,144"
2021년07월_여_0~9세,"23,410",284,914,286,623,416,420,529,531,567,"1,328",567,729,752,712,767,"1,448","1,202",613,817,"1,123","2,484",612,"1,923","1,511","1,276",710,266
2021년07월_여_10~19세,"28,246",409,995,452,681,757,629,785,573,"1,187","1,425",682,930,927,931,880,"1,169","1,622",696,700,"1,298","2,167",851,"2,887","2,001","1,163",860,589
2021년07월_여_20~29세,"48,256",784,"2,120",856,"1,074","1,105","1,104","1,183","3,236","1,014","2,592","2,469","1,441","2,942","2,881","2,066","1,648","2,236","1,572","3,177","2,015","1,547","2,853","1,717","1,959",995,"1,027",643
2021년07월_여_30~39세,"55,909",879,"2,179",816,"1,322",967,"1,003","1,140","3,211",977,"2,811","2,746","1,480","3,570","3,343","2,282","2,646","2,420","1,687","4,038","2,313","2,885","3,095","2,246","2,391","1,699","1,234",529
2021년07월_여_40~49세,"55,562",933,"2,083",904,"1,482","1,301","1,263","1,391","1,844","1,814","3,005","1,811","1,597","2,416","2,639","1,924","2,298","2,896","1,440","2,247","2,372","3,291","2,264","4,553","3,322","2,233","1,488",751
2021년07월_여_50~59세,"52,075","1,168","1,863","1,130","1,685","1,630","1,749","1,415","1,922","1,584","3,644","1,828","1,617","2,391","2,344","2,364","2,110","2,666","1,777","1,794","2,568","1,931","2,153","2,321","2,647","1,505","1,409",860
2021년07월_여_60~69세,"45,760","1,348","1,764","1,016","1,513","1,638","1,755","1,078","1,780","1,355","3,062","1,683","1,449","2,147","2,067","1,898","1,866","2,191","1,524","1,692","2,059","1,447","1,868","1,616","2,561","1,326","1,270",787
2021년07월_여_70~79세,"20,912",640,837,524,828,"1,006",939,408,790,485,"1,294",784,547,"1,072",906,802,708,843,599,798,943,556,863,867,"1,262",591,571,449
2021년07월_여_80~89세,"8,768",285,356,225,363,466,424,232,289,223,666,272,247,362,369,349,207,403,248,369,452,252,306,290,411,223,265,214
2021년07월_여_90~99세,"1,901",41,64,44,84,65,92,51,50,73,163,54,65,66,86,59,52,80,58,75,127,86,52,50,107,54,51,52
2021년07월_여_100세 이상,85,0,1,1,3,2,1,6,1,0,10,0,5,6,6,2,3,5,4,2,5,4,4,3,2,2,3,4
2021년08월_계_총인구수,"658,991","13,163","25,039","12,695","18,939","19,150","18,999","15,800","26,677","18,143","38,768","24,168","19,335","31,804","30,730","26,525","27,338","32,528","20,215","29,035","29,413","34,962","28,129","35,292","34,494","21,263","16,799","9,588"
2021년08월_계_연령구간인구수,"658,991","13,163","25,039","12,695","18,939","19,150","18,999","15,800","26,677","18,143","38,768","24,168","19,335","31,804","30,730","26,525","27,338","32,528","20,215","29,035","29,413","34,962","28,129","35,292","34,494","21,263","16,799","9,588"
2021년08월_계_0~9세,"48,652",639,"1,871",616,"1,281",864,824,"1,018","1,133","1,220","2,718","1,153","1,506","1,503","1,464","1,583","3,085","2,480","1,268","1,609","2,270","5,799","1,210","3,887","3,081","2,627","1,396",547
2021년08월_계_10~19세,"57,704",829,"1,992",936,"1,494","1,556","1,293","1,597","1,240","2,639","3,088","1,326","1,830","1,824","1,959","1,810","2,287","3,421","1,457","1,401","2,627","4,498","1,683","5,770","4,022","2,420","1,733",972
2021년08월_계_20~29세,"91,838","1,619","3,787","1,814","2,190","2,299","2,400","2,403","5,471","2,140","5,372","4,458","2,653","5,452","5,252","4,013","3,237","4,486","3,154","5,196","3,985","3,205","5,055","3,296","3,736","1,955","1,964","1,246"
2021년08월_계_30~39세,"107,322","1,811","4,125","1,749","2,676","2,167","2,186","2,238","6,221","1,671","5,489","5,332","2,777","6,861","6,473","4,641","4,895","4,706","3,475","7,366","4,645","6,100","6,023","3,676","4,075","2,823","2,167",954
2021년08월_계_40~49세,"107,349","1,856","3,989","1,814","2,929","2,715","2,655","2,521","3,650","3,211","5,683","3,404","3,053","4,770","5,034","3,808","4,444","5,540","2,839","4,352","4,620","6,988","4,414","8,465","6,176","4,348","2,757","1,314"
2021년08월_계_50~59세,"101,165","2,232","3,647","2,273","3,252","3,510","3,581","2,680","3,612","3,118","6,780","3,356","3,106","4,643","4,377","4,622","3,965","5,216","3,315","3,479","4,785","4,045","4,044","5,035","5,229","2,963","2,630","1,670"
2021년08월_계_60~69세,"86,724","2,483","3,330","2,002","2,869","3,299","3,499","2,036","3,249","2,588","5,833","3,083","2,757","3,994","3,734","3,795","3,567","4,188","2,993","3,182","3,919","2,686","3,472","2,966","4,768","2,486","2,461","1,485"
2021년08월_계_70~79세,"40,953","1,170","1,615","1,047","1,574","1,896","1,731",860,"1,524","1,090","2,558","1,484","1,160","1,998","1,759","1,555","1,447","1,714","1,218","1,643","1,747","1,151","1,624","1,625","2,530","1,185","1,142",906
2021년08월_계_80~89세,"14,668",464,598,386,570,743,724,373,506,370,"1,027",494,409,660,562,605,342,661,415,688,660,388,526,505,737,377,459,419
2021년08월_계_90~99세,"2,501",58,83,55,101,99,104,68,69,96,208,78,79,92,108,89,66,111,76,113,148,97,73,63,135,77,84,71
2021년08월_계_100세 이상,115,2,2,3,3,2,2,6,2,0,12,0,5,7,8,4,3,5,5,6,7,5,5,4,5,2,6,4
2021년08월_남_총인구수,"317,635","6,436","11,930","6,432","9,295","9,812","9,663","7,617","12,387","8,897","18,820","11,297","9,278","15,180","14,509","13,126","13,245","15,983","10,004","13,355","14,198","16,996","13,270","16,878","16,415","10,195","7,947","4,470"
2021년08월_남_연령구간인구수,"317,635","6,436","11,930","6,432","9,295","9,812","9,663","7,617","12,387","8,897","18,820","11,297","9,278","15,180","14,509","13,126","13,245","15,983","10,004","13,355","14,198","16,996","13,270","16,878","16,415","10,195","7,947","4,470"
2021년08월_남_0~9세,"25,023",361,961,329,669,455,410,494,608,661,"1,398",584,774,751,753,815,"1,643","1,284",661,800,"1,146","2,957",598,"1,981","1,603","1,351",692,284
2021년08월_남_10~19세,"29,510",422,"1,006",479,805,808,660,819,665,"1,457","1,670",643,909,910,"1,032",933,"1,130","1,815",758,717,"1,348","2,234",842,"2,894","2,029","1,257",873,395
2021년08월_남_20~29세,"43,644",843,"1,682",961,"1,125","1,197","1,316","1,220","2,212","1,140","2,787","1,998","1,226","2,505","2,376","1,973","1,596","2,257","1,578","2,007","1,974","1,575","2,202","1,575","1,803",964,950,602
2021년08월_남_30~39세,"51,294",939,"1,950",932,"1,358","1,199","1,182","1,103","2,985",693,"2,703","2,600","1,315","3,325","3,144","2,344","2,289","2,276","1,792","3,337","2,344","2,813","2,957","1,464","1,722","1,149",950,429
2021년08월_남_40~49세,"51,881",934,"1,939",910,"1,449","1,424","1,405","1,148","1,816","1,413","2,695","1,594","1,474","2,352","2,433","1,890","2,152","2,657","1,405","2,103","2,273","3,517","2,142","3,935","2,859","2,116","1,271",575
2021년08월_남_50~59세,"49,056","1,076","1,776","1,147","1,576","1,874","1,846","1,263","1,682","1,535","3,134","1,526","1,494","2,252","2,050","2,259","1,859","2,550","1,540","1,701","2,217","2,007","1,915","2,712","2,583","1,447","1,228",807
2021년08월_남_60~69세,"40,809","1,135","1,578",981,"1,347","1,656","1,743",956,"1,458","1,222","2,764","1,404","1,299","1,841","1,657","1,873","1,696","1,993","1,472","1,491","1,853","1,205","1,607","1,340","2,206","1,150","1,184",698
2021년08월_남_70~79세,"19,952",533,779,523,740,895,793,457,731,601,"1,263",698,609,924,850,756,729,862,613,838,803,563,767,754,"1,256",588,572,455
2021년08월_남_80~89세,"5,840",172,237,155,208,274,295,139,210,152,360,227,163,293,192,254,136,258,167,317,217,117,216,210,321,153,191,206
2021년08월_남_90~99세,602,20,21,13,18,30,13,18,19,23,43,23,15,26,21,27,15,30,17,40,23,8,23,13,31,20,33,19
2021년08월_남_100세 이상,24,1,1,2,0,0,0,0,1,0,3,0,0,1,1,2,0,1,1,4,0,0,1,0,2,0,3,0
2021년08월_여_총인구수,"341,356","6,727","13,109","6,263","9,644","9,338","9,336","8,183","14,290","9,246","19,948","12,871","10,057","16,624","16,221","13,399","14,093","16,545","10,211","15,680","15,215","17,966","14,859","18,414","18,079","11,068","8,852","5,118"
2021년08월_여_연령구간인구수,"341,356","6,727","13,109","6,263","9,644","9,338","9,336","8,183","14,290","9,246","19,948","12,871","10,057","16,624","16,221","13,399","14,093","16,545","10,211","15,680","15,215","17,966","14,859","18,414","18,079","11,068","8,852","5,118"
2021년08월_여_0~9세,"23,629",278,910,287,612,409,414,524,525,559,"1,320",569,732,752,711,768,"1,442","1,196",607,809,"1,124","2,842",612,"1,906","1,478","1,276",704,263
2021년08월_여_10~19세,"28,194",407,986,457,689,748,633,778,575,"1,182","1,418",683,921,914,927,877,"1,157","1,606",699,684,"1,279","2,264",841,"2,876","1,993","1,163",860,577
2021년08월_여_20~29세,"48,194",776,"2,105",853,"1,065","1,102","1,084","1,183","3,259","1,000","2,585","2,460","1,427","2,947","2,876","2,040","1,641","2,229","1,576","3,189","2,011","1,630","2,853","1,721","1,933",991,"1,014",644
2021년08월_여_30~39세,"56,028",872,"2,175",817,"1,318",968,"1,004","1,135","3,236",978,"2,786","2,732","1,462","3,536","3,329","2,297","2,606","2,430","1,683","4,029","2,301","3,287","3,066","2,212","2,353","1,674","1,217",525
2021년08월_여_40~49세,"55,468",922,"2,050",904,"1,480","1,291","1,250","1,373","1,834","1,798","2,988","1,810","1,579","2,418","2,601","1,918","2,292","2,883","1,434","2,249","2,347","3,471","2,272","4,530","3,317","2,232","1,486",739
2021년08월_여_50~59세,"52,109","1,156","1,871","1,126","1,676","1,636","1,735","1,417","1,930","1,583","3,646","1,830","1,612","2,391","2,327","2,363","2,106","2,666","1,775","1,778","2,568","2,038","2,129","2,323","2,646","1,516","1,402",863
2021년08월_여_60~69세,"45,915","1,348","1,752","1,021","1,522","1,643","1,756","1,080","1,791","1,366","3,069","1,679","1,458","2,153","2,077","1,922","1,871","2,195","1,521","1,691","2,066","1,481","1,865","1,626","2,562","1,336","1,277",787
2021년08월_여_70~79세,"21,001",637,836,524,834,"1,001",938,403,793,489,"1,295",786,551,"1,074",909,799,718,852,605,805,944,588,857,871,"1,274",597,570,451
2021년08월_여_80~89세,"8,828",292,361,231,362,469,429,234,296,218,667,267,246,367,370,351,206,403,248,371,443,271,310,295,416,224,268,213
2021년08월_여_90~99세,"1,899",38,62,42,83,69,91,50,50,73,165,55,64,66,87,62,51,81,59,73,125,89,50,50,104,57,51,52
2021년08월_여_100세 이상,91,1,1,1,3,2,2,6,1,0,9,0,5,6,7,2,3,4,4,2,7,5,4,4,3,2,3,4
2021년09월_계_총인구수,"659,385","13,070","25,027","12,659","18,885","19,070","18,907","15,799","26,691","18,070","38,747","24,069","19,240","31,761","30,556","26,458","27,316","32,482","20,156","28,938","29,375","36,782","28,103","35,194","34,437","21,235","16,778","9,580"
2021년09월_계_연령구간인구수,"659,385","13,070","25,027","12,659","18,885","19,070","18,907","15,799","26,691","18,070","38,747","24,069","19,240","31,761","30,556","26,458","27,316","32,482","20,156","28,938","29,375","36,782","28,103","35,194","34,437","21,235","16,778","9,580"
2021년09월_계_0~9세,"48,818",634,"1,867",610,"1,266",855,807,"1,011","1,127","1,206","2,699","1,140","1,492","1,489","1,456","1,573","3,085","2,459","1,258","1,577","2,269","6,256","1,210","3,843","3,077","2,605","1,409",538
2021년09월_계_10~19세,"57,666",823,"1,976",938,"1,475","1,554","1,284","1,599","1,224","2,630","3,093","1,309","1,815","1,823","1,928","1,787","2,288","3,417","1,453","1,414","2,639","4,625","1,685","5,763","4,006","2,423","1,720",975
2021년09월_계_20~29세,"91,477","1,603","3,785","1,813","2,194","2,276","2,380","2,406","5,473","2,111","5,336","4,434","2,635","5,434","5,202","3,995","3,201","4,463","3,137","5,149","3,958","3,319","5,046","3,278","3,727","1,940","1,941","1,241"
2021년09월_계_30~39세,"107,301","1,797","4,099","1,735","2,672","2,150","2,169","2,229","6,241","1,681","5,475","5,295","2,772","6,850","6,433","4,629","4,872","4,691","3,460","7,316","4,601","6,574","5,997","3,621","4,044","2,790","2,164",944
2021년09월_계_40~49세,"107,383","1,854","3,992","1,801","2,920","2,681","2,643","2,508","3,652","3,179","5,671","3,402","3,018","4,782","5,007","3,797","4,467","5,534","2,832","4,345","4,631","7,260","4,400","8,431","6,163","4,346","2,751","1,316"
2021년09월_계_50~59세,"101,328","2,221","3,640","2,273","3,243","3,497","3,550","2,676","3,609","3,121","6,794","3,343","3,111","4,632","4,373","4,627","3,944","5,228","3,317","3,494","4,799","4,222","4,045","5,056","5,230","2,975","2,639","1,669"
2021년09월_계_60~69세,"87,034","2,453","3,350","2,001","2,874","3,314","3,510","2,056","3,249","2,589","5,864","3,087","2,745","3,992","3,734","3,808","3,576","4,200","2,997","3,198","3,920","2,812","3,492","2,978","4,772","2,503","2,460","1,500"
2021년09월_계_70~79세,"40,995","1,156","1,626","1,044","1,558","1,896","1,737",868,"1,531","1,089","2,552","1,484","1,158","1,994","1,744","1,542","1,471","1,718","1,206","1,641","1,738","1,201","1,624","1,639","2,538","1,193","1,143",904
2021년09월_계_80~89세,"14,743",468,601,384,582,743,719,374,506,373,"1,039",494,407,666,567,602,345,656,416,686,666,405,526,516,739,383,460,420
2021년09월_계_90~99세,"2,522",59,89,57,98,102,106,66,77,91,211,81,82,92,104,94,65,111,75,112,146,102,73,64,136,75,85,69
2021년09월_계_100세 이상,118,2,2,3,3,2,2,6,2,0,13,0,5,7,8,4,2,5,5,6,8,6,5,5,5,2,6,4
2021년09월_남_총인구수,"317,784","6,383","11,916","6,398","9,281","9,763","9,615","7,623","12,385","8,862","18,791","11,238","9,248","15,171","14,406","13,092","13,231","15,968","9,973","13,300","14,193","17,882","13,270","16,826","16,390","10,170","7,947","4,462"
2021년09월_남_연령구간인구수,"317,784","6,383","11,916","6,398","9,281","9,763","9,615","7,623","12,385","8,862","18,791","11,238","9,248","15,171","14,406","13,092","13,231","15,968","9,973","13,300","14,193","17,882","13,270","16,826","16,390","10,170","7,947","4,462"
2021년09월_남_0~9세,"25,072",354,956,323,666,449,399,492,604,653,"1,388",582,765,746,745,805,"1,641","1,279",651,786,"1,150","3,185",597,"1,948","1,605","1,326",702,275
2021년09월_남_10~19세,"29,508",424,"1,000",480,792,807,654,815,659,"1,454","1,665",632,902,912,"1,014",922,"1,133","1,813",755,721,"1,362","2,298",845,"2,898","2,023","1,261",871,396
2021년09월_남_20~29세,"43,441",835,"1,681",955,"1,125","1,183","1,305","1,231","2,216","1,124","2,751","1,982","1,228","2,498","2,351","1,958","1,571","2,251","1,565","1,977","1,962","1,624","2,208","1,556","1,798",959,943,604
2021년09월_남_30~39세,"51,275",925,"1,936",924,"1,357","1,188","1,181","1,099","2,970",700,"2,703","2,584","1,320","3,316","3,116","2,331","2,281","2,269","1,795","3,310","2,317","3,056","2,947","1,449","1,706","1,130",945,420
2021년09월_남_40~49세,"51,928",935,"1,943",899,"1,450","1,406","1,396","1,144","1,823","1,396","2,688","1,589","1,454","2,371","2,424","1,894","2,164","2,659","1,397","2,095","2,277","3,656","2,135","3,917","2,851","2,111","1,276",578
2021년09월_남_50~59세,"49,127","1,072","1,765","1,150","1,575","1,863","1,831","1,257","1,685","1,541","3,146","1,517","1,493","2,252","2,041","2,258","1,850","2,546","1,548","1,711","2,229","2,087","1,915","2,724","2,584","1,456","1,226",805
2021년09월_남_60~69세,"40,933","1,118","1,588",977,"1,349","1,667","1,751",961,"1,461","1,220","2,775","1,405","1,300","1,835","1,658","1,883","1,696","1,998","1,467","1,501","1,849","1,261","1,620","1,343","2,207","1,158","1,180",705
2021년09월_남_70~79세,"19,994",528,789,522,731,898,791,466,735,600,"1,264",698,610,919,839,758,742,867,608,837,805,580,766,762,"1,259",591,575,454
2021년09월_남_80~89세,"5,879",171,236,154,219,272,294,140,209,153,364,226,160,294,196,253,138,256,170,319,219,126,213,215,325,158,192,207
2021년09월_남_90~99세,603,20,21,12,17,30,13,18,22,21,44,23,16,27,21,28,15,29,16,39,23,9,23,14,30,20,34,18
2021년09월_남_100세 이상,24,1,1,2,0,0,0,0,1,0,3,0,0,1,1,2,0,1,1,4,0,0,1,0,2,0,3,0
2021년09월_여_총인구수,"341,601","6,687","13,111","6,261","9,604","9,307","9,292","8,176","14,306","9,208","19,956","12,831","9,992","16,590","16,150","13,366","14,085","16,514","10,183","15,638","15,182","18,900","14,833","18,368","18,047","11,065","8,831","5,118"
2021년09월_여_연령구간인구수,"341,601","6,687","13,111","6,261","9,604","9,307","9,292","8,176","14,306","9,208","19,956","12,831","9,992","16,590","16,150","13,366","14,085","16,514","10,183","15,638","15,182","18,900","14,833","18,368","18,047","11,065","8,831","5,118"
2021년09월_여_0~9세,"23,746",280,911,287,600,406,408,519,523,553,"1,311",558,727,743,711,768,"1,444","1,180",607,791,"1,119","3,071",613,"1,895","1,472","1,279",707,263
2021년09월_여_10~19세,"28,158",399,976,458,683,747,630,784,565,"1,176","1,428",677,913,911,914,865,"1,155","1,604",698,693,"1,277","2,327",840,"2,865","1,983","1,162",849,579
2021년09월_여_20~29세,"48,036",768,"2,104",858,"1,069","1,093","1,075","1,175","3,257",987,"2,585","2,452","1,407","2,936","2,851","2,037","1,630","2,212","1,572","3,172","1,996","1,695","2,838","1,722","1,929",981,998,637
2021년09월_여_30~39세,"56,026",872,"2,163",811,"1,315",962,988,"1,130","3,271",981,"2,772","2,711","1,452","3,534","3,317","2,298","2,591","2,422","1,665","4,006","2,284","3,518","3,050","2,172","2,338","1,660","1,219",524
2021년09월_여_40~49세,"55,455",919,"2,049",902,"1,470","1,275","1,247","1,364","1,829","1,783","2,983","1,813","1,564","2,411","2,583","1,903","2,303","2,875","1,435","2,250","2,354","3,604","2,265","4,514","3,312","2,235","1,475",738
2021년09월_여_50~59세,"52,201","1,149","1,875","1,123","1,668","1,634","1,719","1,419","1,924","1,580","3,648","1,826","1,618","2,380","2,332","2,369","2,094","2,682","1,769","1,783","2,570","2,135","2,130","2,332","2,646","1,519","1,413",864
2021년09월_여_60~69세,"46,101","1,335","1,762","1,024","1,525","1,647","1,759","1,095","1,788","1,369","3,089","1,682","1,445","2,157","2,076","1,925","1,880","2,202","1,530","1,697","2,071","1,551","1,872","1,635","2,565","1,345","1,280",795
2021년09월_여_70~79세,"21,001",628,837,522,827,998,946,402,796,489,"1,288",786,548,"1,075",905,784,729,851,598,804,933,621,858,877,"1,279",602,568,450
2021년09월_여_80~89세,"8,864",297,365,230,363,471,425,234,297,220,675,268,247,372,371,349,207,400,246,367,447,279,313,301,414,225,268,213
2021년09월_여_90~99세,"1,919",39,68,45,81,72,93,48,55,70,167,58,66,65,83,66,50,82,59,73,123,93,50,50,106,55,51,51
2021년09월_여_100세 이상,94,1,1,1,3,2,2,6,1,0,10,0,5,6,7,2,2,4,4,2,8,6,4,5,3,2,3,4
2021년10월_계_총인구수,"659,239","12,989","24,977","12,615","18,811","19,005","18,845","15,771","26,657","18,063","38,637","23,987","19,219","31,669","30,443","26,387","27,316","32,457","20,092","28,923","29,458","37,697","28,026","35,210","34,389","21,252","16,765","9,579"
2021년10월_계_연령구간인구수,"659,239","12,989","24,977","12,615","18,811","19,005","18,845","15,771","26,657","18,063","38,637","23,987","19,219","31,669","30,443","26,387","27,316","32,457","20,092","28,923","29,458","37,697","28,026","35,210","34,389","21,252","16,765","9,579"
2021년10월_계_0~9세,"48,769",628,"1,853",604,"1,257",841,796,996,"1,129","1,198","2,671","1,115","1,503","1,473","1,444","1,576","3,075","2,446","1,250","1,574","2,286","6,425","1,194","3,825","3,063","2,597","1,406",544
2021년10월_계_10~19세,"57,667",822,"1,978",930,"1,460","1,548","1,282","1,608","1,211","2,618","3,072","1,299","1,797","1,841","1,931","1,777","2,310","3,408","1,453","1,413","2,629","4,718","1,673","5,770","3,997","2,431","1,719",972
2021년10월_계_20~29세,"91,040","1,564","3,743","1,792","2,176","2,277","2,363","2,385","5,440","2,118","5,303","4,423","2,618","5,374","5,143","3,983","3,163","4,462","3,089","5,134","3,967","3,386","5,034","3,281","3,714","1,943","1,928","1,237"
2021년10월_계_30~39세,"107,123","1,795","4,095","1,740","2,664","2,137","2,159","2,225","6,250","1,663","5,484","5,286","2,776","6,819","6,405","4,604","4,856","4,689","3,452","7,287","4,603","6,716","5,984","3,600","3,998","2,746","2,141",949
2021년10월_계_40~49세,"107,274","1,836","3,982","1,786","2,895","2,666","2,623","2,508","3,649","3,166","5,632","3,370","3,012","4,791","4,990","3,796","4,485","5,506","2,818","4,330","4,622","7,428","4,361","8,409","6,162","4,372","2,768","1,311"
2021년10월_계_50~59세,"101,527","2,214","3,642","2,264","3,239","3,504","3,540","2,677","3,609","3,136","6,796","3,349","3,114","4,643","4,372","4,582","3,951","5,236","3,313","3,506","4,802","4,369","4,039","5,095","5,241","2,984","2,641","1,669"
2021년10월_계_60~69세,"87,273","2,454","3,362","1,996","2,861","3,303","3,521","2,062","3,254","2,607","5,874","3,090","2,737","3,986","3,723","3,824","3,582","4,222","3,008","3,224","3,953","2,886","3,503","2,979","4,769","2,527","2,471","1,495"
2021년10월_계_70~79세,"41,100","1,153","1,631","1,056","1,579","1,883","1,738",867,"1,525","1,090","2,552","1,471","1,161","1,978","1,746","1,540","1,477","1,711","1,207","1,649","1,767","1,243","1,631","1,655","2,552","1,195","1,143",900
2021년10월_계_80~89세,"14,820",462,598,388,581,741,718,372,511,374,"1,041",501,415,666,575,607,349,660,421,682,675,418,526,526,751,380,455,427
2021년10월_계_90~99세,"2,534",59,91,57,96,103,103,64,77,92,204,83,81,91,106,95,66,112,76,118,145,102,77,65,138,75,87,71
2021년10월_계_100세 이상,112,2,2,2,3,2,2,7,2,1,8,0,5,7,8,3,2,5,5,6,9,6,4,5,4,2,6,4
2021년10월_남_총인구수,"317,773","6,355","11,873","6,367","9,252","9,718","9,587","7,603","12,388","8,857","18,739","11,205","9,239","15,120","14,341","13,063","13,238","15,945","9,949","13,304","14,248","18,331","13,259","16,842","16,353","10,189","7,940","4,468"
2021년10월_남_연령구간인구수,"317,773","6,355","11,873","6,367","9,252","9,718","9,587","7,603","12,388","8,857","18,739","11,205","9,239","15,120","14,341","13,063","13,238","15,945","9,949","13,304","14,248","18,331","13,259","16,842","16,353","10,189","7,940","4,468"
2021년10월_남_0~9세,"25,065",354,943,319,656,442,395,484,605,650,"1,377",569,774,741,737,808,"1,637","1,269",649,785,"1,159","3,265",594,"1,951","1,598","1,323",700,281
2021년10월_남_10~19세,"29,510",422,998,477,784,802,655,815,656,"1,439","1,650",630,888,924,"1,016",916,"1,145","1,813",760,721,"1,355","2,353",833,"2,893","2,021","1,273",872,399
2021년10월_남_20~29세,"43,239",819,"1,657",947,"1,121","1,183","1,297","1,217","2,195","1,133","2,738","1,973","1,217","2,474","2,319","1,946","1,559","2,235","1,541","1,983","1,967","1,657","2,219","1,554","1,788",957,932,611
2021년10월_남_30~39세,"51,151",929,"1,933",921,"1,356","1,176","1,172","1,094","2,985",691,"2,709","2,583","1,330","3,291","3,086","2,329","2,263","2,269","1,795","3,297","2,321","3,111","2,934","1,435","1,683","1,109",932,417
2021년10월_남_40~49세,"51,948",923,"1,939",889,"1,441","1,401","1,389","1,150","1,829","1,397","2,675","1,580","1,450","2,369","2,420","1,899","2,175","2,646","1,384","2,075","2,292","3,747","2,121","3,914","2,845","2,132","1,288",578
2021년10월_남_50~59세,"49,196","1,066","1,760","1,147","1,569","1,860","1,833","1,253","1,677","1,545","3,144","1,509","1,494","2,263","2,050","2,228","1,855","2,555","1,546","1,717","2,217","2,162","1,926","2,744","2,586","1,463","1,228",799
2021년10월_남_60~69세,"41,067","1,122","1,592",972,"1,350","1,662","1,747",971,"1,478","1,222","2,775","1,417","1,290","1,826","1,649","1,895","1,705","2,008","1,476","1,520","1,872","1,294","1,626","1,342","2,207","1,164","1,183",702
2021년10월_남_70~79세,"20,046",530,795,529,740,891,794,464,731,604,"1,263",688,616,908,843,757,741,863,607,843,815,599,770,773,"1,260",594,577,451
2021년10월_남_80~89세,"5,919",169,233,153,219,270,292,137,209,155,365,233,164,297,199,255,143,256,173,317,227,133,212,221,332,154,190,211
2021년10월_남_90~99세,610,20,22,12,16,31,13,18,22,21,41,23,16,26,21,28,15,30,17,42,23,10,23,15,31,20,35,19
2021년10월_남_100세 이상,22,1,1,1,0,0,0,0,1,0,2,0,0,1,1,2,0,1,1,4,0,0,1,0,2,0,3,0
