카테고리,강원도 원주시,강원도 원주시 문막읍,강원도 원주시 소초면,강원도 원주시 호저면,강원도 원주시 지정면,강원도 원주시 부론면,강원도 원주시 귀래면,강원도 원주시 흥업면,강원도 원주시 판부면,강원도 원주시 신림면,강원도 원주시 중앙동,강원도 원주시 원인동,강원도 원주시 개운동,강원도 원주시 명륜1동,강원도 원주시 명륜2동,강원도 원주시 단구동,강원도 원주시 일산동,강원도 원주시 학성동,강원도 원주시 단계동,강원도 원주시 우산동,강원도 원주시 태장1동,강원도 원주시 태장2동,강원도 원주시 봉산동,강원도 원주시 행구동,강원도 원주시 무실동,강원도 원주시 반곡관설동
2021년02월_남_50~59세,"30,564","1,765",911,409,"1,459",225,244,823,775,389,352,466,"1,176",808,"1,547","3,802",692,481,"2,427","1,233",903,"2,292",818,743,"2,518","3,306"
2021년02월_남_60~69세,"22,942","1,299",992,490,"1,060",337,321,822,543,539,376,435,930,705,"1,157","2,149",609,443,"1,889","1,002",705,"1,655",735,577,"1,584","1,588"
2021년02월_남_70~79세,"9,628",633,416,239,345,193,156,316,219,272,162,194,483,331,474,828,342,223,630,419,311,684,360,242,581,575
2021년02월_남_80~89세,"4,281",278,197,134,133,96,86,164,97,133,92,102,217,145,205,352,171,122,253,168,150,291,174,105,193,223
2021년02월_남_90~99세,430,27,23,10,16,11,6,13,8,16,14,15,19,13,17,33,19,10,27,20,10,26,18,12,19,28
2021년02월_남_100세 이상,31,3,2,0,0,0,1,2,0,0,0,2,0,2,1,4,3,0,1,2,1,1,3,1,1,1
2021년02월_여_총인구수,"178,926","8,652","4,084","1,761","14,345","1,095","1,081","4,057","3,452","1,748","1,278","2,701","6,621","4,473","8,022","22,508","4,437","2,427","14,786","6,456","5,061","12,490","4,132","3,873","16,679","22,707"
2021년02월_여_연령구간인구수,"178,926","8,652","4,084","1,761","14,345","1,095","1,081","4,057","3,452","1,748","1,278","2,701","6,621","4,473","8,022","22,508","4,437","2,427","14,786","6,456","5,061","12,490","4,132","3,873","16,679","22,707"
2021년02월_여_0~9세,"13,817",562,169,43,"2,372",22,20,194,205,29,22,104,328,209,388,"1,643",200,73,954,496,378,849,135,229,"1,567","2,626"
2021년02월_여_10~19세,"17,298",798,261,67,"1,218",49,42,313,308,50,46,168,591,389,829,"2,546",271,124,"1,193",529,548,"1,272",300,432,"2,017","2,937"
2021년02월_여_20~29세,"21,274",907,361,123,"1,503",56,69,579,425,86,81,370,770,506,999,"2,998",862,251,"2,176",871,493,"1,383",407,425,"1,904","2,669"
2021년02월_여_30~39세,"22,262",824,314,103,"3,417",39,38,346,364,64,90,255,583,385,674,"2,687",410,187,"1,967",759,548,"1,334",264,355,"2,266","3,989"
2021년02월_여_40~49세,"28,967","1,365",432,132,"2,353",54,76,509,555,113,101,306,927,612,"1,221","4,262",505,268,"2,183",982,856,"2,027",514,638,"3,369","4,607"
2021년02월_여_50~59세,"30,309","1,549",801,313,"1,647",169,210,709,642,361,223,497,"1,262",903,"1,565","3,941",747,456,"2,913","1,087",825,"2,300",798,736,"2,638","3,017"
2021년02월_여_60~69세,"23,451","1,254",876,427,"1,084",298,270,715,494,488,287,494,"1,061",744,"1,223","2,360",713,519,"2,036",910,711,"1,737",787,556,"1,745","1,662"
2021년02월_여_70~79세,"12,048",779,452,245,408,202,196,354,238,302,205,278,626,431,608,"1,223",423,305,780,493,425,902,509,264,694,706
2021년02월_여_80~89세,"7,984",522,343,267,286,177,127,295,178,218,178,202,396,247,438,730,254,199,485,271,245,594,348,188,383,413
2021년02월_여_90~99세,"1,435",87,73,40,52,27,32,42,42,36,40,25,72,44,76,113,47,42,92,55,29,90,65,46,91,77
2021년02월_여_100세 이상,81,5,2,1,5,2,1,1,1,1,5,2,5,3,1,5,5,3,7,3,3,2,5,4,5,4
2021년03월_계_총인구수,"354,437","17,645","8,507","3,695","28,363","2,251","2,178","8,596","7,248","3,547","2,673","5,099","12,711","8,538","15,500","44,272","8,588","4,735","28,831","13,556","10,106","24,853","8,099","7,694","32,811","44,341"
2021년03월_계_연령구간인구수,"354,437","17,645","8,507","3,695","28,363","2,251","2,178","8,596","7,248","3,547","2,673","5,099","12,711","8,538","15,500","44,272","8,588","4,735","28,831","13,556","10,106","24,853","8,099","7,694","32,811","44,341"
2021년03월_계_0~9세,"28,073","1,131",350,109,"4,730",40,44,404,398,58,51,202,649,396,720,"3,382",400,163,"2,080","1,014",781,"1,729",272,483,"3,171","5,316"
2021년03월_계_10~19세,"35,646","1,593",515,140,"2,450",90,86,635,659,112,102,344,"1,305",756,"1,675","5,270",633,284,"2,419","1,206","1,129","2,627",660,865,"4,320","5,771"
2021년03월_계_20~29세,"45,265","2,057",929,314,"2,827",136,140,"1,344",972,196,185,733,"1,600","1,124","2,133","6,566","1,642",543,"4,494","1,994","1,051","3,022",912,939,"4,121","5,291"
2021년03월_계_30~39세,"45,254","1,797",708,238,"6,931",88,118,802,856,176,193,516,"1,191",782,"1,358","5,470",916,392,"4,183","1,591","1,103","2,723",644,716,"4,366","7,396"
2021년03월_계_40~49세,"56,873","2,843",941,327,"4,879",165,159,"1,132","1,110",269,268,624,"1,713","1,128","2,301","7,978","1,008",590,"4,060","2,121","1,732","4,147","1,024","1,204","6,302","8,848"
2021년03월_계_50~59세,"60,723","3,304","1,692",712,"3,133",377,441,"1,535","1,430",732,553,942,"2,430","1,694","3,101","7,753","1,419",929,"5,346","2,290","1,711","4,578","1,578","1,479","5,188","6,376"
2021년03월_계_60~69세,"46,805","2,599","1,867",925,"2,163",653,595,"1,546","1,041","1,034",652,924,"2,004","1,458","2,394","4,558","1,316",948,"3,982","1,924","1,425","3,433","1,543","1,148","3,352","3,321"
2021년03월_계_70~79세,"21,564","1,405",858,475,750,390,352,673,457,566,354,471,"1,104",749,"1,074","2,046",758,517,"1,407",907,738,"1,582",855,508,"1,291","1,277"
2021년03월_계_80~89세,"12,328",794,552,403,426,273,209,468,275,349,264,303,617,395,652,"1,103",428,316,742,437,393,892,523,292,587,635
2021년03월_계_90~99세,"1,843",117,94,51,69,37,34,55,49,54,51,38,95,54,90,141,65,52,114,72,40,117,84,55,110,105
2021년03월_계_100세 이상,63,5,1,1,5,2,0,2,1,1,0,2,3,2,2,5,3,1,4,0,3,3,4,5,3,5
2021년03월_남_총인구수,"175,816","9,023","4,465","1,945","13,975","1,155","1,107","4,525","3,833","1,814","1,438","2,451","6,088","4,108","7,515","21,736","4,186","2,357","14,007","7,141","5,066","12,380","4,022","3,820","16,092","21,567"
2021년03월_남_연령구간인구수,"175,816","9,023","4,465","1,945","13,975","1,155","1,107","4,525","3,833","1,814","1,438","2,451","6,088","4,108","7,515","21,736","4,186","2,357","14,007","7,141","5,066","12,380","4,022","3,820","16,092","21,567"
2021년03월_남_0~9세,"14,300",570,186,65,"2,359",18,25,207,201,28,30,100,319,183,334,"1,744",205,90,"1,119",526,402,899,137,255,"1,611","2,687"
2021년03월_남_10~19세,"18,439",802,255,76,"1,217",39,42,326,355,62,55,178,713,374,856,"2,726",364,161,"1,239",673,587,"1,372",370,439,"2,304","2,854"
2021년03월_남_20~29세,"24,063","1,160",581,194,"1,346",78,73,767,553,110,103,377,833,624,"1,143","3,568",781,305,"2,317","1,132",557,"1,628",510,515,"2,215","2,593"
2021년03월_남_30~39세,"23,003",975,400,133,"3,501",51,79,448,493,110,109,258,607,396,682,"2,775",513,206,"2,184",849,558,"1,405",389,361,"2,100","3,421"
2021년03월_남_40~49세,"28,025","1,489",514,197,"2,519",110,82,623,576,159,171,334,788,530,"1,101","3,729",507,326,"1,903","1,129",881,"2,105",512,568,"2,932","4,240"
2021년03월_남_50~59세,"30,538","1,766",894,407,"1,475",216,242,833,785,384,338,456,"1,169",807,"1,543","3,807",686,477,"2,426","1,225",902,"2,299",805,740,"2,532","3,324"
2021년03월_남_60~69세,"23,137","1,318","1,002",494,"1,064",348,320,822,546,543,371,441,941,708,"1,161","2,174",602,442,"1,909","1,003",707,"1,670",751,582,"1,592","1,626"
2021년03월_남_70~79세,"9,585",633,411,235,342,191,156,317,218,269,160,192,479,328,469,818,338,221,631,418,314,678,354,242,592,579
2021년03월_남_80~89세,"4,298",276,200,135,136,94,84,167,98,134,89,101,218,145,210,362,170,119,255,168,147,297,176,107,194,216
2021년03월_남_90~99세,416,31,22,9,16,10,4,14,8,15,12,14,21,12,15,32,19,10,24,18,11,26,17,11,19,26
2021년03월_남_100세 이상,12,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1
2021년03월_여_총인구수,"178,621","8,622","4,042","1,750","14,388","1,096","1,071","4,071","3,415","1,733","1,235","2,648","6,623","4,430","7,985","22,536","4,402","2,378","14,824","6,415","5,040","12,473","4,077","3,874","16,719","22,774"
2021년03월_여_연령구간인구수,"178,621","8,622","4,042","1,750","14,388","1,096","1,071","4,071","3,415","1,733","1,235","2,648","6,623","4,430","7,985","22,536","4,402","2,378","14,824","6,415","5,040","12,473","4,077","3,874","16,719","22,774"
2021년03월_여_0~9세,"13,773",561,164,44,"2,371",22,19,197,197,30,21,102,330,213,386,"1,638",195,73,961,488,379,830,135,228,"1,560","2,629"
2021년03월_여_10~19세,"17,207",791,260,64,"1,233",51,44,309,304,50,47,166,592,382,819,"2,544",269,123,"1,180",533,542,"1,255",290,426,"2,016","2,917"
2021년03월_여_20~29세,"21,202",897,348,120,"1,481",58,67,577,419,86,82,356,767,500,990,"2,998",861,238,"2,177",862,494,"1,394",402,424,"1,906","2,698"
2021년03월_여_30~39세,"22,251",822,308,105,"3,430",37,39,354,363,66,84,258,584,386,676,"2,695",403,186,"1,999",742,545,"1,318",255,355,"2,266","3,975"
2021년03월_여_40~49세,"28,848","1,354",427,130,"2,360",55,77,509,534,110,97,290,925,598,"1,200","4,249",501,264,"2,157",992,851,"2,042",512,636,"3,370","4,608"
2021년03월_여_50~59세,"30,185","1,538",798,305,"1,658",161,199,702,645,348,215,486,"1,261",887,"1,558","3,946",733,452,"2,920","1,065",809,"2,279",773,739,"2,656","3,052"
2021년03월_여_60~69세,"23,668","1,281",865,431,"1,099",305,275,724,495,491,281,483,"1,063",750,"1,233","2,384",714,506,"2,073",921,718,"1,763",792,566,"1,760","1,695"
2021년03월_여_70~79세,"11,979",772,447,240,408,199,196,356,239,297,194,279,625,421,605,"1,228",420,296,776,489,424,904,501,266,699,698
2021년03월_여_80~89세,"8,030",518,352,268,290,179,125,301,177,215,175,202,399,250,442,741,258,197,487,269,246,595,347,185,393,419
2021년03월_여_90~99세,"1,427",86,72,42,53,27,30,41,41,39,39,24,74,42,75,109,46,42,90,54,29,91,67,44,91,79
2021년03월_여_100세 이상,51,2,1,1,5,2,0,1,1,1,0,2,3,1,1,4,2,1,4,0,3,2,3,5,2,4
2021년04월_계_총인구수,"354,536","17,654","8,495","3,682","28,381","2,255","2,180","8,606","7,250","3,549","2,662","5,086","12,746","8,558","15,493","44,271","8,587","4,735","28,939","13,558","10,080","24,737","8,080","7,755","32,800","44,397"
2021년04월_계_연령구간인구수,"354,536","17,654","8,495","3,682","28,381","2,255","2,180","8,606","7,250","3,549","2,662","5,086","12,746","8,558","15,493","44,271","8,587","4,735","28,939","13,558","10,080","24,737","8,080","7,755","32,800","44,397"
2021년04월_계_0~9세,"27,915","1,112",336,109,"4,713",41,42,404,398,58,50,199,640,398,718,"3,365",399,160,"2,093","1,003",765,"1,721",268,502,"3,138","5,283"
2021년04월_계_10~19세,"35,553","1,591",513,134,"2,477",94,84,626,656,113,102,340,"1,306",762,"1,676","5,235",622,286,"2,423","1,197","1,118","2,603",657,863,"4,305","5,770"
2021년04월_계_20~29세,"45,269","2,050",926,314,"2,784",134,138,"1,348",986,195,185,722,"1,606","1,125","2,135","6,563","1,641",541,"4,500","1,995","1,054","3,021",906,937,"4,163","5,300"
2021년04월_계_30~39세,"45,121","1,778",697,239,"6,909",84,121,799,837,177,186,506,"1,185",773,"1,359","5,483",914,389,"4,200","1,584","1,095","2,698",648,731,"4,356","7,373"
2021년04월_계_40~49세,"56,835","2,847",937,325,"4,900",165,152,"1,131","1,118",276,265,623,"1,716","1,136","2,276","7,965","1,004",593,"4,073","2,115","1,721","4,112","1,016","1,218","6,281","8,870"
2021년04월_계_50~59세,"60,728","3,333","1,678",712,"3,143",369,440,"1,545","1,427",727,547,952,"2,442","1,688","3,104","7,758","1,418",923,"5,343","2,293","1,721","4,543","1,554","1,480","5,180","6,408"
2021년04월_계_60~69세,"47,253","2,612","1,902",924,"2,199",664,602,"1,558","1,049","1,031",657,928,"2,018","1,470","2,398","4,605","1,330",959,"4,027","1,947","1,435","3,463","1,560","1,159","3,387","3,369"
2021년04월_계_70~79세,"21,523","1,400",857,467,748,391,355,670,452,569,354,469,"1,110",752,"1,083","2,039",759,511,"1,418",909,735,"1,568",851,508,"1,282","1,266"
2021년04월_계_80~89세,"12,408",805,551,406,432,271,211,470,277,350,265,308,626,398,650,"1,109",430,319,745,444,393,890,528,293,593,644
2021년04월_계_90~99세,"1,870",121,97,51,71,40,35,53,49,52,51,37,94,54,92,144,68,53,113,71,40,116,88,59,112,109
2021년04월_계_100세 이상,61,5,1,1,5,2,0,2,1,1,0,2,3,2,2,5,2,1,4,0,3,2,4,5,3,5
2021년04월_남_총인구수,"175,863","9,021","4,463","1,933","13,966","1,150","1,111","4,523","3,830","1,815","1,427","2,442","6,112","4,122","7,504","21,770","4,174","2,353","14,072","7,151","5,057","12,323","4,018","3,840","16,074","21,612"
2021년04월_남_연령구간인구수,"175,863","9,021","4,463","1,933","13,966","1,150","1,111","4,523","3,830","1,815","1,427","2,442","6,112","4,122","7,504","21,770","4,174","2,353","14,072","7,151","5,057","12,323","4,018","3,840","16,074","21,612"
2021년04월_남_0~9세,"14,217",560,181,64,"2,344",18,24,205,198,27,30,98,316,186,333,"1,738",202,88,"1,120",523,394,893,137,266,"1,595","2,677"
2021년04월_남_10~19세,"18,380",799,251,74,"1,228",42,40,322,355,63,53,174,709,375,859,"2,711",355,165,"1,246",668,582,"1,357",369,435,"2,296","2,852"
2021년04월_남_20~29세,"24,098","1,153",581,193,"1,337",77,74,764,558,108,103,373,839,629,"1,133","3,575",786,298,"2,332","1,137",560,"1,627",508,513,"2,232","2,608"
2021년04월_남_30~39세,"22,900",964,395,133,"3,474",46,82,445,474,111,106,252,605,392,681,"2,785",500,206,"2,195",847,553,"1,389",389,361,"2,104","3,411"
2021년04월_남_40~49세,"28,004","1,486",515,196,"2,524",109,77,624,579,164,168,333,790,532,"1,087","3,741",510,327,"1,901","1,128",875,"2,083",509,572,"2,912","4,262"
2021년04월_남_50~59세,"30,552","1,778",883,405,"1,481",212,242,836,791,383,334,463,"1,179",810,"1,545","3,807",686,476,"2,429","1,222",911,"2,285",798,748,"2,517","3,331"
2021년04월_남_60~69세,"23,367","1,332","1,020",492,"1,083",352,326,830,552,538,372,440,951,709,"1,169","2,198",604,449,"1,927","1,018",714,"1,691",755,584,"1,612","1,649"
2021년04월_남_70~79세,"9,584",633,416,232,345,190,157,317,217,274,159,193,479,331,470,812,341,216,636,419,313,677,355,241,586,575
2021년04월_남_80~89세,"4,332",283,198,135,134,94,84,166,98,133,90,102,223,145,210,370,169,117,262,171,145,296,178,108,200,221
2021년04월_남_90~99세,418,30,23,9,16,10,5,13,8,14,12,14,21,12,16,32,20,11,24,18,10,25,19,12,19,25
2021년04월_남_100세 이상,11,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1
2021년04월_여_총인구수,"178,673","8,633","4,032","1,749","14,415","1,105","1,069","4,083","3,420","1,734","1,235","2,644","6,634","4,436","7,989","22,501","4,413","2,382","14,867","6,407","5,023","12,414","4,062","3,915","16,726","22,785"
2021년04월_여_연령구간인구수,"178,673","8,633","4,032","1,749","14,415","1,105","1,069","4,083","3,420","1,734","1,235","2,644","6,634","4,436","7,989","22,501","4,413","2,382","14,867","6,407","5,023","12,414","4,062","3,915","16,726","22,785"
2021년04월_여_0~9세,"13,698",552,155,45,"2,369",23,18,199,200,31,20,101,324,212,385,"1,627",197,72,973,480,371,828,131,236,"1,543","2,606"
2021년04월_여_10~19세,"17,173",792,262,60,"1,249",52,44,304,301,50,49,166,597,387,817,"2,524",267,121,"1,177",529,536,"1,246",288,428,"2,009","2,918"
2021년04월_여_20~29세,"21,171",897,345,121,"1,447",57,64,584,428,87,82,349,767,496,"1,002","2,988",855,243,"2,168",858,494,"1,394",398,424,"1,931","2,692"
2021년04월_여_30~39세,"22,221",814,302,106,"3,435",38,39,354,363,66,80,254,580,381,678,"2,698",414,183,"2,005",737,542,"1,309",259,370,"2,252","3,962"
2021년04월_여_40~49세,"28,831","1,361",422,129,"2,376",56,75,507,539,112,97,290,926,604,"1,189","4,224",494,266,"2,172",987,846,"2,029",507,646,"3,369","4,608"
2021년04월_여_50~59세,"30,176","1,555",795,307,"1,662",157,198,709,636,344,213,489,"1,263",878,"1,559","3,951",732,447,"2,914","1,071",810,"2,258",756,732,"2,663","3,077"
2021년04월_여_60~69세,"23,886","1,280",882,432,"1,116",312,276,728,497,493,285,488,"1,067",761,"1,229","2,407",726,510,"2,100",929,721,"1,772",805,575,"1,775","1,720"
2021년04월_여_70~79세,"11,939",767,441,235,403,201,198,353,235,295,195,276,631,421,613,"1,227",418,295,782,490,422,891,496,267,696,691
2021년04월_여_80~89세,"8,076",522,353,271,298,177,127,304,179,217,175,206,403,253,440,739,261,202,483,273,248,594,350,185,393,423
2021년04월_여_90~99세,"1,452",91,74,42,55,30,30,40,41,38,39,23,73,42,76,112,48,42,89,53,30,91,69,47,93,84
2021년04월_여_100세 이상,50,2,1,1,5,2,0,1,1,1,0,2,3,1,1,4,1,1,4,0,3,2,3,5,2,4
2021년05월_계_총인구수,"354,768","17,659","8,468","3,687","28,438","2,261","2,177","8,627","7,269","3,538","2,663","5,059","12,738","8,525","15,515","44,364","8,583","4,713","28,990","13,507","10,067","24,736","8,059","7,786","32,906","44,433"
2021년05월_계_연령구간인구수,"354,768","17,659","8,468","3,687","28,438","2,261","2,177","8,627","7,269","3,538","2,663","5,059","12,738","8,525","15,515","44,364","8,583","4,713","28,990","13,507","10,067","24,736","8,059","7,786","32,906","44,433"
2021년05월_계_0~9세,"27,843","1,114",333,114,"4,718",41,41,408,400,60,50,198,639,400,712,"3,355",395,160,"2,091",990,759,"1,712",264,500,"3,120","5,269"
2021년05월_계_10~19세,"35,499","1,582",506,131,"2,504",95,78,629,652,109,100,339,"1,306",745,"1,664","5,241",617,278,"2,432","1,182","1,110","2,604",647,868,"4,319","5,761"
2021년05월_계_20~29세,"45,187","2,034",928,313,"2,772",134,142,"1,342",989,190,189,718,"1,590","1,120","2,142","6,553","1,648",538,"4,472","1,980","1,052","3,011",899,942,"4,184","5,305"
2021년05월_계_30~39세,"45,009","1,770",686,241,"6,898",84,113,792,831,173,183,503,"1,189",771,"1,354","5,490",911,387,"4,213","1,572","1,075","2,697",649,726,"4,361","7,340"
2021년05월_계_40~49세,"56,753","2,845",926,326,"4,924",164,157,"1,139","1,120",266,261,612,"1,710","1,124","2,276","7,955","1,005",587,"4,071","2,095","1,726","4,075","1,005","1,219","6,297","8,868"
2021년05월_계_50~59세,"60,855","3,347","1,664",704,"3,150",363,438,"1,555","1,426",731,550,942,"2,444","1,691","3,119","7,785","1,403",922,"5,342","2,303","1,729","4,549","1,550","1,484","5,195","6,469"
2021년05월_계_60~69세,"47,678","2,635","1,911",933,"2,218",674,604,"1,572","1,064","1,036",661,933,"2,025","1,473","2,418","4,664","1,342",961,"4,071","1,956","1,445","3,509","1,569","1,173","3,429","3,402"
2021년05월_계_70~79세,"21,522","1,398",857,466,740,391,356,666,455,564,349,468,"1,108",749,"1,087","2,058",758,508,"1,425",916,735,"1,569",848,509,"1,284","1,258"
2021년05월_계_80~89세,"12,480",809,557,407,437,270,211,472,283,356,265,308,634,396,650,"1,115",432,317,752,441,392,894,533,302,600,647
2021년05월_계_90~99세,"1,880",120,99,51,72,43,37,50,48,52,54,36,90,54,92,143,70,54,117,71,41,114,91,58,114,109
2021년05월_계_100세 이상,62,5,1,1,5,2,0,2,1,1,1,2,3,2,1,5,2,1,4,1,3,2,4,5,3,5
2021년05월_남_총인구수,"176,009","9,020","4,453","1,936","13,985","1,152","1,111","4,536","3,837","1,810","1,429","2,425","6,115","4,115","7,508","21,826","4,156","2,343","14,106","7,142","5,049","12,337","4,003","3,855","16,120","21,640"
2021년05월_남_연령구간인구수,"176,009","9,020","4,453","1,936","13,985","1,152","1,111","4,536","3,837","1,810","1,429","2,425","6,115","4,115","7,508","21,826","4,156","2,343","14,106","7,142","5,049","12,337","4,003","3,855","16,120","21,640"
2021년05월_남_0~9세,"14,195",557,179,65,"2,342",18,23,204,204,29,29,98,316,188,333,"1,737",198,88,"1,118",524,390,891,135,265,"1,585","2,679"
2021년05월_남_10~19세,"18,340",796,244,73,"1,233",42,35,324,348,61,52,174,709,366,852,"2,721",351,161,"1,246",661,581,"1,364",363,438,"2,306","2,839"
2021년05월_남_20~29세,"24,086","1,149",590,192,"1,338",78,78,770,561,104,105,367,832,628,"1,121","3,571",783,298,"2,330","1,135",562,"1,615",500,518,"2,241","2,620"
2021년05월_남_30~39세,"22,822",959,387,132,"3,460",45,77,440,472,109,105,251,605,391,680,"2,785",501,206,"2,200",844,548,"1,391",386,358,"2,106","3,384"
2021년05월_남_40~49세,"27,932","1,476",508,198,"2,534",108,81,621,583,156,167,327,784,528,"1,082","3,743",509,321,"1,913","1,116",871,"2,060",502,570,"2,913","4,261"
2021년05월_남_50~59세,"30,655","1,789",878,401,"1,481",208,244,849,787,387,338,460,"1,188",815,"1,562","3,804",677,478,"2,424","1,226",917,"2,298",803,752,"2,524","3,365"
2021년05월_남_60~69세,"23,612","1,346","1,028",498,"1,102",359,327,836,560,543,371,441,951,711,"1,178","2,236",605,450,"1,952","1,027",715,"1,718",762,590,"1,635","1,671"
2021년05월_남_70~79세,"9,570",629,412,232,342,190,157,314,215,272,158,192,481,330,473,824,340,217,634,424,312,673,353,241,584,571
2021년05월_남_80~89세,"4,367",287,203,136,137,94,84,167,99,134,91,102,229,145,210,371,170,114,264,167,143,302,177,111,206,224
2021년05월_남_90~99세,419,29,24,9,16,10,5,10,8,15,13,13,20,12,16,33,21,10,25,18,10,25,21,12,19,25
2021년05월_남_100세 이상,11,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1
2021년05월_여_총인구수,"178,759","8,639","4,015","1,751","14,453","1,109","1,066","4,091","3,432","1,728","1,234","2,634","6,623","4,410","8,007","22,538","4,427","2,370","14,884","6,365","5,018","12,399","4,056","3,931","16,786","22,793"
2021년05월_여_연령구간인구수,"178,759","8,639","4,015","1,751","14,453","1,109","1,066","4,091","3,432","1,728","1,234","2,634","6,623","4,410","8,007","22,538","4,427","2,370","14,884","6,365","5,018","12,399","4,056","3,931","16,786","22,793"
2021년05월_여_0~9세,"13,648",557,154,49,"2,376",23,18,204,196,31,21,100,323,212,379,"1,618",197,72,973,466,369,821,129,235,"1,535","2,590"
2021년05월_여_10~19세,"17,159",786,262,58,"1,271",53,43,305,304,48,48,165,597,379,812,"2,520",266,117,"1,186",521,529,"1,240",284,430,"2,013","2,922"
2021년05월_여_20~29세,"21,101",885,338,121,"1,434",56,64,572,428,86,84,351,758,492,"1,021","2,982",865,240,"2,142",845,490,"1,396",399,424,"1,943","2,685"
2021년05월_여_30~39세,"22,187",811,299,109,"3,438",39,36,352,359,64,78,252,584,380,674,"2,705",410,181,"2,013",728,527,"1,306",263,368,"2,255","3,956"
2021년05월_여_40~49세,"28,821","1,369",418,128,"2,390",56,76,518,537,110,94,285,926,596,"1,194","4,212",496,266,"2,158",979,855,"2,015",503,649,"3,384","4,607"
2021년05월_여_50~59세,"30,200","1,558",786,303,"1,669",155,194,706,639,344,212,482,"1,256",876,"1,557","3,981",726,444,"2,918","1,077",812,"2,251",747,732,"2,671","3,104"
2021년05월_여_60~69세,"24,066","1,289",883,435,"1,116",315,277,736,504,493,290,492,"1,074",762,"1,240","2,428",737,511,"2,119",929,730,"1,791",807,583,"1,794","1,731"
2021년05월_여_70~79세,"11,952",769,445,234,398,201,199,352,240,292,191,276,627,419,614,"1,234",418,291,791,492,423,896,495,268,700,687
2021년05월_여_80~89세,"8,113",522,354,271,300,176,127,305,184,222,174,206,405,251,440,744,262,203,488,274,249,592,356,191,394,423
2021년05월_여_90~99세,"1,461",91,75,42,56,33,32,40,40,37,41,23,70,42,76,110,49,44,92,53,31,89,70,46,95,84
2021년05월_여_100세 이상,51,2,1,1,5,2,0,1,1,1,1,2,3,1,0,4,1,1,4,1,3,2,3,5,2,4
2021년06월_계_총인구수,"354,978","17,665","8,482","3,694","28,450","2,266","2,185","8,632","7,298","3,561","2,640","5,037","12,744","8,501","15,481","44,493","8,582","4,709","28,964","13,547","10,054","24,712","8,024","7,788","32,936","44,533"
2021년06월_계_연령구간인구수,"354,978","17,665","8,482","3,694","28,450","2,266","2,185","8,632","7,298","3,561","2,640","5,037","12,744","8,501","15,481","44,493","8,582","4,709","28,964","13,547","10,054","24,712","8,024","7,788","32,936","44,533"
2021년06월_계_0~9세,"27,761","1,103",333,116,"4,710",40,43,416,402,61,48,200,632,397,699,"3,354",390,159,"2,092",997,754,"1,705",258,495,"3,105","5,252"
2021년06월_계_10~19세,"35,473","1,581",502,130,"2,521",95,76,627,650,112,100,338,"1,308",737,"1,653","5,254",618,278,"2,415","1,180","1,108","2,573",642,866,"4,333","5,776"
2021년06월_계_20~29세,"45,084","2,027",927,309,"2,756",134,144,"1,337",991,188,183,713,"1,580","1,110","2,122","6,554","1,644",537,"4,437","1,981","1,050","3,000",883,940,"4,196","5,341"
2021년06월_계_30~39세,"45,023","1,769",683,238,"6,887",84,115,792,833,179,185,500,"1,210",774,"1,347","5,505",902,389,"4,218","1,581","1,062","2,703",646,738,"4,340","7,343"
2021년06월_계_40~49세,"56,740","2,859",931,332,"4,925",164,154,"1,146","1,118",268,259,611,"1,689","1,114","2,281","7,957","1,013",590,"4,050","2,114","1,727","4,058",998,"1,204","6,307","8,871"
2021년06월_계_50~59세,"60,710","3,329","1,648",698,"3,148",355,437,"1,538","1,440",728,533,930,"2,443","1,683","3,113","7,795","1,386",912,"5,347","2,299","1,725","4,528","1,550","1,478","5,187","6,480"
2021년06월_계_60~69세,"48,169","2,662","1,940",947,"2,243",681,611,"1,590","1,071","1,044",665,941,"2,047","1,479","2,434","4,735","1,362",964,"4,103","1,966","1,448","3,551","1,573","1,196","3,467","3,449"
2021년06월_계_70~79세,"21,482","1,402",853,463,740,396,357,664,452,566,346,457,"1,096",748,"1,089","2,069",756,507,"1,423",907,743,"1,565",843,501,"1,286","1,253"
2021년06월_계_80~89세,"12,576",806,565,409,440,272,210,470,290,363,267,308,645,403,650,"1,119",440,318,753,449,394,910,536,308,602,649
2021년06월_계_90~99세,"1,895",122,99,51,74,43,38,50,49,51,53,37,91,55,92,146,69,53,122,72,40,117,91,57,110,113
2021년06월_계_100세 이상,65,5,1,1,6,2,0,2,2,1,1,2,3,1,1,5,2,2,4,1,3,2,4,5,3,6
2021년06월_남_총인구수,"176,089","9,035","4,459","1,942","13,973","1,152","1,116","4,543","3,847","1,829","1,419","2,417","6,135","4,097","7,498","21,872","4,148","2,346","14,084","7,159","5,043","12,318","3,985","3,842","16,125","21,705"
2021년06월_남_연령구간인구수,"176,089","9,035","4,459","1,942","13,973","1,152","1,116","4,543","3,847","1,829","1,419","2,417","6,135","4,097","7,498","21,872","4,148","2,346","14,084","7,159","5,043","12,318","3,985","3,842","16,125","21,705"
