카테고리,전국,서울특별시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,세종특별자치시,경기도,강원도,충청북도,충청남도,전라북도,전라남도,경상북도,경상남도,제주특별자치도
2021년07월_계_연령구간인구수,"51,671,569","9,558,153","3,361,781","2,395,749","2,937,440","1,442,482","1,455,300","1,125,727","364,364","13,512,867","1,536,140","1,597,501","2,118,205","1,793,902","1,839,698","2,631,649","3,324,735","675,876"
2021년07월_계_0~9세,"3,843,759","599,600","224,799","171,893","221,097","116,003","110,138","94,428","46,995","1,119,413","102,580","119,553","166,848","123,179","127,179","182,918","257,940","59,196"
2021년07월_계_10~19세,"4,737,829","764,952","267,659","220,577","271,547","153,869","143,598","110,546","44,340","1,326,320","135,021","147,224","201,286","171,743","164,477","223,455","320,906","70,309"
2021년07월_계_20~29세,"6,733,054","1,440,484","422,488","315,051","394,550","207,814","210,655","140,710","38,265","1,809,310","176,875","196,710","240,255","209,534","197,212","280,421","370,748","81,972"
2021년07월_계_30~39세,"6,764,334","1,449,434","409,975","287,590","400,637","182,548","190,813","147,449","61,176","1,898,501","163,235","192,127","262,268","184,768","181,118","283,759","387,531","81,405"
2021년07월_계_40~49세,"8,205,797","1,497,354","505,116","376,422","480,528","237,460","233,122","184,951","71,019","2,295,435","220,452","238,200","326,371","262,826","254,908","378,861","531,015","111,757"
2021년07월_계_50~59세,"8,591,085","1,505,745","556,481","419,517","508,488","233,995","239,271","206,594","46,878","2,249,247","263,759","269,459","337,638","297,818","311,829","453,913","576,482","113,971"
2021년07월_계_60~69세,"7,039,371","1,274,190","544,644","337,985","388,725","169,107","187,703","152,653","32,468","1,625,682","253,985","236,905","294,422","264,807","280,838","427,094","485,482","82,681"
2021년07월_계_70~79세,"3,699,044","696,452","294,713","175,933","178,261","94,071","91,741","61,642","14,554","769,763","133,653","119,913","171,492","170,737","191,252","241,786","247,494","45,587"
2021년07월_계_80~89세,"1,790,233","286,511","120,274","80,677","80,508","41,385","42,113","23,542","7,365","363,493","74,741","67,734","102,261","93,733","113,467","139,206","128,534","24,689"
2021년07월_계_90~99세,"256,245","40,954","14,876","9,732","12,554","5,997","5,937","3,129","1,268","53,391","11,374","9,360","14,845","14,225","16,821","19,584","18,093","4,105"
2021년07월_계_100세 이상,"10,818","2,477",756,372,545,233,209,83,36,"2,312",465,316,519,532,597,652,510,204
2021년07월_남_총인구수,"25,768,310","4,645,177","1,645,794","1,181,351","1,470,985","713,626","726,281","578,511","181,996","6,801,008","773,232","810,258","1,082,654","892,487","925,751","1,326,218","1,674,003","338,978"
2021년07월_남_연령구간인구수,"25,768,310","4,645,177","1,645,794","1,181,351","1,470,985","713,626","726,281","578,511","181,996","6,801,008","773,232","810,258","1,082,654","892,487","925,751","1,326,218","1,674,003","338,978"
2021년07월_남_0~9세,"1,970,651","307,748","115,409","88,038","113,520","59,483","56,671","48,509","24,014","573,001","52,541","61,074","85,414","63,189","64,847","94,146","132,593","30,454"
2021년07월_남_10~19세,"2,447,675","391,949","137,894","115,120","139,613","79,726","74,201","58,108","22,305","681,871","70,136","76,456","104,417","88,906","85,212","117,376","167,616","36,769"
2021년07월_남_20~29세,"3,533,877","695,318","219,519","167,871","205,607","108,441","110,519","79,327","19,589","952,920","99,500","109,450","132,930","113,377","110,375","158,989","206,798","43,347"
2021년07월_남_30~39세,"3,489,645","724,203","210,113","150,289","207,425","93,380","99,801","78,464","29,851","980,593","85,889","102,288","141,297","95,370","95,322","151,590","202,780","40,990"
2021년07월_남_40~49세,"4,171,193","741,884","254,695","185,857","245,977","117,951","116,203","94,480","36,069","1,167,605","113,089","123,456","174,130","135,327","136,216","197,549","273,344","57,361"
2021년07월_남_50~59세,"4,343,464","741,685","270,927","205,641","254,119","116,206","119,467","104,911","24,520","1,139,981","136,100","138,752","178,960","154,652","167,880","235,352","295,036","59,275"
2021년07월_남_60~69세,"3,446,678","601,834","257,303","160,779","192,484","80,573","91,051","76,866","16,110","808,530","126,663","118,942","147,789","130,943","141,824","212,645","241,299","41,043"
2021년07월_남_70~79세,"1,672,022","317,171","133,057","77,101","81,532","41,768","41,779","29,381","6,754","350,473","60,131","54,341","78,288","75,893","84,667","108,557","110,365","20,764"
2021년07월_남_80~89세,"634,245","112,410","43,573","28,508","27,948","14,782","15,191","7,934","2,513","132,910","26,574","23,384","35,873","31,625","36,027","45,955","40,697","8,341"
2021년07월_남_90~99세,"56,641","10,359","3,154","2,078","2,632","1,288","1,361",520,263,"12,574","2,495","2,047","3,465","3,119","3,316","3,963","3,386",621
2021년07월_남_100세 이상,"2,219",616,150,69,128,28,37,11,8,550,114,68,91,86,65,96,89,13
2021년07월_여_총인구수,"25,903,259","4,912,976","1,715,987","1,214,398","1,466,455","728,856","729,019","547,216","182,368","6,711,859","762,908","787,243","1,035,551","901,415","913,947","1,305,431","1,650,732","336,898"
2021년07월_여_연령구간인구수,"25,903,259","4,912,976","1,715,987","1,214,398","1,466,455","728,856","729,019","547,216","182,368","6,711,859","762,908","787,243","1,035,551","901,415","913,947","1,305,431","1,650,732","336,898"
2021년07월_여_0~9세,"1,873,108","291,852","109,390","83,855","107,577","56,520","53,467","45,919","22,981","546,412","50,039","58,479","81,434","59,990","62,332","88,772","125,347","28,742"
2021년07월_여_10~19세,"2,290,154","373,003","129,765","105,457","131,934","74,143","69,397","52,438","22,035","644,449","64,885","70,768","96,869","82,837","79,265","106,079","153,290","33,540"
2021년07월_여_20~29세,"3,199,177","745,166","202,969","147,180","188,943","99,373","100,136","61,383","18,676","856,390","77,375","87,260","107,325","96,157","86,837","121,432","163,950","38,625"
2021년07월_여_30~39세,"3,274,689","725,231","199,862","137,301","193,212","89,168","91,012","68,985","31,325","917,908","77,346","89,839","120,971","89,398","85,796","132,169","184,751","40,415"
2021년07월_여_40~49세,"4,034,604","755,470","250,421","190,565","234,551","119,509","116,919","90,471","34,950","1,127,830","107,363","114,744","152,241","127,499","118,692","181,312","257,671","54,396"
2021년07월_여_50~59세,"4,247,621","764,060","285,554","213,876","254,369","117,789","119,804","101,683","22,358","1,109,266","127,659","130,707","158,678","143,166","143,949","218,561","281,446","54,696"
2021년07월_여_60~69세,"3,592,693","672,356","287,341","177,206","196,241","88,534","96,652","75,787","16,358","817,152","127,322","117,963","146,633","133,864","139,014","214,449","244,183","41,638"
2021년07월_여_70~79세,"2,027,022","379,281","161,656","98,832","96,729","52,303","49,962","32,261","7,800","419,290","73,522","65,572","93,204","94,844","106,585","133,229","137,129","24,823"
2021년07월_여_80~89세,"1,155,988","174,101","76,701","52,169","52,560","26,603","26,922","15,608","4,852","230,583","48,167","44,350","66,388","62,108","77,440","93,251","87,837","16,348"
2021년07월_여_90~99세,"199,604","30,595","11,722","7,654","9,922","4,709","4,576","2,609","1,005","40,817","8,879","7,313","11,380","11,106","13,505","15,621","14,707","3,484"
2021년07월_여_100세 이상,"8,599","1,861",606,303,417,205,172,72,28,"1,762",351,248,428,446,532,556,421,191
2021년08월_계_총인구수,"51,669,716","9,550,227","3,359,527","2,393,626","2,938,429","1,441,970","1,454,679","1,124,459","365,309","13,530,519","1,536,270","1,597,179","2,118,183","1,792,476","1,838,353","2,630,254","3,322,373","675,883"
2021년08월_계_연령구간인구수,"51,669,716","9,550,227","3,359,527","2,393,626","2,938,429","1,441,970","1,454,679","1,124,459","365,309","13,530,519","1,536,270","1,597,179","2,118,183","1,792,476","1,838,353","2,630,254","3,322,373","675,883"
2021년08월_계_0~9세,"3,827,185","596,448","223,790","171,117","220,236","115,509","109,542","93,908","46,951","1,115,729","102,340","119,045","166,048","122,405","126,566","182,105","256,482","58,964"
2021년08월_계_10~19세,"4,733,729","763,356","267,212","220,036","271,571","153,624","143,384","110,407","44,563","1,327,046","134,698","147,072","201,255","171,386","164,135","223,048","320,646","70,290"
2021년08월_계_20~29세,"6,721,376","1,439,293","421,122","314,020","393,256","207,467","210,407","139,883","38,185","1,809,234","176,503","196,158","239,796","209,061","196,634","279,578","369,145","81,634"
2021년08월_계_30~39세,"6,753,189","1,446,242","408,986","286,886","400,549","182,218","190,417","146,836","61,164","1,898,766","162,968","191,827","261,608","184,140","180,509","282,760","386,080","81,233"
2021년08월_계_40~49세,"8,192,793","1,493,290","504,235","375,350","480,219","236,974","232,653","184,554","71,243","2,295,088","220,045","237,631","325,856","261,996","254,139","378,164","529,780","111,576"
2021년08월_계_50~59세,"8,598,568","1,505,336","556,023","419,481","508,757","234,286","239,536","206,621","47,168","2,254,613","263,947","269,862","338,059","298,043","311,930","453,874","576,850","114,182"
2021년08월_계_60~69세,"7,072,000","1,277,991","546,088","339,189","391,192","169,907","188,339","153,461","32,723","1,637,036","255,310","237,954","295,834","265,736","281,851","428,519","487,653","83,217"
2021년08월_계_70~79세,"3,703,046","696,313","295,340","176,352","178,487","94,129","91,868","61,923","14,593","771,128","133,479","119,892","171,587","170,813","191,117","242,423","247,965","45,637"
2021년08월_계_80~89세,"1,799,074","288,376","120,959","81,008","80,986","41,623","42,321","23,627","7,423","365,787","75,073","68,024","102,674","93,996","113,947","139,389","129,064","24,797"
2021년08월_계_90~99세,"257,821","41,066","15,020","9,813","12,627","5,995","6,000","3,154","1,259","53,757","11,437","9,396","14,953","14,369","16,911","19,735","18,187","4,142"
2021년08월_계_100세 이상,"10,935","2,516",752,374,549,238,212,85,37,"2,335",470,318,513,531,614,659,521,211
2021년08월_남_총인구수,"25,766,031","4,640,740","1,644,378","1,180,223","1,471,347","713,286","725,956","577,806","182,430","6,810,105","773,260","810,095","1,082,664","891,776","924,912","1,325,354","1,672,737","338,962"
2021년08월_남_연령구간인구수,"25,766,031","4,640,740","1,644,378","1,180,223","1,471,347","713,286","725,956","577,806","182,430","6,810,105","773,260","810,095","1,082,664","891,776","924,912","1,325,354","1,672,737","338,962"
2021년08월_남_0~9세,"1,961,956","306,199","114,820","87,671","112,982","59,220","56,336","48,255","23,976","571,021","52,429","60,798","85,011","62,816","64,481","93,745","131,873","30,323"
2021년08월_남_10~19세,"2,445,331","391,081","137,684","114,801","139,625","79,544","74,118","57,997","22,424","682,200","69,916","76,412","104,425","88,743","85,027","117,142","167,425","36,767"
2021년08월_남_20~29세,"3,527,385","694,343","218,711","167,340","204,944","108,281","110,408","78,952","19,546","953,039","99,324","109,105","132,716","113,075","110,045","158,381","205,957","43,218"
2021년08월_남_30~39세,"3,484,528","722,592","209,593","150,023","207,373","93,241","99,627","78,101","29,844","981,132","85,763","102,194","140,950","95,077","94,956","151,084","202,080","40,898"
2021년08월_남_40~49세,"4,164,458","739,942","254,352","185,324","245,805","117,683","115,946","94,288","36,179","1,167,569","112,857","123,131","173,764","134,785","135,745","197,136","272,714","57,238"
2021년08월_남_50~59세,"4,347,302","741,473","270,752","205,571","254,234","116,312","119,607","104,905","24,647","1,142,604","136,190","138,955","179,216","154,876","167,965","235,361","295,258","59,376"
2021년08월_남_60~69세,"3,463,205","603,802","257,879","161,387","193,757","81,019","91,358","77,277","16,242","814,254","127,357","119,511","148,518","131,399","142,359","213,440","242,352","41,294"
2021년08월_남_70~79세,"1,674,431","316,988","133,407","77,302","81,710","41,790","41,831","29,516","6,769","351,154","60,053","54,363","78,436","75,991","84,719","108,946","110,654","20,802"
2021년08월_남_80~89세,"638,176","113,314","43,847","28,631","28,133","14,874","15,309","7,979","2,538","133,907","26,741","23,509","36,052","31,778","36,205","46,041","40,921","8,397"
2021년08월_남_90~99세,"57,029","10,383","3,186","2,103","2,657","1,294","1,378",525,257,"12,672","2,517","2,050","3,488","3,150","3,341","3,983","3,409",636
2021년08월_남_100세 이상,"2,230",623,147,70,127,28,38,11,8,553,113,67,88,86,69,95,94,13
2021년08월_여_총인구수,"25,903,685","4,909,487","1,715,149","1,213,403","1,467,082","728,684","728,723","546,653","182,879","6,720,414","763,010","787,084","1,035,519","900,700","913,441","1,304,900","1,649,636","336,921"
2021년08월_여_연령구간인구수,"25,903,685","4,909,487","1,715,149","1,213,403","1,467,082","728,684","728,723","546,653","182,879","6,720,414","763,010","787,084","1,035,519","900,700","913,441","1,304,900","1,649,636","336,921"
2021년08월_여_0~9세,"1,865,229","290,249","108,970","83,446","107,254","56,289","53,206","45,653","22,975","544,708","49,911","58,247","81,037","59,589","62,085","88,360","124,609","28,641"
2021년08월_여_10~19세,"2,288,398","372,275","129,528","105,235","131,946","74,080","69,266","52,410","22,139","644,846","64,782","70,660","96,830","82,643","79,108","105,906","153,221","33,523"
2021년08월_여_20~29세,"3,193,991","744,950","202,411","146,680","188,312","99,186","99,999","60,931","18,639","856,195","77,179","87,053","107,080","95,986","86,589","121,197","163,188","38,416"
2021년08월_여_30~39세,"3,268,661","723,650","199,393","136,863","193,176","88,977","90,790","68,735","31,320","917,634","77,205","89,633","120,658","89,063","85,553","131,676","184,000","40,335"
2021년08월_여_40~49세,"4,028,335","753,348","249,883","190,026","234,414","119,291","116,707","90,266","35,064","1,127,519","107,188","114,500","152,092","127,211","118,394","181,028","257,066","54,338"
2021년08월_여_50~59세,"4,251,266","763,863","285,271","213,910","254,523","117,974","119,929","101,716","22,521","1,112,009","127,757","130,907","158,843","143,167","143,965","218,513","281,592","54,806"
2021년08월_여_60~69세,"3,608,795","674,189","288,209","177,802","197,435","88,888","96,981","76,184","16,481","822,782","127,953","118,443","147,316","134,337","139,492","215,079","245,301","41,923"
2021년08월_여_70~79세,"2,028,615","379,325","161,933","99,050","96,777","52,339","50,037","32,407","7,824","419,974","73,426","65,529","93,151","94,822","106,398","133,477","137,311","24,835"
2021년08월_여_80~89세,"1,160,898","175,062","77,112","52,377","52,853","26,749","27,012","15,648","4,885","231,880","48,332","44,515","66,622","62,218","77,742","93,348","88,143","16,400"
2021년08월_여_90~99세,"200,792","30,683","11,834","7,710","9,970","4,701","4,622","2,629","1,002","41,085","8,920","7,346","11,465","11,219","13,570","15,752","14,778","3,506"
2021년08월_여_100세 이상,"8,705","1,893",605,304,422,210,174,74,29,"1,782",357,251,425,445,545,564,427,198
2021년09월_계_총인구수,"51,667,688","9,542,256","3,358,763","2,392,787","2,941,795","1,442,827","1,455,058","1,123,236","366,560","13,542,284","1,536,765","1,596,765","2,118,098","1,791,110","1,835,690","2,628,344","3,319,271","676,079"
2021년09월_계_연령구간인구수,"51,667,688","9,542,256","3,358,763","2,392,787","2,941,795","1,442,827","1,455,058","1,123,236","366,560","13,542,284","1,536,765","1,596,765","2,118,098","1,791,110","1,835,690","2,628,344","3,319,271","676,079"
2021년09월_계_0~9세,"3,809,849","593,167","222,742","170,270","219,612","115,090","108,994","93,408","46,960","1,111,291","102,024","118,430","165,314","121,707","125,935","181,187","254,979","58,739"
2021년09월_계_10~19세,"4,727,626","761,868","267,044","219,795","271,502","153,327","143,141","110,255","44,826","1,325,381","134,545","146,872","201,008","171,106","163,747","222,671","320,218","70,320"
2021년09월_계_20~29세,"6,708,734","1,436,423","420,631","313,516","392,901","207,931","211,021","139,144","38,131","1,808,560","175,972","195,670","239,126","208,407","194,942","277,982","366,966","81,411"
2021년09월_계_30~39세,"6,745,531","1,444,106","408,295","286,608","401,098","182,107","190,288","146,202","61,187","1,899,120","162,827","191,514","260,929","183,643","179,879","281,964","384,588","81,176"
2021년09월_계_40~49세,"8,182,067","1,490,032","503,507","374,414","480,375","236,716","232,111","184,256","71,533","2,294,174","219,798","237,294","325,499","261,232","253,304","377,596","528,767","111,459"
2021년09월_계_50~59세,"8,610,979","1,506,315","555,964","419,587","509,323","234,723","239,841","206,803","47,566","2,260,916","264,279","270,258","338,834","298,271","312,093","454,112","577,705","114,389"
2021년09월_계_60~69세,"7,097,818","1,280,475","546,976","340,112","393,500","170,513","188,867","153,994","32,942","1,646,357","256,747","238,847","296,974","266,473","282,701","429,611","489,069","83,660"
2021년09월_계_70~79세,"3,705,737","696,015","296,080","176,747","178,622","94,232","91,998","62,185","14,652","771,593","133,190","119,718","171,751","170,869","191,055","242,890","248,498","45,642"
2021년09월_계_80~89세,"1,808,689","290,067","121,655","81,471","81,545","41,926","42,541","23,734","7,442","368,251","75,428","68,404","103,055","94,400","114,399","139,808","129,637","24,926"
2021년09월_계_90~99세,"259,635","41,236","15,114","9,884","12,758","6,024","6,044","3,169","1,283","54,291","11,488","9,438","15,088","14,476","17,021","19,854","18,324","4,143"
2021년09월_계_100세 이상,"11,023","2,552",755,383,559,238,212,86,38,"2,350",467,320,520,526,614,669,520,214
2021년09월_남_총인구수,"25,763,891","4,636,069","1,643,690","1,179,640","1,472,963","713,666","726,142","577,093","183,044","6,816,449","773,495","809,981","1,082,596","891,073","923,651","1,324,322","1,671,042","338,975"
2021년09월_남_연령구간인구수,"25,763,891","4,636,069","1,643,690","1,179,640","1,472,963","713,666","726,142","577,093","183,044","6,816,449","773,495","809,981","1,082,596","891,073","923,651","1,324,322","1,671,042","338,975"
2021년09월_남_0~9세,"1,952,938","304,536","114,306","87,195","112,637","59,052","56,030","47,994","23,953","568,695","52,156","60,563","84,617","62,459","64,175","93,288","131,099","30,183"
2021년09월_남_10~19세,"2,441,887","390,354","137,532","114,664","139,560","79,339","74,004","57,921","22,595","681,172","69,904","76,231","104,332","88,628","84,813","116,928","167,120","36,790"
2021년09월_남_20~29세,"3,520,374","692,283","218,348","166,989","204,811","108,478","110,691","78,470","19,501","953,209","99,074","108,903","132,241","112,763","109,209","157,481","204,838","43,085"
2021년09월_남_30~39세,"3,481,404","721,531","209,255","150,044","207,628","93,220","99,568","77,768","29,846","981,765","85,746","102,092","140,621","94,785","94,650","150,738","201,297","40,850"
2021년09월_남_40~49세,"4,158,950","738,346","254,028","184,828","246,002","117,564","115,730","94,168","36,286","1,167,209","112,662","122,946","173,549","134,343","135,195","196,772","272,176","57,146"
2021년09월_남_50~59세,"4,353,319","742,021","270,698","205,568","254,465","116,515","119,771","104,989","24,873","1,145,469","136,369","139,155","179,653","154,994","168,116","235,494","295,719","59,450"
2021년09월_남_60~69세,"3,476,358","604,869","258,263","161,876","194,855","81,341","91,605","77,546","16,368","819,154","128,106","119,965","149,145","131,806","142,820","214,051","243,073","41,515"
2021년09월_남_70~79세,"1,676,474","316,961","133,743","77,475","81,792","41,816","41,902","29,665","6,807","351,452","59,907","54,346","78,628","76,073","84,828","109,251","111,004","20,824"
2021년09월_남_80~89세,"642,464","114,123","44,150","28,806","28,388","15,005","15,414","8,026","2,544","134,974","26,929","23,653","36,197","31,960","36,416","46,206","41,196","8,477"
2021년09월_남_90~99세,"57,464","10,415","3,221","2,126","2,697","1,306","1,387",535,262,"12,786","2,531","2,060","3,523","3,176","3,358","4,015","3,424",642
2021년09월_남_100세 이상,"2,259",630,146,69,128,30,40,11,9,564,111,67,90,86,71,98,96,13
2021년09월_여_총인구수,"25,903,797","4,906,187","1,715,073","1,213,147","1,468,832","729,161","728,916","546,143","183,516","6,725,835","763,270","786,784","1,035,502","900,037","912,039","1,304,022","1,648,229","337,104"
2021년09월_여_연령구간인구수,"25,903,797","4,906,187","1,715,073","1,213,147","1,468,832","729,161","728,916","546,143","183,516","6,725,835","763,270","786,784","1,035,502","900,037","912,039","1,304,022","1,648,229","337,104"
2021년09월_여_0~9세,"1,856,911","288,631","108,436","83,075","106,975","56,038","52,964","45,414","23,007","542,596","49,868","57,867","80,697","59,248","61,760","87,899","123,880","28,556"
2021년09월_여_10~19세,"2,285,739","371,514","129,512","105,131","131,942","73,988","69,137","52,334","22,231","644,209","64,641","70,641","96,676","82,478","78,934","105,743","153,098","33,530"
2021년09월_여_20~29세,"3,188,360","744,140","202,283","146,527","188,090","99,453","100,330","60,674","18,630","855,351","76,898","86,767","106,885","95,644","85,733","120,501","162,128","38,326"
2021년09월_여_30~39세,"3,264,127","722,575","199,040","136,564","193,470","88,887","90,720","68,434","31,341","917,355","77,081","89,422","120,308","88,858","85,229","131,226","183,291","40,326"
2021년09월_여_40~49세,"4,023,117","751,686","249,479","189,586","234,373","119,152","116,381","90,088","35,247","1,126,965","107,136","114,348","151,950","126,889","118,109","180,824","256,591","54,313"
2021년09월_여_50~59세,"4,257,660","764,294","285,266","214,019","254,858","118,208","120,070","101,814","22,693","1,115,447","127,910","131,103","159,181","143,277","143,977","218,618","281,986","54,939"
2021년09월_여_60~69세,"3,621,460","675,606","288,713","178,236","198,645","89,172","97,262","76,448","16,574","827,203","128,641","118,882","147,829","134,667","139,881","215,560","245,996","42,145"
2021년09월_여_70~79세,"2,029,263","379,054","162,337","99,272","96,830","52,416","50,096","32,520","7,845","420,141","73,283","65,372","93,123","94,796","106,227","133,639","137,494","24,818"
2021년09월_여_80~89세,"1,166,225","175,944","77,505","52,665","53,157","26,921","27,127","15,708","4,898","233,277","48,499","44,751","66,858","62,440","77,983","93,602","88,441","16,449"
2021년09월_여_90~99세,"202,171","30,821","11,893","7,758","10,061","4,718","4,657","2,634","1,021","41,505","8,957","7,378","11,565","11,300","13,663","15,839","14,900","3,501"
2021년09월_여_100세 이상,"8,764","1,922",609,314,431,208,172,75,29,"1,786",356,253,430,440,543,571,424,201
2021년10월_계_총인구수,"51,662,290","9,532,428","3,356,311","2,390,721","2,945,009","1,442,454","1,454,228","1,122,566","368,276","13,549,577","1,537,717","1,596,948","2,118,977","1,789,770","1,834,653","2,627,925","3,318,161","676,569"
2021년10월_계_연령구간인구수,"51,662,290","9,532,428","3,356,311","2,390,721","2,945,009","1,442,454","1,454,228","1,122,566","368,276","13,549,577","1,537,717","1,596,948","2,118,977","1,789,770","1,834,653","2,627,925","3,318,161","676,569"
2021년10월_계_0~9세,"3,792,548","590,061","221,729","169,417","219,048","114,681","108,388","92,945","46,988","1,106,832","101,658","117,903","164,417","120,964","125,113","180,301","253,545","58,558"
2021년10월_계_10~19세,"4,721,726","760,182","266,634","219,348","271,373","152,923","142,897","110,168","45,193","1,324,001","134,400","146,758","200,923","170,807","163,576","222,349","319,894","70,300"
2021년10월_계_20~29세,"6,691,903","1,430,877","419,064","312,144","392,367","207,723","210,578","138,484","38,180","1,805,465","175,880","195,227","238,870","207,837","194,535","277,409","365,973","81,290"
2021년10월_계_30~39세,"6,739,933","1,442,893","407,480","286,283","401,716","181,847","190,062","145,773","61,258","1,899,458","162,862","191,363","260,636","183,205","179,444","281,227","383,275","81,151"
2021년10월_계_40~49세,"8,169,827","1,486,100","502,715","373,251","480,366","236,350","231,511","183,982","71,910","2,292,775","219,415","236,996","325,285","260,450","252,631","377,048","527,641","111,401"
2021년10월_계_50~59세,"8,622,455","1,507,444","555,902","419,894","510,057","235,025","240,082","206,954","48,087","2,265,783","264,460","270,478","339,646","298,603","312,220","454,444","578,807","114,569"
2021년10월_계_60~69세,"7,124,259","1,283,216","547,730","340,970","395,798","171,161","189,446","154,649","33,152","1,655,342","258,240","239,916","297,973","267,130","283,553","430,951","490,895","84,137"
2021년10월_계_70~79세,"3,710,920","696,346","296,893","177,181","178,951","94,302","92,247","62,473","14,694","772,601","132,968","119,853","172,113","171,004","191,173","243,375","249,027","45,719"
2021년10월_계_80~89세,"1,817,189","291,651","122,286","81,934","81,974","42,169","42,726","23,845","7,488","370,378","75,824","68,636","103,372","94,656","114,784","140,156","130,242","25,068"
2021년10월_계_90~99세,"261,241","41,430","15,197","9,939","12,848","6,028","6,093","3,205","1,287","54,708","11,553","9,500","15,230","14,619","17,048","20,017","18,362","4,177"
2021년10월_계_100세 이상,"10,289","2,228",681,360,511,245,198,88,39,"2,234",457,318,512,495,576,648,500,199
2021년10월_남_총인구수,"25,760,238","4,630,630","1,642,368","1,178,486","1,474,536","713,483","725,742","576,723","183,879","6,820,025","774,008","810,093","1,083,133","890,378","923,037","1,324,128","1,670,394","339,195"
2021년10월_남_연령구간인구수,"25,760,238","4,630,630","1,642,368","1,178,486","1,474,536","713,483","725,742","576,723","183,879","6,820,025","774,008","810,093","1,083,133","890,378","923,037","1,324,128","1,670,394","339,195"
2021년10월_남_0~9세,"1,944,180","303,009","113,771","86,775","112,362","58,829","55,738","47,768","23,955","566,395","51,988","60,245","84,182","62,077","63,759","92,810","130,428","30,089"
2021년10월_남_10~19세,"2,438,376","389,543","137,336","114,392","139,509","79,143","73,895","57,850","22,766","680,108","69,806","76,203","104,329","88,475","84,670","116,727","166,864","36,760"
2021년10월_남_20~29세,"3,511,372","689,280","217,496","166,160","204,435","108,373","110,358","78,125","19,567","951,808","99,042","108,726","132,097","112,469","108,946","157,167","204,289","43,034"
2021년10월_남_30~39세,"3,478,862","720,614","208,912","150,026","207,990","93,104","99,571","77,521","29,844","982,214","85,789","102,044","140,454","94,583","94,367","150,415","200,594","40,820"
2021년10월_남_40~49세,"4,152,565","736,322","253,605","184,278","246,041","117,445","115,348","94,080","36,446","1,166,569","112,450","122,755","173,349","133,922","134,765","196,429","271,640","57,121"
2021년10월_남_50~59세,"4,359,713","742,615","270,760","205,661","254,827","116,640","119,969","105,071","25,178","1,148,042","136,499","139,337","180,330","155,135","168,244","235,682","296,187","59,536"
2021년10월_남_60~69세,"3,489,422","606,204","258,529","162,305","196,006","81,641","91,878","77,844","16,447","823,516","128,852","120,481","149,593","132,178","143,325","214,830","244,019","41,774"
2021년10월_남_70~79세,"1,679,626","317,028","134,136","77,699","81,965","41,862","42,039","29,827","6,845","352,051","59,829","54,430","78,854","76,195","84,976","109,584","111,452","20,854"
2021년10월_남_80~89세,"646,176","114,953","44,446","28,993","28,577","15,104","15,516","8,081","2,556","135,901","27,102","23,740","36,297","32,067","36,562","46,331","41,406","8,544"
2021년10월_남_90~99세,"57,847","10,482","3,243","2,133","2,706","1,311","1,393",545,266,"12,898","2,545","2,069","3,558","3,199","3,360","4,063","3,426",650
2021년10월_남_100세 이상,"2,099",580,134,64,118,31,37,11,9,523,106,63,90,78,63,90,89,13
2021년10월_여_총인구수,"25,902,052","4,901,798","1,713,943","1,212,235","1,470,473","728,971","728,486","545,843","184,397","6,729,552","763,709","786,855","1,035,844","899,392","911,616","1,303,797","1,647,767","337,374"
2021년10월_여_연령구간인구수,"25,902,052","4,901,798","1,713,943","1,212,235","1,470,473","728,971","728,486","545,843","184,397","6,729,552","763,709","786,855","1,035,844","899,392","911,616","1,303,797","1,647,767","337,374"
2021년10월_여_0~9세,"1,848,368","287,052","107,958","82,642","106,686","55,852","52,650","45,177","23,033","540,437","49,670","57,658","80,235","58,887","61,354","87,491","123,117","28,469"
2021년10월_여_10~19세,"2,283,350","370,639","129,298","104,956","131,864","73,780","69,002","52,318","22,427","643,893","64,594","70,555","96,594","82,332","78,906","105,622","153,030","33,540"
2021년10월_여_20~29세,"3,180,531","741,597","201,568","145,984","187,932","99,350","100,220","60,359","18,613","853,657","76,838","86,501","106,773","95,368","85,589","120,242","161,684","38,256"
2021년10월_여_30~39세,"3,261,071","722,279","198,568","136,257","193,726","88,743","90,491","68,252","31,414","917,244","77,073","89,319","120,182","88,622","85,077","130,812","182,681","40,331"
2021년10월_여_40~49세,"4,017,262","749,778","249,110","188,973","234,325","118,905","116,163","89,902","35,464","1,126,206","106,965","114,241","151,936","126,528","117,866","180,619","256,001","54,280"
2021년10월_여_50~59세,"4,262,742","764,829","285,142","214,233","255,230","118,385","120,113","101,883","22,909","1,117,741","127,961","131,141","159,316","143,468","143,976","218,762","282,620","55,033"
2021년10월_여_60~69세,"3,634,837","677,012","289,201","178,665","199,792","89,520","97,568","76,805","16,705","831,826","129,388","119,435","148,380","134,952","140,228","216,121","246,876","42,363"
2021년10월_여_70~79세,"2,031,294","379,318","162,757","99,482","96,986","52,440","50,208","32,646","7,849","420,550","73,139","65,423","93,259","94,809","106,197","133,791","137,575","24,865"
2021년10월_여_80~89세,"1,171,013","176,698","77,840","52,941","53,397","27,065","27,210","15,764","4,932","234,477","48,722","44,896","67,075","62,589","78,222","93,825","88,836","16,524"
