카테고리,인천광역시 남동구,인천광역시 남동구 구월1동,인천광역시 남동구 구월2동,인천광역시 남동구 구월3동,인천광역시 남동구 구월4동,인천광역시 남동구 간석1동,인천광역시 남동구 간석2동,인천광역시 남동구 간석3동,인천광역시 남동구 간석4동,인천광역시 남동구 만수1동,인천광역시 남동구 만수2동,인천광역시 남동구 만수3동,인천광역시 남동구 만수4동,인천광역시 남동구 만수5동,인천광역시 남동구 만수6동,인천광역시 남동구 장수서창동,인천광역시 남동구 서창2동,인천광역시 남동구 남촌도림동,인천광역시 남동구 논현1동,인천광역시 남동구 논현2동,인천광역시 남동구 논현고잔동
2021년07월_계_60~69세,"69,387","3,886","4,277","3,076","2,432","3,237","3,054","4,303","4,279","2,924","3,573","2,558","3,281","2,811","3,752","3,080","4,248","3,251","3,727","3,908","3,730"
2021년07월_계_70~79세,"31,113","1,602","1,770","1,369","1,266","1,801","1,542","2,009","1,878","1,500","1,586","1,148","1,405","1,466","1,622","1,253","1,646","1,433","1,521","1,882","1,414"
2021년07월_계_80~89세,"13,128",633,652,532,537,756,596,863,791,804,574,403,652,548,832,521,546,625,663,943,657
2021년07월_계_90~99세,"2,027",130,111,68,77,110,104,113,131,104,95,66,89,86,148,78,84,110,115,128,80
2021년07월_계_100세 이상,83,4,9,1,4,4,2,8,9,1,3,3,8,2,4,1,5,3,0,9,3
2021년07월_남_총인구수,"258,582","15,408","17,546","14,908","7,428","10,767","11,037","13,846","14,453","8,433","12,008","8,936","10,368","7,687","11,959","9,964","19,712","10,776","16,242","16,657","20,447"
2021년07월_남_연령구간인구수,"258,582","15,408","17,546","14,908","7,428","10,767","11,037","13,846","14,453","8,433","12,008","8,936","10,368","7,687","11,959","9,964","19,712","10,776","16,242","16,657","20,447"
2021년07월_남_0~9세,"20,312","1,559","1,854",858,311,571,790,736,878,414,842,654,709,313,718,757,"2,956",636,"1,378","1,227","2,151"
2021년07월_남_10~19세,"25,186","1,470","2,247",936,545,815,"1,088","1,050","1,171",549,"1,235",812,982,489,"1,129","1,142","2,049",990,"1,838","1,706","2,943"
2021년07월_남_20~29세,"35,934","2,052","2,229","2,871","1,100","1,593","1,507","2,024","2,120","1,173","1,704","1,316","1,481","1,128","1,797","1,274","1,842","1,541","2,229","2,497","2,456"
2021년07월_남_30~39세,"36,197","2,213","2,044","3,103",915,"1,662","1,369","1,905","2,108","1,183","1,457","1,160","1,444","1,018","1,457","1,160","3,460","1,195","2,333","2,564","2,447"
2021년07월_남_40~49세,"44,567","2,908","3,187","2,591","1,193","1,714","1,924","2,231","2,341","1,223","2,064","1,478","1,588","1,093","1,725","1,709","4,009","1,702","2,914","2,839","4,134"
2021년07월_남_50~59세,"43,870","2,382","2,841","2,236","1,452","1,858","1,937","2,578","2,520","1,623","2,063","1,556","1,768","1,460","2,284","1,635","2,356","2,143","2,819","2,807","3,552"
2021년07월_남_60~69세,"33,480","1,845","2,038","1,484","1,167","1,508","1,477","2,069","2,124","1,398","1,664","1,268","1,520","1,320","1,854","1,490","2,053","1,661","1,806","1,843","1,891"
2021년07월_남_70~79세,"14,147",750,838,613,552,776,704,907,894,615,750,541,658,643,715,579,798,665,675,831,643
2021년07월_남_80~89세,"4,499",209,247,198,184,258,210,316,270,236,210,138,198,210,256,201,179,224,228,314,213
2021년07월_남_90~99세,377,20,19,18,9,12,31,27,26,19,18,13,18,13,24,17,9,19,22,26,17
2021년07월_남_100세 이상,13,0,2,0,0,0,0,3,1,0,1,0,2,0,0,0,1,0,0,3,0
2021년07월_여_총인구수,"262,101","16,215","18,102","15,105","7,290","11,126","11,067","13,895","14,523","8,823","12,472","8,783","10,853","7,715","12,572","10,089","19,902","10,267","15,931","16,340","21,031"
2021년07월_여_연령구간인구수,"262,101","16,215","18,102","15,105","7,290","11,126","11,067","13,895","14,523","8,823","12,472","8,783","10,853","7,715","12,572","10,089","19,902","10,267","15,931","16,340","21,031"
2021년07월_여_0~9세,"19,126","1,456","1,638",776,278,524,740,752,862,396,799,616,688,284,634,773,"2,774",589,"1,360","1,113","2,074"
2021년07월_여_10~19세,"23,981","1,587","2,102",877,442,755,992,"1,022","1,166",527,"1,248",785,878,490,"1,126","1,042","1,813",865,"1,686","1,609","2,969"
2021년07월_여_20~29세,"33,737","2,082","2,065","3,615","1,042","1,505","1,388","1,935","1,994","1,077","1,541","1,170","1,291",997,"1,585","1,055","1,834","1,260","1,907","2,116","2,278"
2021년07월_여_30~39세,"33,947","2,346","2,315","2,655",696,"1,415","1,327","1,698","1,911",982,"1,390","1,025","1,355",774,"1,311","1,145","3,686","1,053","2,074","2,021","2,768"
2021년07월_여_40~49세,"42,954","2,673","3,423","2,210",988,"1,572","1,846","1,957","2,206","1,146","2,048","1,352","1,652",935,"1,909","1,658","3,687","1,545","2,867","2,762","4,518"
2021년07월_여_50~59세,"45,134","2,640","2,884","2,239","1,440","2,001","1,898","2,557","2,611","1,630","2,258","1,617","1,950","1,508","2,498","1,770","2,619","2,102","2,742","2,866","3,304"
2021년07월_여_60~69세,"35,907","2,041","2,239","1,592","1,265","1,729","1,577","2,234","2,155","1,526","1,909","1,290","1,761","1,491","1,898","1,590","2,195","1,590","1,921","2,065","1,839"
2021년07월_여_70~79세,"16,966",852,932,756,714,"1,025",838,"1,102",984,885,836,607,747,823,907,674,848,768,846,"1,051",771
2021년07월_여_80~89세,"8,629",424,405,334,353,498,386,547,521,568,364,265,454,338,576,320,367,401,435,629,444
2021년07월_여_90~99세,"1,650",110,92,50,68,98,73,86,105,85,77,53,71,73,124,61,75,91,93,102,63
2021년07월_여_100세 이상,70,4,7,1,4,4,2,5,8,1,2,3,6,2,4,1,4,3,0,6,3
2021년08월_계_총인구수,"519,667","31,569","35,584","30,004","14,679","21,692","22,132","27,718","28,825","17,203","24,401","17,705","21,149","15,382","24,463","20,011","39,501","21,060","32,195","32,966","41,428"
2021년08월_계_연령구간인구수,"519,667","31,569","35,584","30,004","14,679","21,692","22,132","27,718","28,825","17,203","24,401","17,705","21,149","15,382","24,463","20,011","39,501","21,060","32,195","32,966","41,428"
2021년08월_계_0~9세,"39,146","2,983","3,463","1,622",594,"1,068","1,522","1,488","1,723",806,"1,626","1,266","1,373",594,"1,340","1,508","5,688","1,216","2,725","2,346","4,195"
2021년08월_계_10~19세,"49,045","3,064","4,347","1,805",973,"1,547","2,088","2,063","2,291","1,078","2,475","1,593","1,844",973,"2,241","2,190","3,881","1,857","3,523","3,309","5,903"
2021년08월_계_20~29세,"69,315","4,121","4,272","6,474","2,136","3,084","2,876","3,943","4,101","2,203","3,215","2,491","2,765","2,128","3,351","2,310","3,635","2,801","4,116","4,594","4,699"
2021년08월_계_30~39세,"69,731","4,516","4,336","5,760","1,591","3,025","2,686","3,610","3,988","2,177","2,807","2,165","2,763","1,786","2,757","2,282","7,080","2,236","4,402","4,560","5,204"
2021년08월_계_40~49세,"87,238","5,584","6,605","4,784","2,173","3,249","3,782","4,173","4,498","2,356","4,109","2,809","3,227","2,009","3,601","3,355","7,701","3,250","5,785","5,564","8,624"
2021년08월_계_50~59세,"88,977","5,011","5,706","4,482","2,883","3,814","3,847","5,138","5,137","3,240","4,310","3,175","3,730","2,967","4,790","3,411","4,972","4,233","5,564","5,685","6,882"
2021년08월_계_60~69세,"69,754","3,909","4,311","3,101","2,453","3,233","3,079","4,312","4,282","2,919","3,597","2,577","3,290","2,815","3,773","3,091","4,262","3,286","3,778","3,930","3,756"
2021년08월_계_70~79세,"31,152","1,603","1,777","1,373","1,259","1,802","1,549","2,004","1,864","1,509","1,582","1,159","1,412","1,476","1,611","1,256","1,651","1,433","1,520","1,889","1,423"
2021년08월_계_80~89세,"13,192",644,648,532,536,758,597,873,799,810,579,402,648,545,841,528,548,635,663,951,655
2021년08월_계_90~99세,"2,031",130,110,70,78,108,103,106,134,103,98,65,90,87,152,79,77,110,119,128,84
2021년08월_계_100세 이상,86,4,9,1,3,4,3,8,8,2,3,3,7,2,6,1,6,3,0,10,3
2021년08월_남_총인구수,"258,080","15,363","17,524","14,919","7,411","10,671","11,046","13,843","14,374","8,410","11,975","8,944","10,342","7,657","11,900","9,957","19,638","10,779","16,257","16,632","20,438"
2021년08월_남_연령구간인구수,"258,080","15,363","17,524","14,919","7,411","10,671","11,046","13,843","14,374","8,410","11,975","8,944","10,342","7,657","11,900","9,957","19,638","10,779","16,257","16,632","20,438"
2021년08월_남_0~9세,"20,148","1,540","1,841",849,317,558,783,742,865,414,830,653,696,309,705,752,"2,926",634,"1,366","1,226","2,142"
2021년08월_남_10~19세,"25,133","1,475","2,249",930,536,803,"1,087","1,052","1,158",549,"1,230",815,971,489,"1,118","1,144","2,062",984,"1,839","1,709","2,933"
2021년08월_남_20~29세,"35,782","2,044","2,228","2,864","1,095","1,593","1,498","2,007","2,107","1,150","1,701","1,322","1,486","1,116","1,782","1,260","1,822","1,548","2,229","2,489","2,441"
2021년08월_남_30~39세,"35,953","2,187","2,034","3,110",902,"1,636","1,367","1,905","2,090","1,194","1,442","1,141","1,426","1,013","1,445","1,155","3,417","1,177","2,330","2,536","2,446"
2021년08월_남_40~49세,"44,408","2,898","3,188","2,592","1,190","1,689","1,919","2,217","2,315","1,215","2,060","1,476","1,581","1,083","1,708","1,702","4,018","1,706","2,914","2,817","4,120"
2021년08월_남_50~59세,"43,888","2,373","2,831","2,239","1,451","1,830","1,953","2,585","2,530","1,619","2,058","1,557","1,781","1,457","2,289","1,643","2,349","2,137","2,818","2,818","3,570"
2021년08월_남_60~69세,"33,685","1,861","2,046","1,504","1,178","1,518","1,489","2,084","2,121","1,398","1,675","1,282","1,525","1,319","1,864","1,497","2,052","1,681","1,837","1,854","1,900"
2021년08월_남_70~79세,"14,173",752,844,615,550,773,708,905,890,615,748,546,661,646,707,581,803,667,673,837,652
2021년08월_남_80~89세,"4,518",211,243,199,183,258,209,318,273,238,210,138,195,211,259,205,179,226,229,316,218
2021년08월_남_90~99세,380,22,18,17,9,13,33,25,25,18,20,14,18,14,23,18,9,19,22,27,16
2021년08월_남_100세 이상,12,0,2,0,0,0,0,3,0,0,1,0,2,0,0,0,1,0,0,3,0
2021년08월_여_총인구수,"261,587","16,206","18,060","15,085","7,268","11,021","11,086","13,875","14,451","8,793","12,426","8,761","10,807","7,725","12,563","10,054","19,863","10,281","15,938","16,334","20,990"
2021년08월_여_연령구간인구수,"261,587","16,206","18,060","15,085","7,268","11,021","11,086","13,875","14,451","8,793","12,426","8,761","10,807","7,725","12,563","10,054","19,863","10,281","15,938","16,334","20,990"
2021년08월_여_0~9세,"18,998","1,443","1,622",773,277,510,739,746,858,392,796,613,677,285,635,756,"2,762",582,"1,359","1,120","2,053"
2021년08월_여_10~19세,"23,912","1,589","2,098",875,437,744,"1,001","1,011","1,133",529,"1,245",778,873,484,"1,123","1,046","1,819",873,"1,684","1,600","2,970"
2021년08월_여_20~29세,"33,533","2,077","2,044","3,610","1,041","1,491","1,378","1,936","1,994","1,053","1,514","1,169","1,279","1,012","1,569","1,050","1,813","1,253","1,887","2,105","2,258"
2021년08월_여_30~39세,"33,778","2,329","2,302","2,650",689,"1,389","1,319","1,705","1,898",983,"1,365","1,024","1,337",773,"1,312","1,127","3,663","1,059","2,072","2,024","2,758"
2021년08월_여_40~49세,"42,830","2,686","3,417","2,192",983,"1,560","1,863","1,956","2,183","1,141","2,049","1,333","1,646",926,"1,893","1,653","3,683","1,544","2,871","2,747","4,504"
2021년08월_여_50~59세,"45,089","2,638","2,875","2,243","1,432","1,984","1,894","2,553","2,607","1,621","2,252","1,618","1,949","1,510","2,501","1,768","2,623","2,096","2,746","2,867","3,312"
2021년08월_여_60~69세,"36,069","2,048","2,265","1,597","1,275","1,715","1,590","2,228","2,161","1,521","1,922","1,295","1,765","1,496","1,909","1,594","2,210","1,605","1,941","2,076","1,856"
2021년08월_여_70~79세,"16,979",851,933,758,709,"1,029",841,"1,099",974,894,834,613,751,830,904,675,848,766,847,"1,052",771
2021년08월_여_80~89세,"8,674",433,405,333,353,500,388,555,526,572,369,264,453,334,582,323,369,409,434,635,437
2021년08월_여_90~99세,"1,651",108,92,53,69,95,70,81,109,85,78,51,72,73,129,61,68,91,97,101,68
2021년08월_여_100세 이상,74,4,7,1,3,4,3,5,8,2,2,3,5,2,6,1,5,3,0,7,3
2021년09월_계_총인구수,"518,988","31,527","35,534","30,004","14,662","21,615","22,063","27,649","28,773","17,196","24,365","17,727","21,084","15,316","24,409","19,983","39,526","21,110","32,130","32,920","41,395"
2021년09월_계_연령구간인구수,"518,988","31,527","35,534","30,004","14,662","21,615","22,063","27,649","28,773","17,196","24,365","17,727","21,084","15,316","24,409","19,983","39,526","21,110","32,130","32,920","41,395"
2021년09월_계_0~9세,"38,830","2,975","3,438","1,605",589,"1,065","1,505","1,470","1,697",805,"1,623","1,263","1,364",585,"1,336","1,504","5,612","1,210","2,697","2,324","4,163"
2021년09월_계_10~19세,"48,936","3,058","4,351","1,801",962,"1,536","2,065","2,039","2,280","1,062","2,466","1,598","1,823",967,"2,216","2,187","3,934","1,860","3,523","3,304","5,904"
2021년09월_계_20~29세,"69,145","4,086","4,268","6,486","2,133","3,050","2,888","3,928","4,111","2,210","3,202","2,492","2,756","2,118","3,337","2,293","3,633","2,794","4,095","4,578","4,687"
2021년09월_계_30~39세,"69,493","4,492","4,304","5,755","1,592","3,047","2,660","3,613","3,967","2,174","2,799","2,162","2,757","1,763","2,743","2,279","7,031","2,253","4,385","4,556","5,161"
2021년09월_계_40~49세,"87,081","5,597","6,582","4,798","2,153","3,241","3,759","4,150","4,477","2,351","4,096","2,824","3,211","1,986","3,581","3,340","7,738","3,248","5,786","5,539","8,624"
2021년09월_계_50~59세,"88,892","4,997","5,712","4,476","2,889","3,773","3,848","5,132","5,145","3,229","4,311","3,153","3,735","2,951","4,773","3,403","4,993","4,240","5,537","5,678","6,917"
2021년09월_계_60~69세,"69,982","3,931","4,328","3,100","2,462","3,241","3,086","4,311","4,275","2,942","3,587","2,602","3,276","2,826","3,793","3,109","4,281","3,313","3,793","3,960","3,766"
2021년09월_계_70~79세,"31,233","1,609","1,779","1,373","1,260","1,800","1,550","2,010","1,876","1,508","1,592","1,159","1,415","1,477","1,618","1,255","1,665","1,441","1,526","1,887","1,433"
2021년09월_계_80~89세,"13,264",651,653,539,539,749,596,880,805,810,587,407,649,552,853,532,553,635,670,955,649
2021년09월_계_90~99세,"2,046",127,110,70,80,109,103,108,132,103,99,64,91,89,153,79,80,113,118,130,88
2021년09월_계_100세 이상,86,4,9,1,3,4,3,8,8,2,3,3,7,2,6,2,6,3,0,9,3
2021년09월_남_총인구수,"257,803","15,343","17,483","14,931","7,402","10,649","11,015","13,804","14,354","8,408","11,958","8,968","10,306","7,632","11,869","9,950","19,650","10,815","16,230","16,613","20,423"
2021년09월_남_연령구간인구수,"257,803","15,343","17,483","14,931","7,402","10,649","11,015","13,804","14,354","8,408","11,958","8,968","10,306","7,632","11,869","9,950","19,650","10,815","16,230","16,613","20,423"
2021년09월_남_0~9세,"20,004","1,543","1,824",838,312,556,776,735,855,410,830,654,694,305,705,753,"2,882",636,"1,356","1,217","2,123"
2021년09월_남_10~19세,"25,063","1,472","2,242",931,534,801,"1,075","1,039","1,150",542,"1,219",813,957,484,"1,104","1,147","2,089",984,"1,833","1,706","2,941"
2021년09월_남_20~29세,"35,745","2,031","2,242","2,895","1,092","1,575","1,504","2,004","2,112","1,156","1,694","1,321","1,482","1,116","1,766","1,250","1,821","1,551","2,219","2,474","2,440"
2021년09월_남_30~39세,"35,842","2,163","2,006","3,106",908,"1,656","1,349","1,902","2,086","1,191","1,442","1,144","1,422","1,004","1,441","1,153","3,389","1,188","2,329","2,546","2,417"
2021년09월_남_40~49세,"44,370","2,914","3,169","2,596","1,177","1,687","1,912","2,208","2,304","1,220","2,053","1,491","1,577","1,072","1,709","1,698","4,042","1,708","2,916","2,800","4,117"
2021년09월_남_50~59세,"43,836","2,361","2,833","2,231","1,459","1,812","1,956","2,574","2,538","1,612","2,065","1,542","1,774","1,448","2,275","1,638","2,365","2,140","2,804","2,820","3,589"
2021년09월_남_60~69세,"33,800","1,873","2,057","1,502","1,179","1,520","1,491","2,085","2,112","1,409","1,670","1,301","1,523","1,330","1,872","1,506","2,065","1,689","1,843","1,868","1,905"
2021년09월_남_70~79세,"14,191",755,845,611,549,770,708,906,897,611,753,547,659,645,710,581,804,673,676,831,660
2021년09월_남_80~89세,"4,555",211,245,203,183,259,211,322,275,239,211,141,199,214,264,204,183,225,232,322,212
2021년09월_남_90~99세,386,20,18,18,9,13,33,26,25,18,20,14,17,14,23,20,9,21,22,27,19
2021년09월_남_100세 이상,11,0,2,0,0,0,0,3,0,0,1,0,2,0,0,0,1,0,0,2,0
2021년09월_여_총인구수,"261,185","16,184","18,051","15,073","7,260","10,966","11,048","13,845","14,419","8,788","12,407","8,759","10,778","7,684","12,540","10,033","19,876","10,295","15,900","16,307","20,972"
2021년09월_여_연령구간인구수,"261,185","16,184","18,051","15,073","7,260","10,966","11,048","13,845","14,419","8,788","12,407","8,759","10,778","7,684","12,540","10,033","19,876","10,295","15,900","16,307","20,972"
2021년09월_여_0~9세,"18,826","1,432","1,614",767,277,509,729,735,842,395,793,609,670,280,631,751,"2,730",574,"1,341","1,107","2,040"
2021년09월_여_10~19세,"23,873","1,586","2,109",870,428,735,990,"1,000","1,130",520,"1,247",785,866,483,"1,112","1,040","1,845",876,"1,690","1,598","2,963"
2021년09월_여_20~29세,"33,400","2,055","2,026","3,591","1,041","1,475","1,384","1,924","1,999","1,054","1,508","1,171","1,274","1,002","1,571","1,043","1,812","1,243","1,876","2,104","2,247"
2021년09월_여_30~39세,"33,651","2,329","2,298","2,649",684,"1,391","1,311","1,711","1,881",983,"1,357","1,018","1,335",759,"1,302","1,126","3,642","1,065","2,056","2,010","2,744"
2021년09월_여_40~49세,"42,711","2,683","3,413","2,202",976,"1,554","1,847","1,942","2,173","1,131","2,043","1,333","1,634",914,"1,872","1,642","3,696","1,540","2,870","2,739","4,507"
2021년09월_여_50~59세,"45,056","2,636","2,879","2,245","1,430","1,961","1,892","2,558","2,607","1,617","2,246","1,611","1,961","1,503","2,498","1,765","2,628","2,100","2,733","2,858","3,328"
2021년09월_여_60~69세,"36,182","2,058","2,271","1,598","1,283","1,721","1,595","2,226","2,163","1,533","1,917","1,301","1,753","1,496","1,921","1,603","2,216","1,624","1,950","2,092","1,861"
2021년09월_여_70~79세,"17,042",854,934,762,711,"1,030",842,"1,104",979,897,839,612,756,832,908,674,861,768,850,"1,056",773
2021년09월_여_80~89세,"8,709",440,408,336,356,490,385,558,530,571,376,266,450,338,589,328,370,410,438,633,437
2021년09월_여_90~99세,"1,660",107,92,52,71,96,70,82,107,85,79,50,74,75,130,59,71,92,96,103,69
2021년09월_여_100세 이상,75,4,7,1,3,4,3,5,8,2,2,3,5,2,6,2,5,3,0,7,3
2021년10월_계_총인구수,"518,662","31,482","35,524","30,058","14,585","21,519","21,968","27,596","28,893","17,209","24,395","17,698","21,080","15,319","24,359","19,924","39,545","21,104","32,090","32,939","41,375"
2021년10월_계_연령구간인구수,"518,662","31,482","35,524","30,058","14,585","21,519","21,968","27,596","28,893","17,209","24,395","17,698","21,080","15,319","24,359","19,924","39,545","21,104","32,090","32,939","41,375"
2021년10월_계_0~9세,"38,604","2,946","3,408","1,612",570,"1,049","1,490","1,455","1,702",804,"1,631","1,267","1,364",584,"1,320","1,486","5,584","1,202","2,683","2,321","4,126"
2021년10월_계_10~19세,"48,711","3,068","4,364","1,785",940,"1,521","2,044","2,011","2,268","1,056","2,451","1,589","1,820",971,"2,185","2,172","3,958","1,839","3,505","3,275","5,889"
2021년10월_계_20~29세,"69,073","4,070","4,281","6,464","2,122","3,046","2,857","3,930","4,161","2,211","3,198","2,488","2,734","2,119","3,323","2,283","3,609","2,803","4,095","4,590","4,689"
2021년10월_계_30~39세,"69,347","4,440","4,295","5,776","1,584","3,028","2,678","3,597","3,971","2,166","2,821","2,162","2,750","1,757","2,754","2,259","7,008","2,252","4,358","4,571","5,120"
2021년10월_계_40~49세,"86,830","5,615","6,572","4,812","2,120","3,215","3,723","4,103","4,485","2,354","4,092","2,818","3,208","1,978","3,548","3,339","7,764","3,224","5,755","5,514","8,591"
2021년10월_계_50~59세,"89,012","4,973","5,705","4,485","2,904","3,755","3,839","5,154","5,179","3,224","4,312","3,133","3,760","2,953","4,780","3,401","4,987","4,244","5,557","5,696","6,971"
2021년10월_계_60~69세,"70,324","3,971","4,352","3,139","2,462","3,250","3,082","4,320","4,300","2,963","3,593","2,617","3,282","2,830","3,803","3,106","4,314","3,339","3,817","3,984","3,800"
2021년10월_계_70~79세,"31,293","1,603","1,770","1,378","1,261","1,783","1,554","2,027","1,885","1,516","1,601","1,155","1,412","1,483","1,629","1,262","1,664","1,445","1,529","1,898","1,438"
2021년10월_계_80~89세,"13,325",666,659,540,539,752,598,887,796,809,593,402,652,553,862,536,565,643,670,948,655
2021년10월_계_90~99세,"2,060",126,111,66,80,116,100,105,139,104,100,64,91,89,148,78,86,110,121,133,93
2021년10월_계_100세 이상,83,4,7,1,3,4,3,7,7,2,3,3,7,2,7,2,6,3,0,9,3
2021년10월_남_총인구수,"257,616","15,318","17,470","14,968","7,366","10,606","10,969","13,759","14,401","8,411","11,955","8,970","10,301","7,624","11,833","9,919","19,640","10,838","16,204","16,634","20,430"
2021년10월_남_연령구간인구수,"257,616","15,318","17,470","14,968","7,366","10,606","10,969","13,759","14,401","8,411","11,955","8,970","10,301","7,624","11,833","9,919","19,640","10,838","16,204","16,634","20,430"
2021년10월_남_0~9세,"19,895","1,533","1,809",841,302,546,764,733,860,405,833,661,694,303,692,742,"2,865",636,"1,356","1,215","2,105"
2021년10월_남_10~19세,"24,937","1,482","2,240",928,521,794,"1,062","1,019","1,145",537,"1,207",803,957,483,"1,093","1,135","2,106",977,"1,822","1,690","2,936"
2021년10월_남_20~29세,"35,679","2,018","2,247","2,878","1,090","1,578","1,490","2,001","2,120","1,167","1,686","1,323","1,468","1,109","1,748","1,243","1,805","1,558","2,217","2,489","2,444"
2021년10월_남_30~39세,"35,792","2,125","2,004","3,123",899,"1,650","1,362","1,891","2,092","1,175","1,454","1,147","1,419","1,007","1,451","1,151","3,369","1,204","2,306","2,556","2,407"
2021년10월_남_40~49세,"44,254","2,932","3,172","2,607","1,167","1,662","1,895","2,178","2,305","1,226","2,047","1,487","1,580","1,066","1,693","1,698","4,057","1,697","2,906","2,785","4,094"
2021년10월_남_50~59세,"43,901","2,348","2,819","2,240","1,466","1,814","1,952","2,577","2,559","1,610","2,066","1,541","1,776","1,449","2,279","1,636","2,364","2,140","2,810","2,837","3,618"
2021년10월_남_60~69세,"33,969","1,892","2,073","1,520","1,176","1,526","1,493","2,093","2,116","1,415","1,669","1,311","1,531","1,332","1,875","1,507","2,077","1,699","1,858","1,878","1,928"
2021년10월_남_70~79세,"14,211",751,836,613,552,759,707,913,904,617,758,545,657,650,714,582,801,676,676,837,663
2021년10월_남_80~89세,"4,582",218,250,202,183,264,212,326,272,241,214,138,200,211,266,207,185,231,230,317,215
2021년10월_남_90~99세,385,19,18,16,10,13,32,25,28,18,20,14,17,14,22,18,10,20,23,28,20
2021년10월_남_100세 이상,11,0,2,0,0,0,0,3,0,0,1,0,2,0,0,0,1,0,0,2,0
2021년10월_여_총인구수,"261,046","16,164","18,054","15,090","7,219","10,913","10,999","13,837","14,492","8,798","12,440","8,728","10,779","7,695","12,526","10,005","19,905","10,266","15,886","16,305","20,945"
2021년10월_여_연령구간인구수,"261,046","16,164","18,054","15,090","7,219","10,913","10,999","13,837","14,492","8,798","12,440","8,728","10,779","7,695","12,526","10,005","19,905","10,266","15,886","16,305","20,945"
2021년10월_여_0~9세,"18,709","1,413","1,599",771,268,503,726,722,842,399,798,606,670,281,628,744,"2,719",566,"1,327","1,106","2,021"
2021년10월_여_10~19세,"23,774","1,586","2,124",857,419,727,982,992,"1,123",519,"1,244",786,863,488,"1,092","1,037","1,852",862,"1,683","1,585","2,953"
2021년10월_여_20~29세,"33,394","2,052","2,034","3,586","1,032","1,468","1,367","1,929","2,041","1,044","1,512","1,165","1,266","1,010","1,575","1,040","1,804","1,245","1,878","2,101","2,245"
2021년10월_여_30~39세,"33,555","2,315","2,291","2,653",685,"1,378","1,316","1,706","1,879",991,"1,367","1,015","1,331",750,"1,303","1,108","3,639","1,048","2,052","2,015","2,713"
2021년10월_여_40~49세,"42,576","2,683","3,400","2,205",953,"1,553","1,828","1,925","2,180","1,128","2,045","1,331","1,628",912,"1,855","1,641","3,707","1,527","2,849","2,729","4,497"
2021년10월_여_50~59세,"45,111","2,625","2,886","2,245","1,438","1,941","1,887","2,577","2,620","1,614","2,246","1,592","1,984","1,504","2,501","1,765","2,623","2,104","2,747","2,859","3,353"
2021년10월_여_60~69세,"36,355","2,079","2,279","1,619","1,286","1,724","1,589","2,227","2,184","1,548","1,924","1,306","1,751","1,498","1,928","1,599","2,237","1,640","1,959","2,106","1,872"
2021년10월_여_70~79세,"17,082",852,934,765,709,"1,024",847,"1,114",981,899,843,610,755,833,915,680,863,769,853,"1,061",775
2021년10월_여_80~89세,"8,743",448,409,338,356,488,386,561,524,568,379,264,452,342,596,329,380,412,440,631,440
2021년10월_여_90~99세,"1,675",107,93,50,70,103,68,80,111,86,80,50,74,75,126,60,76,90,98,105,73
2021년10월_여_100세 이상,72,4,5,1,3,4,3,4,7,2,2,3,5,2,7,2,5,3,0,7,3
2021년11월_계_총인구수,"518,372","31,443","35,506","30,060","14,593","21,365","21,951","27,613","29,003","17,172","24,349","17,716","21,040","15,271","24,322","19,931","39,548","21,140","32,021","32,977","41,351"
2021년11월_계_연령구간인구수,"518,372","31,443","35,506","30,060","14,593","21,365","21,951","27,613","29,003","17,172","24,349","17,716","21,040","15,271","24,322","19,931","39,548","21,140","32,021","32,977","41,351"
2021년11월_계_0~9세,"38,300","2,911","3,376","1,583",562,"1,019","1,484","1,453","1,698",791,"1,625","1,259","1,358",566,"1,313","1,473","5,543","1,202","2,667","2,327","4,090"
2021년11월_계_10~19세,"48,705","3,077","4,381","1,787",931,"1,509","2,038","1,999","2,284","1,051","2,441","1,597","1,815",960,"2,182","2,178","3,986","1,836","3,508","3,275","5,870"
2021년11월_계_20~29세,"68,884","4,068","4,253","6,460","2,120","3,015","2,831","3,932","4,174","2,212","3,188","2,491","2,729","2,116","3,305","2,273","3,573","2,800","4,051","4,590","4,703"
2021년11월_계_30~39세,"69,191","4,398","4,272","5,765","1,591","3,015","2,688","3,613","3,993","2,155","2,807","2,158","2,729","1,745","2,743","2,256","7,000","2,258","4,313","4,586","5,106"
2021년11월_계_40~49세,"86,796","5,615","6,597","4,826","2,123","3,181","3,714","4,102","4,507","2,344","4,086","2,833","3,200","1,963","3,532","3,340","7,799","3,220","5,759","5,496","8,559"
2021년11월_계_50~59세,"89,040","4,980","5,719","4,499","2,904","3,712","3,848","5,155","5,192","3,222","4,306","3,136","3,754","2,945","4,785","3,414","4,974","4,249","5,564","5,692","6,990"
2021년11월_계_60~69세,"70,574","3,986","4,368","3,148","2,473","3,268","3,088","4,335","4,306","2,961","3,603","2,607","3,292","2,840","3,809","3,105","4,339","3,360","3,828","4,013","3,845"
2021년11월_계_70~79세,"31,336","1,607","1,766","1,384","1,265","1,774","1,557","2,026","1,895","1,517","1,593","1,165","1,410","1,486","1,635","1,273","1,668","1,447","1,530","1,909","1,429"
2021년11월_계_80~89세,"13,387",673,653,540,542,744,602,883,805,813,601,405,652,561,863,539,569,651,681,945,665
2021년11월_계_90~99세,"2,084",123,113,67,79,125,99,108,142,104,97,64,95,88,149,78,91,114,120,137,91
