카테고리,경상남도 거제시,경상남도 거제시 일운면,경상남도 거제시 동부면,경상남도 거제시 남부면,경상남도 거제시 거제면,경상남도 거제시 둔덕면,경상남도 거제시 사등면,경상남도 거제시 사등면가조출장소,경상남도 거제시 연초면,경상남도 거제시 하청면,경상남도 거제시 하청면칠천출장소,경상남도 거제시 장목면,경상남도 거제시 장목면외포출장소,경상남도 거제시 장승포동,경상남도 거제시 능포동,경상남도 거제시 아주동,경상남도 거제시 옥포1동,경상남도 거제시 옥포2동,경상남도 거제시 장평동,경상남도 거제시 고현동,경상남도 거제시 상문동,경상남도 거제시 수양동
2021년04월_여_50~59세,"18,163",749,284,136,635,264,852,111,709,310,85,260,116,492,858,"1,314",640,"2,402","1,704","2,929","1,916","1,397"
2021년04월_여_60~69세,"13,368",697,363,185,682,346,749,140,634,356,123,349,152,406,784,733,538,"1,608",914,"2,020",908,681
2021년04월_여_70~79세,"5,754",328,258,171,450,233,407,91,310,209,114,287,119,203,308,221,159,466,225,635,322,238
2021년04월_여_80~89세,"3,519",239,163,111,348,176,268,53,234,162,83,229,86,122,150,126,81,215,116,297,124,136
2021년04월_여_90~99세,680,48,28,16,93,33,41,8,46,42,19,42,18,14,22,22,12,43,24,50,36,23
2021년04월_여_100세 이상,18,0,0,0,3,2,2,0,1,1,0,2,0,1,0,0,0,0,3,0,1,2
2021년05월_계_총인구수,"243,484","8,010","3,108","1,613","7,184","2,922","11,984","1,106","8,185","3,588","1,080","3,140","1,404","6,129","9,295","27,119","7,362","26,263","20,694","35,114","34,456","23,728"
2021년05월_계_연령구간인구수,"243,484","8,010","3,108","1,613","7,184","2,922","11,984","1,106","8,185","3,588","1,080","3,140","1,404","6,129","9,295","27,119","7,362","26,263","20,694","35,114","34,456","23,728"
2021년05월_계_0~9세,"25,537",552,84,29,387,64,"1,368",35,474,181,30,73,52,387,507,"4,370",607,"2,402","1,565","3,353","5,581","3,436"
2021년05월_계_10~19세,"27,793",626,116,62,569,150,"1,136",51,662,268,29,111,68,653,939,"3,482",644,"3,006","2,222","4,215","5,044","3,740"
2021년05월_계_20~29세,"23,740",670,218,86,537,208,926,66,763,282,45,198,74,648,972,"2,300",848,"2,849","2,779","4,070","2,978","2,223"
2021년05월_계_30~39세,"34,960",834,215,90,592,150,"1,712",74,835,294,63,175,98,636,861,"5,689","1,057","3,510","3,267","4,832","6,417","3,559"
2021년05월_계_40~49세,"47,405","1,245",341,153,967,308,"2,189",108,"1,358",445,104,367,184,"1,172","1,594","6,145","1,330","4,984","4,402","6,889","7,605","5,515"
2021년05월_계_50~59세,"39,349","1,591",623,336,"1,284",552,"1,886",231,"1,686",665,205,578,265,"1,199","1,897","2,989","1,369","4,840","3,898","5,986","4,146","3,123"
2021년05월_계_60~69세,"27,713","1,463",720,398,"1,415",734,"1,532",299,"1,388",723,264,729,318,886,"1,660","1,529","1,071","3,390","1,899","4,038","1,824","1,433"
2021년05월_계_70~79세,"11,053",630,500,280,822,455,807,163,614,434,201,523,198,366,615,423,315,915,471,"1,234",620,467
2021년05월_계_80~89세,"5,088",343,255,159,507,255,370,67,347,249,118,335,127,163,222,165,107,317,158,428,195,201
2021년05월_계_90~99세,819,55,35,20,100,44,56,12,57,46,21,48,20,18,27,27,14,50,29,68,44,28
2021년05월_계_100세 이상,27,1,1,0,4,2,2,0,1,1,0,3,0,1,1,0,0,0,4,1,2,3
2021년05월_남_총인구수,"127,683","4,098","1,619",809,"3,546","1,518","6,240",565,"4,515","1,855",544,"1,605",696,"3,413","5,027","14,518","3,978","13,656","11,790","18,070","17,498","12,123"
2021년05월_남_연령구간인구수,"127,683","4,098","1,619",809,"3,546","1,518","6,240",565,"4,515","1,855",544,"1,605",696,"3,413","5,027","14,518","3,978","13,656","11,790","18,070","17,498","12,123"
2021년05월_남_0~9세,"13,213",281,49,14,205,37,690,17,265,95,19,41,27,211,278,"2,248",304,"1,232",817,"1,763","2,820","1,800"
2021년05월_남_10~19세,"14,551",336,65,33,283,84,596,31,355,148,15,66,31,344,519,"1,804",348,"1,612","1,169","2,176","2,593","1,943"
2021년05월_남_20~29세,"13,404",389,121,49,298,135,534,38,458,137,23,114,44,385,548,"1,316",523,"1,550","1,676","2,266","1,558","1,242"
2021년05월_남_30~39세,"18,367",428,139,52,307,89,859,48,488,169,34,105,51,377,483,"2,998",595,"1,845","2,060","2,516","3,100","1,624"
2021년05월_남_40~49세,"25,719",654,208,91,532,183,"1,230",61,801,271,68,237,106,709,903,"3,449",757,"2,653","2,608","3,531","3,921","2,746"
2021년05월_남_50~59세,"21,212",838,340,199,651,290,"1,036",121,977,360,120,322,151,703,"1,043","1,674",732,"2,444","2,199","3,076","2,214","1,722"
2021년05월_남_60~69세,"14,226",762,356,211,732,391,783,158,746,359,138,372,163,476,870,784,535,"1,762",970,"1,997",916,745
2021년05월_남_70~79세,"5,284",295,243,109,371,218,396,71,304,224,90,239,81,162,305,203,157,453,244,593,298,228
2021년05월_남_80~89세,"1,565",107,91,48,156,80,103,16,111,88,35,101,40,43,72,37,25,99,42,134,71,66
2021년05월_남_90~99세,133,7,6,3,10,11,13,4,10,4,2,7,2,3,5,5,2,6,4,17,6,6
2021년05월_남_100세 이상,9,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1
2021년05월_여_총인구수,"115,801","3,912","1,489",804,"3,638","1,404","5,744",541,"3,670","1,733",536,"1,535",708,"2,716","4,268","12,601","3,384","12,607","8,904","17,044","16,958","11,605"
2021년05월_여_연령구간인구수,"115,801","3,912","1,489",804,"3,638","1,404","5,744",541,"3,670","1,733",536,"1,535",708,"2,716","4,268","12,601","3,384","12,607","8,904","17,044","16,958","11,605"
2021년05월_여_0~9세,"12,324",271,35,15,182,27,678,18,209,86,11,32,25,176,229,"2,122",303,"1,170",748,"1,590","2,761","1,636"
2021년05월_여_10~19세,"13,242",290,51,29,286,66,540,20,307,120,14,45,37,309,420,"1,678",296,"1,394","1,053","2,039","2,451","1,797"
2021년05월_여_20~29세,"10,336",281,97,37,239,73,392,28,305,145,22,84,30,263,424,984,325,"1,299","1,103","1,804","1,420",981
2021년05월_여_30~39세,"16,593",406,76,38,285,61,853,26,347,125,29,70,47,259,378,"2,691",462,"1,665","1,207","2,316","3,317","1,935"
2021년05월_여_40~49세,"21,686",591,133,62,435,125,959,47,557,174,36,130,78,463,691,"2,696",573,"2,331","1,794","3,358","3,684","2,769"
2021년05월_여_50~59세,"18,137",753,283,137,633,262,850,110,709,305,85,256,114,496,854,"1,315",637,"2,396","1,699","2,910","1,932","1,401"
2021년05월_여_60~69세,"13,487",701,364,187,683,343,749,141,642,364,126,357,155,410,790,745,536,"1,628",929,"2,041",908,688
2021년05월_여_70~79세,"5,769",335,257,171,451,237,411,92,310,210,111,284,117,204,310,220,158,462,227,641,322,239
2021년05월_여_80~89세,"3,523",236,164,111,351,175,267,51,236,161,83,234,87,120,150,128,82,218,116,294,124,135
2021년05월_여_90~99세,686,48,29,17,90,33,43,8,47,42,19,41,18,15,22,22,12,44,25,51,38,22
2021년05월_여_100세 이상,18,0,0,0,3,2,2,0,1,1,0,2,0,1,0,0,0,0,3,0,1,2
2021년06월_계_총인구수,"243,200","8,014","3,114","1,602","7,168","2,900","11,997","1,106","8,150","3,573","1,079","3,132","1,403","6,092","9,258","27,042","7,382","26,266","20,722","34,997","34,434","23,769"
2021년06월_계_연령구간인구수,"243,200","8,014","3,114","1,602","7,168","2,900","11,997","1,106","8,150","3,573","1,079","3,132","1,403","6,092","9,258","27,042","7,382","26,266","20,722","34,997","34,434","23,769"
2021년06월_계_0~9세,"25,335",549,84,27,378,64,"1,363",34,463,178,30,73,50,383,503,"4,326",608,"2,371","1,567","3,319","5,533","3,432"
2021년06월_계_10~19세,"27,837",627,116,60,568,151,"1,135",51,656,267,29,110,69,647,925,"3,504",646,"3,018","2,216","4,214","5,073","3,755"
2021년06월_계_20~29세,"23,629",657,220,84,542,202,924,64,743,279,47,197,73,644,965,"2,274",845,"2,847","2,794","4,038","2,968","2,222"
2021년06월_계_30~39세,"34,684",830,212,89,582,149,"1,703",79,835,291,63,175,97,621,857,"5,640","1,062","3,499","3,233","4,783","6,351","3,533"
2021년06월_계_40~49세,"47,446","1,243",341,153,957,304,"2,204",108,"1,346",448,104,372,181,"1,166","1,591","6,163","1,345","4,972","4,415","6,871","7,622","5,540"
2021년06월_계_50~59세,"39,362","1,602",612,333,"1,292",543,"1,880",228,"1,686",656,204,573,270,"1,202","1,879","2,984","1,364","4,856","3,915","5,981","4,175","3,127"
2021년06월_계_60~69세,"27,882","1,479",736,394,"1,413",733,"1,551",299,"1,399",723,265,726,317,881,"1,668","1,535","1,075","3,411","1,918","4,055","1,853","1,451"
2021년06월_계_70~79세,"11,084",630,498,283,826,456,812,163,617,433,200,523,200,366,620,421,316,915,470,"1,245",615,475
2021년06월_계_80~89세,"5,099",339,257,158,508,254,368,68,345,250,117,333,126,163,224,168,107,325,163,426,198,202
2021년06월_계_90~99세,813,57,37,21,97,42,55,12,59,47,20,46,20,18,25,27,14,51,28,64,44,29
2021년06월_계_100세 이상,29,1,1,0,5,2,2,0,1,1,0,4,0,1,1,0,0,1,3,1,2,3
2021년06월_남_총인구수,"127,510","4,097","1,618",805,"3,547","1,506","6,237",564,"4,502","1,850",544,"1,600",695,"3,392","5,002","14,486","3,981","13,654","11,784","18,018","17,490","12,138"
2021년06월_남_연령구간인구수,"127,510","4,097","1,618",805,"3,547","1,506","6,237",564,"4,502","1,850",544,"1,600",695,"3,392","5,002","14,486","3,981","13,654","11,784","18,018","17,490","12,138"
2021년06월_남_0~9세,"13,130",279,50,13,202,37,683,17,261,94,19,40,26,209,277,"2,236",310,"1,211",825,"1,745","2,795","1,801"
2021년06월_남_10~19세,"14,554",331,64,33,279,84,598,31,353,147,15,66,31,343,508,"1,815",346,"1,617","1,155","2,177","2,609","1,952"
2021년06월_남_20~29세,"13,355",382,122,50,306,132,530,36,447,138,25,116,44,380,544,"1,298",519,"1,553","1,676","2,254","1,562","1,241"
2021년06월_남_30~39세,"18,189",424,137,50,303,89,852,53,488,168,34,102,51,371,480,"2,970",594,"1,835","2,034","2,486","3,054","1,614"
2021년06월_남_40~49세,"25,735",657,210,92,528,180,"1,237",60,797,272,68,240,103,702,900,"3,459",765,"2,650","2,615","3,527","3,931","2,742"
2021년06월_남_50~59세,"21,227",849,329,195,655,288,"1,031",118,980,355,120,320,155,703,"1,035","1,677",728,"2,456","2,201","3,074","2,233","1,725"
2021년06월_남_60~69세,"14,308",767,367,209,734,387,791,157,749,360,138,370,162,475,871,786,534,"1,771",983,"2,012",931,754
2021년06월_남_70~79세,"5,300",295,239,112,374,219,399,71,306,224,89,238,82,163,307,203,158,454,245,593,295,234
2021년06월_남_80~89세,"1,573",105,93,48,156,80,103,17,110,88,35,100,39,43,74,37,25,101,46,133,73,67
2021년06월_남_90~99세,131,7,6,3,9,10,13,4,11,4,1,7,2,3,5,5,2,6,4,16,6,7
2021년06월_남_100세 이상,8,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
2021년06월_여_총인구수,"115,690","3,917","1,496",797,"3,621","1,394","5,760",542,"3,648","1,723",535,"1,532",708,"2,700","4,256","12,556","3,401","12,612","8,938","16,979","16,944","11,631"
2021년06월_여_연령구간인구수,"115,690","3,917","1,496",797,"3,621","1,394","5,760",542,"3,648","1,723",535,"1,532",708,"2,700","4,256","12,556","3,401","12,612","8,938","16,979","16,944","11,631"
2021년06월_여_0~9세,"12,205",270,34,14,176,27,680,17,202,84,11,33,24,174,226,"2,090",298,"1,160",742,"1,574","2,738","1,631"
2021년06월_여_10~19세,"13,283",296,52,27,289,67,537,20,303,120,14,44,38,304,417,"1,689",300,"1,401","1,061","2,037","2,464","1,803"
2021년06월_여_20~29세,"10,274",275,98,34,236,70,394,28,296,141,22,81,29,264,421,976,326,"1,294","1,118","1,784","1,406",981
2021년06월_여_30~39세,"16,495",406,75,39,279,60,851,26,347,123,29,73,46,250,377,"2,670",468,"1,664","1,199","2,297","3,297","1,919"
2021년06월_여_40~49세,"21,711",586,131,61,429,124,967,48,549,176,36,132,78,464,691,"2,704",580,"2,322","1,800","3,344","3,691","2,798"
2021년06월_여_50~59세,"18,135",753,283,138,637,255,849,110,706,301,84,253,115,499,844,"1,307",636,"2,400","1,714","2,907","1,942","1,402"
2021년06월_여_60~69세,"13,574",712,369,185,679,346,760,142,650,363,127,356,155,406,797,749,541,"1,640",935,"2,043",922,697
2021년06월_여_70~79세,"5,784",335,259,171,452,237,413,92,311,209,111,285,118,203,313,218,158,461,225,652,320,241
2021년06월_여_80~89세,"3,526",234,164,110,352,174,265,51,235,162,82,233,87,120,150,131,82,224,117,293,125,135
2021년06월_여_90~99세,682,50,31,18,88,32,42,8,48,43,19,39,18,15,20,22,12,45,24,48,38,22
2021년06월_여_100세 이상,21,0,0,0,4,2,2,0,1,1,0,3,0,1,0,0,0,1,3,0,1,2
2021년07월_계_총인구수,"242,852","8,055","3,106","1,597","7,171","2,898","11,993","1,098","8,141","3,542","1,071","3,127","1,396","6,069","9,214","26,988","7,327","26,192","20,724","34,862","34,509","23,772"
2021년07월_계_연령구간인구수,"242,852","8,055","3,106","1,597","7,171","2,898","11,993","1,098","8,141","3,542","1,071","3,127","1,396","6,069","9,214","26,988","7,327","26,192","20,724","34,862","34,509","23,772"
2021년07월_계_0~9세,"25,144",551,82,27,370,64,"1,356",34,463,170,28,70,51,373,497,"4,288",597,"2,331","1,563","3,269","5,531","3,429"
2021년07월_계_10~19세,"27,866",624,117,60,576,149,"1,140",51,651,268,28,109,70,648,921,"3,523",650,"3,019","2,212","4,203","5,084","3,763"
2021년07월_계_20~29세,"23,512",669,218,81,547,203,921,58,743,277,45,196,72,633,944,"2,280",824,"2,821","2,762","4,027","2,981","2,210"
2021년07월_계_30~39세,"34,387",831,209,90,577,146,"1,678",78,826,290,63,174,95,614,837,"5,557","1,049","3,478","3,234","4,735","6,311","3,515"
2021년07월_계_40~49세,"47,410","1,242",343,152,961,305,"2,191",107,"1,350",439,104,372,180,"1,171","1,591","6,194","1,337","4,953","4,400","6,840","7,656","5,522"
2021년07월_계_50~59세,"39,372","1,618",607,329,"1,284",547,"1,900",227,"1,669",645,200,566,260,"1,205","1,880","2,989","1,358","4,848","3,942","5,966","4,184","3,148"
2021년07월_계_60~69세,"28,107","1,491",742,397,"1,413",729,"1,566",299,"1,419",727,264,734,320,880,"1,668","1,550","1,073","3,448","1,941","4,091","1,884","1,471"
2021년07월_계_70~79세,"11,103",629,496,282,832,455,815,161,617,430,204,523,203,360,625,419,319,914,471,"1,241",628,479
2021년07월_계_80~89세,"5,111",341,255,158,508,256,370,70,342,249,115,333,125,167,225,164,106,327,169,424,205,202
2021년07월_계_90~99세,812,58,36,21,98,42,54,13,60,46,20,46,20,17,25,24,14,52,28,65,43,30
2021년07월_계_100세 이상,28,1,1,0,5,2,2,0,1,1,0,4,0,1,1,0,0,1,2,1,2,3
2021년07월_남_총인구수,"127,340","4,125","1,610",805,"3,547","1,506","6,225",558,"4,501","1,837",542,"1,595",690,"3,380","4,979","14,453","3,959","13,617","11,787","17,968","17,529","12,127"
2021년07월_남_연령구간인구수,"127,340","4,125","1,610",805,"3,547","1,506","6,225",558,"4,501","1,837",542,"1,595",690,"3,380","4,979","14,453","3,959","13,617","11,787","17,968","17,529","12,127"
2021년07월_남_0~9세,"13,023",281,48,13,195,37,682,17,259,89,17,38,26,203,277,"2,215",304,"1,194",825,"1,710","2,797","1,796"
2021년07월_남_10~19세,"14,554",328,64,33,281,83,601,31,351,148,15,65,31,344,502,"1,831",346,"1,616","1,153","2,167","2,607","1,957"
2021년07월_남_20~29세,"13,308",393,120,50,310,134,524,32,443,136,24,117,44,376,538,"1,285",510,"1,546","1,649","2,268","1,577","1,232"
2021년07월_남_30~39세,"18,027",423,135,51,303,88,832,51,480,170,33,102,50,370,466,"2,927",591,"1,821","2,037","2,456","3,037","1,604"
2021년07월_남_40~49세,"25,730",656,212,92,531,181,"1,230",58,806,263,69,239,102,703,903,"3,475",763,"2,633","2,604","3,527","3,955","2,728"
2021년07월_남_50~59세,"21,252",854,327,192,652,291,"1,041",120,973,352,119,316,151,702,"1,033","1,686",720,"2,461","2,232","3,065","2,230","1,735"
2021년07월_남_60~69세,"14,417",779,369,211,733,387,798,157,760,363,138,372,164,475,870,790,538,"1,784",988,"2,029",944,768
2021년07월_남_70~79세,"5,305",299,237,113,377,215,400,71,308,222,91,237,80,160,309,202,159,453,245,593,299,235
2021년07월_남_80~89세,"1,586",103,91,47,155,82,104,17,109,90,35,101,40,45,75,38,26,103,49,136,77,63
2021년07월_남_90~99세,130,8,6,3,9,8,13,4,12,4,1,7,2,2,5,4,2,6,5,16,5,8
2021년07월_남_100세 이상,8,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
2021년07월_여_총인구수,"115,512","3,930","1,496",792,"3,624","1,392","5,768",540,"3,640","1,705",529,"1,532",706,"2,689","4,235","12,535","3,368","12,575","8,937","16,894","16,980","11,645"
2021년07월_여_연령구간인구수,"115,512","3,930","1,496",792,"3,624","1,392","5,768",540,"3,640","1,705",529,"1,532",706,"2,689","4,235","12,535","3,368","12,575","8,937","16,894","16,980","11,645"
2021년07월_여_0~9세,"12,121",270,34,14,175,27,674,17,204,81,11,32,25,170,220,"2,073",293,"1,137",738,"1,559","2,734","1,633"
2021년07월_여_10~19세,"13,312",296,53,27,295,66,539,20,300,120,13,44,39,304,419,"1,692",304,"1,403","1,059","2,036","2,477","1,806"
2021년07월_여_20~29세,"10,204",276,98,31,237,69,397,26,300,141,21,79,28,257,406,995,314,"1,275","1,113","1,759","1,404",978
2021년07월_여_30~39세,"16,360",408,74,39,274,58,846,27,346,120,30,72,45,244,371,"2,630",458,"1,657","1,197","2,279","3,274","1,911"
2021년07월_여_40~49세,"21,680",586,131,60,430,124,961,49,544,176,35,133,78,468,688,"2,719",574,"2,320","1,796","3,313","3,701","2,794"
2021년07월_여_50~59세,"18,120",764,280,137,632,256,859,107,696,293,81,250,109,503,847,"1,303",638,"2,387","1,710","2,901","1,954","1,413"
2021년07월_여_60~69세,"13,690",712,373,186,680,342,768,142,659,364,126,362,156,405,798,760,535,"1,664",953,"2,062",940,703
2021년07월_여_70~79세,"5,798",330,259,169,455,240,415,90,309,208,113,286,123,200,316,217,160,461,226,648,329,244
2021년07월_여_80~89세,"3,525",238,164,111,353,174,266,53,233,159,80,232,85,122,150,126,80,224,120,288,128,139
2021년07월_여_90~99세,682,50,30,18,89,34,41,9,48,42,19,39,18,15,20,20,12,46,23,49,38,22
2021년07월_여_100세 이상,20,0,0,0,4,2,2,0,1,1,0,3,0,1,0,0,0,1,2,0,1,2
2021년08월_계_총인구수,"242,555","8,045","3,100","1,586","7,191","2,872","11,961","1,093","8,137","3,521","1,073","3,130","1,392","6,048","9,203","26,984","7,342","26,158","20,757","34,727","34,509","23,726"
2021년08월_계_연령구간인구수,"242,555","8,045","3,100","1,586","7,191","2,872","11,961","1,093","8,137","3,521","1,073","3,130","1,392","6,048","9,203","26,984","7,342","26,158","20,757","34,727","34,509","23,726"
2021년08월_계_0~9세,"24,960",550,79,27,374,58,"1,342",33,456,170,28,69,50,368,498,"4,274",588,"2,327","1,565","3,229","5,473","3,402"
2021년08월_계_10~19세,"27,870",627,116,60,576,148,"1,146",50,642,264,26,108,73,640,908,"3,529",662,"3,014","2,210","4,190","5,117","3,764"
2021년08월_계_20~29세,"23,369",668,218,78,540,203,902,59,744,272,45,194,70,632,945,"2,286",823,"2,806","2,750","3,975","2,962","2,197"
2021년08월_계_30~39세,"34,093",825,208,85,572,138,"1,658",75,822,290,60,169,94,610,837,"5,509","1,049","3,440","3,237","4,682","6,248","3,485"
2021년08월_계_40~49세,"47,341","1,236",342,152,973,298,"2,201",107,"1,348",429,107,374,179,"1,160","1,580","6,189","1,340","4,934","4,375","6,819","7,691","5,507"
2021년08월_계_50~59세,"39,525","1,615",598,323,"1,279",540,"1,895",224,"1,683",645,202,560,260,"1,207","1,881","3,021","1,359","4,869","3,993","5,974","4,223","3,174"
2021년08월_계_60~69세,"28,260","1,497",748,400,"1,432",730,"1,575",299,"1,424",725,265,742,317,881,"1,683","1,565","1,081","3,463","1,949","4,102","1,903","1,479"
2021년08월_계_70~79세,"11,164",629,499,282,837,453,811,163,617,423,205,531,203,367,621,421,319,925,483,"1,254",639,482
2021년08월_계_80~89세,"5,131",339,255,158,506,258,376,70,341,256,113,334,126,167,224,165,108,328,166,431,209,201
2021년08월_계_90~99세,813,58,36,21,97,44,53,13,59,46,22,45,20,15,25,25,13,50,27,70,42,32
2021년08월_계_100세 이상,29,1,1,0,5,2,2,0,1,1,0,4,0,1,1,0,0,2,2,1,2,3
2021년08월_남_총인구수,"127,156","4,119","1,609",800,"3,557","1,495","6,208",557,"4,504","1,821",545,"1,597",688,"3,366","4,970","14,450","3,962","13,597","11,804","17,875","17,531","12,101"
2021년08월_남_연령구간인구수,"127,156","4,119","1,609",800,"3,557","1,495","6,208",557,"4,504","1,821",545,"1,597",688,"3,366","4,970","14,450","3,962","13,597","11,804","17,875","17,531","12,101"
2021년08월_남_0~9세,"12,931",281,46,13,197,33,677,17,255,90,17,39,27,199,280,"2,212",303,"1,191",822,"1,689","2,759","1,784"
2021년08월_남_10~19세,"14,547",328,64,33,281,83,606,30,345,145,14,65,32,337,493,"1,826",353,"1,617","1,158","2,154","2,632","1,951"
2021년08월_남_20~29세,"13,243",392,121,48,305,134,512,33,444,134,24,116,42,377,543,"1,288",504,"1,542","1,645","2,236","1,573","1,230"
2021년08월_남_30~39세,"17,839",418,134,49,299,84,819,49,475,169,33,100,50,368,462,"2,902",588,"1,794","2,030","2,419","3,011","1,586"
2021년08월_남_40~49세,"25,696",651,210,92,535,178,"1,240",61,811,255,70,240,101,696,897,"3,477",768,"2,625","2,584","3,512","3,970","2,723"
2021년08월_남_50~59세,"21,351",855,324,187,652,292,"1,032",118,979,353,123,313,150,707,"1,033","1,701",718,"2,476","2,270","3,073","2,251","1,744"
2021년08월_남_60~69세,"14,482",782,374,214,744,385,805,156,767,361,137,376,163,471,872,797,541,"1,784",993,"2,038",947,775
2021년08월_남_70~79세,"5,338",302,237,114,381,214,400,72,308,218,92,240,81,165,309,205,157,459,250,598,302,234
2021년08월_남_80~89세,"1,593",101,92,47,154,84,104,17,108,92,34,100,40,44,75,38,29,105,47,138,79,65
2021년08월_남_90~99세,128,8,6,3,8,8,13,4,12,4,1,7,2,2,5,4,1,4,5,17,6,8
2021년08월_남_100세 이상,8,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
2021년08월_여_총인구수,"115,399","3,926","1,491",786,"3,634","1,377","5,753",536,"3,633","1,700",528,"1,533",704,"2,682","4,233","12,534","3,380","12,561","8,953","16,852","16,978","11,625"
2021년08월_여_연령구간인구수,"115,399","3,926","1,491",786,"3,634","1,377","5,753",536,"3,633","1,700",528,"1,533",704,"2,682","4,233","12,534","3,380","12,561","8,953","16,852","16,978","11,625"
2021년08월_여_0~9세,"12,029",269,33,14,177,25,665,16,201,80,11,30,23,169,218,"2,062",285,"1,136",743,"1,540","2,714","1,618"
2021년08월_여_10~19세,"13,323",299,52,27,295,65,540,20,297,119,12,43,41,303,415,"1,703",309,"1,397","1,052","2,036","2,485","1,813"
2021년08월_여_20~29세,"10,126",276,97,30,235,69,390,26,300,138,21,78,28,255,402,998,319,"1,264","1,105","1,739","1,389",967
2021년08월_여_30~39세,"16,254",407,74,36,273,54,839,26,347,121,27,69,44,242,375,"2,607",461,"1,646","1,207","2,263","3,237","1,899"
2021년08월_여_40~49세,"21,645",585,132,60,438,120,961,46,537,174,37,134,78,464,683,"2,712",572,"2,309","1,791","3,307","3,721","2,784"
2021년08월_여_50~59세,"18,174",760,274,136,627,248,863,106,704,292,79,247,110,500,848,"1,320",641,"2,393","1,723","2,901","1,972","1,430"
2021년08월_여_60~69세,"13,778",715,374,186,688,345,770,143,657,364,128,366,154,410,811,768,540,"1,679",956,"2,064",956,704
2021년08월_여_70~79세,"5,826",327,262,168,456,239,411,91,309,205,113,291,122,202,312,216,162,466,233,656,337,248
2021년08월_여_80~89세,"3,538",238,163,111,352,174,272,53,233,164,79,234,86,123,149,127,79,223,119,293,130,136
2021년08월_여_90~99세,685,50,30,18,89,36,40,9,47,42,21,38,18,13,20,21,12,46,22,53,36,24
2021년08월_여_100세 이상,21,0,0,0,4,2,2,0,1,1,0,3,0,1,0,0,0,2,2,0,1,2
2021년09월_계_총인구수,"242,103","8,065","3,089","1,573","7,186","2,867","11,944","1,093","8,097","3,510","1,070","3,109","1,388","6,009","9,188","26,975","7,318","26,055","20,771","34,623","34,423","23,750"
2021년09월_계_연령구간인구수,"242,103","8,065","3,089","1,573","7,186","2,867","11,944","1,093","8,097","3,510","1,070","3,109","1,388","6,009","9,188","26,975","7,318","26,055","20,771","34,623","34,423","23,750"
2021년09월_계_0~9세,"24,712",561,77,27,368,57,"1,322",31,442,166,29,68,44,359,491,"4,245",582,"2,305","1,564","3,187","5,408","3,379"
2021년09월_계_10~19세,"27,902",623,119,60,580,147,"1,145",47,654,264,26,100,73,633,905,"3,550",663,"3,001","2,212","4,188","5,128","3,784"
2021년09월_계_20~29세,"23,118",665,213,77,527,202,886,59,726,270,46,194,68,627,941,"2,268",812,"2,772","2,733","3,920","2,928","2,184"
2021년09월_계_30~39세,"33,825",833,208,83,570,137,"1,644",72,816,284,59,169,96,606,836,"5,455","1,035","3,399","3,238","4,645","6,195","3,445"
2021년09월_계_40~49세,"47,308","1,241",333,151,977,299,"2,198",109,"1,329",430,106,360,175,"1,153","1,566","6,226","1,339","4,935","4,367","6,795","7,706","5,513"
2021년09월_계_50~59세,"39,623","1,609",603,315,"1,283",539,"1,914",226,"1,683",648,192,558,260,"1,198","1,877","3,026","1,359","4,850","4,009","5,987","4,260","3,227"
2021년09월_계_60~69세,"28,395","1,501",750,401,"1,426",719,"1,582",304,"1,427",723,271,736,322,881,"1,696","1,593","1,084","3,485","1,964","4,128","1,909","1,493"
2021년09월_계_70~79세,"11,234",632,496,281,847,464,816,162,621,425,206,541,203,364,626,424,323,930,481,"1,266",640,486
2021년09월_계_80~89세,"5,129",342,251,156,505,256,382,70,340,250,111,330,127,172,222,163,106,328,172,436,206,204
2021년09월_계_90~99세,828,57,38,22,98,44,53,13,59,49,24,49,20,15,27,25,15,48,29,70,41,32
2021년09월_계_100세 이상,29,1,1,0,5,3,2,0,0,1,0,4,0,1,1,0,0,2,2,1,2,3
2021년09월_남_총인구수,"126,877","4,133","1,599",794,"3,559","1,489","6,209",556,"4,475","1,808",538,"1,589",687,"3,338","4,964","14,436","3,954","13,545","11,803","17,806","17,484","12,111"
2021년09월_남_연령구간인구수,"126,877","4,133","1,599",794,"3,559","1,489","6,209",556,"4,475","1,808",538,"1,589",687,"3,338","4,964","14,436","3,954","13,545","11,803","17,806","17,484","12,111"
2021년09월_남_0~9세,"12,797",288,45,13,193,32,671,16,244,86,17,39,24,194,277,"2,193",304,"1,171",828,"1,663","2,728","1,771"
2021년09월_남_10~19세,"14,554",322,65,33,282,81,600,29,350,145,13,59,32,336,490,"1,840",357,"1,608","1,158","2,159","2,631","1,964"
2021년09월_남_20~29세,"13,114",392,118,48,295,133,507,34,432,133,24,118,40,370,536,"1,275",494,"1,534","1,642","2,200","1,563","1,226"
2021년09월_남_30~39세,"17,692",425,133,47,300,84,821,46,470,163,32,102,50,366,463,"2,866",579,"1,768","2,023","2,404","2,981","1,569"
