카테고리,대전광역시 동구,대전광역시 동구 중앙동,대전광역시 동구 효동,대전광역시 동구 신인동,대전광역시 동구 판암1동,대전광역시 동구 판암2동,대전광역시 동구 용운동,대전광역시 동구 대동,대전광역시 동구 자양동,대전광역시 동구 가양1동,대전광역시 동구 가양2동,대전광역시 동구 용전동,대전광역시 동구 성남동,대전광역시 동구 홍도동,대전광역시 동구 삼성동,대전광역시 동구 대청동,대전광역시 동구 산내동
2021년10월_계_0~9세,"14,423",115,"2,341",862,763,244,"1,662","1,357",360,774,899,"1,033",855,546,756,56,"1,800"
2021년10월_계_10~19세,"19,687",132,"3,339",874,952,364,"1,840","1,433",766,"1,071","1,727","1,470",921,792,"1,216",131,"2,659"
2021년10월_계_20~29세,"30,372",323,"2,592","1,303","1,455",753,"3,380","1,735","2,849","1,959","2,926","3,992","1,301","2,079","1,475",194,"2,056"
2021년10월_계_30~39세,"25,493",381,"2,735","1,531","1,464",710,"2,997","1,926","1,041","1,400","1,935","3,043","1,437","1,268","1,358",150,"2,117"
2021년10월_계_40~49세,"33,661",474,"4,801","1,747","1,703",982,"3,238","2,384","1,229","2,018","2,608","3,115","1,736","1,517","2,103",237,"3,769"
2021년10월_계_50~59세,"36,401",883,"3,615","1,936","2,149","1,454","3,616","2,356","1,547","2,311","3,314","3,308","2,049","1,842","2,500",456,"3,065"
2021년10월_계_60~69세,"34,191","1,141","3,002","2,000","2,016","1,951","3,091","2,044","1,559","2,279","2,776","2,726","2,002","1,715","2,478",581,"2,830"
2021년10월_계_70~79세,"19,136",765,"1,600","1,212","1,216","1,286","1,460","1,130",902,"1,309","1,444","1,347","1,181",860,"1,511",324,"1,589"
2021년10월_계_80~89세,"8,814",326,645,547,617,704,612,553,387,589,647,534,503,415,696,250,789
2021년10월_계_90~99세,"1,164",40,104,61,79,104,86,79,46,62,79,65,82,48,81,43,105
2021년10월_계_100세 이상,42,2,2,2,2,1,5,3,3,4,4,2,3,0,1,0,8
2021년10월_남_총인구수,"112,624","2,568","12,205","5,903","6,083","4,191","11,077","7,512","5,659","7,093","9,225","10,604","5,987","5,597","7,218","1,255","10,447"
2021년10월_남_연령구간인구수,"112,624","2,568","12,205","5,903","6,083","4,191","11,077","7,512","5,659","7,093","9,225","10,604","5,987","5,597","7,218","1,255","10,447"
2021년10월_남_0~9세,"7,500",55,"1,175",442,428,123,877,714,181,381,468,536,461,307,375,24,953
2021년10월_남_10~19세,"10,199",61,"1,743",479,490,196,911,757,384,543,900,760,460,406,647,61,"1,401"
2021년10월_남_20~29세,"16,066",190,"1,400",646,773,419,"1,799",904,"1,559","1,079","1,500","2,038",687,"1,037",816,111,"1,108"
2021년10월_남_30~39세,"13,791",226,"1,343",809,784,427,"1,604","1,007",630,770,"1,093","1,748",757,698,735,96,"1,064"
2021년10월_남_40~49세,"17,601",308,"2,367",931,835,569,"1,673","1,200",712,"1,105","1,340","1,659",927,828,"1,121",133,"1,893"
2021년10월_남_50~59세,"18,833",583,"1,811",916,"1,059",764,"1,793","1,202",835,"1,244","1,694","1,734","1,037",952,"1,325",263,"1,621"
2021년10월_남_60~69세,"16,540",643,"1,390",893,960,926,"1,503","1,000",773,"1,140","1,322","1,312",937,829,"1,210",322,"1,380"
2021년10월_남_70~79세,"8,607",369,710,552,516,522,681,510,420,586,661,611,529,378,691,154,717
2021년10월_남_80~89세,"3,186",122,243,218,212,222,214,194,156,224,234,191,172,158,271,76,279
2021년10월_남_90~99세,290,10,23,16,25,22,20,24,9,20,13,15,20,4,26,15,28
2021년10월_남_100세 이상,11,1,0,1,1,1,2,0,0,1,0,0,0,0,1,0,3
2021년10월_여_총인구수,"110,760","2,014","12,571","6,172","6,333","4,362","10,910","7,488","5,030","6,683","9,134","10,031","6,083","5,485","6,957","1,167","10,340"
2021년10월_여_연령구간인구수,"110,760","2,014","12,571","6,172","6,333","4,362","10,910","7,488","5,030","6,683","9,134","10,031","6,083","5,485","6,957","1,167","10,340"
2021년10월_여_0~9세,"6,923",60,"1,166",420,335,121,785,643,179,393,431,497,394,239,381,32,847
2021년10월_여_10~19세,"9,488",71,"1,596",395,462,168,929,676,382,528,827,710,461,386,569,70,"1,258"
2021년10월_여_20~29세,"14,306",133,"1,192",657,682,334,"1,581",831,"1,290",880,"1,426","1,954",614,"1,042",659,83,948
2021년10월_여_30~39세,"11,702",155,"1,392",722,680,283,"1,393",919,411,630,842,"1,295",680,570,623,54,"1,053"
2021년10월_여_40~49세,"16,060",166,"2,434",816,868,413,"1,565","1,184",517,913,"1,268","1,456",809,689,982,104,"1,876"
2021년10월_여_50~59세,"17,568",300,"1,804","1,020","1,090",690,"1,823","1,154",712,"1,067","1,620","1,574","1,012",890,"1,175",193,"1,444"
2021년10월_여_60~69세,"17,651",498,"1,612","1,107","1,056","1,025","1,588","1,044",786,"1,139","1,454","1,414","1,065",886,"1,268",259,"1,450"
2021년10월_여_70~79세,"10,529",396,890,660,700,764,779,620,482,723,783,736,652,482,820,170,872
2021년10월_여_80~89세,"5,628",204,402,329,405,482,398,359,231,365,413,343,331,257,425,174,510
2021년10월_여_90~99세,874,30,81,45,54,82,66,55,37,42,66,50,62,44,55,28,77
2021년10월_여_100세 이상,31,1,2,1,1,0,3,3,3,3,4,2,3,0,0,0,5
2021년11월_계_총인구수,"223,038","4,566","24,767","12,018","12,405","8,522","21,982","14,999","10,680","13,736","18,352","20,630","12,015","11,127","14,114","2,421","20,704"
2021년11월_계_연령구간인구수,"223,038","4,566","24,767","12,018","12,405","8,522","21,982","14,999","10,680","13,736","18,352","20,630","12,015","11,127","14,114","2,421","20,704"
2021년11월_계_0~9세,"14,302",115,"2,319",847,755,246,"1,659","1,357",355,759,891,"1,029",855,540,756,55,"1,764"
2021년11월_계_10~19세,"19,589",127,"3,343",867,932,361,"1,835","1,431",756,"1,066","1,716","1,462",905,789,"1,212",130,"2,657"
2021년11월_계_20~29세,"30,294",319,"2,580","1,291","1,473",750,"3,366","1,733","2,826","1,940","2,930","3,981","1,295","2,115","1,455",191,"2,049"
2021년11월_계_30~39세,"25,440",376,"2,725","1,528","1,466",703,"2,989","1,913","1,049","1,402","1,932","3,057","1,415","1,275","1,368",150,"2,092"
2021년11월_계_40~49세,"33,546",468,"4,802","1,738","1,683",973,"3,239","2,379","1,226","2,005","2,612","3,106","1,739","1,510","2,076",238,"3,752"
2021년11월_계_50~59세,"36,396",887,"3,621","1,915","2,153","1,453","3,614","2,368","1,575","2,297","3,307","3,305","2,045","1,847","2,492",456,"3,061"
2021년11월_계_60~69세,"34,284","1,138","3,021","2,010","2,033","1,952","3,107","2,049","1,553","2,297","2,791","2,727","1,997","1,717","2,470",579,"2,843"
2021년11월_계_70~79세,"19,134",765,"1,599","1,209","1,214","1,278","1,470","1,131",899,"1,315","1,439","1,353","1,174",868,"1,500",330,"1,590"
2021년11월_계_80~89세,"8,853",329,652,551,618,701,615,557,390,588,651,545,507,416,699,249,785
2021년11월_계_90~99세,"1,159",41,103,61,76,104,83,78,48,63,79,63,79,50,85,43,103
2021년11월_계_100세 이상,41,1,2,1,2,1,5,3,3,4,4,2,4,0,1,0,8
2021년11월_남_총인구수,"112,408","2,557","12,190","5,869","6,077","4,159","11,068","7,504","5,666","7,060","9,213","10,605","5,963","5,614","7,186","1,256","10,421"
2021년11월_남_연령구간인구수,"112,408","2,557","12,190","5,869","6,077","4,159","11,068","7,504","5,666","7,060","9,213","10,605","5,963","5,614","7,186","1,256","10,421"
2021년11월_남_0~9세,"7,430",55,"1,164",432,423,125,870,708,182,375,468,539,464,304,368,23,930
2021년11월_남_10~19세,"10,147",56,"1,742",471,482,193,913,756,379,542,899,755,446,404,640,61,"1,408"
2021년11월_남_20~29세,"16,006",188,"1,394",638,783,418,"1,787",901,"1,545","1,063","1,485","2,034",684,"1,065",810,108,"1,103"
2021년11월_남_30~39세,"13,761",223,"1,334",807,785,414,"1,600",994,643,774,"1,090","1,757",747,696,742,98,"1,057"
2021년11월_남_40~49세,"17,529",303,"2,363",931,823,562,"1,670","1,208",709,"1,093","1,343","1,653",925,821,"1,106",135,"1,884"
2021년11월_남_50~59세,"18,836",591,"1,818",906,"1,059",761,"1,793","1,202",850,"1,228","1,685","1,732","1,043",951,"1,328",263,"1,626"
2021년11월_남_60~69세,"16,590",641,"1,397",897,968,927,"1,512","1,001",775,"1,147","1,335","1,316",933,830,"1,203",323,"1,385"
2021년11월_남_70~79세,"8,608",366,710,548,517,517,686,510,415,595,658,610,527,381,689,156,723
2021년11월_남_80~89세,"3,205",125,244,223,211,219,215,201,159,222,237,195,174,158,273,75,274
2021년11월_남_90~99세,286,9,24,16,25,22,20,23,9,20,13,14,19,4,26,14,28
2021년11월_남_100세 이상,10,0,0,0,1,1,2,0,0,1,0,0,1,0,1,0,3
2021년11월_여_총인구수,"110,630","2,009","12,577","6,149","6,328","4,363","10,914","7,495","5,014","6,676","9,139","10,025","6,052","5,513","6,928","1,165","10,283"
2021년11월_여_연령구간인구수,"110,630","2,009","12,577","6,149","6,328","4,363","10,914","7,495","5,014","6,676","9,139","10,025","6,052","5,513","6,928","1,165","10,283"
2021년11월_여_0~9세,"6,872",60,"1,155",415,332,121,789,649,173,384,423,490,391,236,388,32,834
2021년11월_여_10~19세,"9,442",71,"1,601",396,450,168,922,675,377,524,817,707,459,385,572,69,"1,249"
2021년11월_여_20~29세,"14,288",131,"1,186",653,690,332,"1,579",832,"1,281",877,"1,445","1,947",611,"1,050",645,83,946
2021년11월_여_30~39세,"11,679",153,"1,391",721,681,289,"1,389",919,406,628,842,"1,300",668,579,626,52,"1,035"
2021년11월_여_40~49세,"16,017",165,"2,439",807,860,411,"1,569","1,171",517,912,"1,269","1,453",814,689,970,103,"1,868"
2021년11월_여_50~59세,"17,560",296,"1,803","1,009","1,094",692,"1,821","1,166",725,"1,069","1,622","1,573","1,002",896,"1,164",193,"1,435"
2021년11월_여_60~69세,"17,694",497,"1,624","1,113","1,065","1,025","1,595","1,048",778,"1,150","1,456","1,411","1,064",887,"1,267",256,"1,458"
2021년11월_여_70~79세,"10,526",399,889,661,697,761,784,621,484,720,781,743,647,487,811,174,867
2021년11월_여_80~89세,"5,648",204,408,328,407,482,400,356,231,366,414,350,333,258,426,174,511
2021년11월_여_90~99세,873,32,79,45,51,82,63,55,39,43,66,49,60,46,59,29,75
2021년11월_여_100세 이상,31,1,2,1,1,0,3,3,3,3,4,2,3,0,0,0,5
2021년12월_계_총인구수,"222,222","4,545","24,722","11,997","12,393","8,517","21,942","14,919","10,652","13,687","18,244","20,496","11,954","11,065","14,088","2,415","20,586"
2021년12월_계_연령구간인구수,"222,222","4,545","24,722","11,997","12,393","8,517","21,942","14,919","10,652","13,687","18,244","20,496","11,954","11,065","14,088","2,415","20,586"
2021년12월_계_0~9세,"14,156",117,"2,289",832,759,248,"1,668","1,332",355,749,872,"1,014",830,526,757,62,"1,746"
2021년12월_계_10~19세,"19,474",128,"3,353",859,926,356,"1,828","1,423",729,"1,064","1,708","1,459",909,775,"1,201",128,"2,628"
2021년12월_계_20~29세,"30,090",316,"2,568","1,288","1,456",747,"3,336","1,715","2,808","1,932","2,904","3,945","1,283","2,119","1,449",187,"2,037"
2021년12월_계_30~39세,"25,243",375,"2,691","1,516","1,474",705,"2,978","1,883","1,066","1,392","1,907","3,023","1,405","1,265","1,354",149,"2,060"
2021년12월_계_40~49세,"33,446",473,"4,816","1,738","1,678",970,"3,230","2,384","1,225","2,000","2,608","3,068","1,714","1,504","2,063",238,"3,737"
2021년12월_계_50~59세,"36,280",874,"3,615","1,927","2,140","1,449","3,607","2,367","1,570","2,284","3,285","3,295","2,042","1,834","2,493",453,"3,045"
2021년12월_계_60~69세,"34,291","1,134","3,034","2,006","2,037","1,945","3,101","2,063","1,553","2,296","2,780","2,727","2,017","1,716","2,474",573,"2,835"
2021년12월_계_70~79세,"19,154",761,"1,589","1,214","1,213","1,281","1,487","1,120",908,"1,314","1,439","1,356","1,170",862,"1,508",332,"1,600"
2021년12월_계_80~89세,"8,880",324,655,554,631,708,619,552,387,589,656,548,503,414,700,251,789
2021년12월_계_90~99세,"1,174",41,110,62,78,107,85,78,48,63,81,59,78,50,88,42,104
2021년12월_계_100세 이상,34,2,2,1,1,1,3,2,3,4,4,2,3,0,1,0,5
2021년12월_남_총인구수,"111,953","2,546","12,149","5,855","6,074","4,151","11,053","7,469","5,626","7,038","9,152","10,522","5,941","5,598","7,170","1,252","10,357"
2021년12월_남_연령구간인구수,"111,953","2,546","12,149","5,855","6,074","4,151","11,053","7,469","5,626","7,038","9,152","10,522","5,941","5,598","7,170","1,252","10,357"
2021년12월_남_0~9세,"7,348",56,"1,144",423,423,126,872,703,175,370,463,517,458,295,369,28,926
2021년12월_남_10~19세,"10,087",57,"1,747",463,483,187,915,750,360,546,892,751,447,402,633,60,"1,394"
2021년12월_남_20~29세,"15,862",188,"1,387",638,770,419,"1,763",889,"1,523","1,054","1,457","2,015",680,"1,073",807,106,"1,093"
2021년12월_남_30~39세,"13,646",222,"1,315",802,789,411,"1,604",980,650,769,"1,077","1,736",741,689,733,96,"1,032"
2021년12월_남_40~49세,"17,511",307,"2,369",931,826,560,"1,665","1,215",709,"1,097","1,341","1,636",914,825,"1,098",135,"1,883"
2021년12월_남_50~59세,"18,762",586,"1,812",914,"1,050",760,"1,793","1,200",845,"1,218","1,676","1,722","1,038",943,"1,327",263,"1,615"
2021년12월_남_60~69세,"16,588",638,"1,396",895,973,922,"1,505","1,006",774,"1,147","1,332","1,318",948,832,"1,207",316,"1,379"
2021년12월_남_70~79세,"8,640",364,706,548,521,524,696,502,419,596,663,616,522,379,698,158,728
2021년12월_남_80~89세,"3,215",120,247,225,214,219,220,200,162,222,236,198,174,156,270,76,276
2021년12월_남_90~99세,288,8,26,16,25,22,19,24,9,18,15,13,18,4,27,14,30
2021년12월_남_100세 이상,6,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1
2021년12월_여_총인구수,"110,269","1,999","12,573","6,142","6,319","4,366","10,889","7,450","5,026","6,649","9,092","9,974","6,013","5,467","6,918","1,163","10,229"
2021년12월_여_연령구간인구수,"110,269","1,999","12,573","6,142","6,319","4,366","10,889","7,450","5,026","6,649","9,092","9,974","6,013","5,467","6,918","1,163","10,229"
2021년12월_여_0~9세,"6,808",61,"1,145",409,336,122,796,629,180,379,409,497,372,231,388,34,820
2021년12월_여_10~19세,"9,387",71,"1,606",396,443,169,913,673,369,518,816,708,462,373,568,68,"1,234"
2021년12월_여_20~29세,"14,228",128,"1,181",650,686,328,"1,573",826,"1,285",878,"1,447","1,930",603,"1,046",642,81,944
2021년12월_여_30~39세,"11,597",153,"1,376",714,685,294,"1,374",903,416,623,830,"1,287",664,576,621,53,"1,028"
2021년12월_여_40~49세,"15,935",166,"2,447",807,852,410,"1,565","1,169",516,903,"1,267","1,432",800,679,965,103,"1,854"
2021년12월_여_50~59세,"17,518",288,"1,803","1,013","1,090",689,"1,814","1,167",725,"1,066","1,609","1,573","1,004",891,"1,166",190,"1,430"
2021년12월_여_60~69세,"17,703",496,"1,638","1,111","1,064","1,023","1,596","1,057",779,"1,149","1,448","1,409","1,069",884,"1,267",257,"1,456"
2021년12월_여_70~79세,"10,514",397,883,666,692,757,791,618,489,718,776,740,648,483,810,174,872
2021년12월_여_80~89세,"5,665",204,408,329,417,489,399,352,225,367,420,350,329,258,430,175,513
2021년12월_여_90~99세,886,33,84,46,53,85,66,54,39,45,66,46,60,46,61,28,74
2021년12월_여_100세 이상,28,2,2,1,1,0,2,2,3,3,4,2,2,0,0,0,4
