카테고리,부산광역시 부산진구,부산광역시 부산진구 부전제1동,부산광역시 부산진구 부전제2동,부산광역시 부산진구 연지동,부산광역시 부산진구 초읍동,부산광역시 부산진구 양정제1동,부산광역시 부산진구 양정제2동,부산광역시 부산진구 전포제1동,부산광역시 부산진구 전포제2동,부산광역시 부산진구 부암제1동,부산광역시 부산진구 부암제3동,부산광역시 부산진구 당감제1동,부산광역시 부산진구 당감제2동,부산광역시 부산진구 당감제4동,부산광역시 부산진구 가야제1동,부산광역시 부산진구 가야제2동,부산광역시 부산진구 개금제1동,부산광역시 부산진구 개금제2동,부산광역시 부산진구 개금제3동,부산광역시 부산진구 범천제1동,부산광역시 부산진구 범천제2동
2021년01월_남_90~99세,358,14,13,32,24,22,13,21,16,22,14,28,12,7,15,24,10,10,19,14,28
2021년01월_남_100세 이상,48,3,0,2,1,4,4,3,4,7,3,1,1,2,0,3,0,1,1,2,6
2021년01월_여_총인구수,"186,117","7,778","4,954","11,066","11,541","10,808","6,977","11,563","11,170","11,813","9,119","12,391","5,431","5,934","9,911","8,775","8,934","5,764","15,164","6,324","10,700"
2021년01월_여_연령구간인구수,"186,117","7,778","4,954","11,066","11,541","10,808","6,977","11,563","11,170","11,813","9,119","12,391","5,431","5,934","9,911","8,775","8,934","5,764","15,164","6,324","10,700"
2021년01월_여_0~9세,"10,487",318,285,734,636,589,276,694,472,950,556,594,374,328,458,508,618,336,888,260,613
2021년01월_여_10~19세,"12,265",253,237,934,707,769,310,641,568,934,940,969,353,483,581,666,526,413,"1,255",237,489
2021년01월_여_20~29세,"26,906","1,828",984,"1,007","1,073","1,519","1,776","2,597","1,822","1,242",916,"1,327",693,582,"1,458","1,008","1,831",721,"1,717","1,435","1,370"
2021년01월_여_30~39세,"23,564","1,133",823,"1,155","1,182","1,270","1,171","2,021","1,519","1,570",861,"1,139",820,636,"1,059",911,"1,376",532,"1,705","1,138","1,543"
2021년01월_여_40~49세,"25,518",796,692,"1,757","1,558","1,528",886,"1,518","1,510","1,866","1,500","1,762",732,873,"1,233","1,236","1,164",752,"2,134",742,"1,279"
2021년01월_여_50~59세,"30,111","1,149",783,"1,775","1,913","1,902",798,"1,423","1,608","1,940","1,695","2,355",792,"1,145","1,703","1,493","1,290",992,"2,847",824,"1,684"
2021년01월_여_60~69세,"29,809","1,187",656,"1,916","2,226","1,643",873,"1,302","1,828","1,683","1,441","2,193",911,990,"1,813","1,610","1,147","1,031","2,610",867,"1,882"
2021년01월_여_70~79세,"17,756",708,307,"1,182","1,490",995,573,853,"1,214","1,092",795,"1,254",505,583,"1,088",911,642,654,"1,229",501,"1,180"
2021년01월_여_80~89세,"8,311",340,147,520,649,521,268,430,547,451,350,669,222,270,444,364,295,299,683,277,565
2021년01월_여_90~99세,"1,204",53,33,81,96,64,41,70,73,61,55,117,23,39,66,58,43,32,88,36,75
2021년01월_여_100세 이상,186,13,7,5,11,8,5,14,9,24,10,12,6,5,8,10,2,2,8,7,20
2021년02월_계_총인구수,"360,025","15,740","9,923","21,018","22,365","20,417","12,906","22,426","21,129","23,116","17,880","23,713","10,438","11,602","19,668","17,081","17,085","11,283","29,361","12,075","20,799"
2021년02월_계_연령구간인구수,"360,025","15,740","9,923","21,018","22,365","20,417","12,906","22,426","21,129","23,116","17,880","23,713","10,438","11,602","19,668","17,081","17,085","11,283","29,361","12,075","20,799"
2021년02월_계_0~9세,"21,147",636,618,"1,464","1,303","1,162",556,"1,420",972,"1,963","1,130","1,166",759,673,881,"1,014","1,242",623,"1,818",502,"1,245"
2021년02월_계_10~19세,"24,880",549,461,"1,861","1,569","1,536",590,"1,297","1,178","1,874","1,910","1,963",699,925,"1,204","1,382","1,010",839,"2,499",480,"1,054"
2021년02월_계_20~29세,"52,714","3,454","1,912","2,121","2,268","2,931","2,962","4,739","3,429","2,556","2,019","2,905","1,346","1,268","3,130","2,123","3,247","1,565","3,623","2,512","2,604"
2021년02월_계_30~39세,"48,034","2,454","1,776","2,347","2,425","2,484","2,248","4,254","3,007","3,080","1,731","2,362","1,640","1,305","2,271","1,855","2,740","1,166","3,390","2,296","3,203"
2021년02월_계_40~49세,"51,633","1,793","1,474","3,374","3,157","2,980","1,779","3,111","2,957","3,789","2,893","3,413","1,506","1,749","2,672","2,432","2,433","1,530","4,254","1,552","2,785"
2021년02월_계_50~59세,"58,286","2,503","1,531","3,291","3,659","3,601","1,641","2,808","3,070","3,747","3,338","4,456","1,491","2,245","3,340","2,854","2,544","1,936","5,318","1,686","3,227"
2021년02월_계_60~69세,"56,511","2,422","1,316","3,495","4,091","3,100","1,618","2,489","3,344","3,295","2,759","4,143","1,657","1,911","3,391","2,984","2,130","1,948","5,088","1,673","3,657"
2021년02월_계_70~79세,"31,843","1,304",561,"2,107","2,690","1,712","1,012","1,511","2,153","1,987","1,473","2,161",921,"1,051","1,971","1,714","1,205","1,155","2,225",885,"2,045"
2021년02월_계_80~89세,"13,161",541,221,835,"1,068",808,436,693,914,709,545,985,375,422,720,626,480,476,"1,025",430,852
2021년02월_계_90~99세,"1,582",68,46,116,123,91,55,87,92,85,69,146,37,46,80,84,52,42,112,50,101
2021년02월_계_100세 이상,234,16,7,7,12,12,9,17,13,31,13,13,7,7,8,13,2,3,9,9,26
2021년02월_남_총인구수,"173,763","7,864","4,952","9,936","10,856","9,640","5,913","10,747","9,934","11,296","8,767","11,322","4,997","5,690","9,808","8,316","8,159","5,521","14,197","5,744","10,104"
2021년02월_남_연령구간인구수,"173,763","7,864","4,952","9,936","10,856","9,640","5,913","10,747","9,934","11,296","8,767","11,322","4,997","5,690","9,808","8,316","8,159","5,521","14,197","5,744","10,104"
2021년02월_남_0~9세,"10,717",320,333,725,677,581,285,721,504,"1,026",573,570,386,350,428,510,625,289,938,238,638
2021년02월_남_10~19세,"12,637",287,223,933,863,769,281,649,602,943,971,"1,011",350,452,615,718,480,429,"1,252",245,564
2021년02월_남_20~29세,"25,750","1,553",922,"1,119","1,226","1,441","1,174","2,099","1,591","1,307","1,108","1,567",650,683,"1,715","1,123","1,425",843,"1,904","1,077","1,223"
2021년02월_남_30~39세,"24,488","1,312",939,"1,205","1,240","1,209","1,082","2,196","1,500","1,515",873,"1,223",818,678,"1,216",943,"1,384",635,"1,683","1,159","1,678"
2021년02월_남_40~49세,"26,085",995,793,"1,607","1,593","1,457",889,"1,572","1,442","1,914","1,397","1,657",770,889,"1,445","1,196","1,270",779,"2,120",804,"1,496"
2021년02월_남_50~59세,"28,267","1,359",742,"1,519","1,757","1,697",837,"1,388","1,467","1,817","1,645","2,105",706,"1,096","1,650","1,371","1,255",946,"2,484",867,"1,559"
2021년02월_남_60~69세,"26,560","1,228",660,"1,562","1,864","1,458",745,"1,185","1,513","1,598","1,310","1,935",739,924,"1,574","1,361",974,910,"2,459",799,"1,762"
2021년02월_남_70~79세,"14,080",593,252,918,"1,201",719,438,658,937,898,681,906,413,464,881,809,554,505,998,385,870
2021년02월_남_80~89세,"4,769",200,75,314,409,280,166,255,357,248,193,318,152,145,269,258,183,174,337,154,282
2021년02월_남_90~99세,362,14,13,32,25,25,12,21,17,23,13,29,12,7,15,24,9,10,21,14,26
2021년02월_남_100세 이상,48,3,0,2,1,4,4,3,4,7,3,1,1,2,0,3,0,1,1,2,6
2021년02월_여_총인구수,"186,262","7,876","4,971","11,082","11,509","10,777","6,993","11,679","11,195","11,820","9,113","12,391","5,441","5,912","9,860","8,765","8,926","5,762","15,164","6,331","10,695"
2021년02월_여_연령구간인구수,"186,262","7,876","4,971","11,082","11,509","10,777","6,993","11,679","11,195","11,820","9,113","12,391","5,441","5,912","9,860","8,765","8,926","5,762","15,164","6,331","10,695"
2021년02월_여_0~9세,"10,430",316,285,739,626,581,271,699,468,937,557,596,373,323,453,504,617,334,880,264,607
2021년02월_여_10~19세,"12,243",262,238,928,706,767,309,648,576,931,939,952,349,473,589,664,530,410,"1,247",235,490
2021년02월_여_20~29세,"26,964","1,901",990,"1,002","1,042","1,490","1,788","2,640","1,838","1,249",911,"1,338",696,585,"1,415","1,000","1,822",722,"1,719","1,435","1,381"
2021년02월_여_30~39세,"23,546","1,142",837,"1,142","1,185","1,275","1,166","2,058","1,507","1,565",858,"1,139",822,627,"1,055",912,"1,356",531,"1,707","1,137","1,525"
2021년02월_여_40~49세,"25,548",798,681,"1,767","1,564","1,523",890,"1,539","1,515","1,875","1,496","1,756",736,860,"1,227","1,236","1,163",751,"2,134",748,"1,289"
2021년02월_여_50~59세,"30,019","1,144",789,"1,772","1,902","1,904",804,"1,420","1,603","1,930","1,693","2,351",785,"1,149","1,690","1,483","1,289",990,"2,834",819,"1,668"
2021년02월_여_60~69세,"29,951","1,194",656,"1,933","2,227","1,642",873,"1,304","1,831","1,697","1,449","2,208",918,987,"1,817","1,623","1,156","1,038","2,629",874,"1,895"
2021년02월_여_70~79세,"17,763",711,309,"1,189","1,489",993,574,853,"1,216","1,089",792,"1,255",508,587,"1,090",905,651,650,"1,227",500,"1,175"
2021년02월_여_80~89세,"8,392",341,146,521,659,528,270,438,557,461,352,667,223,277,451,368,297,302,688,276,570
2021년02월_여_90~99세,"1,220",54,33,84,98,66,43,66,75,62,56,117,25,39,65,60,43,32,91,36,75
2021년02월_여_100세 이상,186,13,7,5,11,8,5,14,9,24,10,12,6,5,8,10,2,2,8,7,20
2021년03월_계_총인구수,"357,645","15,615","9,876","20,891","22,254","20,297","12,788","22,342","20,977","22,896","17,778","23,476","10,368","11,479","19,441","17,029","17,008","11,203","29,258","12,030","20,639"
2021년03월_계_연령구간인구수,"357,645","15,615","9,876","20,891","22,254","20,297","12,788","22,342","20,977","22,896","17,778","23,476","10,368","11,479","19,441","17,029","17,008","11,203","29,258","12,030","20,639"
2021년03월_계_0~9세,"21,032",644,617,"1,447","1,299","1,163",552,"1,431",951,"1,959","1,120","1,159",754,668,870,"1,013","1,236",608,"1,800",501,"1,240"
2021년03월_계_10~19세,"24,736",557,465,"1,851","1,566","1,528",587,"1,296","1,157","1,869","1,899","1,921",697,905,"1,211","1,375","1,009",836,"2,484",474,"1,049"
2021년03월_계_20~29세,"52,772","3,510","1,940","2,115","2,267","2,908","2,946","4,791","3,435","2,552","2,012","2,891","1,325","1,268","3,119","2,129","3,241","1,561","3,639","2,535","2,588"
2021년03월_계_30~39세,"47,800","2,451","1,748","2,317","2,429","2,483","2,233","4,287","2,971","3,050","1,704","2,348","1,641","1,289","2,241","1,836","2,738","1,161","3,375","2,305","3,193"
2021년03월_계_40~49세,"51,312","1,798","1,476","3,359","3,139","2,972","1,760","3,091","2,946","3,779","2,871","3,372","1,499","1,732","2,637","2,417","2,397","1,528","4,220","1,540","2,779"
2021년03월_계_50~59세,"57,760","2,469","1,526","3,286","3,627","3,575","1,622","2,780","3,073","3,737","3,339","4,376","1,475","2,199","3,296","2,834","2,506","1,914","5,255","1,671","3,200"
2021년03월_계_60~69세,"56,275","2,366","1,301","3,487","4,061","3,085","1,606","2,458","3,328","3,269","2,751","4,147","1,650","1,913","3,363","2,994","2,146","1,941","5,121","1,654","3,634"
2021년03월_계_70~79세,"31,430","1,241",544,"2,094","2,671","1,701","1,001","1,456","2,133","1,915","1,471","2,154",919,"1,044","1,923","1,715","1,204","1,143","2,224",878,"1,999"
2021년03월_계_80~89세,"13,020",522,216,826,"1,072",794,433,671,901,685,542,970,378,420,714,629,482,471,"1,030",422,842
2021년03월_계_90~99세,"1,446",57,42,107,118,86,47,78,80,77,65,136,30,41,66,81,49,40,107,48,91
2021년03월_계_100세 이상,62,0,1,2,5,2,1,3,2,4,4,2,0,0,1,6,0,0,3,2,24
2021년03월_남_총인구수,"172,703","7,845","4,922","9,905","10,797","9,576","5,851","10,722","9,856","11,211","8,716","11,236","4,964","5,628","9,706","8,294","8,128","5,480","14,139","5,700","10,027"
2021년03월_남_연령구간인구수,"172,703","7,845","4,922","9,905","10,797","9,576","5,851","10,722","9,856","11,211","8,716","11,236","4,964","5,628","9,706","8,294","8,128","5,480","14,139","5,700","10,027"
2021년03월_남_0~9세,"10,676",322,336,717,676,582,282,724,494,"1,031",572,572,385,347,419,507,623,288,929,237,633
2021년03월_남_10~19세,"12,529",297,224,935,854,759,278,639,586,935,965,984,350,442,615,710,477,429,"1,245",246,559
2021년03월_남_20~29세,"25,735","1,573",925,"1,108","1,229","1,434","1,162","2,127","1,589","1,308","1,100","1,565",638,685,"1,708","1,137","1,423",837,"1,909","1,062","1,216"
2021년03월_남_30~39세,"24,374","1,306",920,"1,190","1,245","1,209","1,074","2,209","1,481","1,503",864,"1,215",824,673,"1,198",932,"1,384",628,"1,680","1,169","1,670"
2021년03월_남_40~49세,"25,983","1,009",789,"1,608","1,583","1,448",883,"1,580","1,433","1,915","1,381","1,646",759,878,"1,436","1,193","1,257",783,"2,101",801,"1,500"
2021년03월_남_50~59세,"28,005","1,350",745,"1,521","1,741","1,689",826,"1,362","1,472","1,819","1,645","2,067",704,"1,071","1,630","1,349","1,233",935,"2,453",850,"1,543"
2021년03월_남_60~69세,"26,458","1,211",650,"1,570","1,844","1,448",742,"1,178","1,504","1,582","1,310","1,940",734,926,"1,563","1,371",984,902,"2,465",793,"1,741"
2021년03월_남_70~79세,"13,934",578,248,910,"1,195",711,428,636,941,862,678,913,408,457,865,810,554,498,"1,002",378,862
2021년03월_남_80~89세,"4,705",190,74,317,407,272,167,248,346,237,191,312,156,143,264,262,184,173,335,151,276
2021년03월_남_90~99세,292,9,11,28,22,23,9,19,10,17,10,22,6,6,8,23,9,7,20,12,21
2021년03월_남_100세 이상,12,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6
2021년03월_여_총인구수,"184,942","7,770","4,954","10,986","11,457","10,721","6,937","11,620","11,121","11,685","9,062","12,240","5,404","5,851","9,735","8,735","8,880","5,723","15,119","6,330","10,612"
2021년03월_여_연령구간인구수,"184,942","7,770","4,954","10,986","11,457","10,721","6,937","11,620","11,121","11,685","9,062","12,240","5,404","5,851","9,735","8,735","8,880","5,723","15,119","6,330","10,612"
2021년03월_여_0~9세,"10,356",322,281,730,623,581,270,707,457,928,548,587,369,321,451,506,613,320,871,264,607
2021년03월_여_10~19세,"12,207",260,241,916,712,769,309,657,571,934,934,937,347,463,596,665,532,407,"1,239",228,490
2021년03월_여_20~29세,"27,037","1,937","1,015","1,007","1,038","1,474","1,784","2,664","1,846","1,244",912,"1,326",687,583,"1,411",992,"1,818",724,"1,730","1,473","1,372"
2021년03월_여_30~39세,"23,426","1,145",828,"1,127","1,184","1,274","1,159","2,078","1,490","1,547",840,"1,133",817,616,"1,043",904,"1,354",533,"1,695","1,136","1,523"
2021년03월_여_40~49세,"25,329",789,687,"1,751","1,556","1,524",877,"1,511","1,513","1,864","1,490","1,726",740,854,"1,201","1,224","1,140",745,"2,119",739,"1,279"
2021년03월_여_50~59세,"29,755","1,119",781,"1,765","1,886","1,886",796,"1,418","1,601","1,918","1,694","2,309",771,"1,128","1,666","1,485","1,273",979,"2,802",821,"1,657"
2021년03월_여_60~69세,"29,817","1,155",651,"1,917","2,217","1,637",864,"1,280","1,824","1,687","1,441","2,207",916,987,"1,800","1,623","1,162","1,039","2,656",861,"1,893"
2021년03월_여_70~79세,"17,496",663,296,"1,184","1,476",990,573,820,"1,192","1,053",793,"1,241",511,587,"1,058",905,650,645,"1,222",500,"1,137"
2021년03월_여_80~89세,"8,315",332,142,509,665,522,266,423,555,448,351,658,222,277,450,367,298,298,695,271,566
2021년03월_여_90~99세,"1,154",48,31,79,96,63,38,59,70,60,55,114,24,35,58,58,40,33,87,36,70
2021년03월_여_100세 이상,50,0,1,1,4,1,1,3,2,2,4,2,0,0,1,6,0,0,3,1,18
2021년04월_계_총인구수,"357,193","15,670","9,871","20,867","22,198","20,268","12,781","22,306","20,950","22,885","17,748","23,416","10,340","11,474","19,411","17,038","16,942","11,200","29,226","12,035","20,567"
2021년04월_계_연령구간인구수,"357,193","15,670","9,871","20,867","22,198","20,268","12,781","22,306","20,950","22,885","17,748","23,416","10,340","11,474","19,411","17,038","16,942","11,200","29,226","12,035","20,567"
2021년04월_계_0~9세,"20,935",651,618,"1,437","1,298","1,149",544,"1,423",948,"1,956","1,122","1,143",747,667,865,"1,011","1,226",602,"1,801",499,"1,228"
2021년04월_계_10~19세,"24,614",550,458,"1,849","1,562","1,524",569,"1,294","1,160","1,876","1,882","1,915",686,894,"1,200","1,378",999,834,"2,468",477,"1,039"
2021년04월_계_20~29세,"52,602","3,518","1,933","2,104","2,253","2,886","2,972","4,750","3,434","2,541","2,003","2,889","1,322","1,264","3,126","2,124","3,207","1,558","3,619","2,537","2,562"
2021년04월_계_30~39세,"47,787","2,502","1,739","2,302","2,427","2,490","2,247","4,308","2,951","3,053","1,686","2,333","1,644","1,274","2,235","1,828","2,728","1,168","3,378","2,305","3,189"
2021년04월_계_40~49세,"51,129","1,800","1,481","3,351","3,121","2,957","1,752","3,095","2,941","3,776","2,863","3,346","1,485","1,722","2,626","2,412","2,387","1,523","4,187","1,527","2,777"
2021년04월_계_50~59세,"57,559","2,447","1,519","3,296","3,617","3,585","1,602","2,780","3,046","3,727","3,316","4,354","1,473","2,199","3,279","2,828","2,498","1,902","5,231","1,678","3,182"
2021년04월_계_60~69세,"56,480","2,381","1,312","3,494","4,040","3,080","1,612","2,458","3,347","3,279","2,779","4,172","1,657","1,934","3,367","3,013","2,156","1,959","5,149","1,657","3,634"
2021년04월_계_70~79세,"31,441","1,244",546,"2,088","2,674","1,708",999,"1,442","2,132","1,904","1,475","2,151",916,"1,052","1,929","1,719","1,203","1,137","2,244",884,"1,994"
2021년04월_계_80~89세,"13,126",520,223,834,"1,083",802,434,676,911,694,552,975,376,426,716,641,489,475,"1,032",419,848
2021년04월_계_90~99세,"1,459",56,41,110,118,85,49,77,78,76,66,136,34,42,68,78,49,42,114,50,90
2021년04월_계_100세 이상,61,1,1,2,5,2,1,3,2,3,4,2,0,0,0,6,0,0,3,2,24
2021년04월_남_총인구수,"172,498","7,852","4,914","9,871","10,776","9,557","5,864","10,712","9,850","11,217","8,709","11,199","4,944","5,625","9,702","8,277","8,112","5,484","14,129","5,705","9,999"
2021년04월_남_연령구간인구수,"172,498","7,852","4,914","9,871","10,776","9,557","5,864","10,712","9,850","11,217","8,709","11,199","4,944","5,625","9,702","8,277","8,112","5,484","14,129","5,705","9,999"
2021년04월_남_0~9세,"10,627",324,334,702,678,571,282,718,494,"1,038",575,561,382,346,419,505,620,279,933,234,632
2021년04월_남_10~19세,"12,467",290,221,932,853,759,269,636,588,946,956,977,344,435,611,706,473,431,"1,235",249,556
2021년04월_남_20~29세,"25,650","1,566",911,"1,102","1,220","1,416","1,183","2,108","1,586","1,303","1,095","1,564",631,690,"1,713","1,134","1,421",840,"1,899","1,065","1,203"
2021년04월_남_30~39세,"24,379","1,334",921,"1,183","1,246","1,216","1,078","2,218","1,470","1,503",854,"1,204",829,666,"1,191",924,"1,376",633,"1,687","1,175","1,671"
2021년04월_남_40~49세,"25,887","1,006",792,"1,594","1,574","1,437",886,"1,592","1,430","1,919","1,378","1,635",752,872,"1,431","1,190","1,254",781,"2,083",792,"1,489"
2021년04월_남_50~59세,"27,962","1,340",743,"1,534","1,747","1,704",817,"1,365","1,465","1,816","1,638","2,057",701,"1,074","1,627","1,336","1,233",929,"2,441",857,"1,538"
2021년04월_남_60~69세,"26,511","1,211",652,"1,566","1,830","1,445",742,"1,173","1,514","1,575","1,324","1,951",738,932,"1,569","1,384",981,911,"2,480",792,"1,741"
2021년04월_남_70~79세,"13,956",585,253,909,"1,192",710,427,634,941,857,684,910,408,457,870,812,559,498,"1,013",377,860
2021년04월_남_80~89세,"4,750",186,76,319,413,275,170,249,352,243,196,318,153,146,262,264,185,174,337,150,282
2021년04월_남_90~99세,297,9,11,29,22,23,10,19,10,16,9,22,6,7,9,22,10,8,21,13,21
2021년04월_남_100세 이상,12,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
2021년04월_여_총인구수,"184,695","7,818","4,957","10,996","11,422","10,711","6,917","11,594","11,100","11,668","9,039","12,217","5,396","5,849","9,709","8,761","8,830","5,716","15,097","6,330","10,568"
2021년04월_여_연령구간인구수,"184,695","7,818","4,957","10,996","11,422","10,711","6,917","11,594","11,100","11,668","9,039","12,217","5,396","5,849","9,709","8,761","8,830","5,716","15,097","6,330","10,568"
2021년04월_여_0~9세,"10,308",327,284,735,620,578,262,705,454,918,547,582,365,321,446,506,606,323,868,265,596
2021년04월_여_10~19세,"12,147",260,237,917,709,765,300,658,572,930,926,938,342,459,589,672,526,403,"1,233",228,483
2021년04월_여_20~29세,"26,952","1,952","1,022","1,002","1,033","1,470","1,789","2,642","1,848","1,238",908,"1,325",691,574,"1,413",990,"1,786",718,"1,720","1,472","1,359"
2021년04월_여_30~39세,"23,408","1,168",818,"1,119","1,181","1,274","1,169","2,090","1,481","1,550",832,"1,129",815,608,"1,044",904,"1,352",535,"1,691","1,130","1,518"
2021년04월_여_40~49세,"25,242",794,689,"1,757","1,547","1,520",866,"1,503","1,511","1,857","1,485","1,711",733,850,"1,195","1,222","1,133",742,"2,104",735,"1,288"
2021년04월_여_50~59세,"29,597","1,107",776,"1,762","1,870","1,881",785,"1,415","1,581","1,911","1,678","2,297",772,"1,125","1,652","1,492","1,265",973,"2,790",821,"1,644"
2021년04월_여_60~69세,"29,969","1,170",660,"1,928","2,210","1,635",870,"1,285","1,833","1,704","1,455","2,221",919,"1,002","1,798","1,629","1,175","1,048","2,669",865,"1,893"
2021년04월_여_70~79세,"17,485",659,293,"1,179","1,482",998,572,808,"1,191","1,047",791,"1,241",508,595,"1,059",907,644,639,"1,231",507,"1,134"
2021년04월_여_80~89세,"8,376",334,147,515,670,527,264,427,559,451,356,657,223,280,454,377,304,301,695,269,566
2021년04월_여_90~99세,"1,162",47,30,81,96,62,39,58,68,60,57,114,28,35,59,56,39,34,93,37,69
2021년04월_여_100세 이상,49,0,1,1,4,1,1,3,2,2,4,2,0,0,0,6,0,0,3,1,18
2021년05월_계_총인구수,"356,706","15,707","9,852","20,837","22,214","20,283","12,696","22,267","20,954","22,888","17,725","23,342","10,345","11,453","19,379","17,000","16,901","11,157","29,188","11,989","20,529"
2021년05월_계_연령구간인구수,"356,706","15,707","9,852","20,837","22,214","20,283","12,696","22,267","20,954","22,888","17,725","23,342","10,345","11,453","19,379","17,000","16,901","11,157","29,188","11,989","20,529"
2021년05월_계_0~9세,"20,831",653,624,"1,425","1,296","1,161",530,"1,418",944,"1,950","1,116","1,146",744,653,861,"1,002","1,225",593,"1,795",483,"1,212"
2021년05월_계_10~19세,"24,452",541,462,"1,841","1,552","1,508",561,"1,294","1,146","1,876","1,873","1,897",689,893,"1,179","1,369",993,833,"2,440",470,"1,035"
2021년05월_계_20~29세,"52,524","3,523","1,909","2,095","2,254","2,891","2,990","4,722","3,444","2,547","1,994","2,880","1,330","1,265","3,131","2,115","3,198","1,542","3,613","2,527","2,554"
2021년05월_계_30~39세,"47,638","2,514","1,724","2,286","2,426","2,473","2,231","4,340","2,951","3,038","1,673","2,317","1,641","1,265","2,236","1,824","2,705","1,162","3,383","2,287","3,162"
2021년05월_계_40~49세,"50,924","1,795","1,487","3,353","3,128","2,950","1,720","3,093","2,942","3,759","2,839","3,334","1,477","1,710","2,596","2,402","2,390","1,505","4,147","1,527","2,770"
2021년05월_계_50~59세,"57,442","2,450","1,516","3,290","3,627","3,585","1,600","2,760","3,033","3,735","3,315","4,326","1,472","2,193","3,262","2,830","2,488","1,907","5,220","1,666","3,167"
2021년05월_계_60~69세,"56,661","2,396","1,316","3,510","4,039","3,099","1,598","2,448","3,366","3,298","2,801","4,172","1,659","1,949","3,392","3,004","2,164","1,951","5,171","1,666","3,662"
2021년05월_계_70~79세,"31,489","1,251",552,"2,085","2,673","1,712",987,"1,440","2,126","1,907","1,484","2,156",926,"1,056","1,934","1,727","1,196","1,137","2,267",884,"1,989"
2021년05월_계_80~89세,"13,217",528,222,839,"1,096",814,427,673,919,700,560,976,373,426,720,643,493,484,"1,036",424,864
2021년05월_계_90~99세,"1,466",55,39,111,118,88,51,76,81,74,66,136,34,43,68,78,49,43,113,53,90
2021년05월_계_100세 이상,62,1,1,2,5,2,1,3,2,4,4,2,0,0,0,6,0,0,3,2,24
2021년05월_남_총인구수,"172,228","7,867","4,898","9,855","10,773","9,564","5,808","10,688","9,860","11,217","8,705","11,154","4,943","5,609","9,696","8,255","8,090","5,454","14,131","5,686","9,975"
2021년05월_남_연령구간인구수,"172,228","7,867","4,898","9,855","10,773","9,564","5,808","10,688","9,860","11,217","8,705","11,154","4,943","5,609","9,696","8,255","8,090","5,454","14,131","5,686","9,975"
2021년05월_남_0~9세,"10,558",320,336,698,671,575,277,715,488,"1,033",572,552,380,343,414,502,623,278,931,227,623
2021년05월_남_10~19세,"12,394",288,221,930,849,750,265,641,585,949,948,972,346,433,601,698,472,429,"1,223",243,551
2021년05월_남_20~29세,"25,605","1,572",908,"1,093","1,214","1,417","1,186","2,090","1,592","1,301","1,101","1,554",635,683,"1,710","1,129","1,424",829,"1,900","1,069","1,198"
2021년05월_남_30~39세,"24,279","1,336",908,"1,170","1,243","1,202","1,059","2,226","1,473","1,502",849,"1,200",824,668,"1,198",923,"1,357",626,"1,692","1,168","1,655"
2021년05월_남_40~49세,"25,817","1,003",794,"1,599","1,580","1,444",874,"1,594","1,434","1,904","1,368","1,626",751,868,"1,413","1,193","1,252",773,"2,072",786,"1,489"
2021년05월_남_50~59세,"27,902","1,344",739,"1,533","1,766","1,703",808,"1,362","1,454","1,822","1,634","2,035",702,"1,065","1,625","1,335","1,232",930,"2,432",850,"1,531"
2021년05월_남_60~69세,"26,601","1,217",653,"1,571","1,816","1,457",734,"1,167","1,530","1,584","1,339","1,959",736,943,"1,587","1,373",984,908,"2,492",799,"1,752"
2021년05월_남_70~79세,"13,970",585,254,910,"1,193",714,424,627,938,861,684,915,410,455,874,814,549,496,"1,029",379,859
2021년05월_남_80~89세,"4,794",193,76,321,417,275,170,248,356,244,201,320,153,145,265,266,188,177,339,150,290
2021년05월_남_90~99세,296,8,9,29,23,26,11,18,10,16,9,21,6,6,9,22,9,8,21,14,21
2021년05월_남_100세 이상,12,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
2021년05월_여_총인구수,"184,478","7,840","4,954","10,982","11,441","10,719","6,888","11,579","11,094","11,671","9,020","12,188","5,402","5,844","9,683","8,745","8,811","5,703","15,057","6,303","10,554"
2021년05월_여_연령구간인구수,"184,478","7,840","4,954","10,982","11,441","10,719","6,888","11,579","11,094","11,671","9,020","12,188","5,402","5,844","9,683","8,745","8,811","5,703","15,057","6,303","10,554"
2021년05월_여_0~9세,"10,273",333,288,727,625,586,253,703,456,917,544,594,364,310,447,500,602,315,864,256,589
2021년05월_여_10~19세,"12,058",253,241,911,703,758,296,653,561,927,925,925,343,460,578,671,521,404,"1,217",227,484
2021년05월_여_20~29세,"26,919","1,951","1,001","1,002","1,040","1,474","1,804","2,632","1,852","1,246",893,"1,326",695,582,"1,421",986,"1,774",713,"1,713","1,458","1,356"
2021년05월_여_30~39세,"23,359","1,178",816,"1,116","1,183","1,271","1,172","2,114","1,478","1,536",824,"1,117",817,597,"1,038",901,"1,348",536,"1,691","1,119","1,507"
2021년05월_여_40~49세,"25,107",792,693,"1,754","1,548","1,506",846,"1,499","1,508","1,855","1,471","1,708",726,842,"1,183","1,209","1,138",732,"2,075",741,"1,281"
2021년05월_여_50~59세,"29,540","1,106",777,"1,757","1,861","1,882",792,"1,398","1,579","1,913","1,681","2,291",770,"1,128","1,637","1,495","1,256",977,"2,788",816,"1,636"
