카테고리,충청남도,충청남도 천안시,충청남도 천안시 동남구,충청남도 천안시 서북구,충청남도 공주시,충청남도 보령시,충청남도 아산시,충청남도 서산시,충청남도 논산시,충청남도 계룡시,충청남도 당진시,충청남도 금산군,충청남도 부여군,충청남도 서천군,충청남도 청양군,충청남도 홍성군,충청남도 예산군,충청남도 태안군
2021년03월_여_30~39세,"122,235","48,787","15,520","33,267","4,320","4,191","22,411","9,752","4,940","2,354","9,619","1,698","1,951","1,472",886,"4,982","2,675","2,197"
2021년03월_여_40~49세,"152,565","53,909","20,584","33,325","6,206","6,219","25,998","12,925","7,098","4,309","11,666","2,764","3,203","2,584","1,262","6,880","4,218","3,324"
2021년03월_여_50~59세,"159,101","49,962","21,279","28,683","8,799","7,866","21,379","13,179","9,120","3,482","11,378","3,955","5,015","3,807","2,346","7,524","6,212","5,077"
2021년03월_여_60~69세,"142,993","32,600","16,064","16,536","9,353","8,855","16,505","11,253","10,060","2,364","10,516","4,938","6,614","5,284","3,054","7,692","7,560","6,345"
2021년03월_여_70~79세,"93,252","16,535","8,419","8,116","6,162","6,188","10,025","7,410","7,156","1,156","7,029","3,692","5,150","4,415","2,446","5,590","5,647","4,651"
2021년03월_여_80~89세,"65,613","10,015","5,244","4,771","4,618","4,065","6,401","5,346","5,373",761,"5,179","2,836","4,122","3,380","2,144","4,197","4,237","2,939"
2021년03월_여_90~99세,"11,141","1,740",925,815,776,747,"1,031",985,883,141,876,431,737,644,324,667,646,513
2021년03월_여_100세 이상,431,73,41,32,30,36,45,34,38,3,42,8,30,22,5,26,24,15
2021년04월_계_총인구수,"2,116,452","657,410","256,797","400,613","103,782","99,137","318,699","175,817","115,520","43,235","166,333","50,950","64,527","51,289","30,658","99,755","77,538","61,802"
2021년04월_계_연령구간인구수,"2,116,452","657,410","256,797","400,613","103,782","99,137","318,699","175,817","115,520","43,235","166,333","50,950","64,527","51,289","30,658","99,755","77,538","61,802"
2021년04월_계_0~9세,"169,094","60,997","19,901","41,096","5,622","5,922","32,224","15,196","7,083","3,928","15,195","2,470","2,852","2,247","1,231","7,621","3,530","2,976"
2021년04월_계_10~19세,"201,400","67,896","25,911","41,985","8,074","8,148","34,780","17,147","9,647","6,277","15,674","4,264","4,552","3,403","2,040","9,534","5,629","4,335"
2021년04월_계_20~29세,"240,595","95,742","34,970","60,772","11,017","9,330","37,066","19,056","11,151","4,906","15,940","3,907","5,246","3,741","2,539","9,450","6,692","4,812"
2021년04월_계_30~39세,"264,398","103,917","32,663","71,254","9,291","9,161","48,138","21,905","10,487","4,691","22,397","3,578","4,259","3,361","2,022","10,293","5,986","4,912"
2021년04월_계_40~49세,"327,136","111,870","42,497","69,373","13,183","13,703","57,138","27,842","15,056","8,373","26,840","6,116","6,971","5,661","3,048","14,399","9,346","7,590"
2021년04월_계_50~59세,"337,664","102,629","43,331","59,298","18,076","16,791","46,656","28,376","19,356","7,029","25,982","8,869","10,555","8,358","5,168","15,788","13,337","10,694"
2021년04월_계_60~69세,"288,630","66,426","32,546","33,880","18,888","17,505","33,301","22,809","20,426","4,641","21,786","10,125","13,312","10,358","6,316","15,190","15,154","12,393"
2021년04월_계_70~79세,"170,950","30,247","15,577","14,670","11,382","11,229","18,087","13,934","12,910","2,074","13,206","6,788","9,361","7,985","4,491","10,085","10,312","8,859"
2021년04월_계_80~89세,"101,393","15,359","8,128","7,231","7,143","6,347","9,914","8,266","8,157","1,129","8,086","4,264","6,397","5,294","3,342","6,474","6,660","4,561"
2021년04월_계_90~99세,"14,668","2,233","1,217","1,016","1,068",957,"1,339","1,246","1,199",184,"1,176",560,989,856,454,896,863,648
2021년04월_계_100세 이상,524,94,56,38,38,44,56,40,48,3,51,9,33,25,7,25,29,22
2021년04월_남_총인구수,"1,081,275","335,775","130,157","205,618","51,925","50,271","165,503","91,664","57,810","21,539","88,408","25,699","32,029","25,323","15,569","49,627","39,005","31,128"
2021년04월_남_연령구간인구수,"1,081,275","335,775","130,157","205,618","51,925","50,271","165,503","91,664","57,810","21,539","88,408","25,699","32,029","25,323","15,569","49,627","39,005","31,128"
2021년04월_남_0~9세,"86,543","31,191","10,235","20,956","2,914","2,983","16,528","7,772","3,619","1,988","7,733","1,256","1,516","1,129",626,"3,979","1,829","1,480"
2021년04월_남_10~19세,"104,558","35,173","13,505","21,668","4,171","4,239","17,859","9,103","4,976","3,303","8,239","2,220","2,406","1,745","1,073","4,893","2,917","2,241"
2021년04월_남_20~29세,"132,853","50,310","18,506","31,804","6,046","5,484","20,671","11,355","6,250","2,722","9,283","2,234","3,037","2,165","1,493","5,184","3,795","2,824"
2021년04월_남_30~39세,"142,442","55,327","17,213","38,114","4,992","4,967","25,680","12,157","5,576","2,333","12,815","1,886","2,309","1,882","1,144","5,327","3,329","2,718"
2021년04월_남_40~49세,"174,552","58,000","21,958","36,042","6,963","7,501","31,038","14,910","7,983","4,077","15,123","3,363","3,804","3,089","1,779","7,526","5,124","4,272"
2021년04월_남_50~59세,"178,739","52,636","22,031","30,605","9,319","8,974","25,249","15,211","10,234","3,526","14,651","4,926","5,558","4,561","2,837","8,264","7,162","5,631"
2021년04월_남_60~69세,"144,670","33,622","16,392","17,230","9,472","8,582","16,640","11,443","10,320","2,256","11,176","5,170","6,679","5,061","3,242","7,466","7,548","5,993"
2021년04월_남_70~79세,"77,829","13,709","7,162","6,547","5,240","5,061","8,048","6,537","5,778",928,"6,194","3,102","4,214","3,576","2,053","4,492","4,679","4,218"
2021년04월_남_80~89세,"35,581","5,295","2,858","2,437","2,521","2,264","3,484","2,922","2,766",366,"2,889","1,415","2,259","1,910","1,194","2,272","2,412","1,612"
2021년04월_남_90~99세,"3,419",490,283,207,279,209,296,251,299,40,297,126,244,203,126,221,206,132
2021년04월_남_100세 이상,89,22,14,8,8,7,10,3,9,0,8,1,3,2,2,3,4,7
2021년04월_여_총인구수,"1,035,177","321,635","126,640","194,995","51,857","48,866","153,196","84,153","57,710","21,696","77,925","25,251","32,498","25,966","15,089","50,128","38,533","30,674"
2021년04월_여_연령구간인구수,"1,035,177","321,635","126,640","194,995","51,857","48,866","153,196","84,153","57,710","21,696","77,925","25,251","32,498","25,966","15,089","50,128","38,533","30,674"
2021년04월_여_0~9세,"82,551","29,806","9,666","20,140","2,708","2,939","15,696","7,424","3,464","1,940","7,462","1,214","1,336","1,118",605,"3,642","1,701","1,496"
2021년04월_여_10~19세,"96,842","32,723","12,406","20,317","3,903","3,909","16,921","8,044","4,671","2,974","7,435","2,044","2,146","1,658",967,"4,641","2,712","2,094"
2021년04월_여_20~29세,"107,742","45,432","16,464","28,968","4,971","3,846","16,395","7,701","4,901","2,184","6,657","1,673","2,209","1,576","1,046","4,266","2,897","1,988"
2021년04월_여_30~39세,"121,956","48,590","15,450","33,140","4,299","4,194","22,458","9,748","4,911","2,358","9,582","1,692","1,950","1,479",878,"4,966","2,657","2,194"
2021년04월_여_40~49세,"152,584","53,870","20,539","33,331","6,220","6,202","26,100","12,932","7,073","4,296","11,717","2,753","3,167","2,572","1,269","6,873","4,222","3,318"
2021년04월_여_50~59세,"158,925","49,993","21,300","28,693","8,757","7,817","21,407","13,165","9,122","3,503","11,331","3,943","4,997","3,797","2,331","7,524","6,175","5,063"
2021년04월_여_60~69세,"143,960","32,804","16,154","16,650","9,416","8,923","16,661","11,366","10,106","2,385","10,610","4,955","6,633","5,297","3,074","7,724","7,606","6,400"
2021년04월_여_70~79세,"93,121","16,538","8,415","8,123","6,142","6,168","10,039","7,397","7,132","1,146","7,012","3,686","5,147","4,409","2,438","5,593","5,633","4,641"
2021년04월_여_80~89세,"65,812","10,064","5,270","4,794","4,622","4,083","6,430","5,344","5,391",763,"5,197","2,849","4,138","3,384","2,148","4,202","4,248","2,949"
2021년04월_여_90~99세,"11,249","1,743",934,809,789,748,"1,043",995,900,144,879,434,745,653,328,675,657,516
2021년04월_여_100세 이상,435,72,42,30,30,37,46,37,39,3,43,8,30,23,5,22,25,15
2021년05월_계_총인구수,"2,117,260","657,775","256,482","401,293","103,752","99,048","319,225","176,031","115,431","43,242","166,491","50,932","64,426","51,274","30,590","99,757","77,468","61,818"
2021년05월_계_연령구간인구수,"2,117,260","657,775","256,482","401,293","103,752","99,048","319,225","176,031","115,431","43,242","166,491","50,932","64,426","51,274","30,590","99,757","77,468","61,818"
2021년05월_계_0~9세,"168,278","60,739","19,740","40,999","5,593","5,887","32,092","15,113","7,048","3,901","15,114","2,467","2,822","2,227","1,219","7,578","3,503","2,975"
2021년05월_계_10~19세,"201,399","67,900","25,870","42,030","8,055","8,139","34,821","17,192","9,620","6,279","15,696","4,254","4,530","3,400","2,015","9,542","5,637","4,319"
2021년05월_계_20~29세,"240,593","95,783","34,925","60,858","11,001","9,334","37,131","19,055","11,129","4,895","15,964","3,870","5,222","3,736","2,544","9,439","6,655","4,835"
2021년05월_계_30~39세,"263,718","103,704","32,558","71,146","9,257","9,122","48,136","21,883","10,458","4,659","22,319","3,568","4,236","3,322","1,986","10,249","5,945","4,874"
2021년05월_계_40~49세,"326,325","111,638","42,266","69,372","13,088","13,623","57,140","27,820","14,956","8,370","26,833","6,069","6,907","5,638","3,042","14,341","9,288","7,572"
2021년05월_계_50~59세,"338,051","102,974","43,355","59,619","18,036","16,727","46,842","28,429","19,352","7,052","26,011","8,892","10,535","8,354","5,136","15,806","13,280","10,625"
2021년05월_계_60~69세,"290,722","66,947","32,724","34,223","19,037","17,589","33,619","22,982","20,516","4,686","22,004","10,159","13,378","10,390","6,372","15,303","15,259","12,481"
2021년05월_계_70~79세,"171,113","30,290","15,592","14,698","11,392","11,255","18,081","13,943","12,940","2,080","13,201","6,803","9,356","8,002","4,477","10,092","10,305","8,896"
2021년05월_계_80~89세,"101,792","15,480","8,195","7,285","7,173","6,380","9,953","8,315","8,166","1,125","8,127","4,280","6,408","5,314","3,332","6,477","6,696","4,566"
2021년05월_계_90~99세,"14,746","2,235","1,209","1,026","1,082",949,"1,354","1,259","1,197",192,"1,170",560,998,867,459,905,868,651
2021년05월_계_100세 이상,523,85,48,37,38,43,56,40,49,3,52,10,34,24,8,25,32,24
2021년05월_남_총인구수,"1,081,854","335,990","130,028","205,962","51,924","50,257","165,823","91,809","57,742","21,542","88,477","25,687","31,987","25,321","15,533","49,634","38,979","31,149"
2021년05월_남_연령구간인구수,"1,081,854","335,990","130,028","205,962","51,924","50,257","165,823","91,809","57,742","21,542","88,477","25,687","31,987","25,321","15,533","49,634","38,979","31,149"
2021년05월_남_0~9세,"86,129","31,070","10,160","20,910","2,901","2,972","16,469","7,724","3,604","1,966","7,677","1,257","1,498","1,121",618,"3,954","1,817","1,481"
2021년05월_남_10~19세,"104,556","35,160","13,479","21,681","4,162","4,225","17,898","9,125","4,959","3,305","8,243","2,228","2,398","1,747","1,060","4,885","2,918","2,243"
2021년05월_남_20~29세,"132,913","50,368","18,510","31,858","6,036","5,504","20,689","11,374","6,236","2,722","9,287","2,201","3,019","2,158","1,492","5,203","3,785","2,839"
2021년05월_남_30~39세,"142,098","55,215","17,147","38,068","4,985","4,951","25,681","12,145","5,555","2,329","12,780","1,883","2,308","1,861","1,122","5,290","3,302","2,691"
2021년05월_남_40~49세,"174,050","57,847","21,837","36,010","6,908","7,467","31,041","14,881","7,933","4,065","15,096","3,346","3,758","3,080","1,780","7,491","5,092","4,265"
2021년05월_남_50~59세,"179,102","52,856","22,053","30,803","9,302","8,948","25,356","15,284","10,220","3,543","14,693","4,918","5,561","4,552","2,817","8,280","7,157","5,615"
2021년05월_남_60~69세,"145,794","33,879","16,487","17,392","9,558","8,629","16,825","11,532","10,375","2,266","11,296","5,200","6,706","5,090","3,281","7,530","7,595","6,032"
2021년05월_남_70~79세,"77,973","13,732","7,177","6,555","5,251","5,067","8,057","6,551","5,793",938,"6,213","3,112","4,218","3,590","2,042","4,502","4,675","4,232"
2021년05월_남_80~89세,"35,719","5,354","2,892","2,462","2,529","2,276","3,499","2,934","2,762",366,"2,891","1,416","2,275","1,917","1,196","2,272","2,423","1,609"
2021년05월_남_90~99세,"3,433",491,275,216,284,211,299,256,296,42,293,125,242,203,123,224,210,134
2021년05월_남_100세 이상,87,18,11,7,8,7,9,3,9,0,8,1,4,2,2,3,5,8
2021년05월_여_총인구수,"1,035,406","321,785","126,454","195,331","51,828","48,791","153,402","84,222","57,689","21,700","78,014","25,245","32,439","25,953","15,057","50,123","38,489","30,669"
2021년05월_여_연령구간인구수,"1,035,406","321,785","126,454","195,331","51,828","48,791","153,402","84,222","57,689","21,700","78,014","25,245","32,439","25,953","15,057","50,123","38,489","30,669"
2021년05월_여_0~9세,"82,149","29,669","9,580","20,089","2,692","2,915","15,623","7,389","3,444","1,935","7,437","1,210","1,324","1,106",601,"3,624","1,686","1,494"
2021년05월_여_10~19세,"96,843","32,740","12,391","20,349","3,893","3,914","16,923","8,067","4,661","2,974","7,453","2,026","2,132","1,653",955,"4,657","2,719","2,076"
2021년05월_여_20~29세,"107,680","45,415","16,415","29,000","4,965","3,830","16,442","7,681","4,893","2,173","6,677","1,669","2,203","1,578","1,052","4,236","2,870","1,996"
2021년05월_여_30~39세,"121,620","48,489","15,411","33,078","4,272","4,171","22,455","9,738","4,903","2,330","9,539","1,685","1,928","1,461",864,"4,959","2,643","2,183"
2021년05월_여_40~49세,"152,275","53,791","20,429","33,362","6,180","6,156","26,099","12,939","7,023","4,305","11,737","2,723","3,149","2,558","1,262","6,850","4,196","3,307"
2021년05월_여_50~59세,"158,949","50,118","21,302","28,816","8,734","7,779","21,486","13,145","9,132","3,509","11,318","3,974","4,974","3,802","2,319","7,526","6,123","5,010"
2021년05월_여_60~69세,"144,928","33,068","16,237","16,831","9,479","8,960","16,794","11,450","10,141","2,420","10,708","4,959","6,672","5,300","3,091","7,773","7,664","6,449"
2021년05월_여_70~79세,"93,140","16,558","8,415","8,143","6,141","6,188","10,024","7,392","7,147","1,142","6,988","3,691","5,138","4,412","2,435","5,590","5,630","4,664"
2021년05월_여_80~89세,"66,073","10,126","5,303","4,823","4,644","4,104","6,454","5,381","5,404",759,"5,236","2,864","4,133","3,397","2,136","4,205","4,273","2,957"
2021년05월_여_90~99세,"11,313","1,744",934,810,798,738,"1,055","1,003",901,150,877,435,756,664,336,681,658,517
2021년05월_여_100세 이상,436,67,37,30,30,36,47,37,40,3,44,9,30,22,6,22,27,16
2021년06월_계_총인구수,"2,117,400","657,503","256,047","401,456","103,640","98,993","320,340","176,090","115,305","43,168","166,754","50,890","64,361","51,153","30,548","99,440","77,348","61,867"
2021년06월_계_연령구간인구수,"2,117,400","657,503","256,047","401,456","103,640","98,993","320,340","176,090","115,305","43,168","166,754","50,890","64,361","51,153","30,548","99,440","77,348","61,867"
2021년06월_계_0~9세,"167,531","60,401","19,584","40,817","5,563","5,858","32,078","15,079","7,019","3,864","15,015","2,435","2,796","2,216","1,209","7,570","3,471","2,957"
2021년06월_계_10~19세,"201,249","67,839","25,808","42,031","8,026","8,135","34,914","17,134","9,591","6,270","15,713","4,261","4,528","3,383","2,004","9,543","5,607","4,301"
2021년06월_계_20~29세,"240,486","95,714","34,823","60,891","10,950","9,309","37,321","19,050","11,085","4,889","16,003","3,854","5,192","3,731","2,532","9,404","6,624","4,828"
2021년06월_계_30~39세,"262,958","103,263","32,323","70,940","9,229","9,093","48,303","21,839","10,382","4,630","22,265","3,520","4,225","3,288","1,980","10,215","5,890","4,836"
2021년06월_계_40~49세,"326,497","111,684","42,190","69,494","13,064","13,624","57,360","27,837","14,957","8,326","26,908","6,065","6,922","5,587","3,029","14,290","9,256","7,588"
2021년06월_계_50~59세,"337,494","102,887","43,318","59,569","17,968","16,633","46,974","28,381","19,299","7,072","26,054","8,855","10,472","8,314","5,100","15,656","13,232","10,597"
2021년06월_계_60~69세,"292,701","67,529","32,930","34,599","19,131","17,698","33,884","23,191","20,618","4,705","22,182","10,228","13,436","10,422","6,409","15,313","15,366","12,589"
2021년06월_계_70~79세,"171,223","30,319","15,595","14,724","11,399","11,259","18,118","13,961","12,930","2,088","13,247","6,807","9,353","8,011","4,469","10,050","10,293","8,919"
2021년06월_계_80~89세,"101,957","15,541","8,222","7,319","7,183","6,393","9,968","8,308","8,187","1,126","8,149","4,291","6,411","5,310","3,348","6,469","6,706","4,567"
2021년06월_계_90~99세,"14,785","2,243","1,208","1,035","1,087",949,"1,365","1,272","1,189",195,"1,167",565,990,867,459,905,870,662
2021년06월_계_100세 이상,519,83,46,37,40,42,55,38,48,3,51,9,36,24,9,25,33,23
2021년06월_남_총인구수,"1,082,113","335,917","129,806","206,111","51,835","50,235","166,425","91,855","57,674","21,504","88,637","25,662","31,965","25,270","15,510","49,522","38,925","31,177"
2021년06월_남_연령구간인구수,"1,082,113","335,917","129,806","206,111","51,835","50,235","166,425","91,855","57,674","21,504","88,637","25,662","31,965","25,270","15,510","49,522","38,925","31,177"
2021년06월_남_0~9세,"85,753","30,917","10,089","20,828","2,880","2,962","16,478","7,702","3,577","1,941","7,632","1,238","1,488","1,120",610,"3,932","1,800","1,476"
2021년06월_남_10~19세,"104,445","35,100","13,426","21,674","4,140","4,219","17,946","9,100","4,947","3,297","8,254","2,222","2,394","1,736","1,055","4,894","2,905","2,236"
2021년06월_남_20~29세,"132,940","50,354","18,469","31,885","6,014","5,496","20,789","11,375","6,202","2,722","9,334","2,202","3,005","2,156","1,478","5,199","3,783","2,831"
2021년06월_남_30~39세,"141,673","54,973","17,018","37,955","4,961","4,943","25,767","12,111","5,524","2,322","12,756","1,861","2,302","1,835","1,120","5,272","3,262","2,664"
2021년06월_남_40~49세,"174,199","57,934","21,810","36,124","6,896","7,474","31,139","14,899","7,928","4,046","15,138","3,344","3,763","3,051","1,779","7,460","5,076","4,272"
2021년06월_남_50~59세,"178,810","52,823","22,019","30,804","9,255","8,892","25,436","15,252","10,189","3,547","14,684","4,889","5,526","4,546","2,799","8,227","7,136","5,609"
2021년06월_남_60~69세,"146,907","34,174","16,593","17,581","9,614","8,688","16,985","11,654","10,433","2,274","11,397","5,234","6,748","5,111","3,297","7,558","7,650","6,090"
2021년06월_남_70~79세,"78,117","13,756","7,188","6,568","5,260","5,073","8,070","6,566","5,812",946,"6,238","3,125","4,216","3,602","2,049","4,498","4,667","4,239"
2021년06월_남_80~89세,"35,737","5,375","2,905","2,470","2,525","2,270","3,504","2,931","2,756",367,"2,906","1,416","2,280","1,905","1,198","2,257","2,433","1,614"
2021년06월_남_90~99세,"3,443",493,278,215,282,211,302,262,297,42,290,130,239,207,122,221,207,138
2021년06월_남_100세 이상,89,18,11,7,8,7,9,3,9,0,8,1,4,1,3,4,6,8
2021년06월_여_총인구수,"1,035,287","321,586","126,241","195,345","51,805","48,758","153,915","84,235","57,631","21,664","78,117","25,228","32,396","25,883","15,038","49,918","38,423","30,690"
2021년06월_여_연령구간인구수,"1,035,287","321,586","126,241","195,345","51,805","48,758","153,915","84,235","57,631","21,664","78,117","25,228","32,396","25,883","15,038","49,918","38,423","30,690"
2021년06월_여_0~9세,"81,778","29,484","9,495","19,989","2,683","2,896","15,600","7,377","3,442","1,923","7,383","1,197","1,308","1,096",599,"3,638","1,671","1,481"
2021년06월_여_10~19세,"96,804","32,739","12,382","20,357","3,886","3,916","16,968","8,034","4,644","2,973","7,459","2,039","2,134","1,647",949,"4,649","2,702","2,065"
2021년06월_여_20~29세,"107,546","45,360","16,354","29,006","4,936","3,813","16,532","7,675","4,883","2,167","6,669","1,652","2,187","1,575","1,054","4,205","2,841","1,997"
2021년06월_여_30~39세,"121,285","48,290","15,305","32,985","4,268","4,150","22,536","9,728","4,858","2,308","9,509","1,659","1,923","1,453",860,"4,943","2,628","2,172"
2021년06월_여_40~49세,"152,298","53,750","20,380","33,370","6,168","6,150","26,221","12,938","7,029","4,280","11,770","2,721","3,159","2,536","1,250","6,830","4,180","3,316"
2021년06월_여_50~59세,"158,684","50,064","21,299","28,765","8,713","7,741","21,538","13,129","9,110","3,525","11,370","3,966","4,946","3,768","2,301","7,429","6,096","4,988"
2021년06월_여_60~69세,"145,794","33,355","16,337","17,018","9,517","9,010","16,899","11,537","10,185","2,431","10,785","4,994","6,688","5,311","3,112","7,755","7,716","6,499"
2021년06월_여_70~79세,"93,106","16,563","8,407","8,156","6,139","6,186","10,048","7,395","7,118","1,142","7,009","3,682","5,137","4,409","2,420","5,552","5,626","4,680"
2021년06월_여_80~89세,"66,220","10,166","5,317","4,849","4,658","4,123","6,464","5,377","5,431",759,"5,243","2,875","4,131","3,405","2,150","4,212","4,273","2,953"
2021년06월_여_90~99세,"11,342","1,750",930,820,805,738,"1,063","1,010",892,153,877,435,751,660,337,684,663,524
2021년06월_여_100세 이상,430,65,35,30,32,35,46,35,39,3,43,8,32,23,6,21,27,15
2021년07월_계_총인구수,"2,118,205","657,584","255,891","401,693","103,572","98,922","321,170","176,205","115,239","43,209","166,937","50,826","64,336","51,072","30,493","99,425","77,284","61,931"
2021년07월_계_연령구간인구수,"2,118,205","657,584","255,891","401,693","103,572","98,922","321,170","176,205","115,239","43,209","166,937","50,826","64,336","51,072","30,493","99,425","77,284","61,931"
2021년07월_계_0~9세,"166,848","60,203","19,496","40,707","5,511","5,811","31,966","15,059","6,972","3,858","14,941","2,419","2,780","2,194","1,207","7,536","3,446","2,945"
2021년07월_계_10~19세,"201,286","67,794","25,744","42,050","8,016","8,130","35,062","17,132","9,592","6,262","15,722","4,233","4,520","3,377","1,980","9,534","5,598","4,334"
2021년07월_계_20~29세,"240,255","95,636","34,830","60,806","10,956","9,280","37,364","18,995","11,035","4,887","16,036","3,827","5,189","3,690","2,527","9,428","6,586","4,819"
2021년07월_계_30~39세,"262,268","103,008","32,155","70,853","9,171","9,081","48,321","21,802","10,319","4,634","22,161","3,492","4,211","3,256","1,967","10,169","5,862","4,814"
2021년07월_계_40~49세,"326,371","111,664","42,122","69,542","13,048","13,544","57,510","27,816","14,952","8,298","26,952","6,048","6,906","5,589","3,016","14,251","9,234","7,543"
2021년07월_계_50~59세,"337,638","102,911","43,229","59,682","17,911","16,623","47,252","28,411","19,296","7,093","26,125","8,870","10,399","8,270","5,067","15,645","13,155","10,610"
2021년07월_계_60~69세,"294,422","68,035","33,179","34,856","19,226","17,777","34,092","23,335","20,691","4,762","22,317","10,263","13,512","10,463","6,436","15,390","15,469","12,654"
2021년07월_계_70~79세,"171,492","30,409","15,619","14,790","11,412","11,267","18,211","13,977","12,930","2,092","13,287","6,806","9,342","8,012","4,469","10,061","10,299","8,918"
2021년07월_계_80~89세,"102,261","15,593","8,261","7,332","7,182","6,429","9,965","8,367","8,214","1,127","8,178","4,287","6,437","5,325","3,353","6,479","6,719","4,606"
2021년07월_계_90~99세,"14,845","2,245","1,207","1,038","1,099",938,"1,371","1,273","1,191",193,"1,167",572,"1,004",872,462,908,883,667
2021년07월_계_100세 이상,519,86,49,37,40,42,56,38,47,3,51,9,36,24,9,24,33,21
2021년07월_남_총인구수,"1,082,654","335,996","129,756","206,240","51,769","50,211","166,942","91,883","57,624","21,529","88,753","25,651","31,985","25,223","15,488","49,522","38,882","31,196"
2021년07월_남_연령구간인구수,"1,082,654","335,996","129,756","206,240","51,769","50,211","166,942","91,883","57,624","21,529","88,753","25,651","31,985","25,223","15,488","49,522","38,882","31,196"
2021년07월_남_0~9세,"85,414","30,842","10,046","20,796","2,857","2,946","16,416","7,689","3,545","1,931","7,590","1,228","1,478","1,113",611,"3,911","1,785","1,472"
2021년07월_남_10~19세,"104,417","35,041","13,397","21,644","4,126","4,202","18,035","9,096","4,950","3,287","8,260","2,209","2,394","1,733","1,040","4,892","2,902","2,250"
2021년07월_남_20~29세,"132,930","50,357","18,472","31,885","6,001","5,485","20,839","11,337","6,172","2,741","9,376","2,205","3,007","2,127","1,485","5,216","3,768","2,814"
2021년07월_남_30~39세,"141,297","54,822","16,929","37,893","4,928","4,938","25,815","12,108","5,475","2,324","12,691","1,836","2,291","1,823","1,105","5,252","3,237","2,652"
2021년07월_남_40~49세,"174,130","57,953","21,777","36,176","6,882","7,442","31,213","14,874","7,941","4,033","15,154","3,332","3,759","3,044","1,773","7,428","5,051","4,251"
2021년07월_남_50~59세,"178,960","52,844","21,995","30,849","9,230","8,889","25,570","15,265","10,188","3,564","14,721","4,910","5,503","4,532","2,786","8,239","7,093","5,626"
2021년07월_남_60~69세,"147,789","34,437","16,733","17,704","9,655","8,735","17,108","11,710","10,473","2,293","11,498","5,256","6,780","5,124","3,307","7,583","7,715","6,115"
2021년07월_남_70~79세,"78,288","13,795","7,196","6,599","5,261","5,080","8,131","6,584","5,812",949,"6,244","3,127","4,228","3,602","2,057","4,517","4,662","4,239"
2021년07월_남_80~89세,"35,873","5,394","2,925","2,469","2,536","2,278","3,499","2,953","2,763",367,"2,919","1,416","2,297","1,913","1,200","2,260","2,452","1,626"
2021년07월_남_90~99세,"3,465",491,274,217,285,209,307,264,297,40,291,131,244,211,121,220,211,143
2021년07월_남_100세 이상,91,20,12,8,8,7,9,3,8,0,9,1,4,1,3,4,6,8
2021년07월_여_총인구수,"1,035,551","321,588","126,135","195,453","51,803","48,711","154,228","84,322","57,615","21,680","78,184","25,175","32,351","25,849","15,005","49,903","38,402","30,735"
2021년07월_여_연령구간인구수,"1,035,551","321,588","126,135","195,453","51,803","48,711","154,228","84,322","57,615","21,680","78,184","25,175","32,351","25,849","15,005","49,903","38,402","30,735"
2021년07월_여_0~9세,"81,434","29,361","9,450","19,911","2,654","2,865","15,550","7,370","3,427","1,927","7,351","1,191","1,302","1,081",596,"3,625","1,661","1,473"
2021년07월_여_10~19세,"96,869","32,753","12,347","20,406","3,890","3,928","17,027","8,036","4,642","2,975","7,462","2,024","2,126","1,644",940,"4,642","2,696","2,084"
2021년07월_여_20~29세,"107,325","45,279","16,358","28,921","4,955","3,795","16,525","7,658","4,863","2,146","6,660","1,622","2,182","1,563","1,042","4,212","2,818","2,005"
2021년07월_여_30~39세,"120,971","48,186","15,226","32,960","4,243","4,143","22,506","9,694","4,844","2,310","9,470","1,656","1,920","1,433",862,"4,917","2,625","2,162"
2021년07월_여_40~49세,"152,241","53,711","20,345","33,366","6,166","6,102","26,297","12,942","7,011","4,265","11,798","2,716","3,147","2,545","1,243","6,823","4,183","3,292"
2021년07월_여_50~59세,"158,678","50,067","21,234","28,833","8,681","7,734","21,682","13,146","9,108","3,529","11,404","3,960","4,896","3,738","2,281","7,406","6,062","4,984"
2021년07월_여_60~69세,"146,633","33,598","16,446","17,152","9,571","9,042","16,984","11,625","10,218","2,469","10,819","5,007","6,732","5,339","3,129","7,807","7,754","6,539"
2021년07월_여_70~79세,"93,204","16,614","8,423","8,191","6,151","6,187","10,080","7,393","7,118","1,143","7,043","3,679","5,114","4,410","2,412","5,544","5,637","4,679"
2021년07월_여_80~89세,"66,388","10,199","5,336","4,863","4,646","4,151","6,466","5,414","5,451",760,"5,259","2,871","4,140","3,412","2,153","4,219","4,267","2,980"
2021년07월_여_90~99세,"11,380","1,754",933,821,814,729,"1,064","1,009",894,153,876,441,760,661,341,688,672,524
2021년07월_여_100세 이상,428,66,37,29,32,35,47,35,39,3,42,8,32,23,6,20,27,13
2021년08월_계_총인구수,"2,118,183","657,250","255,532","401,718","103,386","98,726","322,158","176,360","115,155","43,279","166,805","50,783","64,220","51,036","30,429","99,465","77,241","61,890"
2021년08월_계_연령구간인구수,"2,118,183","657,250","255,532","401,718","103,386","98,726","322,158","176,360","115,155","43,279","166,805","50,783","64,220","51,036","30,429","99,465","77,241","61,890"
2021년08월_계_0~9세,"166,048","59,855","19,346","40,509","5,467","5,770","31,908","15,037","6,923","3,847","14,856","2,399","2,755","2,185","1,188","7,490","3,445","2,923"
