카테고리,충청북도,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 서원구,충청북도 청주시 흥덕구,충청북도 청주시 청원구,충청북도 충주시,충청북도 제천시,충청북도 보은군,충청북도 옥천군,충청북도 영동군,충청북도 증평군,충청북도 진천군,충청북도 괴산군,충청북도 음성군,충청북도 단양군
2021년05월_계_80~89세,"67,252","24,243","6,436","6,249","5,999","5,559","10,188","6,503","3,157","3,811","3,951","1,513","3,531","3,415","4,755","2,185"
2021년05월_계_90~99세,"9,385","3,448",997,886,829,736,"1,329",839,501,608,524,177,490,458,717,294
2021년05월_계_100세 이상,330,113,34,24,16,39,35,66,14,15,13,3,12,17,22,20
2021년05월_남_총인구수,"809,946","426,502","96,292","96,165","134,592","99,453","106,040","66,598","16,236","25,358","23,171","19,025","44,376","19,256","48,822","14,562"
2021년05월_남_연령구간인구수,"809,946","426,502","96,292","96,165","134,592","99,453","106,040","66,598","16,236","25,358","23,171","19,025","44,376","19,256","48,822","14,562"
2021년05월_남_0~9세,"61,631","37,217","8,242","6,837","12,096","10,042","7,167","4,340",716,"1,300","1,131","1,605","3,939",647,"2,970",599
2021년05월_남_10~19세,"76,671","44,159","10,254","10,313","13,601","9,991","9,690","5,987","1,104","2,016","1,695","1,749","4,352","1,005","3,894","1,020"
2021년05월_남_20~29세,"109,643","65,210","13,465","15,280","22,013","14,452","13,881","8,180","1,381","2,444","2,330","2,597","5,356","1,657","5,360","1,247"
2021년05월_남_30~39세,"102,448","61,926","12,042","11,503","21,583","16,798","12,546","6,724","1,158","1,965","1,638","2,546","6,358","1,342","5,218","1,027"
2021년05월_남_40~49세,"123,676","68,966","15,231","14,963","21,861","16,911","15,617","9,314","1,802","3,290","2,787","2,991","7,443","2,153","7,552","1,761"
2021년05월_남_50~59세,"139,032","68,633","16,549","16,637","21,343","14,104","18,950","12,080","3,164","4,735","4,358","3,161","7,485","3,857","9,695","2,914"
2021년05월_남_60~69세,"117,251","50,097","12,560","12,684","14,365","10,488","16,658","11,783","3,681","5,229","4,919","2,612","5,604","4,774","8,489","3,405"
2021년05월_남_70~79세,"54,234","21,298","5,536","5,544","5,539","4,679","7,692","5,602","2,053","2,928","2,830","1,205","2,530","2,507","3,850","1,739"
2021년05월_남_80~89세,"23,227","8,276","2,184","2,226","2,032","1,834","3,515","2,383","1,069","1,293","1,364",511,"1,215","1,210","1,623",768
2021년05월_남_90~99세,"2,053",698,224,172,157,145,316,184,108,155,116,46,91,99,165,75
2021년05월_남_100세 이상,80,22,5,6,2,9,8,21,0,3,3,2,3,5,6,7
2021년05월_여_총인구수,"787,009","419,789","97,381","97,465","130,724","94,219","103,443","66,061","15,944","24,962","23,271","17,511","40,247","18,186","43,391","14,204"
2021년05월_여_연령구간인구수,"787,009","419,789","97,381","97,465","130,724","94,219","103,443","66,061","15,944","24,962","23,271","17,511","40,247","18,186","43,391","14,204"
2021년05월_여_0~9세,"58,927","35,705","8,021","6,514","11,622","9,548","7,021","4,128",688,"1,231","1,089","1,483","3,679",633,"2,720",550
2021년05월_여_10~19세,"70,818","40,991","9,517","9,561","12,606","9,307","8,923","5,553",959,"1,784","1,562","1,594","4,022",952,"3,581",897
2021년05월_여_20~29세,"87,476","54,506","11,480","12,886","18,708","11,432","10,218","6,516",953,"1,832","1,790","1,838","3,915","1,138","3,886",884
2021년05월_여_30~39세,"90,066","56,021","11,493","10,748","19,404","14,376","10,568","6,024",943,"1,850","1,478","2,034","5,170","1,011","4,069",898
2021년05월_여_40~49세,"114,841","67,027","15,409","15,248","21,151","15,219","14,784","8,779","1,435","2,815","2,332","2,546","6,207","1,558","5,928","1,430"
2021년05월_여_50~59세,"131,140","68,485","16,718","17,172","21,241","13,354","18,106","11,592","2,556","4,066","3,811","2,821","6,205","3,231","7,732","2,535"
2021년05월_여_60~69세,"116,476","52,097","12,844","13,639","14,711","10,903","16,558","11,867","3,448","5,001","4,623","2,602","5,347","4,226","7,475","3,232"
2021년05월_여_70~79세,"65,658","26,149","6,845","6,942","6,628","5,734","9,552","6,782","2,467","3,400","3,581","1,459","2,978","2,861","4,300","2,129"
2021년05월_여_80~89세,"44,025","15,967","4,252","4,023","3,967","3,725","6,673","4,120","2,088","2,518","2,587","1,002","2,316","2,205","3,132","1,417"
2021년05월_여_90~99세,"7,332","2,750",773,714,672,591,"1,013",655,393,453,408,131,399,359,552,219
2021년05월_여_100세 이상,250,91,29,18,14,30,27,45,14,12,10,1,9,12,16,13
2021년06월_계_총인구수,"1,597,503","847,392","193,737","193,472","266,518","193,665","209,638","132,313","32,096","50,282","46,316","36,499","84,746","37,337","92,232","28,652"
2021년06월_계_연령구간인구수,"1,597,503","847,392","193,737","193,472","266,518","193,665","209,638","132,313","32,096","50,282","46,316","36,499","84,746","37,337","92,232","28,652"
2021년06월_계_0~9세,"120,162","72,740","16,228","13,232","23,818","19,462","14,149","8,425","1,392","2,521","2,211","3,062","7,599","1,261","5,653","1,149"
2021년06월_계_10~19세,"147,347","85,073","19,724","19,792","26,267","19,290","18,608","11,507","2,052","3,797","3,243","3,341","8,384","1,937","7,494","1,911"
2021년06월_계_20~29세,"197,067","119,824","24,894","28,189","40,831","25,910","24,058","14,675","2,330","4,254","4,081","4,449","9,269","2,754","9,254","2,119"
2021년06월_계_30~39세,"192,382","118,110","23,516","22,212","41,291","31,091","23,141","12,687","2,070","3,785","3,079","4,513","11,507","2,331","9,253","1,906"
2021년06월_계_40~49세,"238,483","136,168","30,671","30,168","43,178","32,151","30,393","17,984","3,225","6,114","5,102","5,531","13,681","3,698","13,430","3,157"
2021년06월_계_50~59세,"269,456","136,904","33,148","33,664","42,647","27,445","36,937","23,511","5,681","8,757","8,097","5,994","13,728","7,047","17,371","5,429"
2021년06월_계_60~69세,"235,661","103,162","25,683","26,528","29,405","21,546","33,523","23,780","7,162","10,314","9,623","5,240","11,034","9,052","16,109","6,662"
2021년06월_계_70~79세,"119,763","47,497","12,380","12,506","12,206","10,405","17,206","12,365","4,511","6,305","6,388","2,666","5,496","5,342","8,146","3,841"
2021년06월_계_80~89세,"67,491","24,353","6,465","6,267","6,031","5,590","10,254","6,496","3,156","3,810","3,953","1,522","3,555","3,441","4,777","2,174"
2021년06월_계_90~99세,"9,376","3,449",996,890,827,736,"1,336",825,504,611,526,177,480,456,724,288
2021년06월_계_100세 이상,315,112,32,24,17,39,33,58,13,14,13,4,13,18,21,16
2021년06월_남_총인구수,"810,225","427,070","96,289","96,108","135,189","99,484","106,102","66,449","16,188","25,348","23,096","19,019","44,459","19,187","48,812","14,495"
2021년06월_남_연령구간인구수,"810,225","427,070","96,289","96,108","135,189","99,484","106,102","66,449","16,188","25,348","23,096","19,019","44,459","19,187","48,812","14,495"
2021년06월_남_0~9세,"61,409","37,102","8,214","6,771","12,139","9,978","7,143","4,320",711,"1,292","1,131","1,590","3,928",638,"2,955",599
2021년06월_남_10~19세,"76,584","44,130","10,243","10,272","13,617","9,998","9,684","5,960","1,094","2,017","1,684","1,749","4,353",988,"3,904","1,021"
2021년06월_남_20~29세,"109,588","65,267","13,429","15,313","22,078","14,447","13,845","8,166","1,381","2,436","2,309","2,617","5,361","1,625","5,357","1,224"
2021년06월_남_30~39세,"102,402","62,024","12,028","11,498","21,733","16,765","12,562","6,702","1,141","1,952","1,626","2,498","6,348","1,333","5,194","1,022"
2021년06월_남_40~49세,"123,619","69,049","15,226","14,921","21,957","16,945","15,637","9,261","1,789","3,287","2,768","2,992","7,456","2,137","7,510","1,733"
2021년06월_남_50~59세,"138,719","68,568","16,502","16,575","21,380","14,111","18,868","11,993","3,157","4,713","4,320","3,167","7,512","3,841","9,672","2,908"
2021년06월_남_60~69세,"118,278","50,556","12,690","12,792","14,510","10,564","16,825","11,877","3,689","5,282","4,958","2,637","5,664","4,804","8,561","3,425"
2021년06월_남_70~79세,"54,198","21,338","5,539","5,557","5,568","4,674","7,678","5,593","2,044","2,918","2,820","1,205","2,526","2,501","3,854","1,721"
2021년06월_남_80~89세,"23,310","8,317","2,192","2,231","2,046","1,848","3,536","2,378","1,073","1,293","1,361",519,"1,219","1,218","1,632",764
2021년06월_남_90~99세,"2,048",698,222,172,159,145,317,182,109,156,116,43,89,97,167,74
2021년06월_남_100세 이상,70,21,4,6,2,9,7,17,0,2,3,2,3,5,6,4
2021년06월_여_총인구수,"787,278","420,322","97,448","97,364","131,329","94,181","103,536","65,864","15,908","24,934","23,220","17,480","40,287","18,150","43,420","14,157"
2021년06월_여_연령구간인구수,"787,278","420,322","97,448","97,364","131,329","94,181","103,536","65,864","15,908","24,934","23,220","17,480","40,287","18,150","43,420","14,157"
2021년06월_여_0~9세,"58,753","35,638","8,014","6,461","11,679","9,484","7,006","4,105",681,"1,229","1,080","1,472","3,671",623,"2,698",550
2021년06월_여_10~19세,"70,763","40,943","9,481","9,520","12,650","9,292","8,924","5,547",958,"1,780","1,559","1,592","4,031",949,"3,590",890
2021년06월_여_20~29세,"87,479","54,557","11,465","12,876","18,753","11,463","10,213","6,509",949,"1,818","1,772","1,832","3,908","1,129","3,897",895
2021년06월_여_30~39세,"89,980","56,086","11,488","10,714","19,558","14,326","10,579","5,985",929,"1,833","1,453","2,015","5,159",998,"4,059",884
2021년06월_여_40~49세,"114,864","67,119","15,445","15,247","21,221","15,206","14,756","8,723","1,436","2,827","2,334","2,539","6,225","1,561","5,920","1,424"
2021년06월_여_50~59세,"130,737","68,336","16,646","17,089","21,267","13,334","18,069","11,518","2,524","4,044","3,777","2,827","6,216","3,206","7,699","2,521"
2021년06월_여_60~69세,"117,383","52,606","12,993","13,736","14,895","10,982","16,698","11,903","3,473","5,032","4,665","2,603","5,370","4,248","7,548","3,237"
2021년06월_여_70~79세,"65,565","26,159","6,841","6,949","6,638","5,731","9,528","6,772","2,467","3,387","3,568","1,461","2,970","2,841","4,292","2,120"
2021년06월_여_80~89세,"44,181","16,036","4,273","4,036","3,985","3,742","6,718","4,118","2,083","2,517","2,592","1,003","2,336","2,223","3,145","1,410"
2021년06월_여_90~99세,"7,328","2,751",774,718,668,591,"1,019",643,395,455,410,134,391,359,557,214
2021년06월_여_100세 이상,245,91,28,18,15,30,26,41,13,12,10,2,10,13,15,12
2021년07월_계_총인구수,"1,597,501","847,642","193,640","193,127","267,095","193,780","209,602","132,269","32,062","50,312","46,261","36,470","84,845","37,229","92,231","28,578"
2021년07월_계_연령구간인구수,"1,597,501","847,642","193,640","193,127","267,095","193,780","209,602","132,269","32,062","50,312","46,261","36,470","84,845","37,229","92,231","28,578"
2021년07월_계_0~9세,"119,553","72,434","16,134","13,122","23,837","19,341","14,074","8,381","1,380","2,491","2,196","3,030","7,576","1,250","5,604","1,137"
2021년07월_계_10~19세,"147,224","85,036","19,709","19,682","26,342","19,303","18,550","11,492","2,046","3,808","3,240","3,345","8,401","1,913","7,483","1,910"
2021년07월_계_20~29세,"196,710","119,652","24,766","28,133","40,824","25,929","24,057","14,626","2,323","4,213","4,043","4,456","9,278","2,717","9,241","2,104"
2021년07월_계_30~39세,"192,127","118,131","23,495","22,152","41,417","31,067","23,059","12,626","2,066","3,781","3,069","4,483","11,490","2,290","9,252","1,880"
2021년07월_계_40~49세,"238,200","136,086","30,601","30,072","43,210","32,203","30,350","17,922","3,205","6,123","5,057","5,518","13,727","3,668","13,407","3,137"
2021년07월_계_50~59세,"269,459","136,934","33,176","33,602","42,735","27,421","36,959","23,521","5,669","8,764","8,102","5,990","13,721","7,024","17,362","5,413"
2021년07월_계_60~69세,"236,905","103,759","25,844","26,617","29,584","21,714","33,679","23,923","7,191","10,350","9,648","5,268","11,099","9,101","16,198","6,689"
2021년07월_계_70~79세,"119,913","47,621","12,401","12,544","12,260","10,416","17,209","12,361","4,510","6,328","6,400","2,667","5,508","5,342","8,141","3,826"
2021년07월_계_80~89세,"67,734","24,432","6,493","6,296","6,038","5,605","10,300","6,537","3,156","3,828","3,964","1,532","3,552","3,453","4,798","2,182"
2021년07월_계_90~99세,"9,360","3,443",990,882,830,741,"1,332",822,502,613,528,177,480,452,725,286
2021년07월_계_100세 이상,316,114,31,25,18,40,33,58,14,13,14,4,13,19,20,14
2021년07월_남_총인구수,"810,258","427,187","96,225","95,945","135,468","99,549","106,069","66,444","16,170","25,350","23,068","19,031","44,526","19,136","48,802","14,475"
2021년07월_남_연령구간인구수,"810,258","427,187","96,225","95,945","135,468","99,549","106,069","66,444","16,170","25,350","23,068","19,031","44,526","19,136","48,802","14,475"
2021년07월_남_0~9세,"61,074","36,935","8,179","6,701","12,143","9,912","7,094","4,296",705,"1,277","1,119","1,579","3,917",631,"2,923",598
2021년07월_남_10~19세,"76,456","44,072","10,213","10,208","13,644","10,007","9,642","5,960","1,085","2,016","1,684","1,753","4,353",976,"3,896","1,019"
2021년07월_남_20~29세,"109,450","65,199","13,355","15,306","22,087","14,451","13,857","8,142","1,382","2,412","2,288","2,633","5,370","1,604","5,344","1,219"
2021년07월_남_30~39세,"102,288","62,030","12,019","11,475","21,792","16,744","12,530","6,669","1,135","1,947","1,627","2,494","6,338","1,311","5,196","1,011"
2021년07월_남_40~49세,"123,456","69,022","15,200","14,867","21,964","16,991","15,604","9,219","1,780","3,290","2,738","2,978","7,473","2,124","7,502","1,726"
2021년07월_남_50~59세,"138,752","68,577","16,510","16,538","21,415","14,114","18,895","12,007","3,155","4,720","4,325","3,172","7,523","3,828","9,656","2,894"
2021년07월_남_60~69세,"118,942","50,850","12,765","12,847","14,611","10,627","16,895","11,965","3,697","5,299","4,974","2,654","5,703","4,836","8,616","3,453"
2021년07월_남_70~79세,"54,341","21,433","5,564","5,584","5,595","4,690","7,692","5,602","2,047","2,934","2,822","1,204","2,539","2,498","3,861","1,709"
2021년07월_남_80~89세,"23,384","8,349","2,195","2,243","2,057","1,854","3,535","2,388","1,072","1,300","1,369",520,"1,216","1,227","1,639",769
2021년07월_남_90~99세,"2,047",700,222,170,158,150,317,180,112,154,118,42,91,96,163,74
2021년07월_남_100세 이상,68,20,3,6,2,9,8,16,0,1,4,2,3,5,6,3
2021년07월_여_총인구수,"787,243","420,455","97,415","97,182","131,627","94,231","103,533","65,825","15,892","24,962","23,193","17,439","40,319","18,093","43,429","14,103"
2021년07월_여_연령구간인구수,"787,243","420,455","97,415","97,182","131,627","94,231","103,533","65,825","15,892","24,962","23,193","17,439","40,319","18,093","43,429","14,103"
2021년07월_여_0~9세,"58,479","35,499","7,955","6,421","11,694","9,429","6,980","4,085",675,"1,214","1,077","1,451","3,659",619,"2,681",539
2021년07월_여_10~19세,"70,768","40,964","9,496","9,474","12,698","9,296","8,908","5,532",961,"1,792","1,556","1,592","4,048",937,"3,587",891
2021년07월_여_20~29세,"87,260","54,453","11,411","12,827","18,737","11,478","10,200","6,484",941,"1,801","1,755","1,823","3,908","1,113","3,897",885
2021년07월_여_30~39세,"89,839","56,101","11,476","10,677","19,625","14,323","10,529","5,957",931,"1,834","1,442","1,989","5,152",979,"4,056",869
2021년07월_여_40~49세,"114,744","67,064","15,401","15,205","21,246","15,212","14,746","8,703","1,425","2,833","2,319","2,540","6,254","1,544","5,905","1,411"
2021년07월_여_50~59세,"130,707","68,357","16,666","17,064","21,320","13,307","18,064","11,514","2,514","4,044","3,777","2,818","6,198","3,196","7,706","2,519"
2021년07월_여_60~69세,"117,963","52,909","13,079","13,770","14,973","11,087","16,784","11,958","3,494","5,051","4,674","2,614","5,396","4,265","7,582","3,236"
2021년07월_여_70~79세,"65,572","26,188","6,837","6,960","6,665","5,726","9,517","6,759","2,463","3,394","3,578","1,463","2,969","2,844","4,280","2,117"
2021년07월_여_80~89세,"44,350","16,083","4,298","4,053","3,981","3,751","6,765","4,149","2,084","2,528","2,595","1,012","2,336","2,226","3,159","1,413"
2021년07월_여_90~99세,"7,313","2,743",768,712,672,591,"1,015",642,390,459,410,135,389,356,562,212
2021년07월_여_100세 이상,248,94,28,19,16,31,25,42,14,12,10,2,10,14,14,11
2021년08월_계_총인구수,"1,597,179","847,965","193,628","193,176","267,280","193,881","209,546","132,090","32,004","50,287","46,139","36,406","84,904","37,101","92,224","28,513"
2021년08월_계_연령구간인구수,"1,597,179","847,965","193,628","193,176","267,280","193,881","209,546","132,090","32,004","50,287","46,139","36,406","84,904","37,101","92,224","28,513"
2021년08월_계_0~9세,"119,045","72,219","16,073","13,047","23,818","19,281","13,992","8,344","1,378","2,473","2,177","2,995","7,541","1,233","5,568","1,125"
2021년08월_계_10~19세,"147,072","85,008","19,752","19,610","26,347","19,299","18,537","11,421","2,046","3,800","3,235","3,363","8,398","1,898","7,467","1,899"
2021년08월_계_20~29세,"196,158","119,532","24,657","28,170","40,802","25,903","23,941","14,515","2,291","4,216","3,991","4,416","9,291","2,655","9,224","2,086"
2021년08월_계_30~39세,"191,827","118,061","23,458","22,187","41,387","31,029","23,070","12,584","2,047","3,753","3,049","4,454","11,445","2,271","9,229","1,864"
2021년08월_계_40~49세,"237,631","135,849","30,492","29,971","43,140","32,246","30,241","17,876","3,192","6,104","5,015","5,496","13,717","3,640","13,379","3,122"
2021년08월_계_50~59세,"269,862","137,285","33,286","33,641","42,883","27,475","37,012","23,514","5,638","8,763","8,076","6,009","13,767","7,008","17,380","5,410"
2021년08월_계_60~69세,"237,954","104,235","25,963","26,744","29,718","21,810","33,842","24,045","7,245","10,367","9,690","5,272","11,152","9,137","16,279","6,690"
2021년08월_계_70~79세,"119,892","47,650","12,388","12,547","12,298","10,417","17,194","12,343","4,494","6,342","6,390","2,681","5,524","5,320","8,135","3,819"
2021년08월_계_80~89세,"68,024","24,548","6,541","6,341","6,035","5,631","10,349","6,563","3,161","3,846","3,970","1,537","3,577","3,459","4,817","2,197"
2021년08월_계_90~99세,"9,396","3,463",987,894,832,750,"1,335",825,498,610,532,179,479,462,726,287
2021년08월_계_100세 이상,318,115,31,24,20,40,33,60,14,13,14,4,13,18,20,14
2021년08월_남_총인구수,"810,095","427,378","96,217","95,937","135,590","99,634","106,027","66,375","16,126","25,333","23,006","18,984","44,558","19,060","48,801","14,447"
2021년08월_남_연령구간인구수,"810,095","427,378","96,217","95,937","135,590","99,634","106,027","66,375","16,126","25,333","23,006","18,984","44,558","19,060","48,801","14,447"
2021년08월_남_0~9세,"60,798","36,816","8,155","6,651","12,143","9,867","7,049","4,285",707,"1,270","1,107","1,563","3,889",623,"2,897",592
2021년08월_남_10~19세,"76,412","44,083","10,241","10,179","13,647","10,016","9,634","5,918","1,082","2,021","1,682","1,760","4,352",969,"3,894","1,017"
2021년08월_남_20~29세,"109,105","65,099","13,285","15,297","22,073","14,444","13,787","8,106","1,363","2,401","2,262","2,611","5,379","1,563","5,321","1,213"
2021년08월_남_30~39세,"102,194","62,064","12,007","11,519","21,789","16,749","12,525","6,646","1,113","1,934","1,619","2,468","6,322","1,303","5,197","1,003"
2021년08월_남_40~49세,"123,131","68,881","15,121","14,816","21,931","17,013","15,565","9,185","1,768","3,280","2,707","2,970","7,468","2,107","7,480","1,720"
2021년08월_남_50~59세,"138,955","68,754","16,567","16,553","21,496","14,138","18,930","12,025","3,137","4,714","4,316","3,185","7,541","3,814","9,648","2,891"
2021년08월_남_60~69세,"119,511","51,118","12,838","12,909","14,681","10,690","16,956","12,030","3,740","5,304","4,993","2,648","5,735","4,857","8,676","3,454"
2021년08월_남_70~79세,"54,363","21,436","5,555","5,579","5,610","4,692","7,702","5,593","2,035","2,952","2,828","1,210","2,550","2,487","3,870","1,700"
2021년08월_남_80~89세,"23,509","8,403","2,225","2,256","2,060","1,862","3,551","2,391","1,069","1,303","1,373",525,"1,228","1,236","1,649",781
2021년08월_남_90~99세,"2,050",704,220,173,157,154,320,180,112,153,116,42,90,97,163,73
2021년08월_남_100세 이상,67,20,3,5,3,9,8,16,0,1,3,2,4,4,6,3
2021년08월_여_총인구수,"787,084","420,587","97,411","97,239","131,690","94,247","103,519","65,715","15,878","24,954","23,133","17,422","40,346","18,041","43,423","14,066"
2021년08월_여_연령구간인구수,"787,084","420,587","97,411","97,239","131,690","94,247","103,519","65,715","15,878","24,954","23,133","17,422","40,346","18,041","43,423","14,066"
2021년08월_여_0~9세,"58,247","35,403","7,918","6,396","11,675","9,414","6,943","4,059",671,"1,203","1,070","1,432","3,652",610,"2,671",533
2021년08월_여_10~19세,"70,660","40,925","9,511","9,431","12,700","9,283","8,903","5,503",964,"1,779","1,553","1,603","4,046",929,"3,573",882
2021년08월_여_20~29세,"87,053","54,433","11,372","12,873","18,729","11,459","10,154","6,409",928,"1,815","1,729","1,805","3,912","1,092","3,903",873
2021년08월_여_30~39세,"89,633","55,997","11,451","10,668","19,598","14,280","10,545","5,938",934,"1,819","1,430","1,986","5,123",968,"4,032",861
2021년08월_여_40~49세,"114,500","66,968","15,371","15,155","21,209","15,233","14,676","8,691","1,424","2,824","2,308","2,526","6,249","1,533","5,899","1,402"
2021년08월_여_50~59세,"130,907","68,531","16,719","17,088","21,387","13,337","18,082","11,489","2,501","4,049","3,760","2,824","6,226","3,194","7,732","2,519"
2021년08월_여_60~69세,"118,443","53,117","13,125","13,835","15,037","11,120","16,886","12,015","3,505","5,063","4,697","2,624","5,417","4,280","7,603","3,236"
2021년08월_여_70~79세,"65,529","26,214","6,833","6,968","6,688","5,725","9,492","6,750","2,459","3,390","3,562","1,471","2,974","2,833","4,265","2,119"
2021년08월_여_80~89세,"44,515","16,145","4,316","4,085","3,975","3,769","6,798","4,172","2,092","2,543","2,597","1,012","2,349","2,223","3,168","1,416"
2021년08월_여_90~99세,"7,346","2,759",767,721,675,596,"1,015",645,386,457,416,137,389,365,563,214
2021년08월_여_100세 이상,251,95,28,19,17,31,25,44,14,12,11,2,9,14,14,11
2021년09월_계_총인구수,"1,596,765","848,711","193,680","193,192","267,592","194,247","209,438","131,879","31,893","50,215","45,976","36,388","84,917","36,880","92,027","28,441"
2021년09월_계_연령구간인구수,"1,596,765","848,711","193,680","193,192","267,592","194,247","209,438","131,879","31,893","50,215","45,976","36,388","84,917","36,880","92,027","28,441"
2021년09월_계_0~9세,"118,430","71,858","16,039","12,947","23,664","19,208","13,938","8,269","1,365","2,457","2,156","2,994","7,507","1,225","5,548","1,113"
2021년09월_계_10~19세,"146,872","85,017","19,709","19,580","26,362","19,366","18,545","11,383","2,034","3,781","3,210","3,369","8,369","1,871","7,401","1,892"
2021년09월_계_20~29세,"195,670","119,709","24,597","28,220","40,919","25,973","23,820","14,434","2,252","4,172","3,918","4,405","9,240","2,538","9,122","2,060"
2021년09월_계_30~39세,"191,514","118,109","23,434","22,234","41,436","31,005","23,011","12,519","2,029","3,732","3,000","4,421","11,449","2,232","9,155","1,857"
2021년09월_계_40~49세,"237,294","135,789","30,445","29,881","43,151","32,312","30,205","17,784","3,156","6,096","4,995","5,470","13,729","3,610","13,344","3,116"
2021년09월_계_50~59세,"270,258","137,648","33,394","33,694","42,963","27,597","37,032","23,516","5,628","8,770","8,101","6,018","13,792","6,996","17,382","5,375"
2021년09월_계_60~69세,"238,847","104,619","26,063","26,834","29,825","21,897","33,976","24,146","7,254","10,387","9,690","5,306","11,239","9,149","16,365","6,716"
2021년09월_계_70~79세,"119,718","47,652","12,385","12,517","12,316","10,434","17,150","12,306","4,497","6,339","6,375","2,673","5,501","5,306","8,111","3,808"
2021년09월_계_80~89세,"68,404","24,709","6,596","6,375","6,086","5,652","10,391","6,632","3,165","3,851","3,981","1,546","3,599","3,470","4,857","2,203"
2021년09월_계_90~99세,"9,438","3,487",988,886,850,763,"1,332",831,498,618,536,182,479,466,722,287
2021년09월_계_100세 이상,320,114,30,24,20,40,38,59,15,12,14,4,13,17,20,14
2021년09월_남_총인구수,"809,981","427,871","96,277","95,955","135,825","99,814","105,958","66,273","16,050","25,283","22,912","18,973","44,559","18,963","48,723","14,416"
2021년09월_남_연령구간인구수,"809,981","427,871","96,277","95,955","135,825","99,814","105,958","66,273","16,050","25,283","22,912","18,973","44,559","18,963","48,723","14,416"
2021년09월_남_0~9세,"60,563","36,666","8,143","6,603","12,075","9,845","7,034","4,261",703,"1,265","1,100","1,566","3,869",624,"2,891",584
2021년09월_남_10~19세,"76,231","44,053","10,228","10,156","13,638","10,031","9,623","5,877","1,072","2,009","1,667","1,762","4,349",952,"3,853","1,014"
2021년09월_남_20~29세,"108,903","65,238","13,283","15,309","22,158","14,488","13,717","8,077","1,335","2,362","2,212","2,612","5,369","1,509","5,276","1,196"
2021년09월_남_30~39세,"102,092","62,139","11,974","11,577","21,846","16,742","12,485","6,620","1,103","1,924","1,589","2,451","6,317","1,281","5,179","1,004"
2021년09월_남_40~49세,"122,946","68,869","15,099","14,752","21,979","17,039","15,573","9,121","1,750","3,275","2,697","2,944","7,458","2,083","7,459","1,717"
2021년09월_남_50~59세,"139,155","68,949","16,630","16,581","21,533","14,205","18,946","12,034","3,125","4,717","4,329","3,188","7,548","3,807","9,642","2,870"
2021년09월_남_60~69세,"119,965","51,306","12,887","12,970","14,719","10,730","17,010","12,083","3,737","5,317","4,993","2,661","5,784","4,876","8,727","3,471"
2021년09월_남_70~79세,"54,346","21,441","5,563","5,562","5,616","4,700","7,681","5,590","2,053","2,951","2,825","1,214","2,539","2,491","3,859","1,702"
2021년09월_남_80~89세,"23,653","8,476","2,247","2,268","2,092","1,869","3,566","2,410","1,063","1,311","1,380",529,"1,230","1,234","1,671",783
2021년09월_남_90~99세,"2,060",714,220,172,166,156,314,185,109,151,117,44,92,102,160,72
2021년09월_남_100세 이상,67,20,3,5,3,9,9,15,0,1,3,2,4,4,6,3
2021년09월_여_총인구수,"786,784","420,840","97,403","97,237","131,767","94,433","103,480","65,606","15,843","24,932","23,064","17,415","40,358","17,917","43,304","14,025"
2021년09월_여_연령구간인구수,"786,784","420,840","97,403","97,237","131,767","94,433","103,480","65,606","15,843","24,932","23,064","17,415","40,358","17,917","43,304","14,025"
2021년09월_여_0~9세,"57,867","35,192","7,896","6,344","11,589","9,363","6,904","4,008",662,"1,192","1,056","1,428","3,638",601,"2,657",529
2021년09월_여_10~19세,"70,641","40,964","9,481","9,424","12,724","9,335","8,922","5,506",962,"1,772","1,543","1,607","4,020",919,"3,548",878
2021년09월_여_20~29세,"86,767","54,471","11,314","12,911","18,761","11,485","10,103","6,357",917,"1,810","1,706","1,793","3,871","1,029","3,846",864
2021년09월_여_30~39세,"89,422","55,970","11,460","10,657","19,590","14,263","10,526","5,899",926,"1,808","1,411","1,970","5,132",951,"3,976",853
2021년09월_여_40~49세,"114,348","66,920","15,346","15,129","21,172","15,273","14,632","8,663","1,406","2,821","2,298","2,526","6,271","1,527","5,885","1,399"
2021년09월_여_50~59세,"131,103","68,699","16,764","17,113","21,430","13,392","18,086","11,482","2,503","4,053","3,772","2,830","6,244","3,189","7,740","2,505"
2021년09월_여_60~69세,"118,882","53,313","13,176","13,864","15,106","11,167","16,966","12,063","3,517","5,070","4,697","2,645","5,455","4,273","7,638","3,245"
2021년09월_여_70~79세,"65,372","26,211","6,822","6,955","6,700","5,734","9,469","6,716","2,444","3,388","3,550","1,459","2,962","2,815","4,252","2,106"
2021년09월_여_80~89세,"44,751","16,233","4,349","4,107","3,994","3,783","6,825","4,222","2,102","2,540","2,601","1,017","2,369","2,236","3,186","1,420"
2021년09월_여_90~99세,"7,378","2,773",768,714,684,607,"1,018",646,389,467,419,138,387,364,562,215
2021년09월_여_100세 이상,253,94,27,19,17,31,29,44,15,11,11,2,9,13,14,11
2021년10월_계_총인구수,"1,596,948","848,878","193,772","192,953","267,811","194,342","209,499","131,902","31,863","50,194","45,938","36,371","85,051","36,843","92,004","28,405"
2021년10월_계_연령구간인구수,"1,596,948","848,878","193,772","192,953","267,811","194,342","209,499","131,902","31,863","50,194","45,938","36,371","85,051","36,843","92,004","28,405"
